mmsi,shipname
272449000,YUKAN
272512000,VLEKAREV
272545000,BLAGODATNIY
272561000,DON
272899000,NIKOLAYSAVITSKIY
272938000,DOBRUSH
272948000,MIKHAILISAKOVSKIY
273022721,LENANEFT2033
273126002,KAPITANMIZMAYLOV
273126007,KAPITANMIZMAYLOV
273133116,VAYGACH
273133117,VAYGACH
273133118,VAYGACH
273135800,INZHENERAGASHIN
273136101,KAPITANSOROKIN
273136108,KAPITANSOROKIN
273136109,KAPITANSOROKIN
273136118,KAPITANSOROKIN
273136119,KAPITANSOROKIN
273136125,KAPITANSOROKIN
273136127,KAPITANSOROKIN
273142333,ERMAK
273142334,ERMAK
273142335,ERMAK
273149900,IGARKA
273152406,VLADIMIRVYSOTSKIY
273152436,VLADIMIRVYSOTSKIY
273156015,INZHENERCHERTKOV
273156030,INZHENERCHERTKOV
273156031,INZHENERCHERTKOV
273192000,KUBAN2
273212501,RETINSKOE
273214847,MIKULA
273218800,STAKHANOVETS
273222333,VOLGONEFT
273234900,VOLGONEFT142
273274209,VOLGONEFT145
273279005,VOLGONEFT162
273310759,GENNADYVODOLAZSKIY
273310920,OT1509
273312320,PROFESSORBARABANOV
273312350,OT2047
273312970,OLEGDAVIDENKO
273313320,ALEXANDRKUCHIN
273313471,ANATOLIYLARIN
273313970,OKA32
273314400,SEVERODONETSK
273315901,KAPITANPLAKHIN
273315902,KAPITANPLAKHIN
273316222,GANDVIK
273316273,LETPOBEDY50
273317720,SYMPATHY
273318238,VALERIYGORCHAKOV
273318830,OTA823
273320119,SABINE
273320127,SABINE
273320141,PT315
273320170,TSESAREVICH
273320210,OKCKIY38
273320450,PT64
273320660,SBORSHCIK4
273320724,BALTIKA
273320733,BALTIKA
273320735,BALTIKA
273320750,M8
273320755,BALTIKA
273320758,BALTIKA
273320763,BALTIKA
273320766,BALTIKA
273320767,BALTIKA
273320930,TO1530
273320970,ZALIV
273321060,OTA960
273321410,SORSK
273321430,MVLOMONOSOV
273321452,VITALYVANUKHIN
273321460,ANGARA85
273321490,SHLUZOVOY40
273321820,OKSKIY65
273321830,T01517
273321980,TN620
273322250,RECHNOI61
273322330,DUNAISKII54
273322360,PLOTOVOD718
273322367,BAKAR
273322460,KLOBASTOV
273322530,TO1540
273322830,TO1511
273323004,SORMOVSKIY3060
273323140,TO1533
273323290,ANICHKOVBRIDGE
273323320,BTM537
273323510,PB21
273323660,TN661
273323830,TO1509
273323870,AJSBERG
273323930,TO1523
273324430,SEREYTULENIN
273324460,OTA917
273324530,TR1009
273324630,TR1022
273324680,REDUT
273324830,TO1508
273324890,RT685
273324930,TO1522
273325140,RT714
273325160,ROBINSONCRUOSE
273325180,ST2003
273325330,BTP610
273325450,CK2014
273325605,AMUR2510
273325830,TO1507
273325930,TO1520
273326174,ERMAK
273326180,ST2002
273326207,ERMAK
273326360,ANGARA84
273326430,TO1547
273326470,ST303
273326630,TO1029
273326730,NIKOLAYVEKLUCH
273326776,CONROTRADER
273326777,CONROTRADER
273326781,CONROTRADER
273326783,CONROTRADER
273327050,BASHKORTOSTAN
273327240,DON
273327360,ANGARA74
273327370,KOPYOVO
273328130,AFINA
273328180,VOLGAR18
273328750,KAMELOT
273328930,TO1531
273328990,ST796
273329110,OKSKIY36
273329460,MBV252
273329520,ANGARA54
273329720,OT2129
273329760,ANAPA
273329790,RT728
273330060,OT1517
273330250,STEPANSERYSHEV
273330281,POLTAVA
273330284,POLTAVA
273330510,RAZNA
273330960,KZK1
273331350,OS5
273331450,SB403
273331990,URAL25
273332250,OTA821
273332299,BUKHTARUSSKAYA
273332303,VOLGOBALT208
273332339,BUKHTARUSSKAYA
273332351,BUKHTARUSSKAYA
273332955,TERN
273333040,KAPITANKRYLOV
273333060,RT693
273333070,BARIN
273333140,MBURAK
273333250,OTA822
273333340,TN611
273333450,SERGEYDIAGELEV
273333452,AGATE
273333463,AGATE
273333491,AGATE
273333571,RNSYZRAN
273333574,RNSYZRAN
273333590,BILYAR
273333590,RNSYZRAN
273333598,RNSYZRAN
273333614,RNSYZRAN
273333619,RNSYZRAN
273333623,RNSYZRAN
273333720,MEKHANIKKRASOTKIN
273333881,NEVALEADER7
273333882,NEVALEADER7
273333883,NEVALEADER7
273333887,NEVALEADER7
273333951,VALERIYZELENKO
273333990,URAL12
273334101,BALTIYSKIY111
273334134,BALTIYSKIY111
273334142,BALTIYSKIY111
273334201,VOLGOBALT240
273334204,VOLGOBALT240
273334250,OTA813
273334259,SERDOLIK
273334323,GAZPROMNEFTWEST
273334325,GAZPROMNEFTWEST
273334327,GAZPROMNEFTWEST
273334328,GAZPROMNEFTWEST
273334334,GAZPROMNEFTWEST
273334550,VPOYARKOV
273334590,LADYMARY
273334711,SANKTPETERBURG
273334830,SHS18
273334962,ARESSA
273335180,ANTONCHEKHOV
273335710,JAMAL
273335880,RT737
273336080,DOBRYIVETER
273337083,RNSARATOV
273337084,RNSARATOV
273337087,RNSARATOV
273337275,FREYA
273337278,BALTICEAGLE
273337279,BALTICEAGLE
273337280,APUS
273337330,SEVERINA
273337470,ALDEMARIN
273337640,ZABIYAKA
273337740,ARCTUR
273337760,VOLNA
273338140,NEMAN
273338260,OT823
273338557,LAZURITE
273339040,KALEKSEEV
273339240,TN607
273339330,MMALCHIKOV
273339448,ALEKSEYAFANASYEV
273339451,ALEKSEYAFANASYEV
273339455,ALEKSEYAFANASYEV
273339890,URAL27
273339940,HOPE
273340040,GT65
273340095,LADYLEILA
273340140,OT2062
273340508,VOLGONEFT268
273340511,MYSALMAZNIY
273340530,KAPITANVERHOTUROV
273340543,MYSALMAZNIY
273340800,NEFTERUDOVOZM58
273340844,VLADIMIRRUSANOV
273340845,VLADIMIRRUSANOV
273340857,VLADIMIRRUSANOV
273340859,VLADIMIRRUSANOV
273341111,VIKTORBORISOV
273341119,VIKTORBORISOV
273341160,CPN710
273341169,MOSKVA
273341401,VOLGONEFT125
273341435,VOLGONEFT125
273341450,ADMIRALMAKAROV
273341550,OTA964
273341690,TGSHEVCHENKO
273341691,TGSHEVCHENKO
273342135,VOLGONEFT165
273342143,VOLGONEFT165
273342188,LADYSEVDA
273342189,LADYSEVDA
273342240,SERDOLIK
273342670,BURYA
273342680,ANATOLIIEFREMOV
273342710,ELARADV
273342780,OZERNYI802
273342860,NAKAT
273342940,UTES
273342960,KAVKAZ
273343179,FESCONAVARIN
273343290,SP2
273343530,YURIYANDROPOV
273343550,ARKUR
273344480,TR75
273344503,VOLGONEFT263
273344508,VOLGONEFT263
273345000,VASILYDINKOV
273345209,NEFTERUDOVOZM36
273345215,NEFTERUDOVOZM36
273345280,BAYKER
273345340,BUHTA
273345560,METEOR
273345660,REYDOVIY33
273345727,IERAX
273345940,OT2422
273346020,KARELIYA
273346170,ARHAR
273346750,LIVADIA
273346780,SOSHI14
273346879,ORIENT
273346970,RP492
273347301,VOLGONEFT254
273347303,VOLGONEFT254
273347308,VOLGONEFT254
273347330,ACCORD
273347680,VASYUGAN
273347790,KASHTAN
273347838,NADEZHDA
273347839,NADEZHDA
273347960,SPBUNEPTUN
273348250,TNG268
273348280,IKAR1
273348550,TN739
273348894,KAPITANBELYAEV
273348950,PUTEISKIY304
273349567,PETRRIKORD
273349662,TUCHKOVBRIDGE
273349695,TUCHKOVBRIDGE
273349840,CT795
273349918,SCHEREDNICHENKO
273349920,VOLGONEFT227
273349935,SCHEREDNICHENKO
273350398,FESCOPEVEK
273350450,VODOLAZGRITSAY
273351270,SEVERNAYA
273351370,SUNREEF
273351381,PAVINO
273351590,TN663
273352180,EXPRESS69
273352350,APOLLON
273352390,BURAN
273352441,CHERNOMORETC26
273352447,CHERNOMORETC26
273352520,OTA865
273352571,PYOTRILICHYOV
273352950,TN662
273353051,JAPETUS
273353087,JAPETUS
273353270,NARVA
273353500,DENISVETCHINOV
273353520,OTA855
273353760,TERNOPOL
273354080,GLEBKRZHIZHANOVSKIY
273354250,ALFA
273354283,ABESKUN
273354299,ABESKUN
273354391,PARAMUSHIR
273354398,PARAMUSHIR
273354399,PARAMUSHIR
273354550,KOZMAMININ
273355020,MESSENGER
273355570,HLUZOVOI70
273355770,MYISSUE
273355901,TETHYS
273356400,OLGA
273356520,ANATOLIYKARYAKIN
273357310,KHOKHOL
273357611,GAZPROMNEFTZUID
273357614,GAZPROMNEFTZUID
273357615,GAZPROMNEFTZUID
273357960,PUTORANY
273358294,ISKANDER
273358383,PANDA
273358490,GALANINO
273358530,SFERA2
273358611,GAZPROMNEFTNORD
273358618,GAZPROMNEFTNORD
273358622,GAZPROMNEFTNORD
273358643,GAZPROMNEFTNORD
273358651,GAZPROMNEFTNORD
273358655,GAZPROMNEFTNORD
273358715,VITUSBERING
273359810,TARTU
273359935,TAVRIA
273359964,PEGAS
273359981,NEVALEADER4
273359995,PEGAS
273360160,SIMFONIA
273360210,BTK610
273360290,TAMERLAN
273360350,SP4
273360670,SK2022
273360730,MOSKVA186
273360850,ANGARA62
273360990,POLESE
273361260,KAPITANKABLUKOV
273361330,SPN729
273361350,URAL24
273361370,SK2085
273361380,BT303
273361420,VOROGOVO
273361520,BLAGODARNOST
273361580,RT708
273361660,KOMISSAR
273361690,THANKS
273361840,SIERRA2
273361870,GZHEL
273362302,LADA
273362460,KAPITANMIRONENKO
273362780,KAPITANKNYAZEV
273362860,ANGARA70
273362930,LENSKAYA405
273363350,PLOTOVOD619
273363420,SAYANOGORSK
273363580,RT789
273363660,ATAMAN
273363670,UCHUR
273363690,KURAZH
273363840,SIERRA4
273363870,PT731
273363920,VOLGODON149
273363940,POVOLGIE3
273363991,LEONIDKOMOGORTSEV
273363993,LEONIDKOMOGORTSEV
273363998,LEONIDKOMOGORTSEV
273364031,LEONIDKOMOGORTSEV
273364240,ZOLUSHKA
273364250,PT606
273364670,TUMENEV
273364680,SVAROG
273365370,PAKHOMOVALEXEI
273365460,KOMETA7
273365710,TO1554
273365823,BALTFLOT2
273365920,VKUJBYSHEV
273365980,SOMMERS
273366170,AKKOSH
273366180,TO1536
273366190,SIESTA
273366240,PATRIARHALEKSIY2
273366320,ASKIZ
273366340,TH319
273367190,ALTA
273367210,SOYZ
273367260,DNESTR
273367670,BALTIKA
273368270,COT1131
273368320,KONONOVO
273368330,BTM515
273368380,NT64
273368390,ST640
273368660,MIKHAILSVETLOV
273368870,DUNAJSKIJ65
273368883,CMKURIK
273368900,PRIBOJ
273368970,TO1539
273369022,ABRAU
273369023,ABRAU
273369390,ST642
273369450,OT2067
273369500,UNGA
273369890,MOSKVA167
273369930,OC36
273369970,TO1528
273370130,CBMM1
273370440,BURUN
273370530,ANGARA42
273370670,MODUB312
273370780,ALIENDIANA
273371180,OCHAROVANNIYSTRANIK
273371570,NEPTUN3
273372660,LEGENDA
273372680,SONATA
273372930,ALEXANDERNEVSKIY
273372979,SPK715
273372983,SPK715
273373241,BALTFLOT3
273373242,BALTFLOT3
273373246,BALTFLOT3
273373390,EKATERINA
273373560,PLUTON
273373890,LINTER
273373939,SASCOAVACHA
273374120,KONSTANTIN
273374361,SYNERGY1
273374363,SYNERGY1
273374370,OS21
273374940,TUBA
273375911,MARKUS
273376090,R9538GA
273376223,KRYM
273376281,VLADIVOSTOK
273376283,VLADIVOSTOK
273376286,VLADIVOSTOK
273376319,VLADIVOSTOK
273376440,SAMOLET
273376470,SHKVAL
273376950,ANTEY
273377910,BSFSBAY
273378020,SHS64
273378160,PYATIMORSK
273378222,IMMANUEL
273378239,IMMANUEL
273378540,OKSKIY72
273381130,ARGO
273381500,LENANEFT2043
273382236,BLUETRANS
273382239,BLUETRANS
273382270,BLUETRANS
273382271,BLUETRANS
273382430,TEREK1
273382621,VICTORIA
273382655,VICTORIA
273383547,SASCOANIVA
273384220,YAMAL
273384420,BALU
273384520,GZS1
273384810,OKSKI15
273385010,OS38
273385137,URGULL
273385510,ROMAN1
273385900,SILVERTON
273386500,LENANEFT2027
273386610,RT679
273386920,THALASSA
273387110,OB7
273388720,SUNLIGHT
273389030,ARKADYFILATOV
273389510,DORIDA
273399400,PAROM5
273410036,KAZANCITY
273410038,KAZANCITY
273410047,KAZANCITY
273413510,PIZHMA
273414318,YUNYIBALTIETS
273414335,YUNYIBALTIETS
273417810,GALAN
273418100,PIONERKOLY
273420360,KUDMA2
273420500,IMPULS
273420710,AMUR2521
273421530,VITYAZ
273422200,TORNADO
273422643,ENISEY
273422646,ENISEY
273422655,ENISEY
273423500,MURMANSKAYA
273423540,PROTEY
273423574,KAPITANBARMIN
273423579,KAPITANBARMIN
273423603,KAPITANBARMIN
273425340,MB6124
273426111,YURIYLISYANSKIY
273426200,AZIMUT2
273426270,SMOLNYJ
273426710,RYBAK
273426742,BURAN
273426749,BURAN
273426750,BURAN
273426751,BURAN
273429103,DIABAZ
273429117,DIABAZ
273429420,ORCHIK2
273430718,VOLGONEFT132
273430779,OMSKIY99
273430975,VOLGODON5073
273431347,IKALUK
273431355,IKALUK
273432270,EPRON
273432610,MRS135
273433599,SANAR2
273433663,VOLGODON5076
273433950,VOLGODON5080
273434270,TIKHIDON
273434640,GOLITSYNO
273435720,ASTRA
273436170,ADLER
273436640,ICEEAGLE
273436960,OTA973
273437100,KONSTANTINKOROBTSOV
273438200,ISSLEDOVATELKASPIYA
273438770,AKADEMIKGUBKIN
273438839,VOLGODON5071
273440000,BELOMORSKY29
273440250,YURMALA
273440280,GERKULES
273440863,KATRAN
273440894,KATRAN
273441000,BELOMORSKIY22
273441401,SPASSK
273441679,JUPITER
273441694,JUPITER
273441719,JUPITER
273441990,KOMETA17
273442150,SB408
273442890,PAVELLEBEDEV
273444590,UCHUR
273444671,IGORFARKHUTDINOV
273445160,GEOFIZIK
273446440,MRS100
273446740,MARSHALBLYUKHER
273447031,FARIZISMAILKHANOV
273447039,FARIZISMAILKHANOV
273447921,KARU
273447923,KARU
273447928,KARU
273447931,KARU
273447932,KARU
273447934,KARU
273448601,KAPITANZARUBIN
273449040,PRIBOY
273449790,PLUTONAS
273449853,LITKE
273451210,GILYAK
273451540,PODVODNIK
273451711,KERN
273453320,GRIGORIJUSIEVICH
273454420,BELOMORSKI23
273454470,OC396
273454710,AKADEMIKBPETROV
273454717,GEOLOGDMNALIVKIN
273454718,GEOLOGDMNALIVKIN
273454719,GEOLOGDMNALIVKIN
273455420,LENANEFT2037
273455600,PROFESSORPOLSHKOV
273457320,LENANEFT2010
273458220,LENANEFT2034
273458420,MB1225
273458861,TOR
273458878,TOR
273458879,TOR
273536311,VOLGODON5005
273554302,AGINSKOYE
273554303,AGINSKOYE
273610200,SVYATOYGEORGIY
273815040,SAPFIROVYY
273818200,UBEZHDENNYY
273819080,MRS150359
273841620,SHIPUNSKIY
273843120,FIANIT
273845310,BILENE
273864100,SELIHINO
273890207,SYEZDVLKSM19
273891700,ZHONKIYER
273895511,DRUZHBA
273895551,DRUZHBA
273898200,VAVAY
273914100,DVINSKIYZALIV
275041045,SAULESPUKE
275049060,MAMMA
275049074,MAMAMIA
275075050,RK22
275075060,RK21
275075070,RK19
275163000,PELDOSAISCELTNIS28
275251000,ARGOS
275375000,VISVALDIS
276620000,VIAMARE
277023000,LILIAN101
277039000,MILIUSTAR
277041000,IMMODERATUS
277166000,KIHU
277404000,JEGA
277428000,SYAFFAIR
277444000,MONAMIE
277450000,VAKARIS
277468000,NORTHERNPHOENIX
277477000,GOSAILLTAUDENIS
277490000,SVAJA
277501000,MILDA
277514000,SMILTYNE
277528000,FESTINA
278007002,PI1
278035000,PORTOROZ
278109049,ANKARAN21
278246000,SLSLOVENIJA
278320000,LAHO
278332000,SPLENDID
278348000,GRAYSEA
278400000,SALLY
278522000,ALJA
278525000,SKARPENAII
278554000,SUNSET
278558000,SYCALYPSO
278564000,SEASTAR
278576000,ATLAS
278585000,ALTEA
278595000,SUBAQUATIC
278599000,DELFIN2
278636000,ALJA
278639000,HERON
278657000,SHARK
278687000,RIBISKAINSPEKCIJA
278707000,SKARPENA
278738000,IAORANA
278756000,REGINA
278795000,NOVA
278802000,BEAUTYAS
278812000,KUJAVNIK
278851000,KITRI
278875000,FOXYLADY
303014000,WECOMA
303161000,SYENZO
303582000,BANDERA
303588000,QUINNRIVER
303598000,SEARETURN
304064000,EXILEEXPLORER
304168000,LEREVE
304603009,LAKEONTARIO
304622104,ELBETOR
304945000,TIBAG
305001005,SLIDUR
305626000,EGEXPRESS
305660067,HANSEENERGY
305665016,OOCJAGUAR
305743064,CHRISTOPHS
305891000,CAMELOT
306005000,GALERNA2
306064000,ALAED
306853000,LUEJI
308215810,HLFESPRIT
308516001,DISNEYMAGIC
308866904,PAPILLON
308879000,POLARSEA
309002246,SUNBIRDARROW
309341928,NORDICAHAV
309439000,INDUSBANK
309452928,QWEDICAHAV
309745000,FPSOCIDVITORIA
309856000,ATLANTICSTAR
310085000,GOLDENOSPREY
310107000,NELSONSTAR
310129000,TAURANGASTAR
310216010,LEANDERT1
310216030,LEANDERT3
310557954,STENACONQUEST
311000023,UNIONSOVEREIGN
311000132,PETROJARL1
311000216,PGCCRKOKING1
311015996,BERNORA
311023497,SMITPANTHER
311025700,PERRONEGRO6
311028500,NORBE9
311032400,PERRONEGRO8
311040000,MAYSORA
311052264,RHODOS
311062000,HELIXPRODUCER1
311524000,LADYEMERALD
314246001,LADY500
316001384,LUCYVES
316001477,TILLICUM
316001507,CCGSISLEROUGE
316001619,BICKERTON
316001723,PACIFICBOUNTY
316001765,BATTLER
316001833,MJNADINE
316001848,STRAITSFOAM
316001907,KNOTTYGAL
316001936,JEANMATHIEU
316001980,CARLVENTURE
316002010,CAPEAARON
316002170,SHEALENA
316002264,SAFINA
316002318,VANESSAVICTORIA
316002469,LADYCHRISTANNA
316002487,CALMSEA
316002528,CAPENORMAN
316002544,REVELRY
316002907,SCOTIAPROVIDER
316003064,LADYVALERIE
316003150,NORTHERNSEAL
316003209,MICHELPIERRE
316003211,STELIE
316003305,NICHOLAS100
316003307,ANITABERNARD
316003329,BURRARDCLEANERNO9
316003348,SJMAGALIE
316003366,HASTE
316003613,REBERTH
316003617,NIGHTLARK2
316003629,EASYLISTENING
316004055,WILFREDMCOHEN
316004111,OSCMARINER
316004250,BASTION
316004253,POLARVENTURE
316004380,MISSALLY
316004479,KINETIC
316004548,AJCHIASSON
316004868,TRIPLEM3
316004884,HMWILSON
316004922,OCEANSJOY
316004988,SUNDOG
316005092,MANOLAS
316005101,STRATHSPEY
316005122,HARPOON2
316005154,ZENA500
316005279,POTLUCK1
316005327,PERSISTANCE3
316005376,CAPECOMMODORE
316005381,KARMENFALON
316005456,BRADLEYEMMA
316005492,ROYALPRIDE
316005505,NORTHROCK
316005543,OCEANWANDERER1
316005619,PACIFICFURY
316005659,CIPANGO
316005670,MISSHANNAH
316005690,NORTHERNENTERPRISE
316005692,INTERLUDE
316005795,BLUEEDEN
316005869,CCGCBC01503
316005873,CBC13731
316005888,BARTLETT1
316005896,CCGCBC03147
316005954,TOMHARA
316006196,SVSARAPHIE
316006365,AISLING1
316006389,WATERFRONT2
316006407,CROSSROADS
316006409,BANYAN
316006426,AMBERBROTHERS2
316006627,RIGEL
316006895,TRIALL
316007003,GRAMPIESBOAT
316007044,KARIBA
316007051,UROS
316007103,NUAGE
316007188,MISTYMICHAEL
316007198,TALISMAN52
316007273,SVTAYA
316007458,ATKINSON
316007489,GRUMPYSBOYS
316007511,INSIDEOUT
316007821,OURWAY
316007823,RCMSAR31
316008091,COUPDESOLEIL
316008371,BRAVO
316008792,SUGARSPICE
316008918,PAIKEAMIST
316008952,SHELAGH
316009027,KYLIEANN2
316009091,GRINN2
316009101,RUBICON3
316009140,O156
316009169,LUNASEAS
316009196,MARITIMEHARVESTER
316009477,KITSOATQUA
316009532,KILKEA2
316009583,SIMPLYRED1
316009631,JADEHEART
316009964,MADCAP
316010021,BERKANA
316010068,MOSTLYHARMLESS
316010269,OLDHAND
316010382,MARATHON
316010479,WHISTLERSAIR
316010632,PROCYON2
316010665,CURARE
316010676,MYRIAM
316010806,MVKRAKEN
316011156,ADAGIO1
316011181,LEREVE
316011572,HOKOLO
316011778,CHANGES
316012001,ARTEMO
316012052,CELSIUS
316012362,NEWLATITUDES
316012405,MARINGOUIN
316012716,PROSIT
316013039,MONIQUEROSE
316013227,ESPERANZA
316013344,34TIME
316013592,ELAN
316013616,PERCEPTION
316013760,CALEDONIA
316013818,SANSEI
316013833,CLARITY
316013847,PAULGILES
316013911,DEFIANT
316013938,Q
316014123,SYLKENSEA
316014125,CINDYLOU2
316014127,ANGELAJ
316014165,STEELEAGLE
316014236,GONZO
316014594,CALYPSOBREEZE
316014858,PERSISTENCE10
316015007,TUGN
316015014,THEOLDGROUCH
316015018,BISHNSON
316015116,THEKID
316015126,COASTALWATCH
316015187,BURRARDCLEANER6
316015197,FOGHOLLOW
316015489,MJMCCRACKEN3
316015859,SEAGATE
316016126,COOLCAT1
316016141,NOVIA
316016232,PATTYJEAN
316016239,DODGERTOO
316016283,BRANDELARA2
316016297,CBC16470
316016337,LILYPAD
316016438,DRIFT
316016571,MARIMBA2
316016583,INSPIRATIONLADY
316016584,DAYDREAM
316016627,THEODORA
316016651,RAGE
316016655,CBC16469
316017058,CHANTEY
316017158,NGCCCAPAUPALUK
316017218,NAUTIBUY0
316017245,SYMBIOSE5
316017359,SCOUT
316017502,WILSONTCOOPER
316017508,KONGO2
316017557,TENACITY4
316017605,WINDRUNNER
316017685,ANIHOYA
316017801,TALIA
316017869,SVCELLO
316018076,MATTHEWH
316018231,TANUGO
316018273,AMIMANERA
316018283,THEODORE
316018334,ALBERTACREWED
316018365,PACIFICREFUGE
316018453,IRIDESCENCE
316018535,QUALITYTIME
316018538,CESTSIBON1
316018697,IRIDIUM
316018728,SVSEGUE
316018733,ONEWHITETREE
316019268,CBC17472
316019272,DEANNAB
316019541,FAIRPASSAGE
316019665,SILVEREAGLE
316019784,NIGHTSKY
316019799,TEMPO
316019888,OPHIR2
316019897,RAFTAN
316020143,SYPANDORA
316020179,ROUNDABOUT2
316020208,LEMANEE
316020311,ANTIDOTE
316020312,TERRMAR4
316020571,HAPPYCHAOS
316020609,ALBATROSS7
316020689,JOALEA
316020769,SEABEAR5
316020781,PSDVULCAN
316020826,SNOWAWAY
316020898,APSARA2
316020964,WELCOMEDANCER
316020965,BURRARDCLEANERNO5
316020969,MATROFDBAIT
316021044,CCOQUIN
316021091,CROQUEBLEU
316021228,COOKIECUTTER
316021242,YSCHOICE
316021374,RHERITAGETOO
316021602,TAICHI
316021759,THEJOBSITE
316021852,SCINTILLATION
316021985,PRINCESSEMANDARINE
316022074,CORONATION
316022121,BRUCEASUTCLIFFE
316022151,XANATOSMARINE1
316022191,BALAENA2
316022242,FLUENTA
316022471,BAGAN
316022658,UUMMATUQ
316022857,HARRIER
316022952,PEREGRINE
316023173,SEADIVA
316023174,COEURDELION
316023298,MYSTIC
316023438,VOYA
316023502,SVBELLALUNA
316023523,SPARTA
316023611,ALAMOANA
316023748,AMBROSIE
316023837,DRAGONFLY
316023929,TINKERTOY
316023965,MORNINGKISS
316024075,NAOMIMARIE
316024096,TRANQUILIUM
316024122,FROGS
316024292,WHITECLOUD
316024573,CASSIOPEIA10
316024967,PANACEA
316025002,SEALAVIE
316025044,TEMANA
316025059,SUZIEB
316025115,CASTANEA
316025133,WAHKUNA1
316025153,PAGAN
316025311,TOLONEN
316025451,ONEPOINTO
316025623,TRESBIEN
316025877,MAKASI
316025932,OREGONMIST
316025993,ASTHECROWFLIES
316026042,WILLAMIA
316026071,TAO8
316026088,DWCROW
316026122,COPPERPENNY
316026131,SILVERTERN
316026184,0B27
316026297,RCMSARLADYSMITH29
316026307,NOSNOW
316026323,ANTARES1
316026493,ENVCANADACWS
316026608,TINCUP
316026623,WABI
316026753,MISSJAYNE
316026892,HONEYBADGER
316027037,PEAPOD
316027171,BONAVISTA
316027179,AMATI
316027212,CHRISTINAEOS
316027341,CAVALIERROYAL
316027342,CAVALIERDESMERS
316027358,BLEWBYYOU
316027367,PHANTASIA2
316027378,LATTITUDEX1
316027732,TRUELOVE4
316027855,BADCOMPANY
316028201,LOCURA
316028245,SILHOUETTE2
316028291,NOAMAD
316028459,VIZU
316028471,SLIMJACK
316028497,BELLATRIX
316028546,TIRNANOG
316028553,SANTOSHATOO
316028571,CHRISTINAGRANT
316028717,GALILA
316029065,DELAWANA
316029113,MOMENTUM
316029411,INTERLUDE10
316029506,MAISONNEUVE
316029534,ELMACH
316029702,LUKA
316029749,LIBERI
316029761,SALACIA
316029906,FIDDLERSREEN
316030063,STOPWORKORDER
316030071,PISCES
316030349,KISAME
316030482,ISLANDDRIFTER
316030581,WANDERLUST7
316030592,THEGAMBLER
316030626,SALISHEAGLE
316030627,SALISHORCA
316030691,HARLEQUIN
316030692,TISANEWLIFE
316030715,LIQUIDCOURAGE
316030761,SILVERWIND
316030924,CBC24405
316030978,REDDOLPHIN
316031127,SCOTFREE2
316031128,VAGABOND47
316031134,RANGER
316236000,NORTHERNMAGIC
316250004,VENTURESEA
316263000,SEACASTLE2
316292000,CIRCEOFAEAEA
316333000,ATLANTIXEXPRESS
319000000,ATOMIC
319002900,RACER
319004600,LADYHAYA
319011500,SWAT
319018200,SPRINGTIDE
319033800,SEABUS
319042200,MUSASHI2
319042900,MUSASHI1
319044700,TTZENITH
319045600,RAPHI
319049300,MARUSYA
319050400,FIVESTAR
319063800,SAGABOY2
319065300,JADE
319067300,LACLEMAN
319067400,MONTAROSA
319067800,MOWGLI
319071200,VESTASWIND
319073407,SYSURAMA
319074800,AMANECER
319075300,LIMOFOX
319077000,ARRC7
319126000,MOONLIGHT
319332000,KINDOLUE
319359000,REDSAPPHIRE
319376054,LADYMARINA
319537000,MOONBLUE2
319555000,SYATEM
319620000,ISIS
319625000,LEOPARD
319762004,MYSAINTNICOLAS
319769001,MIAELISE
319830000,LADYCOLUMO
319856000,BLACKKNIGHT
319877055,SARHA
319946000,MYSTERE
319971000,BINA
319977000,MYQATAR2
323096000,ORION
325426000,NAUTICALLIGHTHOUSE
325476000,MINIBIG
325503000,LEXX
325626000,BAHAIRE2
325656000,MUTHARUBY
325659000,MIRANDA
329002700,AJT
329006960,LUZULA
329010070,PAF
329013660,YVYTU
331000105,MASIK
331000336,DIIDA2
331000544,KANAJOQ
331156000,KATRIGR1298
331184025,MARKUS
331277004,AJAAAJU
331277032,AJAAAJU
331375000,GR8319AKISA
331479090,TASIILAQ
331497000,MALINNGUAQ
334506000,MATAHARI
334726000,ISLANDBREEZE
334888000,CORTES1
334906000,MERCTRADERII
338014000,NEONMOON
338015686,TWELFTHNIGHT
338041366,IDYLLTIME
338050877,CHALLENGE
338053091,TRADITION
338066063,CRAZY8
338068467,TOOT
338086521,SEAHORSE
338092962,SEABRIGHT
338101205,SAPPHIRE
338105508,FARO
338107455,WINDROSE
338117483,SEAQUEL
338124043,ASTRAEA
338126122,BLUEWATERCAT32
338129281,OASIS3
338138102,ZONE
338139951,CRONOS
338140267,OUTTAHERE
338141435,SVEMERALDTIDE
338141683,ETERNALBLISS
338144417,BOBBINANTSY
338157577,REDCLOUD
338168042,PENNYLANE
338168252,JUNEBUG
338176376,CAPRICORN3
338177024,REPRIEVE
338184000,SPECTRE
338202000,MYPAPIPAPA
338289000,CHIMERA
338317000,PELIGROSO
338337000,OFFCAY
338340000,VERONIKA
338389000,MYLADY
338438000,NOMI
338453000,BEINGNAUTI
338485000,ESMERALDA
338502000,VENTURA2
