"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","CCA_ROUND_WEIGHT_MTONS","CCA_ROUND_WEIGHT_PPP","CCA_EXVESSEL_REVENUE","CCA_CONFIDENTIAL_FLAG","ERA_ROUND_WEIGHT_MTONS","ERA_ROUND_WEIGHT_PPP","ERA_EXVESSEL_REVENUE","ERA_CONFIDENTIAL_FLAG","BGA_ROUND_WEIGHT_MTONS","BGA_ROUND_WEIGHT_PPP","BGA_EXVESSEL_REVENUE","BGA_CONFIDENTIAL_FLAG","BDA_ROUND_WEIGHT_MTONS","BDA_ROUND_WEIGHT_PPP","BDA_EXVESSEL_REVENUE","BDA_CONFIDENTIAL_FLAG","SFA_ROUND_WEIGHT_MTONS","SFA_ROUND_WEIGHT_PPP","SFA_EXVESSEL_REVENUE","SFA_CONFIDENTIAL_FLAG","MNA_ROUND_WEIGHT_MTONS","MNA_ROUND_WEIGHT_PPP","MNA_EXVESSEL_REVENUE","MNA_CONFIDENTIAL_FLAG","MRA_ROUND_WEIGHT_MTONS","MRA_ROUND_WEIGHT_PPP","MRA_EXVESSEL_REVENUE","MRA_CONFIDENTIAL_FLAG","SBA_ROUND_WEIGHT_MTONS","SBA_ROUND_WEIGHT_PPP","SBA_EXVESSEL_REVENUE","SBA_CONFIDENTIAL_FLAG","LAA_ROUND_WEIGHT_MTONS","LAA_ROUND_WEIGHT_PPP","LAA_EXVESSEL_REVENUE","LAA_CONFIDENTIAL_FLAG","SDA_ROUND_WEIGHT_MTONS","SDA_ROUND_WEIGHT_PPP","SDA_EXVESSEL_REVENUE","SDA_CONFIDENTIAL_FLAG","CA2_ROUND_WEIGHT_MTONS","CA2_ROUND_WEIGHT_PPP","CA2_EXVESSEL_REVENUE","CA2_CONFIDENTIAL_FLAG","TOTAL_ROUND_WEIGHT_MTONS","TOTAL_ROUND_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"1989","C","GRND","ROCK","BOCACCIO","BCAC",24.4,.41,21792,"",73.5,.29,47689,"",330.3,.31,224601,"",221.9,.33,163143,"",375,.37,304855,"",825.2,.35,634625,"",378,.4,332339,"",209.2,.41,190818,"",48.2,.62,65786,"",31.2,.86,58930,"",,,,"",2516.9,,2044578,""
"1989","C","GRND","ROCK","NOM. BOCACCIO","BCC1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1989","C","GRND","ROCK","NOM. BLACKGILL ROCKFISH","BGL1",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"*",10.7,.31,7268,"",,,,"*",,,,"",,,,"*",,,,"",10.7,,7268,"*"
"1989","C","GRND","ROCK","BLACK ROCKFISH","BLCK",,,,"",26.4,.28,16108,"",,,,"",,,,"",.2,.46,247,"",1.1,.48,1179,"",.2,1.03,389,"",,,,"",,,,"",,,,"",,,,"",27.9,,17923,""
"1989","C","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",.2,.64,305,"",4.4,.29,2863,"",22.3,.27,13281,"",3,.58,3916,"",16.5,.48,17394,"",35.5,.38,29611,"",145.4,.48,152871,"",215.8,.55,262532,"",22.9,.63,32082,"",55.9,.86,105950,"",,,,"",521.9,,620805,""
"1989","C","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",4.7,.34,3522,"",93.5,.35,72312,"",4.1,.62,5533,"",,,,"*",.5,.38,436,"",1.5,.25,829,"",,,,"",,,,"*",,,,"",,,,"",,,,"",104.3,,82632,"*"
"1989","C","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",,,,"*",,,,"*",,,,"*",,,,"*",2.3,.36,1836,"",5.8,.42,5374,"",4.1,.3,2678,"",,,,"*",,,,"*",,,,"*",,,,"",12.2,,9888,"*"
"1989","C","GRND","ROCK","BLUE ROCKFISH","BLUR",,,,"",,,,"",0,.45,35,"",,,,"",2.3,.48,2430,"",10.6,.73,17039,"",1.4,1.17,3708,"",1.4,.39,1239,"",0,.76,22,"",,,,"",,,,"",15.7,,24473,""
"1989","C","GRND","ROCK","NOM. BANK ROCKFISH","BNK1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1989","C","GRND","ROCK","BRONZESPOTTED ROCKFISH","BRNZ",,,,"",,,,"",,,,"",,,,"",,,,"",0,1.36,107,"",,,,"",.9,1.56,3216,"",4.7,1.12,11672,"",3.5,.98,7633,"",,,,"",9.1,,22628,""
"1989","C","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",,,,"*",,,,"",,,,"*",,,,"",,,,"*",8.8,.34,6515,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",8.8,,6515,"*"
"1989","C","GRND","ROCK","BROWN ROCKFISH","BRWN",,,,"",,,,"",0,.5,2,"",12.3,.61,16453,"",31.7,1.33,92844,"",2.5,.87,4869,"",1.8,.57,2235,"",,,,"",,,,"",,,,"",,,,"",48.3,,116403,""
"1989","C","GRND","ROCK","BLACK AND YELLOW ROCKFISH","BYEL",,,,"",,,,"",,,,"",,,,"",0,.78,6,"",1.6,1.36,4838,"",1.2,.99,2561,"",,,,"",,,,"",,,,"",,,,"",2.8,,7405,""
"1989","C","GRND","ROCK","NOM. BLACK-AND-YELLOW ROCKFISH","BYL1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1989","C","GRND","ROCK","NOM. CHINA ROCKFISH","CHN1",,,,"",,,,"*",1.5,1.08,3495,"",,,,"*",.4,.75,656,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",1.9,,4151,"*"
"1989","C","GRND","ROCK","CHINA ROCKFISH","CHNA",,,,"",,,,"",,,,"*",1.2,.53,1352,"",.9,1.32,2732,"",1.4,1.34,4266,"",.6,.96,1348,"",,,,"",,,,"",,,,"",,,,"",4.1,,9698,"*"
"1989","C","GRND","ROCK","NOM. CHILIPEPPER","CLP1",,,,"",,,,"",,,,"",,,,"*",4.6,.36,3600,"",1.4,.28,891,"",3.2,.45,3117,"",,,,"*",,,,"*",,,,"",,,,"",9.2,,7608,"*"
"1989","C","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",58.5,.4,51153,"",73.7,.32,52057,"",578.1,.32,409425,"",478.7,.28,295492,"",505.9,.31,350404,"",741.8,.32,527005,"",458.7,.36,360074,"",196.8,.68,296203,"",30.4,1.16,77871,"",2.7,.88,5194,"",,,,"",3125.3,,2424878,""
"1989","C","GRND","ROCK","CHAMELEON ROCKFISH","CMEL",,,,"",,,,"",,,,"",,,,"",,,,"",4.3,.3,2823,"",,,,"*",.5,.37,379,"",,,,"*",.9,.87,1638,"",,,,"",5.7,,4840,"*"
"1989","C","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1989","C","GRND","ROCK","CANARY ROCKFISH","CNRY",49.3,.44,47804,"",89.2,.31,60363,"",119.7,.43,112939,"",15.1,.51,17115,"",25.4,.69,38502,"",28.5,.61,38640,"",36.7,1.07,86513,"",.6,1.33,1626,"",0,1.38,17,"",25.6,.93,52260,"",,,,"",390.1,,455779,""
"1989","C","GRND","ROCK","NOM. COPPER ROCKFISH","COP1",,,,"*",3,.35,2324,"",7.1,.5,7863,"",,,,"*",,,,"*",.1,1.01,188,"",.7,.58,939,"",,,,"",,,,"",,,,"",,,,"",10.9,,11314,"*"
"1989","C","GRND","ROCK","COPPER ROCKFISH","COPP",,,,"",,,,"",,,,"",5.1,.6,6763,"",12.1,1.33,35549,"",1.5,1.04,3376,"",.9,.68,1346,"",2.6,1.47,8268,"",1.1,1.41,3382,"",,,,"",,,,"",23.3,,58684,""
"1989","C","GRND","ROCK","NOM. COWCOD ROCKFISH","CWC1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",3.7,.92,7582,"",3.9,1.06,9122,"",.8,1.18,1984,"",3.8,1.38,11647,"",,,,"",12.2,,30335,"*"
"1989","C","GRND","ROCK","COWCOD ROCKFISH","CWCD",0,.66,34,"",0,.63,15,"",.1,.64,128,"",,,,"",1.9,.53,2195,"",10.1,.54,12096,"",4.1,.66,6014,"",2.5,1.46,8144,"",3.3,1.18,8647,"",3.1,.99,6649,"",,,,"",25.1,,43922,""
"1989","C","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",43,.39,37216,"",234.3,.28,144784,"",88.8,.35,68250,"",30.6,.28,18627,"",15.3,.31,10597,"",21.3,.33,15579,"",8,.33,5875,"",,,,"",,,,"",,,,"",,,,"",441.3,,300928,""
"1989","C","GRND","ROCK","FLAG ROCKFISH","FLAG",,,,"",,,,"",0,.76,6,"",4.9,.28,3004,"",.1,.5,62,"",.3,.54,357,"",.1,.89,102,"",1.4,1.45,4342,"",.8,1.36,2523,"",.9,.9,1747,"",,,,"",8.5,,12143,""
"1989","C","GRND","ROCK","GREENBLOTCHED ROCKFISH","GBLC",,,,"",,,,"",,,,"",,,,"",0,.5,13,"",.1,.57,89,"",0,.92,12,"",1,1.56,3447,"",1.6,1.01,3674,"",1.8,.91,3625,"",,,,"",4.5,,10860,""
"1989","C","GRND","ROCK","NOM. GOPHER ROCKFISH","GPH1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1989","C","GRND","ROCK","GOPHER ROCKFISH","GPHR",,,,"",,,,"",,,,"",2.2,.49,2334,"",.3,.8,485,"",24.7,1.36,74232,"",15.3,.99,33310,"",,,,"",,,,"",,,,"",,,,"",42.5,,110361,""
"1989","C","GRND","ROCK","GRASS ROCKFISH","GRAS",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.1,.99,209,"",,,,"",,,,"",,,,"",,,,"",.1,,209,""
"1989","C","GRND","ROCK","NOM. GREENSPOTTED ROCKFISH","GSP1",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1989","C","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",15.5,.38,12989,"",7.1,.35,5533,"",35.8,.39,31135,"",99,.28,61327,"",4.3,.66,6173,"",9.4,.56,11632,"",7.5,.92,15164,"",28.3,1.33,83021,"",5,1.4,15360,"",,,,"",,,,"",211.9,,242334,""
"1989","C","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",7.9,.29,5061,"",23.9,.26,13788,"",3.6,.43,3428,"",29.8,.28,18414,"",5.9,.36,4700,"",6.6,.34,4977,"",3.1,.66,4572,"",13.8,1.12,33860,"",3.6,1.26,10009,"",0,.79,14,"",,,,"",98.2,,98823,""
"1989","C","GRND","ROCK","KELP ROCKFISH","KLPR",,,,"",,,,"",,,,"",,,,"",,,,"",.5,1.36,1505,"",.2,.99,374,"",,,,"",,,,"",,,,"",,,,"",.7,,1879,""
"1989","C","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",854.9,.37,706210,"",924.6,.37,762874,"",,,,"",,,,"",5.4,.37,4361,"",1.1,.27,678,"",442.8,.37,363695,"",,,,"",,,,"",,,,"",,,,"",2228.8,,1837818,""
"1989","C","GRND","ROCK","MEXICAN ROCKFISH","MXRF",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1.9,.36,1537,"",,,,"",,,,"",1.6,.88,3009,"",,,,"",3.5,,4546,""
"1989","C","GRND","ROCK","NOM. OLIVE ROCKFISH","OLV1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",.1,.46,116,"",,,,"",,,,"",,,,"",,,,"",.1,,116,"*"
"1989","C","GRND","ROCK","OLIVE ROCKFISH","OLVE",,,,"",,,,"",,,,"",,,,"",,,,"",1,1.36,3134,"",.1,.99,141,"",2.5,.7,3875,"",2.4,.52,2830,"",.2,.74,250,"",,,,"",6.2,,10230,""
"1989","C","GRND","ROCK","OTHER ROCKFISH","ORCK",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.2,1.37,628,"",,,,"",,,,"",.2,,628,""
"1989","C","GRND","ROCK","NOM. PINK ROCKFISH","PNK1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"1989","C","GRND","ROCK","PACIFIC OCEAN PERCH","POP",1.5,.36,1196,"",26.7,.28,16320,"",1.3,.28,776,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",29.5,,18292,""
"1989","C","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",,,,"",,,,"",1.3,.59,1628,"",.1,.61,191,"",.4,1.33,1068,"",0,.84,52,"",0,.54,22,"",,,,"",,,,"",,,,"",,,,"",1.8,,2961,""
"1989","C","GRND","ROCK","BOCACCIO+CHILIPEPPER RCKFSH","RCK1",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",11.8,.39,10225,"",,,,"*",2.8,.47,2898,"",,,,"*",.2,.68,360,"",,,,"*",14.8,,13483,"*"
"1989","C","GRND","ROCK","UNSP. BOLINA RCKFSH","RCK2",,,,"",,,,"*",,,,"*",.7,.63,968,"",5.1,.76,8647,"",.9,.84,1602,"",1,.48,1074,"",,,,"",,,,"*",,,,"*",,,,"",7.7,,12291,"*"
"1989","C","GRND","ROCK","UNSP. REDS RCKFSH","RCK4",,,,"*",,,,"*",.1,.66,192,"",,,,"*",.8,.81,1473,"",.5,.61,733,"",.5,.8,963,"",13.6,.64,19105,"",,,,"*",.3,1,654,"",,,,"",15.8,,23120,"*"
"1989","C","GRND","ROCK","UNSP. SMALL REDS RCKFSH","RCK5",3.5,.25,1956,"",,,,"*",3.5,.28,2156,"",,,,"*",.2,.46,201,"",1,.37,796,"",.9,.37,712,"",,,,"*",,,,"",,,,"",,,,"",9.1,,5821,"*"
"1989","C","GRND","ROCK","UNSP. ROSEFISH RCKFSH","RCK6",,,,"*",,,,"*",.6,.34,435,"",,,,"*",.4,.57,566,"",,,,"*",.2,.24,110,"",,,,"*",,,,"",,,,"",,,,"",1.2,,1111,"*"
"1989","C","GRND","ROCK","UNSP. GOPHER ROCKFISH","RCK7",,,,"",,,,"*",,,,"*",,,,"*",.9,.57,1152,"",1.1,1.4,3360,"",.6,.98,1367,"",,,,"*",,,,"",,,,"*",,,,"",2.6,,5879,"*"
"1989","C","GRND","ROCK","NOM. REDBANDED ROCKFISH","RDB1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"1989","C","GRND","ROCK","REDBANDED ROCKFISH","RDBD",1.8,.39,1539,"",15.7,.26,9126,"",4.1,.33,2926,"",.6,.31,407,"",.5,.37,415,"",1.9,.37,1542,"",.9,.57,1140,"",,,,"",.1,1.37,261,"",,,,"",,,,"",25.6,,17356,""
"1989","C","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",0,.65,70,"",2.4,.27,1445,"",.2,.5,242,"",,,,"",0,.34,18,"",.1,.36,93,"",,,,"",.4,.43,364,"",,,,"",,,,"",,,,"",3.1,,2232,""
"1989","C","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",.1,.36,59,"",.1,.33,66,"",.5,.25,261,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.7,,386,""
"1989","C","GRND","ROCK","NOM. ROSY ROCKFISH","ROS1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1989","C","GRND","ROCK","ROSY ROCKFISH","ROSY",,,,"",1.2,.27,725,"",.2,.41,138,"",,,,"",,,,"",,,,"",0,1.04,10,"",1,1.41,2968,"",,,,"",,,,"",,,,"",2.4,,3841,""
"1989","C","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",.1,.36,79,"",3.3,.26,1876,"",.9,.31,597,"",.4,.61,523,"",.9,.73,1426,"",.4,.81,700,"",1.3,1.11,3257,"",,,,"",2.5,1.37,7528,"",,,,"",,,,"",9.8,,15986,""
"1989","C","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1989","C","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",,,,"",,,,"*",.9,.29,583,"",,,,"",.5,.32,356,"",.1,.3,61,"",,,,"",,,,"",,,,"",,,,"",,,,"",1.5,,1000,"*"
"1989","C","GRND","ROCK","NOM. CALIFORNIA SCORPIONFISH","SCR1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"*",1.4,2.56,7933,"",12.6,1.55,43140,"",5.7,1.17,14739,"",,,,"*",19.7,,65812,"*"
"1989","C","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",1.9,.36,1496,"",25.2,.27,14986,"",4.2,.42,3897,"",,,,"",0,.43,31,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",31.3,,20410,""
"1989","C","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",.2,.53,280,"",.1,.63,81,"",.3,.82,514,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,1.11,26,"",,,,"",.6,,901,""
"1989","C","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",7.4,.34,5525,"",40.7,.26,23218,"",6.3,.35,4800,"",8.6,.26,4915,"",62.8,.27,36804,"",102.8,.23,52967,"",78.5,.23,39761,"",1.9,.96,4047,"",.1,.95,145,"",1.2,.85,2217,"",,,,"",310.3,,174399,""
"1989","C","GRND","ROCK","SPECKLED ROCKFISH","SPKL",,,,"",,,,"",0,.47,8,"",,,,"",4.1,.38,3427,"",18.3,.38,15391,"",1.1,.34,805,"",31.9,.44,30599,"",1.4,.93,2876,"",1.6,.88,3044,"",,,,"",58.4,,56150,""
"1989","C","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",1044.6,.37,860046,"",802.9,.37,660890,"",315.6,.37,258084,"",154.6,.37,127616,"",194,.37,159462,"",51.4,.29,32764,"",571.1,.36,453524,"",.1,.41,47,"",,,,"",.2,.82,384,"",,,,"",3134.5,,2552817,""
"1989","C","GRND","ROCK","STARRY ROCKFISH","STAR",,,,"",,,,"",,,,"",1.2,.61,1570,"",3.2,.7,4930,"",3.8,.63,5343,"",5.1,1.07,11933,"",27,1.44,85564,"",3.1,1.23,8510,"",.2,.95,493,"",,,,"",43.6,,118343,""
"1989","C","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",2,.31,1341,"",16.6,.26,9418,"",7.6,.32,5340,"",.6,.41,508,"",,,,"",0,.3,10,"",.5,.34,389,"",,,,"",,,,"",,,,"",,,,"",27.3,,17006,""
"1989","C","GRND","ROCK","SWORDSPINE ROCKFISH","SWSP",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,1.6,18,"",,,,"",,,,"",,,,"",0,,18,""
"1989","C","GRND","ROCK","THORNYHEADS (MIXED)","THDS",,,,"*",5.6,.38,4699,"",3,.37,2405,"",,,,"*",12.9,.39,11071,"",,,,"*",.5,.63,647,"",10.5,.37,8630,"",3,1.48,9852,"",,,,"",,,,"",35.5,,37304,"*"
"1989","C","GRND","ROCK","TIGER ROCKFISH","TIGR",,,,"",,,,"",,,,"",,,,"",.1,.4,76,"",0,.51,7,"",,,,"",,,,"",,,,"",,,,"",,,,"",.1,,83,""
"1989","C","GRND","ROCK","TREEFISH","TREE",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,1,26,"",,,,"",.8,1.37,2391,"",,,,"",,,,"",.8,,2417,""
"1989","C","GRND","ROCK","UNSP. ROCKFISH","URCK",18.1,.26,10255,"",19.2,1.06,45008,"",10.1,.27,6015,"",1.5,.54,1826,"",1.4,1,3169,"",1.7,.47,1806,"",4.9,.48,5128,"",8,.53,9327,"",.6,.68,910,"",.6,.82,1064,"",3.7,.36,2875,"",69.8,,87383,""
"1989","C","GRND","ROCK","NOM. VERMILLION ROCKFISH","VRM1",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"1989","C","GRND","ROCK","VERMILION ROCKFISH","VRML",.1,.65,112,"",2.6,.28,1635,"",.2,.82,286,"",4.3,.61,5817,"",10.7,.71,16787,"",8.7,.69,13181,"",16.2,1.08,38801,"",81.5,1.47,264921,"",47.8,1.3,137264,"",1.6,.99,3508,"",,,,"",173.7,,482312,""
"1989","C","GRND","ROCK","WIDOW ROCKFISH","WDOW",229.5,.26,133976,"",793.7,.26,455960,"",147.9,.29,94622,"",228.7,.26,133214,"",373.5,.3,250991,"",273.9,.34,206578,"",42.8,.43,40942,"",2.8,.42,2574,"",.1,.84,200,"",.2,.99,416,"",,,,"",2093.1,,1319473,""
"1989","C","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",,,,"*",,,,"",,,,"*",.3,.65,417,"",29.3,.35,22588,"",.3,.71,415,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",29.9,,23420,"*"
"1989","C","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",,,,"*",16.1,.65,23093,"",,,,"*",.1,.62,141,"",1.6,.7,2530,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",17.8,,25764,"*"
"1989","C","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",3.7,.54,4366,"",3.1,.37,2558,"",9.7,.53,11377,"",1.9,.4,1627,"",1.4,.65,2022,"",3.1,.59,4094,"",2.2,.95,4586,"",3.7,1.33,10889,"",.4,1.37,1354,"",,,,"",,,,"",29.2,,42873,""
"1989","C","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",,,,"",.5,.3,314,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.5,,314,""
"1989","C","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",,,,"*",1.3,.63,1746,"",1.7,.41,1553,"",.2,.48,196,"",12.6,.49,13636,"",2.2,.55,2651,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"",18,,19782,"*"
"1989","C","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",279.6,.35,212977,"",69.6,.32,49528,"",309.3,.34,230985,"",62.9,.48,66129,"",255.3,.41,232797,"",135.8,.42,126203,"",4,.61,5327,"",43.2,.35,32864,"",,,,"",,,,"",,,,"",1159.7,,956810,""
"1989","C","GRND","ROND","NOM. CABEZON","CBZ1",,,,"*",3.5,.29,2283,"",.1,.39,71,"",,,,"*",3.7,.4,3245,"",.8,.49,912,"",.7,.29,463,"",.4,.74,674,"",0,2.29,151,"",0,.75,41,"",,,,"",9.2,,7840,"*"
"1989","C","GRND","ROND","NOM. KELP GREENLING","KGL1",,,,"",,,,"",,,,"",,,,"*",.3,.47,354,"",1.4,.27,830,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",1.7,,1184,"*"
"1989","C","GRND","ROND","KELP GREENLING","KLPG",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,.99,72,"",,,,"",,,,"",,,,"",,,,"",0,,72,""
"1989","C","GRND","ROND","NOM. LINGCOD","LCD1",140.3,.43,134245,"",167.2,.38,139945,"",274.7,.37,223499,"",80,.34,59413,"",325.4,.42,298155,"",190.2,.37,154689,"",67.7,.5,74977,"",12.7,.41,11534,"",1.3,.65,1940,"",6.7,.64,9475,"",,,,"",1266.2,,1107872,""
"1989","C","GRND","ROND","LINGCOD","LCOD",,,,"",,,,"",,,,"",,,,"",1.1,.39,922,"",8.9,.39,7637,"",.3,.43,308,"",.9,.47,906,"",,,,"",,,,"",,,,"",11.2,,9773,""
"1989","C","GRND","ROND","PACIFIC COD","PCOD",,,,"*",0,.25,8,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,8,"*"
"1989","C","GRND","ROND","PACIFIC WHITING","PWHT",,,,"*",,,,"*",,,,"",,,,"",.4,.19,182,"",,,,"*",,,,"*",1.3,.37,1036,"",4.1,.56,5088,"",.2,.45,213,"",,,,"",6,,6519,"*"
"1989","C","GRND","ROND","SABLEFISH","SABL",410.3,.4,357479,"",809,.4,711814,"",485.6,.44,466911,"",211.8,.37,173187,"",1274.6,.37,1049111,"",377.5,.32,268975,"",435.1,.3,291221,"",25.6,.51,28999,"",43.1,.96,91435,"",2.6,.59,3374,"",,,,"",4075.2,,3442506,""
"1989","C","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",0,.18,14,"",4.5,.27,2623,"",1.5,.21,722,"",,,,"*",,,,"",6,,3359,"*"
"1989","C","HMSP","....","DORADO/DOLPHINFISH","DRDO",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.4,.59,485,"",,,,"",.4,,485,""
"1989","C","HMSP","....","SHORTFIN MAKO SHARK","MAKO",,,,"*",,,,"",,,,"",,,,"*",3,.8,5256,"",9.2,.9,18169,"",13.8,.91,27699,"",52.4,1.01,116962,"",101,1.01,225472,"",75.7,.95,158286,"",,,,"",255.1,,551844,"*"
"1989","C","HMSP","....","SWORDFISH","SWRD",,,,"",,,,"",,,,"",21.3,2.58,121087,"",196.6,2.35,1018346,"",244.9,2.66,1437168,"",144.5,2.61,830186,"",102.3,3.04,685711,"",267.4,2.98,1757013,"",381.1,2.87,2409693,"",,,,"",1358.1,,8259204,""
"1989","C","HMSP","....","COMMON THRESHER SHARK","TSRK",14.2,.89,27860,"",,,,"",,,,"",,,,"*",7.7,.88,14904,"",44.7,.9,89001,"",59,.76,99140,"",31.8,.89,62172,"",168.8,.81,301019,"",174.3,.88,340059,"",,,,"*",500.5,,934155,"*"
"1989","C","HMSP","TUNA","ALBACORE","ALBC",38.7,.69,59107,"",33.2,.7,51319,"",19.2,.84,35454,"",7,1.01,15626,"",252.4,.77,428581,"",109.4,.7,169391,"",105.6,.78,182292,"",1.1,.97,2286,"",296.7,.9,590797,"",6.3,1,13964,"",,,,"*",869.6,,1548817,"*"
"1989","C","HMSP","TUNA","BLUEFIN TUNA","BTNA",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",.6,.84,1122,"",.2,1.44,768,"",1010,.55,1230380,"",7.9,2.25,39007,"",,,,"",1018.7,,1271277,"*"
"1989","C","HMSP","TUNA","BIGEYE TUNA","ETNA",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",.3,2.02,1184,"",,,,"",.3,,1184,"*"
"1989","C","HMSP","TUNA","SKIPJACK TUNA","STNA",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",4501.9,.4,3939729,"",2.9,.73,4709,"",,,,"",4504.8,,3944438,"*"
"1989","C","HMSP","TUNA","UNSP. TUNA","UTNA",,,,"",,,,"",,,,"",,,,"",,,,"*",.3,1.77,1219,"",.3,.67,401,"",,,,"",71.2,.73,114338,"",4.8,1.06,11212,"",,,,"",76.6,,127170,"*"
"1989","C","HMSP","TUNA","YELLOWFIN TUNA","YTNA",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"*",.2,1.4,485,"",,,,"",17612.1,.54,20809385,"",2.5,2.53,13963,"",,,,"",17614.8,,20823833,"*"
