"B_mean_avail","B_mean_price","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_last_day","B_unem_rate_part","B_d_d","B_d_cd","w_cmck","w_msqd","w_psdn","c_psdn","w_nanc","w_tuna","c_btna","asc_sfa_nanc","asc_laa_nanc","asc_laa_cmck","asc_laa_msqd","asc_laa_ytna","asc_mna_msqd","asc_sba_msqd","asc_laa_btna","asc_sfa_msqd","asc_mna_psdn","asc_sba_cmck","asc_mra_msqd","asc_laa_psdn","asc_mna_nanc","lambda_part","lambda_cmck","lambda_msqd","lambda_psdn","lambda_nanc","lambda_tuna","asc_no_participation","B_unem_rate_nopart","w_nopart","logLike"
1.06618578421825,0.189629703685211,-0.0409947993949797,-0.00152356747733147,-0.00423755955282918,1.1,0.186419189906069,-0.997584471670165,-0.961024939980397,-3.74380753692828,-3.72765406346983,-4.05617278506599,-0.451274358182622,-4.69520476372631,-2.98833796737004,-4.42557451634157,-2.53729973723049,-2.76342942929606,-2.38101239252578,-1.90369169766118,-2.95537517941167,-2.12572297247754,-1.90225603041756,-3.1496836945316,-2.11293719754907,-2.57285918298081,-2.4072181605801,-2.45701288838967,-2.60140776686057,-2.32898218430283,0.371037133566814,0.371037132280195,0.367029862301959,0.340841416595403,0.259947025878694,0.369992368843079,0,0,0,-25236.5562433959
1.06618578421825,0.189629703685211,-0.0409947993949797,-0.00152356747733147,-0.00423755955282918,1.1,0.186419189906069,-0.997584471670165,-0.961024939980397,-3.74380753692828,-3.72765406346983,-4.05617278506599,-0.451274358182622,-4.69520476372631,-2.98833796737004,-4.42557451634157,-2.53729973723049,-2.76342942929606,-2.38101239252578,-1.90369169766118,-2.95537517941167,-2.12572297247754,-1.90225603041756,-3.1496836945316,-2.11293719754907,-2.57285918298081,-2.4072181605801,-2.45701288838967,-2.60140776686057,-2.32898218430283,0.371037133566814,0.371037132280195,0.367029862301959,0.340841416595403,0.259947025878694,0.369992368843079,0,0,0,-25236.5562433959
1.06618578421825,0.189629703685211,-0.0409947993949797,-0.00152356747733147,-0.00423755955282918,1.1,0.186419189906069,-0.997584471670165,-0.961024939980397,-3.74380753692828,-3.72765406346983,-4.05617278506599,-0.451274358182622,-4.69520476372631,-2.98833796737004,-4.42557451634157,-2.53729973723049,-2.76342942929606,-2.38101239252578,-1.90369169766118,-2.95537517941167,-2.12572297247754,-1.90225603041756,-3.1496836945316,-2.11293719754907,-2.57285918298081,-2.4072181605801,-2.45701288838967,-2.60140776686057,-2.32898218430283,0.371037133566814,0.371037132280195,0.367029862301959,0.340841416595403,0.259947025878694,0.369992368843079,0,0,0,-25236.5562433959
1.06618578421825,0.189629703685211,-0.0409947993949797,-0.00152356747733147,-0.00423755955282918,1.1,0.186419189906069,-0.997584471670165,-0.961024939980397,-3.74380753692828,-3.72765406346983,-4.05617278506599,-0.451274358182622,-4.69520476372631,-2.98833796737004,-4.42557451634157,-2.53729973723049,-2.76342942929606,-2.38101239252578,-1.90369169766118,-2.95537517941167,-2.12572297247754,-1.90225603041756,-3.1496836945316,-2.11293719754907,-2.57285918298081,-2.4072181605801,-2.45701288838967,-2.60140776686057,-2.32898218430283,0.371037133566814,0.371037132280195,0.367029862301959,0.340841416595403,0.259947025878694,0.369992368843079,0,0,0,-25236.5562433959
1.0661857842709,0.189629704371876,-0.0409947875912506,-0.00152368182666429,-0.00423751438658224,1.10000000059294,0.186419195187204,-0.997584471787061,-0.961024939986347,-3.74380753693064,-3.72765406343255,-4.05617278506672,-0.451274358193057,-4.69520476372569,-2.98833796737746,-4.42557451634157,-2.53729973728743,-2.7634294293035,-2.38101239256705,-1.90369169740849,-2.95537517944223,-2.1257229721456,-1.90225602970928,-3.14968369456341,-2.11293719764736,-2.57285918301142,-2.40721816062462,-2.45701288850339,-2.601407766873,-2.32898218432827,0.371037132618181,0.371037132205239,0.367029862068145,0.340841416546793,0.259947025732358,0.369992368836283,0,0,0,-25236.4979388535
1.06618578429111,0.189629704553325,-0.0409947846171758,-0.00152368201854602,-0.00423750327599638,1.10000000073085,0.186419196563367,-0.9975844718122,-0.961024939987616,-3.74380753693105,-3.72765406342376,-4.05617278506693,-0.451274358195452,-4.69520476372557,-2.98833796737883,-4.42557451634157,-2.53729973729687,-2.76342942930621,-2.3810123925754,-1.90369169734709,-2.95537517944923,-2.12572297206246,-1.90225602954914,-3.1496836945706,-2.11293719765371,-2.57285918301853,-2.40721816063575,-2.45701288853235,-2.60140776687582,-2.32898218433374,0.371037132417648,0.371037132187896,0.367029862039752,0.340841416536667,0.259947025702659,0.369992368835179,0,0,0,-25236.495777012
1.06618578430123,0.189629704635301,-0.0409947824800088,-0.00152368660286802,-0.00423750166035799,1.10000000084196,0.186419197537818,-0.997584471823835,-0.961024939987857,-3.74380753693159,-3.72765406341538,-4.05617278506725,-0.451274358197161,-4.69520476372544,-2.98833796738126,-4.42557451634147,-2.53729973730667,-2.76342942930686,-2.38101239258205,-1.90369169732413,-2.95537517946659,-2.12572297195076,-1.90225602943738,-3.14968369458391,-2.11293719766467,-2.57285918302524,-2.40721816064714,-2.45701288856476,-2.60140776687699,-2.32898218432219,0.371037132187351,0.371037132169399,0.36702986193966,0.340841416527579,0.2599470256822,0.369992368831954,0,0,0,-25236.4933815683
1.06618578430524,0.189629704671546,-0.04099478188729,-0.00152368664122781,-0.00423749943745404,1.10000000086948,0.186419197812242,-0.997584471828878,-0.961024939988111,-3.74380753693167,-3.72765406341362,-4.05617278506729,-0.451274358197639,-4.69520476372541,-2.98833796738153,-4.42557451634148,-2.53729973730856,-2.76342942930741,-2.38101239258374,-1.90369169731184,-2.95537517946798,-2.1257229719342,-1.90225602940538,-3.14968369458535,-2.11293719766594,-2.57285918302667,-2.40721816064936,-2.45701288857056,-2.60140776687755,-2.32898218432331,0.371037132148299,0.371037132164791,0.367029861933912,0.340841416525554,0.259947025676251,0.369992368831736,0,0,0,-25236.4929491866
1.06618578431521,0.18962970475364,-0.0409947797617653,-0.00152369122468187,-0.00423749782111599,1.10000000097984,0.186419198782006,-0.997584471840386,-0.961024939988454,-3.74380753693162,-3.72765406340494,-4.05617278506749,-0.451274358199638,-4.69520476372529,-2.98833796738441,-4.4255745163415,-2.53729973731796,-2.76342942930829,-2.38101239259008,-1.90369169728875,-2.95537517948559,-2.12572297182291,-1.90225602929383,-3.14968369459874,-2.11293719767669,-2.57285918303359,-2.40721816066046,-2.45701288860319,-2.60140776687854,-2.32898218431193,0.37103713198514,0.371037132079159,0.367029861833226,0.340841416516474,0.259947025656052,0.369992368828133,0,0,0,-25236.4905548615
1.06619362473585,0.189700495693066,-0.0398371100743219,-0.00159901691937626,0.000104084542151267,1.10005376516874,0.186955187566797,-0.997594320376317,-0.96102543728083,-3.7438077013909,-3.72765064298743,-4.05617287377666,-0.45127529233938,-4.69520471688591,-2.98833849315055,-4.42557451637622,-2.53730343138719,-2.76343048366552,-2.38101566653897,-1.90366769368876,-2.95537789187868,-2.12569060752997,-1.90219351689408,-3.14968648999431,-2.11293966184249,-2.57286196433491,-2.40722252027382,-2.45702421537451,-2.60140887472927,-2.32898437950943,0.371022187187182,0.370966818632798,0.367018638249312,0.340837451711983,0.259935395978213,0.369991943501298,0,0,0,-24740.6008867924
1.06625469373422,0.190274534105592,-0.0229206585271392,-0.00172003943496178,-0.00168912261595122,1.10099758094034,0.194755112363987,-0.997699613500522,-0.961029126459378,-3.74381096906926,-3.72758103356387,-4.05617518734718,-0.451290005667367,-4.69520341869008,-2.98836130758003,-4.42557451798186,-2.53737543552871,-2.76345154521026,-2.38106357081792,-1.90350890496479,-2.95555107094924,-2.12474118411784,-1.90126602783451,-3.14981669494586,-2.11299368465039,-2.57291657265643,-2.40731690971644,-2.45732225869775,-2.6014189848634,-2.32888759495887,0.370878833762169,0.369148351700292,0.366454661633397,0.340766411293342,0.259781256330721,0.369955210999047,0,0,0,-24230.706758947
