"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","c_dcrb","B_mean_price_part","B_mean_price_crab","B_mean_price_slmn","w_psdn","w_nanc","w_dcrb","w_slmn","w_cmck","asc_cba_psdn","asc_clo_psdn","asc_clw_psdn","asc_cwa_psdn","asc_clo_nanc","asc_clw_nanc","asc_cwa_nanc","asc_clo_cmck","asc_cwa_dcrb","theta_part","theta_psdn","logLike"
2.76435340233616,-0.0612069685312631,-0.00633620370283446,-0.0299930290411133,2.33233891964063,0.420783394076695,0.384364920190779,-1.51507966158589,-2.52504844900009,4.22418006156163,3.28901065778473,3.24537474049469,-0.626203922955729,-0.783427845103898,-1.14301033999269,-0.97251319185008,-1.16632118467655,-4.9025892419188,-5.28372126654519,-5.599538652866,-5.65717710647197,-5.73109503157177,-8.20321158647101,-5.35360740237021,-4.51476982407918,-24.380388469919,-0.0739794802195152,1.7218474142755,-8327.35814716754
2.75459979003185,-0.0577364935633734,-0.00601132814591846,-0.0377636728815642,2.32494385950052,0.372653149392699,0.341981313573132,-2.13764270397491,-2.38916200990268,2.83362934634342,3.50030412646513,3.37900719659624,-0.222935787444403,-0.478865932202885,-0.974753229105714,-0.805865952517777,-0.525556332771777,-3.15574009505747,-4.21569371714364,-3.88273825564362,-4.11604223454083,-5.20249353323915,-6.30429466402249,-4.02128444434745,-3.70254797449795,-27.4981544839468,-0.19140971573076,1.21746486767279,-6273.56201937385
3.91177182357076,-0.0600678319824869,-0.00496050325981897,-0.0228918859416565,1.6014010183301,0.263859823369782,0.862155360839872,-1.82674863025823,-2.46341311431404,-2.52211928406324,2.68194317329639,1.48897548127287,-0.0970395917524263,-0.313643564542307,-0.921471843178967,-0.489926245389731,-0.00733104074066659,-3.84915832640015,-7.00807762880824,-5.05157095892166,-5.77504594488936,-6.72002388674577,-3.50635515258353,-4.71289997823763,-6.28715230006921,-25.3394135133751,-0.770466549165448,1.07964880159495,-4589.78631689561
4.78367941450074,-0.0806085261572577,-0.00622664427825263,-0.0155629199882792,2.28590371346383,0.25991974023436,0.899011384631041,-2.22202262427615,-2.77713386390147,-0.2597691361111,2.80100316314835,1.16169504838897,-0.0663763602322223,-0.379172541358901,-1.04294514883301,-0.72772017224463,-0.168573103350317,-5.20906054249136,-8.851621420853,-6.44201259360073,-6.85860628287813,-8.52392907666379,-7.67974735777488,-6.01840480671476,-7.54129566736805,-28.3099830293254,-0.259956887670197,0.604084476476887,-3203.38111612567
6.62163832786989,-0.0781855059839763,-0.00508094116587217,0.00364712012523951,2.59273053020359,0.137242520744892,1.03158210271057,-1.8347066668651,-3.67346431633314,-2.31149276562569,2.71988498238985,-0.111978740973923,-0.12308945569157,-0.525303876807069,-1.16667551186378,-0.699811531978488,-0.182675357776906,-5.97404658290315,-10.9834784296307,-7.79053778037611,-8.20110372271296,-10.0891996510204,-6.98663193871364,-7.15577278904147,-8.93403412146943,-31.8453797379494,-0.162478232550443,1.10489440332845,-2306.19090627609
8.22501550502421,-0.0987312338985363,-0.00630921446632135,0.0313078085253309,3.95174953968198,-0.00377593824243175,0.655773395300766,-1.72410861850134,-3.88234493271465,-0.944836959101294,2.33822301569109,0.254157997024582,-0.175091755844058,-0.767362866491529,-2.43380106077642,-0.959891892337407,-0.474562659898947,-5.83662086303769,-11.3657272467209,-7.82617953863185,-7.9958598250246,-10.4105657533751,-8.69025658756854,-6.98167429601021,-8.08230403353734,-30.4834907520619,0.583093659050774,0.421802619230998,-2059.24012254871
5.69818093385281,-0.06039558067734,-0.00444984606753731,0.0113627500983086,3.61532288765132,0.147653901306771,0.606272131679565,-2.09222420661324,-2.94317646032651,1.63486056241605,1.99635893662407,1.28730379123987,-0.0202039006768243,-0.554932265457241,-1.26480820334367,-0.779791588139785,0.0535513331396194,-6.44483841192805,-10.0974732209571,-7.15491780953181,-7.11368885910656,-9.51311837000787,-9.9548458105506,-6.85525736429325,-8.29512663808933,-26.4569918305067,0.834388303810143,0.144260385326403,-1953.56349589593
4.21946157499742,-0.0506322111073769,-0.00440070494678763,0.00272232768626278,3.18170130098301,0.128514285601339,0.488020999404043,-2.04978274780238,-2.05973406847478,2.98692280157495,1.5401300102049,2.65784560837052,0.0371715751200794,-0.475820431805185,-0.580892220637481,-0.650465050163825,0.373378375664931,-6.03122129888882,-8.33506764537663,-6.03920531918336,-5.78154266630047,-8.18252511792663,-9.47342414030866,-5.96576335352088,-7.41398215293712,-21.0975403932743,0.91696023011953,-0.00874530994362249,-1897.19959001225
3.14319133065717,-0.0354296938246603,-0.00399878239925982,-0.000549418676199859,2.55542913496596,0.252049499903856,0.434406137121298,-1.36957107884297,-0.531090933793675,4.63779854707997,0.701411241484365,4.15396936615367,0.0839699586603257,-0.354897232698057,0.506818474450677,-0.44895265527576,0.376807307533298,-6.05179942701302,-7.41680707124758,-6.10463163918946,-5.69993021737822,-7.41717485348561,-10.6546116046145,-6.28729957168975,-6.8124457122932,-13.9408577392651,0.486689738697068,0.11686394452807,-1837.76598834599
2.58785576101774,-0.044263178914206,-0.00578976184155626,-0.00570380992925082,2.38047154886008,0.244486997107958,0.407187223383426,-1.17932080108589,-0.118358911907596,2.97824153578573,0.312235693010393,5.53587031610193,0.0317099321556767,-0.368266546931647,0.312952433130589,-0.436069919569635,0.209189040272123,-4.09148767678816,-6.12280460512204,-5.12231675220991,-4.89709472289715,-6.37852587386258,-8.44651234760204,-5.22900117172029,-5.97761997181056,-9.53724202036054,0.375681729014268,0.288901823644207,-1799.33124398934
3.74019179771701,-0.0483877122007059,-0.00536585674471014,-0.0112040489805876,2.32242779589713,0.286123637865872,0.305920249903984,-0.86574925545492,0.559111122066025,4.79576054968643,0.0460353663222146,6.68498975559019,-0.0129748539153261,-0.435853574277243,-0.0206003325425126,-0.451863076280705,-0.143793026556714,-4.48664419921896,-5.82628598762509,-5.72117260767332,-5.24364387857138,-6.63619733928147,-10.5242080127973,-5.87705313458614,-5.49260843672606,-7.36416422320333,0.062940571138375,0.871298078646356,-1765.60459715852
4.37919807461818,-0.0522891031732956,-0.00570417152280491,-0.0217942683397809,2.28771812009889,0.29455975660897,0.388290073830911,-1.05869735069914,0.756066772897597,3.23101078608235,0.1063770043881,7.38508480666023,-0.0706160944637912,-0.411288154653884,-0.32821859451997,-0.401391483629418,0.148792660832875,-4.11386904083986,-5.73028793938473,-5.67804255777343,-5.4452234392365,-6.79618206683004,-9.15922979590818,-5.70335184210102,-6.22505083242963,-8.40846265350767,0.297575264914998,0.720493167788149,-1739.91954271061
3.03286573683683,-0.0501632427128389,-0.00592608514450695,-0.0254770169498077,2.36651014783255,0.253951050594589,0.28390209013125,-1.16593102005995,0.611344310617548,3.51558608501946,0.194663189140799,9.07051795457483,-0.0715046390857413,-0.409122585161779,-0.442632309434462,-0.416632158037235,0.0494000840156456,-3.72361726865679,-4.46121811698551,-4.64245291391085,-4.36048982135559,-5.77256692824826,-8.41236300940988,-4.76136690705538,-5.13693384599872,-7.62078661116951,0.249127391414582,0.967719867550765,-1714.73867299035
4.17247509511719,-0.0496177722667873,-0.00494660299082282,-0.0266040783069635,2.3005112679181,0.270564132799816,0.388589411085922,-0.981064112776371,0.463499801090515,3.89573632504739,0.210252808595085,9.2263068031758,-0.0450479694711172,-0.426310883026984,-0.0631351985712629,-0.22237471314101,-0.0613930463409676,-4.72188379462171,-5.66274229952932,-5.94994265978537,-5.60893344761326,-6.83489297648531,-9.99355298478948,-5.98323560649728,-5.86180749668596,-9.4885929576216,-0.0342272841183542,1.34030391217898,-1696.37229472313
3.45212510616004,-0.0503601958758447,-0.0057298128679302,-0.0245581594765833,2.19807628491393,0.227639374145877,0.338890163336563,-1.14638747265373,0.340583775417254,3.60785433585779,0.194303312606788,9.95800792684681,-0.050365785638149,-0.394151424399734,-0.0508231636762457,0.283289793583351,0.162433445335775,-3.7082490111485,-4.93913875041286,-4.9948145569487,-4.65708724234302,-6.10718926378494,-8.69872176364355,-5.08363275065663,-5.49791909550825,-8.18948432847952,0.131623797863966,0.641797549235674,-1691.37507481604
3.28007966784417,-0.0487275136268198,-0.00537014540034387,-0.0233180806260676,2.19147656688945,0.260282291675646,0.335059663193519,-1.05861930990822,0.37692397032016,3.72146369411677,0.210468473511997,9.84724776979183,-0.0503402755996944,-0.397504505887035,-0.0819402125929667,0.754486974058901,0.0377244494427914,-3.8243492518914,-4.95448515149975,-5.06626451366919,-4.7490440062445,-6.06465866211692,-8.97620890320262,-5.17127941336991,-5.34559638308754,-8.3699362706152,0.027685831479821,0.852612872730621,-1690.36316170419
3.53338951055417,-0.0493271001117963,-0.00544980489618442,-0.0223187071575759,2.16749645881572,0.259314471930595,0.339102675697972,-1.02620995170232,0.431129108826558,3.74874098906756,0.198623567176133,9.73943891865386,-0.0467490158128313,-0.400530849816192,-0.0853907607461309,0.79549953364259,0.0652392696022529,-3.86819992709989,-5.08482917089237,-5.19203267802862,-4.85939603748184,-6.18896653942139,-9.07651411674651,-5.27802013207596,-5.46107207160622,-8.47984554963092,0.0384357246748774,0.865200781142524,-1690.21441056169
3.4431236187339,-0.0493175619458717,-0.00548559634351501,-0.0214759690765811,2.16506730621228,0.25642156573984,0.329005171897517,-1.00766605388603,0.433481589287373,3.78348074485791,0.195345157706721,9.80210132851538,-0.0466044981516168,-0.400130433534528,-0.0976071728268947,0.751494623852308,0.0430355237682263,-3.85407093365529,-5.01942103130336,-5.12549242412878,-4.78567578874874,-6.11282965742945,-9.02884269778,-5.21861950592621,-5.36599955818003,-8.34849445437371,0.026765152081313,0.902512245018536,-1690.17045578943
3.37448701294274,-0.0492097258691763,-0.00549757935439851,-0.0215132330838703,2.1613940315354,0.259715357166677,0.333432892280866,-1.01048171910018,0.416934306264035,3.67202865513136,0.201675447888594,9.81303722744106,-0.0491526336979983,-0.396188909504696,-0.107453359089562,0.744062546705123,0.0391503820090059,-3.81017167243789,-5.00243770325211,-5.08777541295649,-4.76958224638007,-6.07951116897687,-8.9104016569136,-5.18087702571422,-5.36725400694139,-8.37704582527474,0.0283197432715206,0.907452363355547,-1690.1574774622
3.40679559540916,-0.0491864270534042,-0.00550063895728576,-0.0214568912860512,2.16131666075443,0.260593441597238,0.332841014511429,-1.00857353525611,0.425881226446969,3.71799420747882,0.198840421550483,9.80953562429552,-0.0487140690184327,-0.397400347711217,-0.101150366431741,0.749887810049053,0.0376009108032859,-3.82766406781983,-5.02236190174456,-5.11242070526962,-4.78743943531096,-6.10276164064565,-8.97258276332133,-5.20648991508704,-5.37842689255273,-8.3780209077648,0.0282040613459411,0.912722855380804,-1690.15486818718
3.40515491526329,-0.049199573827188,-0.00549310615698437,-0.0213745206885041,2.15840290884517,0.260359522758978,0.332979767027355,-1.00686863472229,0.425746509847638,3.71479691907893,0.198828529621179,9.80848454017697,-0.0482337116280314,-0.397664092908869,-0.101836904046085,0.750322704238,0.0374521796167372,-3.83028191294857,-5.0229759891466,-5.11076600629744,-4.78597219164749,-6.09960306083607,-8.96692975067924,-5.20411812842158,-5.37516959633645,-8.37723291448897,0.0254820734574524,0.914589379477006,-1690.15470559144
3.40457703804302,-0.0491934256541386,-0.00549739323287337,-0.0213652562206183,2.15904416950214,0.260582262841253,0.333013114134421,-1.00686916490479,0.425911408797596,3.71343823460992,0.198791765492266,9.80920693555949,-0.0483634548215017,-0.397573019909032,-0.102697822718766,0.748898390658322,0.03704227891875,-3.82948109766015,-5.02378359594048,-5.11106204610107,-4.78657732814997,-6.10030518390422,-8.966248942836,-5.20442473774529,-5.37598705485476,-8.37726144648162,0.0261875881856604,0.915188432882468,-1690.15467324753
3.40419005832883,-0.0491902581972298,-0.00549677629126089,-0.0213660651984419,2.159053775271,0.260621917271713,0.333025759298023,-1.00700761657214,0.42608175561569,3.71376490398693,0.198774500422285,9.80924188909237,-0.0483815117610565,-0.39755776754472,-0.102588754418969,0.748788412577502,0.036923011855246,-3.82961940283168,-5.02387561020846,-5.11101133199606,-4.78653765506351,-6.10033257864434,-8.96659576092053,-5.20447126328688,-5.37604999684672,-8.37696535963218,0.0262598065808445,0.915228296800865,-1690.15467187729
3.40434386369502,-0.049190687645593,-0.00549684544212595,-0.021364736057223,2.15905389498029,0.2606103165365,0.333043400169223,-1.00701246320857,0.426062540970635,3.71360380000663,0.198767040174289,9.8091341781638,-0.0483598282884029,-0.397572919722762,-0.102646442289757,0.74886016808738,0.0369378010046515,-3.82971560745807,-5.02407700102977,-5.11111916911701,-4.78665132932309,-6.10045762605174,-8.96653417853131,-5.20453389172313,-5.37612051495057,-8.37705065931227,0.0262491327211682,0.915235005254104,-1690.15467172777
