"asc_sfa_nanc","asc_laa_nanc","asc_laa_cmck","asc_laa_msqd","asc_laa_ytna","asc_mna_msqd","asc_sba_msqd","asc_laa_btna","asc_sfa_msqd","asc_mna_psdn","asc_sba_cmck","asc_mra_msqd","asc_laa_psdn","asc_mna_nanc","c_btna","c_psdn","w_nanc","w_cmck","w_msqd","w_tuna","w_psdn","lambda_part","lambda_cmck","lambda_msqd","lambda_psdn","lambda_nanc","lambda_tuna","B_mean_avail","B_mean_price","B_wind_max_220_mh","B_d_d","B_d_cd","B_d_pd","B_d_pcd","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate_part","asc_no_participation","B_unem_rate_nopart","w_nopart","B_dist_to_cog","logLike"
-2.40584179482616,-2.72898565723947,-2.27864172968936,-1.75891323636045,-2.75799284993743,-1.98691453129018,-1.76798601506072,-2.64147581592105,-2.00402272677414,-2.48617583810874,-2.32425149601535,-2.297875245222,-2.51043718303248,-2.2889173890393,-4.45990469807585,-0.503531265189949,-4.58215092060333,-3.71779477277324,-3.74242493872888,-3.02052139362054,-4.01531066338436,0.352565922484671,0.352553964319426,0.351463469427164,0.24741076961891,0.235826173352533,0.35253732354852,1.14911753796388,0.0598814518324508,-0.0415757037734993,-0.826560626136845,-1.19620893118048,-1.30460526399233,-1.19620893118048,-0.00358348485103965,1.16375251814755,0.144873391081093,0.183428970677475,0,0,0,-0.0014149079453134,-22500.713001289
-2.4057982730915,-2.72893725512078,-2.27862365954152,-1.75889618511871,-2.75793624581484,-1.98689238890424,-1.76796111779863,-2.64156216161414,-2.00398387955183,-2.48616108920503,-2.32424238191275,-2.29785711467051,-2.51041407174551,-2.28890399613042,-4.45990951372863,-0.503506824603404,-4.58222655480838,-3.71782158804974,-3.74241138333102,-3.02052580082552,-4.01527956004735,0.35256734963885,0.352558600440796,0.351464789381904,0.247493005594723,0.235823909020078,0.352541341375622,1.14909479492687,0.0598754193780065,-0.0415738162866593,-0.82656774131714,-1.19624427554795,-1.30463256491432,-1.19624427554795,-0.00358349595328276,1.16376183067926,0.144869928941243,0.183423880839789,0,0,0,-0.00141500139758074,-22500.7048152941
-2.405609730471,-2.72872880149659,-2.27855641438118,-1.75883426564175,-2.75768502030045,-1.98680551856267,-1.76786311095734,-2.64199014200826,-2.00382139341048,-2.48610848872269,-2.32420356461195,-2.29778551125175,-2.51032192349523,-2.28885911919298,-4.45993151818934,-0.503403071603215,-4.58268360544225,-3.7180328426159,-3.74236511508299,-3.02073728341612,-4.01511218603602,0.352575063191645,0.352560396511145,0.351470799357814,0.247882334298096,0.235811175869812,0.352561894315482,1.14898160042463,0.0598499001136138,-0.0415644893333006,-0.826598057963219,-1.19642164221164,-1.3047833386983,-1.19642164221164,-0.00358357675667986,1.16380748635542,0.144855238429368,0.183401199098414,0,0,0,-0.00141542802827882,-22500.6668804586
-2.40542501081199,-2.72853302359369,-2.2784850077994,-1.7587678257049,-2.75745626008903,-1.98671848679058,-1.7677672679298,-2.64232191798799,-2.00366203124804,-2.48605237121108,-2.32416092984185,-2.29771706398452,-2.51023164287553,-2.28880582760676,-4.459953808596,-0.503301466103012,-4.58303249157759,-3.71821936986946,-3.74232257583397,-3.0208520496099,-4.01497092769952,0.352580112375526,0.352567767972233,0.351477098164923,0.248222329255008,0.235801511061041,0.352577153520396,1.14888459778871,0.0598262468753139,-0.0415565106412327,-0.826624802382723,-1.19658708829496,-1.30490354774886,-1.19658708829496,-0.00358363903954651,1.16385115149327,0.14484282832595,0.183380212796319,0,0,0,-0.00141582388501796,-22500.6342169941
-2.4042398487468,-2.72724240634999,-2.27801640724593,-1.75828766195955,-2.756005382776,-1.98611990505029,-1.76710323660833,-2.64424344041494,-2.00256684284056,-2.48564921209424,-2.32388332481107,-2.29725230532907,-2.50962910709166,-2.2884671132959,-4.46007869539853,-0.502582098327273,-4.58544937959268,-3.71965065114845,-3.74199219960435,-3.02175379579297,-4.01404904796279,0.352611358128848,0.352608663488073,0.351517316601369,0.250370747888569,0.235741055656517,0.352576774913387,1.1483311103521,0.0596268045855989,-0.0415010912345117,-0.826698631881697,-1.1975798187388,-1.30571003912908,-1.1975798187388,-0.00358380864958975,1.16413928277368,0.144753417510316,0.183236265701554,0,0,0,-0.00141855560676879,-22500.4408560561
-2.38801711796694,-2.70772764955522,-2.27312241553914,-1.75305379485307,-2.73331026104429,-1.97850757650686,-1.75767475709129,-2.69520616256239,-1.98773107202442,-2.48155774456537,-2.32248607295553,-2.29103137345426,-2.50170414784616,-2.28572755002359,-4.46262550657375,-0.494157158301831,-4.62648891578475,-3.72765459339227,-3.73529745151342,-3.02920666619376,-3.99846822859043,0.354142712369246,0.353696669628801,0.352212504034037,0.291221825698043,0.234388178899852,0.354068432553559,1.13756238023143,0.0574677961740947,-0.040569499076001,-0.83079138741517,-1.21933443591798,-1.32177159813937,-1.21933443591798,-0.00360117856743772,1.16904642934082,0.143106435788947,0.180982910724192,0,0,0,-0.00146156830247246,-22498.6268819955
-2.38669672020226,-2.70695975463015,-2.27244757370905,-1.75255198979521,-2.73226625186568,-1.97799108473534,-1.75735753150738,-2.69371129885449,-1.98679304163457,-2.48134156883312,-2.3217602068349,-2.29077435909376,-2.50142749918611,-2.28503531781902,-4.46276068861957,-0.493398222681901,-4.62829867573443,-3.73297294903323,-3.73604431998257,-3.03302775588072,-3.99790443254845,0.353981395705746,0.353571998658082,0.352282098918882,0.292217858932767,0.234438469698989,0.353940051804369,1.13732747276917,0.0573109134916137,-0.0405644931689519,-0.830637046733785,-1.21997590174556,-1.32154868368365,-1.21997590174556,-0.00359947287067855,1.16933714593541,0.143163705341181,0.180928162549927,0,0,0,-0.00146313978158501,-22498.6051590033
-2.38655191784239,-2.70690001234506,-2.27237260061657,-1.75249538209434,-2.73213622760634,-1.97793240766343,-1.75731635506842,-2.69363228616618,-1.98668764771377,-2.48136046153072,-2.3216815104831,-2.29075599041913,-2.5014508731556,-2.28497404980676,-4.46280747745566,-0.493289193199716,-4.628601586763,-3.73350864167936,-3.73612005048406,-3.03344046809961,-3.99787190559201,0.353967006175693,0.353575030012824,0.352306339397536,0.292546227301177,0.234458628860816,0.353942618168526,1.13734381739027,0.0572746467972318,-0.0405652839699706,-0.830631014268312,-1.2202397538499,-1.32150702721932,-1.2202397538499,-0.00359918414916872,1.16941152193975,0.143168891119774,0.180920099605539,0,0,0,-0.00146342891913147,-22498.5994875322
-2.38655191869563,-2.70690001575837,-2.27237260505276,-1.75249536679471,-2.73213623301137,-1.97793240053011,-1.75731634607807,-2.69363228561488,-1.98668764144728,-2.48136046812975,-2.32168151314331,-2.29075599441137,-2.50145087884886,-2.28497404651948,-4.4628074774567,-0.493289195927373,-4.62860158676525,-3.73350864250982,-3.73612004944957,-3.03344046873644,-3.99787190568085,0.353966243701819,0.353575233235895,0.352306365810293,0.29254623835681,0.234458628395209,0.353943106221394,1.13734381862619,0.0572746501566539,-0.0405651694153568,-0.830631018298033,-1.22023975385732,-1.32150702837221,-1.22023975385732,-0.00359818237211585,1.16941157367278,0.14316892112505,0.180920157291376,0,0,0,-0.0014657850697139,-22498.5987240332
-2.38655192322168,-2.70690003947143,-2.27237263494684,-1.75249525833018,-2.73213627018991,-1.97793235122036,-1.75731628123868,-2.6936322816548,-1.98668758564036,-2.48136051380955,-2.32168153141355,-2.29075602317887,-2.50145091812938,-2.28497402492185,-4.46280747746393,-0.493289214767972,-4.62860158681525,-3.73350864822275,-3.73612004181064,-3.03344047298133,-3.9978719063092,0.353960985776936,0.35357664400918,0.352306616634806,0.29254631476613,0.234458626654834,0.353946491093882,1.13734383246003,0.0572746929420839,-0.0405641746243289,-0.830631045458965,-1.22023975390881,-1.32150703625941,-1.22023975390881,-0.00359061462618309,1.16941193613114,0.143169121868621,0.180920675766953,0,0,0,-0.00146608309605787,-22498.5959419653
-2.38655192842486,-2.70690006642124,-2.2723726670978,-1.75249516786238,-2.73213632104894,-1.97793226943654,-1.75731626687711,-2.69363227981644,-1.98668752440793,-2.48136056895391,-2.32168155264513,-2.29075605902423,-2.50145096477963,-2.28497398967951,-4.46280747747268,-0.493289237255223,-4.6286015868811,-3.73350865511856,-3.73612003536846,-3.03344047862928,-3.99787190712884,0.353954710508142,0.353578352080609,0.352306901921411,0.292546407706949,0.234458630107722,0.353950531376778,1.13734383550988,0.0572746495379759,-0.040564115701619,-0.83063107229048,-1.22023975397085,-1.32150704541275,-1.22023975397085,-0.0035907062367939,1.16941228535069,0.143169310983616,0.180920771642251,0,0,0,-0.00146606952955332,-22498.5941974814
-2.38655213366612,-2.70690212878222,-2.27237418807737,-1.75248897994922,-2.73213992804798,-1.9779266313944,-1.75731632577621,-2.69363184980214,-1.98668291181353,-2.48136454421564,-2.32168295644974,-2.29075900298585,-2.50145436488637,-2.28497065143766,-4.46280747840951,-0.493290944524799,-4.6286015832021,-3.7335091906036,-3.73611958442275,-3.0334409097391,-3.997871961457,0.353873781023347,0.353718321239878,0.352327550661464,0.292554281898489,0.23445927624652,0.353865920232718,1.13734458464486,0.0572708221940673,-0.0405589133368243,-0.830633088324174,-1.22023975904401,-1.32150776160571,-1.22023975904401,-0.00359236321610393,1.16943829577529,0.143183171645482,0.18092929820289,0,0,0,-0.00146607158221833,-22498.5819823502
-2.38655202586986,-2.70690265271065,-2.27237407651458,-1.75248803651373,-2.73214052010217,-1.97792628651263,-1.75731706813867,-2.69363146664769,-1.98668176330612,-2.48136535622582,-2.32168326069721,-2.29075992095015,-2.50145510384254,-2.28496963575311,-4.46280747866906,-0.49329135064094,-4.62860157869062,-3.73350932945823,-3.73611954428525,-3.03344099979051,-3.99787197026395,0.353856209977615,0.353757470574747,0.352330899559093,0.292556665671476,0.234459669538801,0.353847584921486,1.13734493933076,0.0572691762947523,-0.0405728430861013,-0.830633664956587,-1.22023976047287,-1.32150794133028,-1.22023976047287,-0.00359049826007687,1.16944340299748,0.1431855008433,0.180925449953845,0,0,0,-0.0014659228968384,-22498.5789857076
-2.38655113061905,-2.70690297385058,-2.27237076314282,-1.75249107635214,-2.73213959294196,-1.9779281010428,-1.75732065720941,-2.69362972188937,-1.98668168226141,-2.48136495758905,-2.32168320953785,-2.29076160462176,-2.50145499854958,-2.28496646254307,-4.46280747904272,-0.493291574801427,-4.62860154985572,-3.73350946818073,-3.73611972061836,-3.03344099575138,-3.99787194723844,0.353856755736226,0.353814287594818,0.352322983207244,0.292561160854114,0.234461549794858,0.353848281462128,1.1373473996312,0.0572666950555078,-0.0405726516252189,-0.830634272438214,-1.2202397626335,-1.3215080849965,-1.2202397626335,-0.00359047198930176,1.16944549091319,0.14318417284481,0.180926066613173,0,0,0,-0.00146589978065278,-22498.5762051556
-2.38654963045366,-2.70690418126588,-2.27236927678932,-1.75249087966272,-2.73213969720809,-1.97792698762965,-1.75732627483464,-2.69362660923816,-1.98667978788495,-2.48136529758355,-2.32168745435559,-2.29076275273861,-2.50145625860366,-2.28496238908436,-4.46280748002204,-0.493292449344125,-4.62860151491529,-3.73351000481949,-3.73611974413999,-3.03344120033996,-3.99787193096971,0.353870593665702,0.353851969516601,0.352375580201084,0.292572069189036,0.234464095966401,0.353862382626794,1.1373505524793,0.0572668526517607,-0.0405703070090742,-0.830636274110149,-1.22023976767287,-1.3215084604511,-1.22023976767287,-0.00359048562618815,1.16944683313868,0.143186670423224,0.180920443742141,0,0,0,-0.00146613794241896,-22498.5747320947
-2.38639963001848,-2.70709567798166,-2.2724829592753,-1.75228006365773,-2.73232666941044,-1.9773858850072,-1.75701160626746,-2.69335584682849,-1.98648304649014,-2.48156954824627,-2.32231103315471,-2.29124910217063,-2.5017262890702,-2.28454250768647,-4.46280760373076,-0.493445542793008,-4.62859937238165,-3.73358499204864,-3.73609465201444,-3.03347693139528,-3.99787315565467,0.354661753646386,0.35462813066262,0.353283071059951,0.293830770509592,0.234679998334384,0.354655936332806,1.13762470885901,0.0574385298766098,-0.0409038858825009,-0.831067750706287,-1.22024041490865,-1.32157783259,-1.22024041490865,-0.00360156561939703,1.17218567495076,0.14455001569205,0.181183688142773,0,0,0,-0.00146934085813906,-22498.5505387797
-2.3861714638655,-2.70739965991797,-2.2727319268386,-1.75197638307964,-2.73261954148367,-1.97674182504182,-1.75630143968043,-2.6929634383942,-1.98618612546504,-2.48190279835494,-2.32326065006737,-2.29200777487838,-2.50219658894456,-2.28394121715875,-4.4628077934602,-0.493690372334567,-4.62859979673643,-3.73370206900892,-3.73606579901843,-3.0335270878223,-3.9978764379733,0.355678479126336,0.355659946766463,0.354374979211938,0.295728030615908,0.235052071042599,0.355670714213614,1.13802783487929,0.0575874176486794,-0.0407524099544098,-0.831784643303439,-1.2202414096081,-1.32169037744112,-1.2202414096081,-0.00360293236080628,1.17629807806099,0.145995725029189,0.179954968302718,0,0,0,-0.00146960613545804,-22498.5219224267
-2.38565518991579,-2.70810843653678,-2.27363815803831,-1.75074483046975,-2.73329735465801,-1.97618122579093,-1.7546609556047,-2.69232418638974,-1.98504935931362,-2.48265541988164,-2.32518333240839,-2.29346304927631,-2.50361916279783,-2.28257218359101,-4.46280820576082,-0.494295698235598,-4.62862981208478,-3.73396740805542,-3.73600671563277,-3.03358950644393,-3.9978886944795,0.357218036205557,0.357155057974159,0.356444993562695,0.299531909945536,0.236302978215262,0.357208887172659,1.13912501062913,0.0573387487095319,-0.0410353099249601,-0.833635878650785,-1.22024357535247,-1.32198328840061,-1.22024357535247,-0.00362462695156374,1.18405386515476,0.143978040946544,0.179610804469351,0,0,0,-0.00147835015893619,-22498.4780443284
-2.38558609821292,-2.70821510162122,-2.27375676470848,-1.75047142633001,-2.73338696980251,-1.97610117884032,-1.75443531664736,-2.69232134071185,-1.98494833057889,-2.48271580128242,-2.3253448342643,-2.29361174492251,-2.50382225196576,-2.28266621589724,-4.46280824730328,-0.494373814428382,-4.6286437731747,-3.73399549287527,-3.73600440547602,-3.03358085775362,-3.99789152165991,0.357305735647116,0.357257476062086,0.356499766224377,0.299820949456152,0.236440248703757,0.357296437906846,1.13921648453922,0.0574748392922958,-0.0410464842637511,-0.833901557221808,-1.22024379232765,-1.32202720713562,-1.22024379232765,-0.00362825191310103,1.18421809991643,0.143956340202671,0.179599757907088,0,0,0,-0.00147879046962812,-22498.4740355992
-2.38530747218362,-2.70927695463373,-2.27406821746019,-1.74912448150062,-2.7341180320185,-1.97572901325708,-1.75302729904044,-2.6924873885328,-1.98377585004132,-2.4834457145575,-2.32654442141957,-2.29456245098659,-2.50543666756277,-2.28304303600767,-4.46280863808599,-0.495178753041447,-4.62879620009491,-3.73423830420441,-3.73602906730095,-3.03345112616285,-3.99791976357491,0.357783171016967,0.357725154918945,0.35681998987747,0.301994520278958,0.237140495552616,0.357773795344044,1.14037224069835,0.0560417548301604,-0.0410651331426622,-0.836619378575008,-1.22024575547547,-1.32249739247078,-1.22024575547547,-0.0036368059331995,1.18477694036357,0.144349071392208,0.179601434096841,0,0,0,-0.00148034787833532,-22498.4585469238
-2.38497029443397,-2.71051498370482,-2.27391811052705,-1.74868953315396,-2.73461485633665,-1.9742799973195,-1.75316300813123,-2.69277697254526,-1.98283334438963,-2.48437470683095,-2.32758721450456,-2.29484133122777,-2.5068638907871,-2.28367204868575,-4.46280908466534,-0.496079426584759,-4.62899233565224,-3.73450301388467,-3.73610690503423,-3.03324256018962,-3.99795090102056,0.35806828456191,0.358016951014695,0.356970557474768,0.303957368382225,0.237000265511938,0.358058412746144,1.14207620930603,0.0557041345031502,-0.0410741208160282,-0.839701366541647,-1.22024792714534,-1.32311560649308,-1.22024792714534,-0.00363125357942767,1.18534134313051,0.144267108708668,0.179454214460087,0,0,0,-0.00148146784873891,-22498.4452779602
-2.38488508449043,-2.71077823915597,-2.27389369960301,-1.74883695047923,-2.73471134238206,-1.97428952029769,-1.75296676960666,-2.69287382171885,-1.98271671866797,-2.48457250236773,-2.32775337498854,-2.29475024899791,-2.5070835641371,-2.28374967714552,-4.46280918631824,-0.496271158959505,-4.62904016476117,-3.73456143210385,-3.73613190945777,-3.03318717992811,-3.99795668718026,0.358107261620228,0.358069786522101,0.357023999413069,0.304308587570321,0.236918492127268,0.358097188276854,1.14247346591343,0.0557922613080333,-0.0410887026622805,-0.840312541821123,-1.22024840898523,-1.32327142328441,-1.22024840898523,-0.00363367268378756,1.18544080923321,0.144281638244265,0.179461212456256,0,0,0,-0.00148185170244651,-22498.4419106542
-2.38452853871121,-2.7119148469936,-2.27409833258303,-1.74830056811383,-2.73518991397041,-1.97525741846295,-1.75323106727474,-2.69348482485872,-1.98291791080625,-2.48537258454475,-2.32814251880695,-2.29384271456312,-2.50768331013622,-2.28381384798848,-4.46280967726277,-0.497130756261182,-4.629284928907,-3.73483641435476,-3.73627415075832,-3.03289488082068,-3.99797826793862,0.358250969179277,0.358219664453754,0.357140381916521,0.305586738585546,0.236812122473731,0.358240921660709,1.14413464649185,0.056064100378935,-0.0410878500187884,-0.842732177246037,-1.22025069554887,-1.32408809860557,-1.22025069554887,-0.00364714102456305,1.18601013465897,0.144545542046272,0.179409304926829,0,0,0,-0.00148227536607198,-22498.4332556033
-2.38440863352417,-2.71279502091027,-2.27451133432319,-1.7482017650504,-2.73568162129405,-1.97534866614398,-1.75307040993483,-2.69413661529925,-1.98408963879953,-2.48583944072955,-2.32810978392936,-2.29308289274962,-2.50785123734263,-2.28448544807861,-4.46281012946903,-0.497842162520417,-4.62952823601154,-3.73508137740143,-3.73640039573355,-3.03261225346738,-3.99799335923197,0.358397432810136,0.358382992361175,0.357304193622244,0.306369680008195,0.237228091008041,0.358387447603006,1.14526127378712,0.0558307003686683,-0.0411274590431432,-0.844303802247309,-1.22025278001866,-1.32488482703484,-1.22025278001866,-0.00364978353858213,1.18652531250954,0.144595256933599,0.179425673455683,0,0,0,-0.00148200178239132,-22498.4266054648
-2.38553794129724,-2.71500106758706,-2.2759100778277,-1.74854268351631,-2.73767055877827,-1.97640674839376,-1.75357743748395,-2.69644706871026,-1.98379518469432,-2.4867771928131,-2.32669674715074,-2.29310213512768,-2.50779185208601,-2.28768694153169,-4.46281161659591,-0.49974203022269,-4.6303955640119,-3.73583257649023,-3.73671847854491,-3.03166313255833,-3.99804353938163,0.358842027663794,0.358762745399263,0.357713994407371,0.307142019897547,0.238307478305234,0.358833609546435,1.14820485542648,0.055649161147163,-0.0411505863333731,-0.845915844224948,-1.22025950649422,-1.32766544018369,-1.22025950649422,-0.00366352768931714,1.18814220880496,0.144804505527939,0.179385919852518,0,0,0,-0.00148460666996127,-22498.4209979323
-2.38893458072759,-2.71907609067408,-2.27800869753132,-1.74845456971617,-2.7416583043994,-1.97719038302023,-1.75364406994599,-2.70073121673511,-1.98528352799137,-2.48982904532531,-2.32453490130181,-2.2955888559968,-2.50873660337495,-2.28925943834845,-4.46281446492263,-0.503136686762267,-4.63206513422436,-3.73722579420778,-3.73723814168245,-3.02983919479498,-3.99817665150693,0.359609811490779,0.359437096385541,0.358368507842317,0.307273764562993,0.237903248180185,0.359604233597813,1.15292238260592,0.0558960020630601,-0.0412452130285352,-0.847415304018524,-1.22027228788186,-1.33307650469811,-1.22027228788186,-0.00367457564753955,1.18990084432474,0.144891457258146,0.179312751449009,0,0,0,-0.00148738111223166,-22498.4055302978
-2.39291627863185,-2.72304957931966,-2.27705047422491,-1.74927252319696,-2.74610157277735,-1.97902847670082,-1.75472755361026,-2.70533644459837,-1.9877715206417,-2.49213354981762,-2.32539226840589,-2.29861973624058,-2.51198153832144,-2.29123601260485,-4.46281805492872,-0.506683139762396,-4.63418045348844,-3.73886990371791,-3.73770651970264,-3.02757126409879,-3.99836257994452,0.360085401719944,0.359851333435931,0.359070534174909,0.306561551354534,0.240248659912202,0.360082621756202,1.15759288109879,0.0566975256080263,-0.0413405895147125,-0.848246971866362,-1.22028829042699,-1.33975896949388,-1.22028829042699,-0.00368286439212401,1.19185173116286,0.145078207758446,0.179243063147653,0,0,0,-0.00148992426641148,-22498.3962567349
-2.39709937342288,-2.72575561092545,-2.27922401270576,-1.75041000739943,-2.74929701022551,-1.98104691845788,-1.75611604094405,-2.7087366635066,-1.99015577499585,-2.49261218220025,-2.32930604968693,-2.30080400784903,-2.51500350327663,-2.29400118868661,-4.4628216417826,-0.509198836926412,-4.63628575247365,-3.74045361194187,-3.73789600522704,-3.02536709080688,-3.99855580224375,0.360591864497183,0.360419264707794,0.359508881235108,0.305897341041982,0.239703372022335,0.360590278981302,1.16073025549748,0.0567149012662953,-0.0413867835426988,-0.848809141097827,-1.22030420907814,-1.34604180981807,-1.22030420907814,-0.00369249341514245,1.19343848481915,0.14517158080376,0.179318579432106,0,0,0,-0.00149113815458497,-22498.3809230908
-2.40433028763505,-2.73095058622503,-2.287196525735,-1.75498459677978,-2.75604899031443,-1.98456792733675,-1.76037945092604,-2.71531032133555,-1.99403393844233,-2.49801677662897,-2.33887438279423,-2.3051147920415,-2.51995562495023,-2.2976863486539,-4.46282953293925,-0.513777104022807,-4.64083135105585,-3.74375744817931,-3.73789816968865,-3.02084296875253,-3.99908786797611,0.361413350936088,0.361398066901234,0.360013995618849,0.304960879920382,0.24222918360172,0.361412779791403,1.16614327085867,0.057090445572083,-0.0414342031499868,-0.849511502220482,-1.22033930184025,-1.35913901730717,-1.22033930184024,-0.00368551214668692,1.19543031233794,0.145786270396659,0.179447903127725,0,0,0,-0.00149290188772227,-22498.3691417246
-2.40527648233546,-2.73198084925376,-2.28811183952224,-1.75570637614446,-2.75751247306587,-1.98538406315471,-1.76112542559548,-2.71647371866559,-1.99477945620857,-2.49959178330701,-2.34046599866356,-2.30584652678752,-2.52075215205471,-2.29879670907714,-4.46283096685736,-0.51436666486504,-4.64163566491718,-3.74428230587012,-3.73781746849379,-3.02013985559602,-3.9992043973143,0.361598917368827,0.361597536323951,0.360115368837191,0.304944178693852,0.242208264738661,0.361598876369356,1.16615408171366,0.0570819448573157,-0.041435481768728,-0.849656268303185,-1.22034571125621,-1.36130704472351,-1.22034571125621,-0.00368677255088208,1.1958776464718,0.145789188756802,0.1795119411984,0,0,0,-0.00149331639738353,-22498.3624802079
-2.40546978669222,-2.73224581862336,-2.28836352183984,-1.75590688195513,-2.7578214646062,-1.98559491561305,-1.76132471684626,-2.71670957554742,-1.99497576385216,-2.49995031479527,-2.34077151513581,-2.30604049517923,-2.52104404195184,-2.29906201382156,-4.46283118969443,-0.51448118915491,-4.6418274568524,-3.74439987186338,-3.73779905288896,-3.01997709528849,-3.99923408921441,0.361639889624974,0.361639695894544,0.360141737267493,0.304946353484502,0.242204787174492,0.361639640078949,1.16615197954295,0.0570754229500325,-0.0414354685174471,-0.849686445258041,-1.22034728638072,-1.36179722793853,-1.22034728638072,-0.00368703444773543,1.19598626974628,0.145797728515654,0.179528809772622,0,0,0,-0.00149340706110079,-22498.3610814864
-2.4108206212336,-2.73969200388476,-2.29624271136603,-1.7620055509012,-2.76676360794591,-1.991591118943,-1.76722554512115,-2.72347036619668,-2.00056690198946,-2.51042355857108,-2.34850512806024,-2.31066195206765,-2.53191334585519,-2.30666868208465,-4.46283836211788,-0.517804741134868,-4.64739929458386,-3.74781888343079,-3.73703411702836,-3.01529315680779,-4.00012433568221,0.362898575850928,0.362875046247169,0.360869784729468,0.305290642756332,0.242021379267053,0.362894542861051,1.16580891555408,0.0567399399732953,-0.0414323770164726,-0.849856158731048,-1.22039385776951,-1.37612214058776,-1.22039385776951,-0.00369079024076282,1.19919204592056,0.146194964021118,0.179999474740047,0,0,0,-0.00149567810799878,-22498.3400233729
-2.41555302677884,-2.75416592936529,-2.30997246889134,-1.77634553678604,-2.77977109863743,-2.00438135555558,-1.78083394914665,-2.73995992656974,-2.0134722420745,-2.51953252148782,-2.35810011627595,-2.32971707002747,-2.546152336956,-2.31696806901257,-4.46285404075566,-0.515506495240624,-4.65646079504614,-3.75171560881131,-3.73557535078522,-3.01056187372164,-4.00163038226447,0.363372393861996,0.363352039727883,0.36220883666159,0.313357816111094,0.242429976686912,0.363369207500132,1.16427795187868,0.0572198869004658,-0.0413542885300617,-0.85426794240013,-1.22048228932691,-1.39516812433534,-1.22048228932691,-0.0036776449160068,1.20265729461203,0.146737790417863,0.181107021339414,0,0,0,-0.00149832971770377,-22498.3388586591
-2.42555506189113,-2.76026370391159,-2.31492353828676,-1.78072370561075,-2.78450758103639,-2.00973668823453,-1.78541147885978,-2.74730299384729,-2.01893480692962,-2.52721172272995,-2.36371097088245,-2.33533742421673,-2.55150134227424,-2.32300594075941,-4.46286268161058,-0.509417906587948,-4.66005529100251,-3.75126991468428,-3.73630919461554,-3.01143125506411,-4.00259095663185,0.363926825801103,0.363902981737362,0.362807738333165,0.315229403319507,0.243423448909668,0.363922945917754,1.16671552167343,0.0578131549616763,-0.0413777485184196,-0.856892357493628,-1.22053331992512,-1.39667426354922,-1.22053331992512,-0.003690980809615,1.20463362612651,0.146933330587994,0.181521573038441,0,0,0,-0.00149985955859938,-22498.3224677403
-2.43425194553017,-2.77139898658142,-2.32359909447873,-1.78782549017411,-2.80310879788671,-2.01703759378844,-1.79266210085283,-2.75473580214195,-2.02706899996258,-2.53553837665256,-2.37364636512762,-2.34320313550107,-2.55960149308242,-2.33124847539824,-4.46287799294339,-0.502058446779089,-4.6648682385677,-3.74900927364781,-3.73780779852452,-3.0152367742636,-4.00435252847631,0.36495523202558,0.364926226193016,0.363653594277034,0.312928573629781,0.243881289880312,0.364950303797611,1.17351948357197,0.0581212872838732,-0.0414196075617438,-0.859623997863765,-1.22062259984019,-1.39269581611648,-1.22062259984019,-0.00368514654953711,1.20766695106331,0.147220731804119,0.181962837723953,0,0,0,-0.00150238636640507,-22498.3186859372
-2.4356619506899,-2.77980827196647,-2.3296241960165,-1.79186906214614,-2.80803048006778,-2.02238731005364,-1.7971071762772,-2.76361253061297,-2.03295392535078,-2.54314356162381,-2.38142695499908,-2.35011587810797,-2.56620746996953,-2.33833100899962,-4.46289109931512,-0.50252702239163,-4.66746070495065,-3.74650550312262,-3.73906417011518,-3.01843268468894,-4.00603687454515,0.36576878397144,0.365741366295068,0.364491363270441,0.309172795178673,0.243297813653359,0.365764232709839,1.17962802006929,0.0574115861812355,-0.0414477191440763,-0.858484005175864,-1.22069460940566,-1.38480684950574,-1.22069460940566,-0.00369553016783134,1.21039414524763,0.147538697735008,0.182314057131599,0,0,0,-0.00150542852624235,-22498.3142745578
-2.44021451299392,-2.78390692650458,-2.33294635985883,-1.79501558525934,-2.81208446371886,-2.02486529728071,-1.80004654794903,-2.76973048420283,-2.03551205146972,-2.54512993173597,-2.38480170058404,-2.35206008479373,-2.56986068965773,-2.34044971446739,-4.46290065190128,-0.507500620980664,-4.66835127044969,-3.74471476911332,-3.73935733732577,-3.02009408437126,-4.00735418061586,0.366048767511042,0.36602220673225,0.364575376025682,0.310642024334818,0.243681943097619,0.366044337764182,1.17934079329606,0.0578671353176656,-0.0414413791832351,-0.858062333360992,-1.22074768621624,-1.37726026694023,-1.22074768621624,-0.00368648793056974,1.2110906530195,0.147639664413012,0.182490340865077,0,0,0,-0.00150529204135475,-22498.3074811698
-2.44461781373023,-2.78340059587399,-2.33543009336955,-1.79794283393604,-2.81474552820205,-2.02831939578638,-1.80306108004635,-2.76927834966349,-2.03913433380912,-2.54809207694872,-2.38584880636285,-2.35628529073591,-2.57270378156206,-2.34354723840678,-4.46291180675068,-0.513369710253593,-4.66864357741349,-3.74350322407349,-3.7393088104708,-3.01989803770211,-4.00872543133988,0.365972475183748,0.365947427373566,0.36481253908139,0.31191199792463,0.243848070538694,0.365968380103837,1.18009411931615,0.0584245125759676,-0.0414341583341932,-0.859448324232938,-1.22080630536146,-1.37029664774371,-1.22080630536146,-0.0036930446267274,1.21158944902254,0.147736936739791,0.182796429647911,0,0,0,-0.00150540155831602,-22498.3057022581
