"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","c_wa","c_dcrb","c_psdn","B_mean_price_part","B_mean_price_crab","B_mean_price_slmn","w_psdn","w_nanc","w_dcrb","w_slmn","w_cmck","asc_cba_psdn","asc_clo_psdn","asc_clw_psdn","asc_cwa_psdn","asc_clo_nanc","asc_clw_nanc","asc_cwa_nanc","asc_clo_cmck","asc_cwa_dcrb","asc_nps_sock","lambda_part","lambda_nanc","lambda_psdn","asc_no_participation","w_nopart","B_mean_price_no_part","B_d_cd","c_no_participation","logLike"
2.59944960450469,0.0827873977092866,-0.0995422708027076,0.0933419017277426,4.90967959123554,1.03994843011966,-0.103362542821925,-2.1710734366614,-2.01537785261486,-0.0280526247685264,-2.01414739057919,3.94694754812265,0.534324045819715,9.43701244686443,0.184107983964961,-0.747540756774779,-0.414409251608562,0.716868423220016,0.293495740505815,-4.83993255370124,-5.88428898538705,-5.36420844266424,-4.80661552626032,-7.27839863564247,-3.46034299565494,-5.13092870974512,-7.05322091111444,-6.01337206672959,-2.11767364693136,0.860668752235371,0.30299831497023,0.355112899739498,0,0,0,-2.07212375620577,0,-6690.08575878412
2.60469816417227,0.0132200585452506,-0.0978901007933288,0.0801350497507786,4.98277869499908,1.07754464970514,0.0670260082563478,-2.10605627556309,-2.02047806240086,-0.0287630737383467,-2.01993868857333,3.84886661536746,0.530267708594762,9.35883006793571,0.2043813996319,-0.752027782907762,-0.414487206626712,0.705363280479407,0.294937503039005,-4.8236745248284,-5.87986610194812,-5.36430964784782,-4.73836149479166,-7.28756464995816,-3.60601425794225,-5.00613527382246,-7.04937589297418,-6.01276457475733,-2.15977421630749,0.870058018564052,0.29142152749749,0.324519607376637,0,0,0,-2.09410775323119,0,-6531.33685373137
2.49380222121317,0.0282314273722352,-0.0712681685685403,0.0507457247832789,3.79472163942338,-0.201971080503835,0.161848634239064,-0.964632146736798,-2.15587756140162,-0.0887694611427523,-2.23512361000514,2.33650108283508,0.0466597155845656,7.10413745187232,0.280887633515685,-0.754349884530853,-0.431696764369405,0.351121762483004,0.341082898063923,-4.35296941755861,-5.57440450258735,-6.30314099471199,-3.66654051719573,-7.8228020764109,-5.79689344846342,-2.30426694818435,-6.9263045892812,-6.03638907327874,-3.37319333270632,0.843619237388994,0.162330966234471,0.336300467204668,0,0,0,-2.67811553781481,0,-4435.89058557569
2.49378742290697,0.0277237639938363,-0.0657464552207141,0.0500607370200566,3.79472440785265,-0.201982705256658,0.161648201451321,-0.964645793179707,-2.15587758915364,-0.088768342834819,-2.2351248899767,2.3364632446468,0.0466800271788544,7.10413651996105,0.280885735722887,-0.754360780871331,-0.431696117220822,0.351121769397795,0.341083233263495,-4.35296545919357,-5.57442144115395,-6.30313175986002,-3.66654048722791,-7.82280326552775,-5.79693387264214,-2.30425960638334,-6.92630368764704,-6.03638650233977,-3.37319383079831,0.843631299505381,0.162643636850407,0.336485091148633,0,0,0,-2.67811554050661,0,-4194.91563013582
2.49337970270799,0.0103065617542446,-0.0645750712760956,0.0279959402180854,3.79342136435958,-0.203090890046848,0.154605591515792,-0.965121684690014,-2.15587832921764,-0.0887405022600798,-2.23516142344276,2.33616015225833,0.0471777232005546,7.10379790177152,0.280814566013261,-0.754656093595987,-0.431680168694261,0.351064218489223,0.341091894309821,-4.35286242485761,-5.57491771564341,-6.30286310859371,-3.66658685512515,-7.82279441747149,-5.79689022980457,-2.30526117833655,-6.92628038510957,-6.03632359866085,-3.37337481689038,0.843910528809337,0.164562774496192,0.340366493229899,0,0,0,-2.67811592215838,0,-3966.11027480162
2.49243748333687,-0.0461887602592191,-0.0635261864488041,0.0475800448367509,3.7889150261735,-0.207859324150189,0.137419759773715,-0.969230108807941,-2.15588277581592,-0.0885760559545708,-2.23522820960563,2.33498617371262,0.0501581474786418,7.1020089772574,0.281207921856575,-0.756184153067444,-0.431585305615922,0.350754927250848,0.34114003261221,-4.35228267369822,-5.5750282519486,-6.30136000471842,-3.66675519625157,-7.82074400230355,-5.79663115916321,-2.31245033778378,-6.92615107499017,-6.0359466760333,-3.3743309688934,0.845380850700853,0.169973653442034,0.363311557431411,0,0,0,-2.67811844819005,0,-3759.80491632623
2.49663282443023,-0.0274436135910857,-0.0667098841591031,0.0310218042940655,3.73050637721394,-0.276539544183745,0.211565459478027,-0.951951211846584,-2.15600838730512,-0.0845764694645919,-2.23598392784621,2.36450098310469,0.123637170957263,7.05871530077501,0.297828522399993,-0.774451887246681,-0.429268542815596,0.342719022860012,0.342296837320404,-4.34044580451096,-5.57765930373461,-6.25552719275179,-3.65461339706952,-7.80273471655863,-5.75012918664891,-2.43358624849922,-6.92304294929406,-6.02664577870397,-3.39747075774946,0.896549441641492,0.226465246237446,0.711343122338759,0,0,0,-2.67817512805569,0,-3571.05688774253
2.49691007536108,-0.0300824881354868,-0.0651255338053089,0.0295028391877447,3.7198556982947,-0.289836121792174,0.219854459531086,-0.951109537775599,-2.15604620049921,-0.0836451163811654,-2.23621234055376,2.36760921645233,0.140741227232989,7.04868515477777,0.301550055100684,-0.779054074876474,-0.428730172527347,0.340853262462885,0.342563322802482,-4.33874302651069,-5.57741858893507,-6.24567969001791,-3.6507673841539,-7.79710187104874,-5.74362072557374,-2.46035810823466,-6.92232881682704,-6.0244792463067,-3.40283171303787,0.906675254040636,0.2004550729957,0.720309278122134,0,0,0,-2.67818810368299,0,-3544.46646717775
2.49195157766704,-0.0307000012596314,-0.0639913028199443,0.0280053093854531,3.67754206451328,-0.350322404619199,0.233025608629597,-0.950080332736033,-2.15634653528962,-0.0770413684420924,-2.2379244439176,2.35702619578661,0.261907911287895,6.95242114887638,0.329476249558968,-0.812191801122178,-0.42492159468912,0.322774161761367,0.344497883644852,-4.32723797736855,-5.57164451521166,-6.17297143367427,-3.6215887776613,-7.74273361325916,-5.7447175499707,-2.62186017290161,-6.91715643654855,-6.0091161692769,-3.45428330989166,0.973873402563878,0.229637077926459,0.687038680721524,0,0,0,-2.6783152202519,0,-3435.80566483719
2.48451722488539,-0.0179141081901657,-0.0628094363346653,0.0279085510832419,3.663404650337,-0.365441365554644,0.205556499642295,-0.946612441383389,-2.15691600364894,-0.0793318865395395,-2.24022584981264,2.35613535490164,0.222145584165944,6.86838453803045,0.346026290763543,-0.824219685016124,-0.426257223929123,0.307078878902537,0.345547048674845,-4.316494457671,-5.56745357858175,-6.12085680798519,-3.60413643768613,-7.71269496295629,-5.74828093893085,-2.70458786651564,-6.91448212468468,-6.01346853254917,-3.49919956016267,0.980204733001182,0.228697972021484,0.684174230443626,0,0,0,-2.67843956959438,0,-3394.79388379465
2.40515519572131,-0.155263074463798,-0.0508022060859913,0.00683365234666506,3.58912824934843,-0.348695763437858,0.545439791363151,-0.667105084857924,-2.16726038042787,-0.108493746057422,-2.27859028391464,2.42685460635275,-0.307957925161113,5.53231224407493,0.566999036712273,-0.90097980171317,-0.444118669677199,0.063222555749126,0.359791258479931,-4.14801220610857,-5.47095392733343,-5.37127449703988,-3.38966017363151,-7.38131775624658,-5.78805668123823,-3.63326344172863,-6.87900015373131,-6.07138205637592,-4.21330927699756,0.859861590843636,0.261812643602105,0.568320298868782,0,0,0,-2.68050896346718,0,-3144.36978330146
2.39287180308732,-0.151685471246016,-0.0490864079223181,0.00701807258220496,3.57595166553183,-0.319127426741521,0.529760664436032,-0.622686954870362,-2.16893509683128,-0.107547675643894,-2.28591199004534,2.43161681411238,-0.295479246710537,5.35187421931332,0.574288032964774,-0.890795339696151,-0.44383567159763,0.0314680355158205,0.361426570547652,-4.1235757157935,-5.45572566266762,-5.29933008940168,-3.38614040100074,-7.35833042949572,-5.80237716830163,-3.6894204818904,-6.87504769564727,-6.06906229431297,-4.30975061704169,0.799103386321378,0.243179698737982,0.575587962018242,0,0,0,-2.68079954555066,0,-3092.42705442217
2.35648989091776,-0.146562391090258,-0.0450324081882119,0.0084840095768386,3.50963073029259,-0.237201402424822,0.498097028616671,-0.500086927129783,-2.17277917172574,-0.10615184245591,-2.30437851769149,2.42174702664223,-0.285388338676977,4.88592782037452,0.565866744010052,-0.840180033009168,-0.443835675855837,-0.0476259298478719,0.369023771085791,-4.05700656202722,-5.41376803628431,-5.1559612744156,-3.40489785260265,-7.2842805189704,-5.87645366368902,-3.74849787150152,-6.85541999214996,-6.06590796952308,-4.55879210797095,0.809346489388388,0.182341165446847,0.601295683120255,0,0,0,-2.68153632895476,0,-2973.7416477932
2.29469662569986,-0.138798481094088,-0.0347710095061512,0.0238981636300326,2.96195837227631,-0.279171906266489,0.458678485451647,-0.185857765766899,-2.18332021390149,-0.106147534503721,-2.35734527909473,2.51077774731966,-0.337339674586624,3.97193346142409,0.421995739815308,-0.63544224507082,-0.446355706426045,-0.185712982481094,0.38737598337842,-3.88211575527405,-5.33325836483341,-4.98256774190772,-3.60711356295595,-7.07949751000845,-5.85524203836041,-3.85158916680173,-6.80781100603891,-6.0679746128679,-5.04731109156505,0.697223005105367,0.16991679764964,0.550319885428863,0,0,0,-2.68303552881844,0,-2789.46542648264
