"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","B_d_pd","B_d_pcd","B_mean_price_part","B_mean_price_crab","B_mean_price_slmn","w_cmck","w_psdn","c_psdn","c_wa","w_nanc","w_dcrb","c_dcrb","w_slmn","asc_cba_psdn","asc_clo_psdn","asc_clw_psdn","asc_cwa_psdn","asc_clo_nanc","asc_clw_nanc","asc_cwa_nanc","asc_clo_cmck","asc_cwa_dcrb","asc_nps_sock","asc_no_participation","w_nopart","B_mean_price_no_part","c_no_participation","lambda_part","lambda_nanc","lambda_psdn","logLike"
2.26872473390751,-0.0509899146179588,-0.0032506166061551,0.0122051591162161,2.11922016613577,0.348201176198256,0.359320413764137,-0.452773712246576,-0.850623025177804,-0.427783945524167,0.10868362715715,-0.302338619296872,1.51391569829396,-0.332979079386278,-0.504837393218671,-2.96951899351017,-2.99007734347993,-0.685261736276157,-0.443953567313887,-2.33445030479097,-0.174123964677691,-4.29156249318098,-5.09360006770052,-4.11520631206651,-4.69194385786742,-5.35785316554446,-5.19278961045621,-4.49399249185144,-4.91576567657418,-5.23992815089524,-6.39550935320988,0,0,0,0,0.785613509122786,0.377844962818546,0.315975805820036,-2060.42772078146
2.46702918641837,-0.051022723080111,-0.00339438833064352,0.00879186585447394,2.05391206084658,0.15963576752687,0.403628126479735,-0.72615090993741,-1.12147772034112,-0.547132839628419,-0.0264016116591071,-0.211343045057373,1.53068522107745,-0.328815548553125,-0.41705417001314,-2.90500236908307,-2.98114620769266,-0.624571273065438,-0.467342252399684,-1.86056794006571,0.310886503116853,-4.05063730866574,-5.20852519273619,-4.07996138610303,-4.55903427669845,-5.34344049570493,-5.1283400859846,-4.17201363348237,-4.66750108045602,-5.3787563937729,-6.88987213531283,0,0,0,0,0.658884573671789,0.416127495129585,0.311654073428096,-2019.49600072104
2.59319124404577,-0.0481570453427607,-0.00272729447162299,0.000592803183244943,1.99934623911713,0.202606998723776,0.432734714593891,-0.946709426839007,-1.37300139822149,-0.610887161907703,-0.107016260314791,-0.144938035697075,1.50349221284977,-0.31380445005853,-0.347550378881156,-2.84600086403736,-2.97316086240087,-0.584100326208823,-0.488027367062522,-1.40551551409055,0.609248275565126,-3.87353894373847,-5.16870595131384,-4.23531828972515,-4.1207782464562,-5.38036746342771,-4.95169007911753,-4.20982103063645,-4.45772324069328,-5.51378477016295,-7.34832413737309,0,0,0,0,0.579846366970067,0.412759913066245,0.286182532900037,-1999.86304973851
2.5910208786547,-0.0471766726874893,-0.00281910383606125,-0.00399922606618824,1.99210190879688,0.149701886458714,0.440852562141891,-0.987924738866564,-1.47100263931452,-0.5693759259867,-0.0456499084711581,-0.107290463170673,1.55728305942077,-0.307984552858693,-0.318012149751743,-2.83025434939806,-2.97060181062367,-0.501694062535481,-0.4931811564374,-1.21051771876829,0.589175676418224,-3.88823943913988,-5.01407500631312,-4.22270511604417,-4.11071883225501,-5.48088375533455,-4.80954417759263,-4.2218057588431,-4.42903679132109,-5.56857858775991,-7.46628744990807,0,0,0,0,0.532504349806244,0.398789882181538,0.270331742735627,-1986.90406529645
2.45595548924481,-0.0457115121939552,-0.00170098064378013,-0.0348152343682172,2.1525724309049,0.441718914974188,0.447256428768289,-1.2724120397162,-1.94958072071237,-0.135810191862338,-0.520178565096151,-0.03741379167877,1.70949971623304,-0.21689359418554,-0.0536145556869442,-2.80352250508391,-2.96174409401404,-0.103933825604288,-0.4975394010789,-0.206321438726202,-0.0445620178996676,-3.98152745293553,-4.12125509716993,-4.1477509327926,-4.39379606350285,-5.1545554485057,-4.79772178992415,-4.15118645053073,-4.46352111015246,-5.85226907198046,-7.96632332231163,0,0,0,0,0.598869871949394,0.460335096032403,0.296063264844018,-1963.57655991892
2.28212131075588,-0.0479443396254549,-0.00211166333507582,-0.0318105710949425,2.05741503991564,0.412603103223596,0.44818682796409,-1.16242581081624,-2.1541959119943,0.191571112290773,-0.387767266827896,0.0211180637085365,1.84719915162121,-0.0494792526564048,0.00597001838277907,-2.87226337161927,-2.9607906840529,-0.586353670453111,-0.466932564917095,0.22117956907146,-0.462017594948725,-4.07289073509791,-4.13119426310868,-4.13416914325161,-4.32401144418284,-4.8992599014061,-4.87807645537715,-3.95018651523101,-4.51584988143749,-5.95880236323505,-8.05904134610758,0,0,0,0,0.525697161732013,0.448067499642228,0.272789125965108,-1950.70964293585
2.22587132401912,-0.048173112240445,-0.00190880167588472,-0.0281300125786081,2.06784058101064,0.387143813376487,0.439547269577459,-1.12042373109395,-2.19554543412311,0.268340810460665,-0.333898955571601,0.0343273010047991,1.83444095610969,-0.0069453274611006,-0.0134455798899682,-2.90302945368237,-2.96128166833099,-0.556620239840555,-0.456530299448524,0.288197484953292,-0.544265062434092,-4.05473934775798,-4.23304544979577,-4.11437287302495,-4.30726208567447,-4.808654045024,-4.86068091590333,-3.94720162563004,-4.52198062210764,-5.97177937996698,-8.08816883383259,0,0,0,0,0.508059853717931,0.423990841488454,0.286239162301973,-1945.97884064777
2.13298827408876,-0.0482623450360987,-0.00226685060779598,-0.0224980072048288,2.03683989018074,0.395488882137111,0.430789680577001,-1.04908443714178,-2.24207964462414,0.370965330575209,-0.346540502700616,0.0352144279855305,1.87847871473187,0.036804411706963,0.00463706773594984,-2.95451198467875,-2.96242010900879,-0.485879259339835,-0.440885369825262,0.332819769030887,-0.59349707142004,-4.04336180077803,-4.363937066644,-4.0490113561766,-4.23062398246913,-4.83070483468812,-4.87497831434465,-3.9129706151649,-4.53742109109081,-5.97521183369882,-8.08378500990593,0,0,0,0,0.503171581445835,0.443610000357409,0.286531606158307,-1939.56217937104
2.09124599361816,-0.0480675506658336,-0.00217060565466972,-0.0222856261328788,2.02653442372528,0.403282755020125,0.433036528282997,-1.02576478893481,-2.25891546487961,0.39232244961549,-0.355290336272045,0.0274207209593858,1.85681701428375,0.0480645547865048,-0.0182592098993129,-2.98841563894568,-2.96331913608695,-0.507828875339794,-0.431828717764693,0.320022951583752,-0.566788689853989,-3.99562622185936,-4.36690829758548,-4.04028156703178,-4.25631190477813,-4.84988121568221,-4.86573313365169,-3.92742517429091,-4.54706276175462,-5.96374616642939,-8.10377143152311,0,0,0,0,0.48695894282509,0.450306426340934,0.283016121776633,-1936.04290225814
1.86570720365218,-0.0452621888873225,-0.0046442752428196,-0.0288915079135106,2.30678084278,0.243850100399221,0.424033929597762,-1.01324423022684,-2.39083333552942,0.505228307044422,-0.195575963289802,-0.0715982003523612,1.98073784734191,-0.100846578277891,0.239105540195907,-3.39595843923231,-2.97527260968676,-0.653320639145222,-0.347677828538205,0.10470417742159,-0.0397254247873059,-3.61573739318502,-4.2765848407674,-4.39909000775064,-4.35674951593909,-4.7889460726311,-4.71573401973687,-3.91835402465128,-4.97185734320818,-5.80296542845238,-8.10432286219367,0,0,0,0,0.543506756090836,0.42684220995218,0.403279088395304,-1925.134933057
1.98847889894615,-0.0454778503250739,-0.00443694853575781,-0.0292662610728944,2.24235669278481,0.208710102801337,0.412812490834798,-0.96308871425874,-2.3835641268104,0.356297756631857,-0.0656407217079399,-0.0700541318484736,1.9606054785808,-0.177976992164262,0.156197926340348,-3.49806557848238,-2.97838477364311,-0.594764255145225,-0.356385909194585,0.143841781201575,0.0486412656377159,-3.54836654000947,-4.16405225535939,-4.29755390966031,-4.26738282199404,-4.74978535090642,-4.87935043038262,-3.93997683382525,-5.12192565778203,-5.79021632370611,-8.10731455731633,0,0,0,0,0.534009054199059,0.408135897481719,0.365811097128571,-1919.61637645116
2.11654094029202,-0.0449351355284419,-0.00468757330168183,-0.0291967777655505,2.25023486757382,0.207413753150249,0.40465658571073,-0.977287819834296,-2.3431862419183,0.145517582191616,-0.018721200923909,-0.0655326160928622,1.94362120032119,-0.173988426795333,0.161295828691594,-3.63612754085834,-2.98310149416813,-0.573767346707768,-0.388100086814285,0.268824834967107,0.0640800094384489,-3.45643369851785,-4.15992860416722,-4.28057475659932,-4.2716851493939,-4.83000090221483,-4.93172005580568,-3.9658805197168,-4.99191618687445,-5.80036779013234,-8.06224000777887,0,0,0,0,0.516818255456592,0.434355667968626,0.377611881451067,-1912.56940933345
2.2342731261696,-0.0454447559554172,-0.00473000368679921,-0.0288384944310433,2.19586278525785,0.231051237433486,0.418137320775738,-1.05304648983388,-2.30860054940724,0.0766269762476666,-0.122204161840782,-0.061543107553427,1.85234848431704,-0.243118436963086,0.0846805638882986,-3.76271059221394,-2.98769107388107,-0.604622801434722,-0.418792080164485,0.344973814341909,0.0804196908957602,-3.37291764833131,-4.23701684205744,-4.20089823852545,-4.24992286682076,-4.89944982101488,-4.72885377294983,-3.90967009401462,-5.13018169819502,-5.81414833196363,-8.03982179330841,0,0,0,0,0.536535946834312,0.432261936387394,0.369975909253421,-1907.10344337037
2.21032932321518,-0.0456083856323195,-0.00459635038180664,-0.0241885287074272,2.19756616043196,0.263259915119741,0.386383741336837,-0.984552516178421,-2.3764930224231,0.454288796187031,-0.0470831884093934,-0.027619283533702,1.69559257479668,-0.195518457185686,-0.0540306249586496,-3.9428888411198,-2.9950958986376,-0.545120596236808,-0.452022607908209,0.0164591801963281,0.409053924720577,-3.37519233582224,-4.1890051037661,-4.00482544528136,-4.17658793116293,-4.85522106857711,-4.74531541765819,-3.91205113070513,-4.90566946352042,-5.80018048233046,-8.03436564208334,0,0,0,0,0.51016258196818,0.4581780036843,0.368616011476122,-1897.04284986072
2.40588109770897,-0.0475592576473819,-0.00510546932190761,-0.0123320315101055,2.07183634327617,0.242684483368708,0.341259990721489,-0.606182964896015,-2.52704292093277,0.150486583611428,-0.127386212957498,-0.0226515323737945,1.89969405752815,-0.0663877754813556,0.0257552898442301,-3.97477167144443,-2.99918682217062,-0.475159683305351,-0.375353801726772,-0.234693547108583,0.140499124946261,-2.97377997860348,-4.26914311010691,-3.95729435911747,-4.175833114632,-4.8256023570931,-4.6302922601896,-3.91197083024242,-4.80642331644072,-5.73593836345048,-8.19425053369834,0,0,0,0,0.463758271515123,0.435219568571879,0.32977274331874,-1891.69864726304
2.3703066696532,-0.04732476035229,-0.00526648410413174,-0.0143196625740402,2.07580941361782,0.24146013440748,0.357387923963072,-0.729828517276157,-2.54421359296642,0.0842561179246735,-0.0798173586157561,-0.0238174627465288,1.90898688718485,-0.0165670421712575,0.011602116532521,-3.98954801418163,-3.00052325086802,-0.464166412441446,-0.353446783436715,-0.219224643574959,0.071263463372187,-2.8962929570485,-4.29336288095891,-3.92367874226915,-4.15032705859407,-4.86925863697512,-4.65987607382757,-3.89548007189956,-4.80404762692186,-5.71668585805819,-8.24658351906139,0,0,0,0,0.462676134922702,0.449194903477467,0.328087786725186,-1890.12011069868
2.33314644563724,-0.0472422751827706,-0.00522257442458912,-0.0142831958491199,2.0798778461129,0.245351237286174,0.357852761351827,-0.73238140226693,-2.55637639227266,0.0457999052652884,-0.0791858685654208,-0.0246235288072296,1.90332924066426,0.00145401503325996,0.00699348169488645,-4.01209238448955,-3.00183351867234,-0.461498360452293,-0.354405871982602,-0.147616959746227,0.107350553610825,-2.91068339263064,-4.29387507658036,-3.91722112773163,-4.14785727046562,-4.86953508901238,-4.65657052486826,-3.89342891137702,-4.80382297274979,-5.70974531034468,-8.27223232630944,0,0,0,0,0.462963143613252,0.452297105712896,0.33121591773321,-1889.43005318336
2.33821949831048,-0.0473570335381343,-0.00519104473116469,-0.0145465966359771,2.0815647137818,0.246727101289676,0.359457281407392,-0.750754824606362,-2.56841454482205,0.0250870810591642,-0.0772433392172846,-0.0255699617616918,1.89359534968682,-0.0257805224043778,-0.000589252054901885,-4.03554849691856,-3.00297067095981,-0.464455880791476,-0.3690387776709,-0.131594561450991,0.112726474639414,-2.91835791949116,-4.29686116107454,-3.90882970700536,-4.14128831376866,-4.87468784979805,-4.6557059756472,-3.88726288465013,-4.78132247970417,-5.69769694088871,-8.29264343215077,0,0,0,0,0.461413482654172,0.455680485941964,0.333197656235183,-1888.94553125254
2.31587974804468,-0.0468884198182455,-0.00578621634770512,-0.0168070867925702,2.15133070909998,0.249715493629815,0.360180987615464,-0.839695486909164,-2.68625816038449,-0.0996134614864726,-0.0285715369777115,-0.0258368400527483,1.91341885181659,0.156355120116024,-0.0224587542673975,-4.2715360309234,-3.01214757092735,-0.466043074071337,-0.343840303609706,-0.00524138352887446,0.272310112325232,-2.6667780753492,-4.26713747857675,-3.88779545369634,-4.11351993256424,-4.95471495368188,-4.70418804232631,-3.88859880669616,-4.84239857403004,-5.61306020657669,-8.39654789103182,0,0,0,0,0.502365087723698,0.495706591248869,0.351436186709474,-1886.44143754925
2.31815506318839,-0.046889682612,-0.00569955336366574,-0.0171327269539448,2.15229327657662,0.251766274011902,0.361119822329282,-0.859708199969482,-2.69465682247337,-0.142665989426328,-0.0318351632572241,-0.0284359623152839,1.90107463673517,0.177570526906839,-0.0236470854273522,-4.29285271868137,-3.01298095336924,-0.464112527263007,-0.328998212824372,0.00943507715684907,0.290145409073736,-2.69539854684461,-4.26423896273224,-3.87622422020619,-4.10440679028397,-4.95233444116533,-4.69062217421087,-3.87751697016017,-4.83046989313472,-5.59817919992912,-8.42289905576028,0,0,0,0,0.499194718952102,0.497392850436706,0.353378598550198,-1886.05801404421
2.31020131183272,-0.0468892991284708,-0.00569957626711601,-0.0171546439775773,2.15306797647586,0.252337080209567,0.361723259752367,-0.862356021170089,-2.69761236395157,-0.153342182170474,-0.0315251495238366,-0.028513506966546,1.90085852500771,0.167614111173559,-0.025137623323697,-4.29769448760778,-3.01317558287033,-0.464485006193529,-0.331538749804039,0.0159142558094278,0.294438339094968,-2.69506829610968,-4.26569825393093,-3.87508328214938,-4.10385128141336,-4.95307450006913,-4.69071509896818,-3.8767883731335,-4.82769657097929,-5.59530552993364,-8.42884896914356,0,0,0,0,0.498913534553807,0.498255324578869,0.353731194899122,-1885.96588572714
2.31067978576195,-0.0469005174179911,-0.00569361832514521,-0.0171975634822556,2.15358641366509,0.252462324607759,0.361815622224941,-0.864968516020296,-2.69920938067601,-0.159045781296002,-0.0314808144104691,-0.0286233919561811,1.89994875578635,0.167546096379132,-0.0254780554922073,-4.30179161322933,-3.01333298694094,-0.464559884991295,-0.336551913423198,0.0177821612278926,0.296952852341672,-2.69611509164775,-4.2653141744579,-3.87351535486146,-4.10248886629093,-4.95327363298885,-4.68973099763757,-3.87538084341028,-4.8257304164394,-5.59293523383385,-8.43307048404822,0,0,0,0,0.498776624341903,0.498681138690011,0.353980946820068,-1885.91108616741
2.31064566174778,-0.0469011150620531,-0.00569339996526847,-0.0171994619461785,2.15361592347509,0.252472403474954,0.361823993562226,-0.865087369019102,-2.69929579379848,-0.159366549610783,-0.0314781828870728,-0.0286450302152946,1.89991082711085,0.167376706346809,-0.0255112232196798,-4.30201137459719,-3.01334124838816,-0.464569385105103,-0.336233864826652,0.0178833684121423,0.29709563722153,-2.69616071034664,-4.26530947278266,-3.87345080077875,-4.10243579610633,-4.95329392902398,-4.68970312148044,-3.87532757624855,-4.82560895549798,-5.59280573667822,-8.43327853941442,0,0,0,0,0.498770189733154,0.498705801986332,0.353994796337885,-1885.90834661718
2.3105455130743,-0.0469011620510251,-0.0056932400174194,-0.01720099213686,2.15364122286774,0.252482810676318,0.361833473474104,-0.865188644978716,-2.69936807118682,-0.159708573430045,-0.0314772267139567,-0.02864687567519,1.89989674909012,0.167343788897547,-0.0255268284187703,-4.30219316430395,-3.01334787123296,-0.46457220574666,-0.336384688805926,0.0179431173833794,0.297226362431402,-2.69619736251202,-4.26530875809951,-3.87339846134028,-4.10239357265468,-4.95330127934124,-4.68966973741445,-3.87528018690427,-4.82555520394847,-5.59270940081967,-8.43346606325032,0,0,0,0,0.498763729198264,0.498725976043586,0.354006425143354,-1885.90599942544
2.31056272195009,-0.046901663082457,-0.00569311289296025,-0.017202312208851,2.15366442394805,0.252484522190641,0.361836008176913,-0.865268732946601,-2.69941277701216,-0.159913231214702,-0.0314765798853939,-0.0286580031958783,1.8998782270112,0.167271459914396,-0.0255410721064077,-4.30235577700758,-3.01335393237849,-0.464575104823465,-0.336389826464001,0.0180659947409025,0.297330050622959,-2.69620478993367,-4.26529547151629,-3.87334995071465,-4.10235036074979,-4.95331438317063,-4.68964195479656,-3.87523882051551,-4.82547615264417,-5.59261887439497,-8.43362162685683,0,0,0,0,0.49875998824263,0.49874200398464,0.354013553520947,-1885.90406259623
2.31054206929926,-0.0469016759978761,-0.00569307435061164,-0.0172025913689459,2.15366892917373,0.252486877622582,0.361837816928948,-0.865286739040722,-2.69942606576215,-0.159978283637207,-0.0314761547220784,-0.0286584871890295,1.89987670958476,0.167261991492415,-0.0255446045959757,-4.30238996028485,-3.01335526572196,-0.46457656187694,-0.336395385697167,0.0180622046465199,0.297350534164685,-2.69621619163288,-4.26529566124902,-3.87334079091247,-4.10234320389994,-4.95331505173906,-4.68963719591157,-3.87523041196244,-4.82546699906254,-5.59260183211804,-8.43365613629842,0,0,0,0,0.498759252627508,0.498745478691488,0.354015956878464,-1885.90366812017
2.31054726343799,-0.046901776978627,-0.00569305854079749,-0.0172028592578514,2.15367387861927,0.252486780669967,0.361838255164514,-0.86530282598448,-2.69943416572244,-0.160020123712641,-0.0314762048777581,-0.0286608260615217,1.89987432333132,0.167248826021964,-0.0255469359971527,-4.30242425125324,-3.01335657411021,-0.464576526081257,-0.336402526122867,0.0180962517281398,0.297374253687945,-2.69621355801855,-4.26529247008784,-3.8733311413038,-4.10233430824971,-4.9533183146519,-4.68963099535849,-3.87522223512444,-4.82545083799274,-5.59258327053791,-8.43368957640502,0,0,0,0,0.49875820243929,0.498748810703416,0.354017196652766,-1885.90325954169
2.31053171225685,-0.0469018131703363,-0.00569301907660244,-0.0172031394704764,2.15367862020638,0.252488754439932,0.36183974496471,-0.865320631040516,-2.69944613689165,-0.160081573317295,-0.0314758184931927,-0.0286616434446779,1.89987308882886,0.1672377018226,-0.0255504280265416,-4.30245984043127,-3.01335800954759,-0.464578028269971,-0.336406953179505,0.0180963479570738,0.297394351743684,-2.69622398559345,-4.26529195685878,-3.87332155709541,-4.10232660917452,-4.95331915380521,-4.68962604315678,-3.87521356222066,-4.82544014978306,-5.59256589619797,-8.43372539625932,0,0,0,0,0.49875762398493,0.498752247433057,0.354019452015296,-1885.9028635814
2.3105289911515,-0.0469018810241432,-0.00569299882250478,-0.0172033936564495,2.15368315914476,0.252489347225207,0.361840567955352,-0.865336170716881,-2.6994550830334,-0.160127985369259,-0.0314757190651693,-0.0286632868721057,1.89987204988902,0.167226676708744,-0.0255529080412851,-4.30249234334035,-3.01335934499857,-0.464578395216272,-0.33641299908887,0.0181172002933279,0.297415757660516,-2.6962253475534,-4.26528999484527,-3.87331286571956,-4.10231892595349,-4.95332158044771,-4.68962079681805,-3.87520600052678,-4.8254273279736,-5.59254902421002,-8.43375839770886,0,0,0,0,0.498756712434588,0.498755397573009,0.354020951696398,-1885.90248592923
2.31052721438987,-0.0469018912567927,-0.00569299268904531,-0.017203444865856,2.1536840595923,0.252489602003574,0.361840785902906,-0.86533937461131,-2.69945707552947,-0.16013836194015,-0.0314756719158555,-0.0286635244546151,1.89987190593722,0.167224501869639,-0.025553491776475,-4.30249899064278,-3.01335966929306,-0.464578598174331,-0.336413963976471,0.0181189489369667,0.297419651266106,-2.69622661571737,-4.26528975995408,-3.87331108617145,-4.10231743730083,-4.95332185983247,-4.68961981558224,-3.87520442014422,-4.82542507539982,-5.59254568910835,-8.43376517351517,0,0,0,0,0.498756587501662,0.498756027994556,0.354021316238317,-1885.90241198572
2.31052695062352,-0.0469027496893523,-0.00572180281103283,-0.0172036166107472,2.1536842746366,0.252489735955571,0.361840263982255,-0.865339995617767,-2.6994574818691,-0.160140329183232,-0.0314756321125824,-0.0286636802341415,1.89987167182358,0.167224059139632,-0.0255536317392462,-4.30250027960778,-3.01335973473081,-0.464578614356303,-0.336414188113744,0.0181195570049953,0.297420445706893,-2.69622678259559,-4.26528969683139,-3.8733107200272,-4.10231714814138,-4.9533220308593,-4.68961962987676,-3.87520401730462,-4.82542462082008,-5.59254508566789,-8.4337666714059,0,0,0,0,0.498756225262875,0.498756206883066,0.354021435017311,-1885.86413260417
2.31052695019449,-0.0469027471233602,-0.00572200809098553,-0.0172035898209494,2.15368427956829,0.252489742018793,0.361840263157359,-0.865339992636146,-2.69945748179491,-0.160140330895654,-0.0314756289873566,-0.0286636833884008,1.89987166262164,0.167224058078745,-0.0255536328518695,-4.30250027977641,-3.01335973473159,-0.464578613741532,-0.336414188524869,0.0181195577211936,0.297420445136129,-2.6962267811695,-4.26528969619868,-3.87331071896193,-4.10231714776633,-4.95332203559817,-4.68961963012029,-3.87520401035713,-4.8254246210846,-5.59254508601993,-8.43376667655184,0,0,0,0,0.498756210524891,0.498756209906091,0.35402143951659,-1885.86387666087
2.31052695017504,-0.0469027470965464,-0.00572201627273677,-0.0172035891230874,2.15368427975983,0.252489742256921,0.36184026308135,-0.865339992513787,-2.69945748179194,-0.160140330964112,-0.0314756288632869,-0.0286636835142415,1.89987166225388,0.167224058036559,-0.0255536328982752,-4.30250027978316,-3.01335973473162,-0.464578613717035,-0.336414188541298,0.0181195577498378,0.29742044511336,-2.69622678111225,-4.26528969618164,-3.87331071891834,-4.10231714775089,-4.95332203578844,-4.6896196301299,-3.8752040100788,-4.8254246210946,-5.59254508603397,-8.43376667675751,0,0,0,0,0.49875620993847,0.498756210027132,0.354021439693949,-1885.86386645979
2.31052695017504,-0.0469027470965464,-0.00572201627273677,-0.0172035891230874,2.15368427975983,0.252489742256921,0.36184026308135,-0.865339992513787,-2.69945748179194,-0.160140330964112,-0.0314756288632869,-0.0286636835142415,1.89987166225388,0.167224058036559,-0.0255536328982752,-4.30250027978316,-3.01335973473162,-0.464578613717035,-0.336414188541298,0.0181195577498378,0.29742044511336,-2.69622678111225,-4.26528969618164,-3.87331071891834,-4.10231714775089,-4.95332203578844,-4.6896196301299,-3.8752040100788,-4.8254246210946,-5.59254508603397,-8.43376667675751,0,0,0,0,0.49875620993847,0.498756210027132,0.354021439693949,-1885.86386645979
2.31052695017504,-0.0469027470965464,-0.00572201627273677,-0.0172035891230874,2.15368427975983,0.252489742256921,0.36184026308135,-0.865339992513787,-2.69945748179194,-0.160140330964112,-0.0314756288632869,-0.0286636835142415,1.89987166225388,0.167224058036559,-0.0255536328982752,-4.30250027978316,-3.01335973473162,-0.464578613717035,-0.336414188541298,0.0181195577498378,0.29742044511336,-2.69622678111225,-4.26528969618164,-3.87331071891834,-4.10231714775089,-4.95332203578844,-4.6896196301299,-3.8752040100788,-4.8254246210946,-5.59254508603397,-8.43376667675751,0,0,0,0,0.49875620993847,0.498756210027132,0.354021439693949,-1885.86386645979
