"asc_sfa_nanc","asc_laa_nanc","asc_laa_cmck","asc_laa_msqd","asc_laa_ytna","asc_mna_msqd","asc_sba_msqd","asc_laa_btna","asc_sfa_msqd","asc_mna_psdn","asc_sba_cmck","asc_mra_msqd","asc_laa_psdn","asc_mna_nanc","c_psdn","w_msqd","theta_part","theta_cmck","theta_msqd","theta_psdn","theta_nanc","theta_tuna","B_mean_avail_nanc","B_mean_avail_cmck","B_mean_avail_msqd","B_mean_avail_ytna","B_mean_avail_btna","B_mean_avail_psdn","B_mean_price","B_wind_max_220_mh","B_d_d","B_d_cd","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate_part","asc_no_participation","B_dist_to_cog","logLike"
-4.81710143611605,-6.18680577641981,-4.20885579788512,-3.28343635224121,-4.2860513911088,-3.77735313005849,-3.40370599302921,-4.13710319354878,-3.95908453788188,-5.22256328824652,-4.42919636708162,-4.29344075921857,-5.53113816700911,-5.20427916579892,-1.43960779540269,-3.56927087809595,2.90912891039711,12,1.4470523867459,0.35644210307131,0.44065528827698,12,2.28896169048071,-5.26821729024928,3.76649762923833,-0.0719919716733752,1.87821403762995,0.0520445619692442,-0.707224738750222,-0.0459655937012037,-2.23109225163534,-2.42372082181313,-0.0087145479345176,2.61917188937799,0.313445676957528,0.264555688064941,0,-0.00274280945600662,-18297.1543962915
-4.6541546306933,-6.08027194049033,-4.18989704928766,-3.23938536603726,-3.9276555267005,-3.72917265678833,-3.36518670953695,-3.99967225801165,-3.90980468551404,-5.26458083854627,-4.58188828507079,-4.20423500464905,-5.60708064651956,-5.13628696623312,-1.41768709312123,-3.57092296526783,2.94461544979191,12,1.42317792938549,0.341380405118989,0.428286508079886,12,2.05926294756312,-5.39056889535125,3.80788277699063,-0.118655752874274,1.53066226932809,0.241192407396723,-0.792576289977163,-0.045197207051734,-2.15668390603945,-2.6367047795638,-0.00839745592810862,2.6150866384407,0.31282817502277,0.26486674688282,0,-0.00275674268617644,-18296.0351088787
-4.04132440736788,-5.76281379731101,-4.08434559059685,-3.10645283574358,-3.73206707211727,-3.60800533708072,-3.24341444874355,-3.55615291990799,-3.79070560857278,-5.24716128114961,-4.41135786153317,-4.05478662745233,-5.5722557874898,-5.01411630526689,-0.858194699532123,-3.55750078179139,3.05617375707913,12,1.36706178608846,0.362571857546608,-0.26584619085953,12,1.9761681967609,-5.37616878053854,3.90688834349329,-0.246728756878368,1.26395240335784,0.40272350009901,-0.849111598732653,-0.0465923939457524,-2.0823532113465,-3.31019374972017,-0.00837963814738088,2.58821089550022,0.312734870883239,0.258662044409827,0,-0.00280525166812136,-18295.2487843978
-4.01013571707826,-5.75442479999968,-4.06476541165398,-3.07654236217756,-3.70660978282719,-3.58394122678466,-3.21435995675075,-3.50528744940677,-3.76339280271412,-5.21929431125581,-4.43252737461929,-4.02471232175436,-5.54150530590594,-5.00737102742401,-0.888284402587293,-3.55580981199092,3.02973616216397,12,1.36195992570284,0.361709147321821,-0.263171198557403,12,2.00897713525311,-5.34845126005793,3.90851960477023,-0.233604080220396,1.28603684535214,0.383752647148651,-0.857118221156797,-0.0465907963846507,-2.14089113922524,-3.37016933108018,-0.00851688317489118,2.58012575374829,0.312207418083593,0.257942630030529,0,-0.00280849132335565,-18294.591496975
-3.94397363362704,-5.7427933772394,-3.99459210212743,-2.95481015704435,-3.55812540090243,-3.47189020748289,-3.09188136388,-3.29673716403697,-3.65003965743502,-5.10358394123659,-4.35649875325612,-3.92376520851757,-5.42333568942624,-4.99025061324655,-1.06663932705566,-3.533732881972,2.92805936855242,12,1.36962634635694,0.372426483365766,-0.147880242234661,12,2.15248958637434,-5.19029222037425,3.88807149591623,-0.143795865555657,1.40928896719061,0.261531262768668,-0.927651254524014,-0.0469041806704271,-2.09685292838636,-3.59558805896047,-0.00867090821438392,2.57989193898745,0.31041241265437,0.251987842496433,0,-0.00280130294260094,-18291.9519624381
-4.01172182061018,-5.71006586770096,-3.97331820457271,-2.91709666837058,-3.49110637454001,-3.43994437504942,-3.05450541529748,-3.18859158637642,-3.61928124940262,-5.07115292936614,-4.36304048097466,-3.89182537106468,-5.39068137010353,-4.9723351669762,-1.0292147710295,-3.535390035991,2.9138965364987,12,1.36919938970543,0.366474697342639,-0.105799862853797,12,2.14614058618886,-5.14421318799879,3.89106896488232,-0.143869247651721,1.45321852932233,0.208406755184539,-0.95187522342014,-0.0470741590841917,-2.09756652082129,-3.57318392183011,-0.00874628963820684,2.58004100570376,0.310309864845617,0.250596609803329,0,-0.00278896660664671,-18291.3417191531
-3.9546400590764,-5.70820571002582,-3.95278811901495,-2.87531930391488,-3.40636959864086,-3.40136818936551,-3.01140210403341,-3.08653560451484,-3.58093668278557,-5.03181160855306,-4.35270922575456,-3.86304988314543,-5.3528909583871,-4.95816501588864,-0.96593725800182,-3.53346017788919,2.90812639626867,12,1.38157899456512,0.352432496442225,0.00640418909858151,12,2.16040292469161,-5.08393495670884,3.88698585937073,-0.182583301569259,1.45538242559039,0.12891663707457,-0.985344523261331,-0.0472285263756491,-2.11532184160454,-3.47139682497992,-0.00877206383543626,2.58446694913251,0.310211781661163,0.248824844156689,0,-0.00278788605183184,-18290.5344052648
-3.66050078850267,-5.61387370044723,-3.87286085165656,-2.70738470863325,-2.98098637618699,-3.23823153824946,-2.83832671811953,-2.51105348685925,-3.42979161071954,-4.83936638474675,-4.37789059185134,-3.73522047268581,-5.17718713594658,-4.89448556660081,-1.24779810896062,-3.52761038137394,2.82392158140058,12,1.39541413118574,0.337790870142818,-0.0671380975590193,12,2.1769383179267,-4.84990652788354,3.8823414941044,-0.475524584503,1.38224001766011,-0.222710266281659,-1.1485671670344,-0.0476657722914096,-2.06212240323502,-2.79657711421191,-0.00846577473948035,2.59324515514917,0.310513697092614,0.242029256297695,0,-0.00273533506294105,-18288.7512424284
-3.34381669570259,-5.55556617029614,-3.63410707184204,-2.36823825360828,-2.43035043192209,-2.92737062851331,-2.5019592466663,-1.53052577204659,-3.10989502709924,-4.67069891433815,-4.1611912977327,-3.4093420246919,-4.99234451876926,-4.76795641641245,-1.29273431752226,-3.52371486466128,2.79598506649197,12,1.39987247256272,0.420927272712233,0.141266608127383,12,2.2618173728595,-4.93492970878303,3.86131955588789,-0.461581876936078,1.1464963744199,-0.126942982577462,-1.37516392688088,-0.0478752945976449,-2.11433340564865,-3.26387221464257,-0.00884476523481857,2.58488861569095,0.305491979890457,0.228693763102862,0,-0.00273527201500487,-18287.6148032907
-3.28293433269833,-5.51798553703672,-3.61498176814543,-2.34492623946805,-2.36861264608187,-2.90428275444647,-2.47913054268169,-1.43502959948864,-3.08695352363034,-4.65601263885906,-4.13613101741442,-3.38561344640434,-4.9748358726659,-4.74023006681931,-1.27117542712063,-3.5125981913802,2.68259835414608,12,1.40428040297661,0.350928716035265,0.148541427431201,12,2.21269910864865,-4.94144497460278,3.86364507939341,-0.488796442838358,1.11166008913307,-0.116435595459046,-1.39498906551371,-0.047844428901025,-2.10448756021356,-3.28492669491215,-0.00881182180837144,2.58046850308966,0.305413988399401,0.228047503827368,0,-0.00273405298360154,-18287.5801497378
-3.22812932299207,-5.48841278220363,-3.59781378286659,-2.31348945782851,-2.29655887692322,-2.87420524438256,-2.44861763778912,-1.33959415787219,-3.05743814755756,-4.6418411009205,-4.12174765158104,-3.35416497946055,-4.96221424309118,-4.71905344453992,-1.26077017320338,-3.515379239147,2.71625202331006,12,1.40063446951469,0.272129403113116,0.142466484442899,12,2.18440833211799,-4.94293567429883,3.86873560340115,-0.535532788376657,1.07353055673434,-0.107684652559209,-1.42125845564896,-0.0478567097079992,-2.0985700158421,-3.27403476862779,-0.00878727687001833,2.57965456567954,0.305066037295883,0.226861056318535,0,-0.00273704410800414,-18287.4581116924
-3.15232703031433,-5.44430223702206,-3.57901900332982,-2.2797489934278,-2.20427377134347,-2.84301354757907,-2.41599646711785,-1.21773914316299,-3.02761468221453,-4.63231263059338,-4.10242992670229,-3.32147064462128,-4.95496251651708,-4.69009729659687,-1.24209155025921,-3.51717452678805,2.73374546874751,12,1.40578268001683,0.345505144604969,0.13715855131634,12,2.13073378983877,-4.94542384816881,3.88121117022114,-0.598543086899166,1.02560008123539,-0.0976571379558079,-1.45340817714375,-0.0479426765951191,-2.10255323473671,-3.2466340032723,-0.00877544351115306,2.58203222219739,0.305078206620534,0.225669562222654,0,-0.00273955048281978,-18287.3424964499
-3.0287728048641,-5.39611967367082,-3.53655147468198,-2.21194829283742,-2.04238710014435,-2.7778396701588,-2.34934051462371,-0.971282292372333,-2.96434095206671,-4.6003617422784,-4.07011871542423,-3.25394215971652,-4.92683830693387,-4.65098395693984,-1.23420830701287,-3.52207540702354,2.75788735362696,12,1.40717147277748,0.330186056075691,0.0945089068877478,12,2.09417481762927,-4.95855621341519,3.89128294544979,-0.694615472396777,0.913331855793364,-0.0790384041158488,-1.51275853168225,-0.0479997625322387,-2.09356650263729,-3.25001256107616,-0.00870718924415884,2.58144534723943,0.304514450697714,0.223096980266615,0,-0.00273971820028465,-18287.2776485639
-3.02136089174452,-5.39234554791646,-3.53362513221723,-2.20824981140402,-2.03242134562849,-2.7743190385331,-2.34566166751902,-0.966508368321177,-2.96070383456054,-4.59907982019854,-4.06641849559047,-3.25010663404551,-4.92462575412313,-4.64742958427793,-1.23593689693537,-3.52171871605373,2.75482142421491,12,1.40708236644307,0.336122509420361,0.0911631597978015,12,2.08956045993811,-4.96049755637108,3.89035564799266,-0.702351651095563,0.91777986923477,-0.0758924386307662,-1.51497718588224,-0.047995081578015,-2.09445596186779,-3.26793612281787,-0.00870989939888226,2.58078558164878,0.304460444926392,0.222981846807362,0,-0.00273912036596297,-18287.2763638268
-3.02031522258695,-5.39237329934878,-3.53297005265527,-2.20757566303424,-2.03267967791278,-2.77359714730494,-2.34494929567468,-0.959342798440187,-2.95991537386966,-4.59823851863201,-4.0657692206466,-3.24911431815298,-4.92372408802991,-4.64696134373829,-1.23596749114069,-3.52133176557506,2.75042147901674,12,1.40759189400218,0.337507951383843,0.0907924986578778,12,2.08993517026914,-4.95900847839607,3.88978300522418,-0.699185603086185,0.910444039959396,-0.0759699266516513,-1.5152769729543,-0.0479892088865591,-2.09435473530899,-3.2693515183005,-0.00870938511571549,2.58039164553272,0.304435485646571,0.222971098279461,0,-0.00273859744723487,-18287.2761206644
