LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_60
2013,4,MILL CREEK,NA
2013,4,MISSION BAY,0.13753994925004062
2013,4,MONTEREY,0.1241450302542476
2013,4,MORRO BAY,0.15350108015247518
2013,4,MOSS LANDING,0.1238609049522451
2013,4,"NASELLE",0.0740759819376445
2013,4,"NATIONAL CITY",0.13014655361572902
2013,4,NEAH BAY,0.04521909629305204
2013,4,NEWPORT,0.05905480373197447
2013,4,NEWPORT BEACH,0.16461195886919372
2013,4,OCEANSIDE,0.13626431806012987
2013,4,OXNARD,0.21461169303588148
2013,4,PINOLE,0.10609461041590706
2013,4,PLAYA DEL REY,0.18468535713230572
2013,4,POINT ARENA,0.06537528307411082
2013,4,POINT LOMA,0.13843537939434078
2013,4,PORT HUENEME,0.21622933698282845
2013,4,PORT ORFORD,0.044924598854318584
2013,4,PRINCETON / HALF MOON BAY,0.11454393855916957
2013,4,REDONDO BEACH,0.18880590781392087
2013,4,RICHMOND,0.10474382686101039
2013,4,SAN DIEGO,0.13755814818347373
2013,4,SAN FRANCISCO,0.10736337345969375
2013,4,SAN PEDRO,0.18217927402730197
2013,4,SAN SIMEON,0.14485156125987747
2013,4,SANTA BARBARA,0.2201696619758326
2013,4,SANTA CRUZ,0.1276223048856554
2013,4,SANTA MONICA,0.19601485330079282
2013,4,SAUSALITO,0.0753202027235939
2013,4,SEAL BEACH,0.17888168987372646
2013,4,SHELTER COVE,0.038656756757549815
2013,4,SOUTH SAN FRANCISCO,0.10475041479326021
2013,4,TACOMA,NA
2013,4,TERMINAL ISLAND,0.18230703671773274
2013,4,THE DALLES,NA
2013,4,TRINIDAD,0.049759470453580555
2013,4,VALLEJO,0.10481304054680679
2013,4,VENTURA,0.21247664819478143
2013,4,WESTPORT,0.06130828723835293
2013,4,WHIDBY ISLAND,NA
2013,4,WILLOW CREEK,0.048423880919883096
2013,4,WILMINGTON,0.18468535713230572
2013,4,WINCHESTER BAY,0.05696831085460467
2013,5,ABERDEEN,0.13329541064848313
2013,5,ALAMEDA,0.16594217052989382
2013,5,ANACORTES,NA
2013,5,ASTORIA,0.18184941370896088
2013,5,AVALON,0.15682907498166399
2013,5,AVILA,0.1985252108059165
2013,5,BELLINGHAM BAY,NA
