LANDING_YEAR,PORT_NAME,SDM_90_JS_prob
2010,MOSS LANDING,0.22226818742389962
2010,"NASELLE",NA
2010,"NATIONAL CITY",0.975840163474549
2010,NEAH BAY,NA
2010,NEWPORT,NA
2010,NEWPORT BEACH,0.9195804441140006
2010,OCEANSIDE,0.9539330105158014
2010,OXNARD,0.842568498441298
2010,PLAYA DEL REY,0.8738329696005841
2010,POINT LOMA,0.9686696436497573
2010,PORT HUENEME,0.82963650649949106
2010,PORT ORFORD,0.2589896938161989
2010,PRINCETON / HALF MOON BAY,0.24085631526851475
2010,REDONDO BEACH,0.8657899890936356
2010,RICHMOND,0.2943784701260384
2010,SAN DIEGO,0.979539090698222
2010,SAN FRANCISCO,0.2776680606982887
2010,SAN PEDRO,0.868738826863417
2010,SAN SIMEON,0.22539017839745765
2010,SANTA BARBARA,0.7869325878823611
2010,SANTA CRUZ,0.23411096108909382
2010,SANTA MONICA,0.8827252896568485
2010,SAUSALITO,0.19543847765184
2010,SEAL BEACH,0.8926435125773844
2010,SHELTER COVE,0.12812455155034957
2010,SOUTH SAN FRANCISCO,0.25793536934247147
2010,TACOMA,NA
2010,TERMINAL ISLAND,0.8740088121402522
2010,THE DALLES,NA
2010,VALLEJO,0.3575597117050841
2010,VENTURA,0.8539321527963485
2010,WESTPORT,NA
2010,WHIDBY ISLAND,NA
2010,WILLOW CREEK,0.504956044253652
2010,WILMINGTON,0.8738329696005841
2010,WINCHESTER BAY,0.554159063683073
2011,ABERDEEN,NA
2011,ALAMEDA,0.4965785989451585
2011,ANACORTES,NA
2011,ASTORIA,NA
2011,AVALON,0.9066341363154142
2011,AVILA,0.5651393514442248
2011,BELLINGHAM BAY,NA
2011,BERKELEY,0.5172860264947993
2011,BODEGA BAY,0.24052974988740647
2011,CATALINA ISLAND,0.9074329123000451
2011,CHARLESTON (COOS BAY),0.32970021879776407
2011,CHINOOK,NA
2011,CRESCENT CITY,0.35018214363704503
2011,DANA POINT,0.9546011870307084
2011,DILLON BEACH,0.2643002439796156
2011,EMERYVILLE,0.5000732238450379
2011,EUREKA,0.25911697765192465
2011,FIELDS LANDING,0.22710765418081727
2011,FORT BRAGG,0.16148202666234004
2011,GARIBALDI (TILLAMOOK),NA
2011,GAVIOTA,0.6819685808851682
2011,GOLETA,0.7868421812031708
2011,GUADALUPE,0.6129607011526256
2011,HUMBOLDT,0.3425901483749478
2011,HUNTINGTON BEACH,0.9400623548590197
2011,ILWACO,NA
2011,LACONNER,NA
2011,LONG BEACH,0.92912574206859
2011,LOS ANGELES,0.9369054308986733
2011,MISSION BAY,0.9820520996770565
2011,MONTEREY,0.3173768358140684
2011,MORRO BAY,0.5579055502828713
2011,MOSS LANDING,0.3779092474145924
2011,"NASELLE",NA
2011,"NATIONAL CITY",0.9833152593529246
2011,NEAH BAY,NA
2011,NEWPORT,NA
2011,NEWPORT BEACH,0.9518081315736712
2011,OCEANSIDE,0.9720836736984062
2011,OXNARD,0.916998218037384
2011,PLAYA DEL REY,0.92912574206859
2011,POINT LOMA,0.9831831674731312
2011,PORT HUENEME,0.9110108857399022
2011,PORT ORFORD,0.25442753104180227
2011,PRINCETON / HALF MOON BAY,0.3624139132695649
2011,REDONDO BEACH,0.9249438793574507
2011,RICHMOND,0.46626990670542284
2011,SAN DIEGO,0.9878152548196724
2011,SAN FRANCISCO,0.4327019443708742
2011,SAN PEDRO,0.9275564457418062
2011,SAN SIMEON,0.45088241957034475
2011,SANTA BARBARA,0.8823424910782119
2011,SANTA CRUZ,0.3622949264168338
2011,SANTA MONICA,0.9311232334351939
2011,SAUSALITO,0.3292115095554388
2011,SEAL BEACH,0.9372017035458705
2011,SHELTER COVE,0.16412490667470478
2011,SOUTH SAN FRANCISCO,0.3964186971315219
2011,TACOMA,NA
2011,TERMINAL ISLAND,0.9301564433025634
2011,THE DALLES,NA
2011,VALLEJO,0.5602935247721056
2011,VENTURA,0.9230120332697782
2011,WESTPORT,NA
2011,WHIDBY ISLAND,NA
2011,WILLOW CREEK,0.505421411375686
2011,WILMINGTON,0.92912574206859
2011,WINCHESTER BAY,0.619525193004263
2012,ABERDEEN,NA
2012,ALAMEDA,0.6233546376954366
2012,ANACORTES,NA
2012,ASTORIA,NA
2012,AVALON,0.9981192691503635
2012,AVILA,0.8469026892723022
2012,BELLINGHAM BAY,NA
2012,BERKELEY,0.6454397071541501
2012,BODEGA BAY,0.36733435974669054
2012,CATALINA ISLAND,0.9981349582850013
2012,CHARLESTON (COOS BAY),0.4083853908147358
2012,CHINOOK,NA
2012,CRESCENT CITY,0.3650296044120276
2012,DANA POINT,0.9992326483025085
2012,DILLON BEACH,0.39175715725988286
2012,EMERYVILLE,0.6272172758148421
2012,EUREKA,0.28385377445907795
2012,FIELDS LANDING,0.257622692940765
2012,FORT BRAGG,0.35559159806014745
2012,GARIBALDI (TILLAMOOK),NA
2012,GAVIOTA,0.9743927041137276
2012,GOLETA,0.9911552407342107
2012,GUADALUPE,0.9030125348151224
2012,HUMBOLDT,0.3715832278045079
2012,HUNTINGTON BEACH,0.9989501054689537
2012,ILWACO,NA
2012,LACONNER,NA
2012,LONG BEACH,0.9987346566580013
2012,LOS ANGELES,0.998920561684048
2012,MISSION BAY,0.9997267199365203
2012,MONTEREY,0.5629562241598594
2012,MORRO BAY,0.8169800378302714
2012,MOSS LANDING,0.586013374452653
2012,"NASELLE",NA
2012,"NATIONAL CITY",0.9997889309028305
2012,NEAH BAY,NA
2012,NEWPORT,NA
2012,NEWPORT BEACH,0.9991926309440969
2012,OCEANSIDE,0.9995741369369018
2012,OXNARD,0.9983787353000784
2012,PLAYA DEL REY,0.9987346566580013
2012,POINT LOMA,0.9997443854832689
2012,PORT HUENEME,0.9982400905521318
2012,PORT ORFORD,0.2967083427898722
2012,PRINCETON / HALF MOON BAY,0.47926226356517715
2012,REDONDO BEACH,0.9986488923525245
2012,RICHMOND,0.5958504102630211
2012,SAN DIEGO,0.9998337665161947
2012,SAN FRANCISCO,0.5607436588805785
2012,SAN PEDRO,0.9986962914345265
2012,SAN SIMEON,0.7166665647051569
2012,SANTA BARBARA,0.9971547326638863
2012,SANTA CRUZ,0.5175101214592067
2012,SANTA MONICA,0.9987778402870195
2012,SAUSALITO,0.4590122985528426
2012,SEAL BEACH,0.9988924298690843
2012,SHELTER COVE,0.29860374769016695
2012,SOUTH SAN FRANCISCO,0.5182971290046466
2012,TACOMA,NA
2012,TERMINAL ISLAND,0.9987500288454274
2012,THE DALLES,NA
2012,VALLEJO,0.6914242294796645
2012,VENTURA,0.9985372298824328
2012,WESTPORT,NA
2012,WHIDBY ISLAND,NA
2012,WILLOW CREEK,0.502644248264392
2012,WILMINGTON,0.9987346566580013
2012,WINCHESTER BAY,0.7174685070227057
2013,ABERDEEN,NA
2013,ALAMEDA,0.718734953089502
2013,ANACORTES,NA
2013,ASTORIA,NA
2013,AVALON,0.9971160492549683
2013,AVILA,0.5098651770849478
2013,BELLINGHAM BAY,NA
2013,BERKELEY,0.736099272689259
2013,BODEGA BAY,0.44098293138729727
2013,CATALINA ISLAND,0.9971423885674575
2013,CHARLESTON (COOS BAY),0.4467356846793739
2013,CHINOOK,NA
2013,CRESCENT CITY,0.442166076379193
2013,DANA POINT,0.9987081721679142
2013,DILLON BEACH,0.4692837835288574
2013,EMERYVILLE,0.7190112814774346
2013,EUREKA,0.38495338955121766
2013,FIELDS LANDING,0.3532694127136007
2013,FORT BRAGG,0.44155927704203435
2013,GARIBALDI (TILLAMOOK),NA
2013,GAVIOTA,0.9146151571124376
2013,GOLETA,0.9816012168696606
2013,GUADALUPE,0.6559847674516057
2013,HUMBOLDT,0.4935581667339838
2013,HUNTINGTON BEACH,0.9982849473602704
2013,ILWACO,NA
2013,LACONNER,NA
2013,LONG BEACH,0.9980153859768236
2013,LOS ANGELES,0.99829677929465
2013,MISSION BAY,0.999551822951372
2013,MONTEREY,0.36401245802520893
2013,MORRO BAY,0.4303199645526014
2013,MOSS LANDING,0.4723787050403041
2013,"NASELLE",NA
2013,"NATIONAL CITY",0.9996343682957318
2013,NEAH BAY,NA
2013,NEWPORT,NA
2013,NEWPORT BEACH,0.9986421729269938
2013,OCEANSIDE,0.9992722088001805
2013,OXNARD,0.9974724984328768
2013,PLAYA DEL REY,0.9980153859768236
2013,POINT LOMA,0.9995855233959806
2013,PORT HUENEME,0.9972279302403293
2013,PORT ORFORD,0.32810729566019653
2013,PRINCETON / HALF MOON BAY,0.5763691414650366
2013,REDONDO BEACH,0.9979020262919156
2013,RICHMOND,0.6870903636230462
2013,SAN DIEGO,0.9997245954594612
2013,SAN FRANCISCO,0.6559619386114023
2013,SAN PEDRO,0.9979565043969919
2013,SAN SIMEON,0.3087696032923532
2013,SANTA BARBARA,0.9948844084485632
2013,SANTA CRUZ,0.5285221554374839
2013,SANTA MONICA,0.9981254968738366
2013,SAUSALITO,0.5443178943888195
2013,SEAL BEACH,0.9982154604057669
2013,SHELTER COVE,0.39198385323460233
2013,SOUTH SAN FRANCISCO,0.6176833481833245
2013,TACOMA,NA
2013,TERMINAL ISLAND,0.9980235269937713
2013,THE DALLES,NA
2013,VALLEJO,0.7653441075272358
2013,VENTURA,0.9977199935778559
2013,WESTPORT,NA
2013,WHIDBY ISLAND,NA
2013,WILLOW CREEK,0.6397848367735233
2013,WILMINGTON,0.9980153859768236
2013,WINCHESTER BAY,0.76442806833002
2014,ABERDEEN,NA
2014,ALAMEDA,0.9124778388471821
2014,ANACORTES,NA
2014,ASTORIA,NA
2014,AVALON,0.9991939375892785
2014,AVILA,0.9440845004009416
2014,BELLINGHAM BAY,NA
2014,BERKELEY,0.9207440208905174
2014,BODEGA BAY,0.5784387157488768
2014,CATALINA ISLAND,0.9991990771350082
2014,CHARLESTON (COOS BAY),0.4841646164257561
2014,CHINOOK,NA
2014,CRESCENT CITY,0.4867111232943749
2014,DANA POINT,0.9995565944996717
2014,DILLON BEACH,0.6313409743123954
2014,EMERYVILLE,0.9108630398346139
2014,EUREKA,0.4287906715559239
2014,FIELDS LANDING,0.38839285877394003
2014,FORT BRAGG,0.26257303424556794
2014,GARIBALDI (TILLAMOOK),NA
2014,GAVIOTA,0.9892314051281711
2014,GOLETA,0.9964435121427564
2014,GUADALUPE,0.9654444166729926
2014,HUMBOLDT,0.5604684496073313
2014,HUNTINGTON BEACH,0.9994226367719066
2014,ILWACO,NA
2014,LACONNER,NA
2014,LONG BEACH,0.9993614157131188
2014,LOS ANGELES,0.9993888736604485
2014,MISSION BAY,0.9998367701464411
2014,MONTEREY,0.8575469785098379
2014,MORRO BAY,0.932409545353885
2014,MOSS LANDING,0.8832226670716995
2014,"NASELLE",NA
2014,"NATIONAL CITY",0.9998418359174602
2014,NEAH BAY,NA
2014,NEWPORT,NA
2014,NEWPORT BEACH,0.9995175006194579
2014,OCEANSIDE,0.9997201672198008
2014,OXNARD,0.9993238248515002
2014,PLAYA DEL REY,0.9993614157131188
2014,POINT LOMA,0.9998506436213057
2014,PORT HUENEME,0.9992741055463739
2014,PORT ORFORD,0.3561714948896819
2014,PRINCETON / HALF MOON BAY,0.8285901591683728
2014,REDONDO BEACH,0.9993376607210059
2014,RICHMOND,0.8904819273860265
2014,SAN DIEGO,0.9998943675696409
2014,SAN FRANCISCO,0.8739328895185666
2014,SAN PEDRO,0.9993534914668726
2014,SAN SIMEON,0.8779977990015381
2014,SANTA BARBARA,0.9989352799967245
2014,SANTA CRUZ,0.8576357730864262
2014,SANTA MONICA,0.9993841073771119
2014,SAUSALITO,0.7487944000238833
2014,SEAL BEACH,0.9993945297769766
2014,SHELTER COVE,0.28676884699425836
2014,SOUTH SAN FRANCISCO,0.8537112732220158
2014,TACOMA,NA
2014,TERMINAL ISLAND,0.9993669381635645
2014,THE DALLES,NA
2014,VALLEJO,0.9284145843491499
2014,VENTURA,0.9993890902973568
2014,WESTPORT,NA
2014,WHIDBY ISLAND,NA
2014,WILLOW CREEK,0.7351187257520814
2014,WILMINGTON,0.9993614157131188
2014,WINCHESTER BAY,0.8361600017074526
2015,ABERDEEN,NA
2015,ALAMEDA,0.976830505599743
2015,ANACORTES,NA
2015,ASTORIA,NA
2015,AVALON,0.9914327859657487
2015,AVILA,0.8241125384372278
2015,BELLINGHAM BAY,NA
2015,BERKELEY,0.9790140344305315
2015,BODEGA BAY,0.7775204202029019
2015,CATALINA ISLAND,0.9914866946111619
2015,CHARLESTON (COOS BAY),0.40078778688752176
2015,CHINOOK,NA
2015,CRESCENT CITY,0.43109068441688
2015,DANA POINT,0.9949944542176754
2015,DILLON BEACH,0.8258741040379504
2015,EMERYVILLE,0.9760563838500738
2015,EUREKA,0.43425724969902524
2015,FIELDS LANDING,0.4034235572769451
2015,FORT BRAGG,0.43581460000815114
2015,GARIBALDI (TILLAMOOK),NA
2015,GAVIOTA,0.918551127233012
2015,GOLETA,0.9672720887451499
2015,GUADALUPE,0.860575373592395
2015,HUMBOLDT,0.5458525686783895
2015,HUNTINGTON BEACH,0.9935781937393655
2015,ILWACO,NA
2015,LACONNER,NA
2015,LONG BEACH,0.9929592510642277
2015,LOS ANGELES,0.9932070272361984
2015,MISSION BAY,0.9980611191058841
2015,MONTEREY,0.8418314642908447
2015,MORRO BAY,0.8131114387557593
2015,MOSS LANDING,0.9123599299226126
2015,"NASELLE",NA
2015,"NATIONAL CITY",0.998168420434648
2015,NEAH BAY,NA
2015,NEWPORT,NA
2015,NEWPORT BEACH,0.9945773390306283
2015,OCEANSIDE,0.9968002975343452
2015,OXNARD,0.9927992753251275
2015,PLAYA DEL REY,0.9929592510642277
2015,POINT LOMA,0.9982102268974744
2015,PORT HUENEME,0.9923043006349177
2015,PORT ORFORD,0.30539874416637647
2015,PRINCETON / HALF MOON BAY,0.9533264790618065
2015,REDONDO BEACH,0.9927296796077157
2015,RICHMOND,0.9695591782626825
2015,SAN DIEGO,0.9987317043830453
2015,SAN FRANCISCO,0.9650789101079609
2015,SAN PEDRO,0.9928942023987356
2015,SAN SIMEON,0.7330102339164069
2015,SANTA BARBARA,0.9886450982009566
2015,SANTA CRUZ,0.9393063806217075
2015,SANTA MONICA,0.9931832186201814
2015,SAUSALITO,0.9093528437303732
2015,SEAL BEACH,0.9932923306186549
2015,SHELTER COVE,0.4451006063380154
2015,SOUTH SAN FRANCISCO,0.9601207582003121
2015,TACOMA,NA
2015,TERMINAL ISLAND,0.9930150952106876
2015,THE DALLES,NA
2015,VALLEJO,0.9791705667220232
2015,VENTURA,0.9934248916650503
2015,WESTPORT,NA
2015,WHIDBY ISLAND,NA
2015,WILLOW CREEK,0.679550139201953
2015,WILMINGTON,0.9929592510642277
2015,WINCHESTER BAY,0.7224182282826167
2016,ABERDEEN,NA
2016,ALAMEDA,0.4670760390219243
2016,ANACORTES,NA
2016,ASTORIA,NA
2016,AVALON,0.9849618445524563
2016,AVILA,0.4934697839608163
2016,BELLINGHAM BAY,NA
2016,BERKELEY,0.48202897128341415
2016,BODEGA BAY,0.20783777735016354
2016,CATALINA ISLAND,0.9851208503534907
2016,CHARLESTON (COOS BAY),0.35810350249960293
2016,CHINOOK,NA
2016,CRESCENT CITY,0.38945798440587553
2016,DANA POINT,0.9931373691546279
2016,DILLON BEACH,0.23140578744487295
2016,EMERYVILLE,0.4682414902076466
2016,EUREKA,0.25469671278535294
2016,FIELDS LANDING,0.22183544063500618
2016,FORT BRAGG,0.11884941628099548
2016,GARIBALDI (TILLAMOOK),NA
2016,GAVIOTA,0.8289388882751749
2016,GOLETA,0.9395847146904026
2016,GUADALUPE,0.6123986831808993
2016,HUMBOLDT,0.33323767372544844
2016,HUNTINGTON BEACH,0.9907917510527114
2016,ILWACO,NA
2016,LACONNER,NA
2016,LONG BEACH,0.9893532352171025
2016,LOS ANGELES,0.9903050647677217
2016,MISSION BAY,0.9974660339238856
2016,MONTEREY,0.24084413735287058
2016,MORRO BAY,0.4389241236081579
2016,MOSS LANDING,0.31037228614806917
2016,"NASELLE",NA
2016,"NATIONAL CITY",0.9979286920779215
2016,NEAH BAY,NA
2016,NEWPORT,NA
2016,NEWPORT BEACH,0.9926656034928275
2016,OCEANSIDE,0.9959320792183963
2016,OXNARD,0.9878784506035729
2016,PLAYA DEL REY,0.9893532352171025
2016,POINT LOMA,0.9976503216209173
2016,PORT HUENEME,0.986992579062027
2016,PORT ORFORD,0.2764630106617552
2016,PRINCETON / HALF MOON BAY,0.33668151791869566
2016,REDONDO BEACH,0.9887892954329666
2016,RICHMOND,0.4283898731330485
2016,SAN DIEGO,0.9984235153055232
2016,SAN FRANCISCO,0.40046793961461813
2016,SAN PEDRO,0.9891206738602951
2016,SAN SIMEON,0.32169434111916256
2016,SANTA BARBARA,0.9788907433544836
2016,SANTA CRUZ,0.32254142995368523
2016,SANTA MONICA,0.9896644440521679
2016,SAUSALITO,0.2939248124477201
2016,SEAL BEACH,0.9903413829042225
2016,SHELTER COVE,0.1309761944110434
2016,SOUTH SAN FRANCISCO,0.3677721574932633
2016,TACOMA,NA
2016,TERMINAL ISLAND,0.9894750808718736
2016,THE DALLES,NA
2016,VALLEJO,0.5088761618037909
2016,VENTURA,0.9889742137828562
2016,WESTPORT,NA
2016,WHIDBY ISLAND,NA
2016,WILLOW CREEK,0.49305934939842416
2016,WILMINGTON,0.9893532352171025
2016,WINCHESTER BAY,0.6338710193537457
2017,ABERDEEN,NA
2017,ALAMEDA,0.8981955420791342
2017,ANACORTES,NA
2017,ASTORIA,NA
2017,AVALON,0.9976594306965845
2017,AVILA,0.8499527707970848
2017,BELLINGHAM BAY,NA
2017,BERKELEY,0.910447127146777
2017,BODEGA BAY,0.563679944785778
2017,CATALINA ISLAND,0.9976830577752828
2017,CHARLESTON (COOS BAY),0.40289750927494333
2017,CHINOOK,NA
2017,CRESCENT CITY,0.4217005145582025
2017,DANA POINT,0.9989210043346824
2017,DILLON BEACH,0.6176038046371135
2017,EMERYVILLE,0.8975504694357695
2017,EUREKA,0.35014370409529466
2017,FIELDS LANDING,0.31894899006229616
2017,FORT BRAGG,0.3841759219303488
2017,GARIBALDI (TILLAMOOK),NA
2017,GAVIOTA,0.9631722454583066
2017,GOLETA,0.988157073779669
2017,GUADALUPE,0.8992930858825396
2017,HUMBOLDT,0.4555957924075776
2017,HUNTINGTON BEACH,0.9985497157822241
2017,ILWACO,NA
2017,LACONNER,NA
2017,LONG BEACH,0.9983123190071728
2017,LOS ANGELES,0.9984816115339523
2017,MISSION BAY,0.9996052388971243
2017,MONTEREY,0.7512980347212131
2017,MORRO BAY,0.8246681489411906
2017,MOSS LANDING,0.8092562196649273
2017,"NASELLE",NA
2017,"NATIONAL CITY",0.9996645361139255
2017,NEAH BAY,NA
2017,NEWPORT,NA
2017,NEWPORT BEACH,0.9988518601494855
2017,OCEANSIDE,0.99936346114108
2017,OXNARD,0.9977602679255082
2017,PLAYA DEL REY,0.9983123190071728
2017,POINT LOMA,0.9996334446587101
2017,PORT HUENEME,0.9976095979493493
2017,PORT ORFORD,0.3083691781345241
2017,PRINCETON / HALF MOON BAY,0.7981253752633247
2017,REDONDO BEACH,0.9982152988379571
2017,RICHMOND,0.8768811616669846
2017,SAN DIEGO,0.9997556122083593
2017,SAN FRANCISCO,0.8530442573840564
2017,SAN PEDRO,0.9982747989977953
2017,SAN SIMEON,0.7347997842155868
2017,SANTA BARBARA,0.9960822133570281
2017,SANTA CRUZ,0.8041115378619531
2017,SANTA MONICA,0.9983566574951145
2017,SAUSALITO,0.7354354287254573
2017,SEAL BEACH,0.9984792047934699
2017,SHELTER COVE,0.3669746385510632
2017,SOUTH SAN FRANCISCO,0.8260201935367419
2017,TACOMA,NA
2017,TERMINAL ISLAND,0.9983340373267356
2017,THE DALLES,NA
2017,VALLEJO,0.9215629989455272
2017,VENTURA,0.9979235840706333
2017,WESTPORT,NA
2017,WHIDBY ISLAND,NA
2017,WILLOW CREEK,0.6093947687734146
2017,WILMINGTON,0.9983123190071728
2017,WINCHESTER BAY,0.745600588543559
2018,ABERDEEN,NA
2018,ALAMEDA,0.9279664174937159
2018,ANACORTES,NA
2018,ASTORIA,NA
2018,AVALON,0.9976867477485589
2018,AVILA,0.7560454114921706
2018,BELLINGHAM BAY,NA
2018,BERKELEY,0.9357231909560231
2018,BODEGA BAY,0.659062468490622
2018,CATALINA ISLAND,0.9977022743332308
2018,CHARLESTON (COOS BAY),0.37884050314024614
2018,CHINOOK,NA
2018,CRESCENT CITY,0.37956017646688006
2018,DANA POINT,0.9989059332958471
2018,DILLON BEACH,0.7024053504632678
2018,EMERYVILLE,0.9267060618847639
2018,EUREKA,0.32641894856981657
2018,FIELDS LANDING,0.3007505042837617
2018,FORT BRAGG,0.44930262141896565
2018,GARIBALDI (TILLAMOOK),NA
2018,GAVIOTA,0.9589035779269754
2018,GOLETA,0.9876258426494051
2018,GUADALUPE,0.8353412285117268
2018,HUMBOLDT,0.42462348550787704
2018,HUNTINGTON BEACH,0.9985374392688461
2018,ILWACO,NA
2018,LACONNER,NA
2018,LONG BEACH,0.998328313720045
2018,LOS ANGELES,0.9985131209449394
2018,MISSION BAY,0.9996094013331366
2018,MONTEREY,0.6908342865296049
2018,MORRO BAY,0.7165163822419378
2018,MOSS LANDING,0.7950978048433113
2018,"NASELLE",NA
2018,"NATIONAL CITY",0.9996675219259866
2018,NEAH BAY,NA
2018,NEWPORT,NA
2018,NEWPORT BEACH,0.9988460422879172
2018,OCEANSIDE,0.9993695162300003
2018,OXNARD,0.9980548680064334
2018,PLAYA DEL REY,0.998328313720045
2018,POINT LOMA,0.9996383947264268
2018,PORT HUENEME,0.9978671927605632
2018,PORT ORFORD,0.2838270940872868
2018,PRINCETON / HALF MOON BAY,0.8504875153107584
2018,REDONDO BEACH,0.9982435538315725
2018,RICHMOND,0.9099374864106262
2018,SAN DIEGO,0.9997593779146892
2018,SAN FRANCISCO,0.8944034003451355
2018,SAN PEDRO,0.9982833344592713
2018,SAN SIMEON,0.6070914670141497
2018,SANTA BARBARA,0.9964042958422032
2018,SANTA CRUZ,0.8280802493482978
2018,SANTA MONICA,0.9984140947780004
2018,SAUSALITO,0.7961942519568919
2018,SEAL BEACH,0.9984768802105942
2018,SHELTER COVE,0.39302969369589075
2018,SOUTH SAN FRANCISCO,0.875339344161314
2018,TACOMA,NA
2018,TERMINAL ISLAND,0.9983330839935748
2018,THE DALLES,NA
2018,VALLEJO,0.9431860476188039
2018,VENTURA,0.9982732329246115
2018,WESTPORT,NA
2018,WHIDBY ISLAND,NA
2018,WILLOW CREEK,0.55439177944322
2018,WILMINGTON,0.998328313720045
2018,WINCHESTER BAY,0.694702548967753
2019,ABERDEEN,NA
2019,ALAMEDA,0.6201376518722204
2019,ANACORTES,NA
2019,ASTORIA,NA
2019,AVALON,0.9678776318826199
2019,AVILA,0.5603975343977146
2019,BELLINGHAM BAY,NA
2019,BERKELEY,0.6400104170079081
2019,BODEGA BAY,0.3048535942957479
2019,CATALINA ISLAND,0.9681455418541567
2019,CHARLESTON (COOS BAY),0.33645554172470243
2019,CHINOOK,NA
2019,CRESCENT CITY,0.3139224605838401
2019,DANA POINT,0.9838758609252979
2019,DILLON BEACH,0.33754186586729545
2019,EMERYVILLE,0.621695771721086
2019,EUREKA,0.24264898279813407
2019,FIELDS LANDING,0.21436926776215617
2019,FORT BRAGG,0.1996598559746171
2019,GARIBALDI (TILLAMOOK),NA
2019,GAVIOTA,0.7911872548720748
2019,GOLETA,0.9002861935446616
2019,GUADALUPE,0.6456557037319122
2019,HUMBOLDT,0.3299633645167156
2019,HUNTINGTON BEACH,0.9790332369729062
2019,ILWACO,NA
2019,LACONNER,NA
2019,LONG BEACH,0.975989979963031
2019,LOS ANGELES,0.9793565165107132
2019,MISSION BAY,0.9938821083038984
2019,MONTEREY,0.3374718777652899
2019,MORRO BAY,0.526613062176589
2019,MOSS LANDING,0.4280620730397606
2019,"NASELLE",NA
2019,"NATIONAL CITY",0.9947700823792991
2019,NEAH BAY,NA
2019,NEWPORT,NA
2019,NEWPORT BEACH,0.9831837027725169
2019,OCEANSIDE,0.99036503536707865
2019,OXNARD,0.9759425195160224
2019,PLAYA DEL REY,0.975989979963031
2019,POINT LOMA,0.9942717119484774
2019,PORT HUENEME,0.9738069285765683
2019,PORT ORFORD,0.2454598568744662
2019,PRINCETON / HALF MOON BAY,0.46043828850966256
2019,REDONDO BEACH,0.9748902363276507
2019,RICHMOND,0.5873366264912362
2019,SAN DIEGO,0.9961617706182281
2019,SAN FRANCISCO,0.551612671534262
2019,SAN PEDRO,0.9753881099995658
2019,SAN SIMEON,0.4028797827857598
2019,SANTA BARBARA,0.9608032531085231
2019,SANTA CRUZ,0.44353148881758775
2019,SANTA MONICA,0.9775436109509694
2019,SAUSALITO,0.42488222355117694
2019,SEAL BEACH,0.9782833459702125
2019,SHELTER COVE,0.19776893621299188
2019,SOUTH SAN FRANCISCO,0.5081215641250311
2019,TACOMA,NA
2019,TERMINAL ISLAND,0.976070091762998
2019,THE DALLES,NA
2019,VALLEJO,0.6774542474058797
2019,VENTURA,0.9787578594810944
2019,WESTPORT,NA
2019,WHIDBY ISLAND,NA
2019,WILLOW CREEK,0.46313013621490995
2019,WILMINGTON,0.975989979963031
2019,WINCHESTER BAY,0.612199111387962
