LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_60,AGENCY_CODE
2000,6,NEWPORT BEACH,0.280185891,C
2000,6,OCEANSIDE,0.281188727,C
2000,6,OXNARD,0.326529702,C
2000,6,PINOLE,0.386529307,C
2000,6,PLAYA DEL REY,0.274310956,C
2000,6,POINT ARENA,0.423299768,C
2000,6,POINT LOMA,0.284901125,C
2000,6,PORT HUENEME,0.327010056,C
2000,6,PORT ORFORD,0.373554595,O
2000,6,PRINCETON / HALF MOON BAY,0.465704854,C
2000,6,REDONDO BEACH,0.276832509,C
2000,6,RICHMOND,0.374630894,C
2000,6,SAN DIEGO,0.290236212,C
2000,6,SAN FRANCISCO,0.400992434,C
2000,6,SAN PEDRO,0.27254216,C
2000,6,SAN SIMEON,0.448610119,C
2000,6,SANTA BARBARA,0.348530715,C
2000,6,SANTA CRUZ,0.47614724,C
2000,6,SANTA MONICA,0.289458131,C
2000,6,SAUSALITO,0.380337701,C
2000,6,SEAL BEACH,0.274228108,C
2000,6,SHELTER COVE,0.38583558,C
2000,6,SOUTH SAN FRANCISCO,0.429804558,C
2000,6,TACOMA,NA,W
2000,6,TERMINAL ISLAND,0.273455668,C
2000,6,THE DALLES,NA,W
2000,6,TRINIDAD,0.40278795,C
2000,6,VALLEJO,0.393466888,C
2000,6,VENTURA,0.330457664,C
2000,6,WESTPORT,0.545779744,W
2000,6,WHIDBY ISLAND,NA,W
2000,6,WILLOW CREEK,0.344185142,C
2000,6,WILMINGTON,0.274310956,C
2000,6,WINCHESTER BAY,0.451741571,O
2000,7,ABERDEEN,0.546130183,W
2000,7,ALAMEDA,0.509637432,C
2000,7,ANACORTES,NA,W
2000,7,ASTORIA,0.586432648,O
2000,7,AVALON,0.272863418,C
2000,7,AVILA,0.453053854,C
2000,7,BELLINGHAM BAY,NA,W
2000,7,BERKELEY,0.502571674,C
2000,7,BIG CREEK,NA,C
2000,7,BLAINE,NA,W
2000,7,BODEGA BAY,0.368429377,C
2000,7,BOLINAS,0.466227994,C
2000,7,BROOKINGS,0.429046441,O
2000,7,CATALINA ISLAND,0.275029216,C
2000,7,CHARLESTON (COOS BAY),0.528404699,O
2000,7,CHINOOK,0.580749996,W
2000,7,CRESCENT CITY,0.43936023,C
2000,7,DANA POINT,0.284281773,C
2000,7,DILLON BEACH,0.384555147,C
2000,7,EMERYVILLE,0.505732678,C
2000,7,EUREKA,0.41595199,C
2000,7,FIELDS LANDING,0.418642714,C
2000,7,FORT BRAGG,0.383430214,C
2000,7,GARIBALDI (TILLAMOOK),0.569447155,O
2000,7,GAVIOTA,0.425420359,C
2000,7,GOLETA,0.364913302,C
2000,7,GUADALUPE,0.460411291,C
2000,7,HUMBOLDT,0.398230365,C
2000,7,HUNTINGTON BEACH,0.278374503,C
2000,7,ILWACO,0.576956438,W
2000,7,LACONNER,NA,W
2000,7,LONG BEACH,0.286919322,C
2000,7,LOS ANGELES,0.31464832,C
2000,7,MARCONI,0.406274078,C
2000,7,MILL CREEK,NA,C
2000,7,MISSION BAY,0.294317676,C
2000,7,MONTEREY,0.446640593,C
2000,7,MORRO BAY,0.437249272,C
2000,7,MOSS LANDING,0.450611474,C
2000,7,NASELLE,0.582966412,W
2000,7,NATIONAL CITY,0.332164964,C
2000,7,NEAH BAY,0.383432078,W
2000,7,NEWPORT,0.579170813,O
2000,7,NEWPORT BEACH,0.292740527,C
2000,7,OCEANSIDE,0.294654346,C
2000,7,OXNARD,0.326922806,C
2000,7,PINOLE,0.492452346,C
2000,7,PLAYA DEL REY,0.286919322,C
2000,7,POINT ARENA,0.393476266,C
2000,7,POINT LOMA,0.293585471,C
2000,7,PORT HUENEME,0.328219256,C
2000,7,PORT ORFORD,0.491669846,O
2000,7,PRINCETON / HALF MOON BAY,0.488759419,C
2000,7,REDONDO BEACH,0.292612732,C
2000,7,RICHMOND,0.487069239,C
2000,7,SAN DIEGO,0.282159312,C
2000,7,SAN FRANCISCO,0.498082221,C
2000,7,SAN PEDRO,0.284025818,C
2000,7,SAN SIMEON,0.418342456,C
2000,7,SANTA BARBARA,0.370302453,C
2000,7,SANTA CRUZ,0.450950328,C
2000,7,SANTA MONICA,0.307453264,C
2000,7,SAUSALITO,0.430724533,C
2000,7,SEAL BEACH,0.285253773,C
2000,7,SHELTER COVE,0.392807006,C
2000,7,SOUTH SAN FRANCISCO,0.492690247,C
2000,7,TACOMA,NA,W
2000,7,TERMINAL ISLAND,0.284892614,C
2000,7,THE DALLES,NA,W
2000,7,TRINIDAD,0.443676073,C
2000,7,VALLEJO,0.47718068,C
2000,7,VENTURA,0.330832822,C
2000,7,WESTPORT,0.565542263,W
2000,7,WHIDBY ISLAND,NA,W
2000,7,WILLOW CREEK,0.415926336,C
2000,7,WILMINGTON,0.286919322,C
2000,7,WINCHESTER BAY,0.526481443,O
2000,8,ABERDEEN,0.591065762,W
2000,8,ALAMEDA,0.48240247,C
2000,8,ANACORTES,NA,W
2000,8,ASTORIA,0.601845192,O
2000,8,AVALON,0.286546342,C
2000,8,AVILA,0.475880921,C
2000,8,BELLINGHAM BAY,NA,W
2000,8,BERKELEY,0.46450515,C
2000,8,BIG CREEK,NA,C
2000,8,BLAINE,NA,W
2000,8,BODEGA BAY,0.407052,C
2000,8,BOLINAS,0.470261253,C
2000,8,BROOKINGS,0.480762852,O
2000,8,CATALINA ISLAND,0.285398445,C
2000,8,CHARLESTON (COOS BAY),0.532423402,O
2000,8,CHINOOK,0.590861126,W
2000,8,CRESCENT CITY,0.48644434,C
2000,8,DANA POINT,0.300633768,C
2000,8,DILLON BEACH,0.410002675,C
2000,8,EMERYVILLE,0.471957165,C
2000,8,EUREKA,0.526780234,C
2000,8,FIELDS LANDING,0.528405381,C
2000,8,FORT BRAGG,0.463212426,C
2000,8,GARIBALDI (TILLAMOOK),0.629871416,O
2000,8,GAVIOTA,0.421664628,C
2000,8,GOLETA,0.357244717,C
2000,8,GUADALUPE,0.468688083,C
2000,8,HUMBOLDT,0.481513511,C
2000,8,HUNTINGTON BEACH,0.282326059,C
2000,8,ILWACO,0.586069627,W
2000,8,LACONNER,NA,W
2000,8,LONG BEACH,0.274092098,C
2000,8,LOS ANGELES,0.295481697,C
2000,8,MARCONI,0.420099472,C
2000,8,MILL CREEK,NA,C
2000,8,MISSION BAY,0.34176846,C
2000,8,MONTEREY,0.491932993,C
2000,8,MORRO BAY,0.485342976,C
2000,8,MOSS LANDING,0.493344458,C
2000,8,NASELLE,0.59244691,W
2000,8,NATIONAL CITY,0.371504278,C
2000,8,NEAH BAY,0.424189072,W
2000,8,NEWPORT,0.639959255,O
2000,8,NEWPORT BEACH,0.301378858,C
2000,8,OCEANSIDE,0.322242504,C
2000,8,OXNARD,0.313729967,C
2000,8,PINOLE,0.4523462,C
2000,8,PLAYA DEL REY,0.274092098,C
2000,8,POINT ARENA,0.448287483,C
2000,8,POINT LOMA,0.342034268,C
2000,8,PORT HUENEME,0.315531235,C
2000,8,PORT ORFORD,0.473492221,O
2000,8,PRINCETON / HALF MOON BAY,0.526009026,C
2000,8,REDONDO BEACH,0.274842466,C
2000,8,RICHMOND,0.458715099,C
2000,8,SAN DIEGO,0.343747146,C
2000,8,SAN FRANCISCO,0.496358677,C
2000,8,SAN PEDRO,0.273380383,C
2000,8,SAN SIMEON,0.480207158,C
2000,8,SANTA BARBARA,0.364233405,C
2000,8,SANTA CRUZ,0.500997997,C
2000,8,SANTA MONICA,0.278584224,C
2000,8,SAUSALITO,0.432479612,C
2000,8,SEAL BEACH,0.280464454,C
2000,8,SHELTER COVE,0.482969864,C
2000,8,SOUTH SAN FRANCISCO,0.515588763,C
2000,8,TACOMA,NA,W
2000,8,TERMINAL ISLAND,0.273975757,C
2000,8,THE DALLES,NA,W
2000,8,TRINIDAD,0.529882308,C
2000,8,VALLEJO,0.45525628,C
2000,8,VENTURA,0.320662981,C
2000,8,WESTPORT,0.597296596,W
2000,8,WHIDBY ISLAND,NA,W
2000,8,WILLOW CREEK,0.482197112,C
2000,8,WILMINGTON,0.274092098,C
2000,8,WINCHESTER BAY,0.548889961,O
2000,9,ABERDEEN,0.556135815,W
2000,9,ALAMEDA,0.517408126,C
2000,9,ANACORTES,NA,W
2000,9,ASTORIA,0.560941927,O
2000,9,AVALON,0.295533441,C
2000,9,AVILA,0.346426693,C
2000,9,BELLINGHAM BAY,NA,W
2000,9,BERKELEY,0.522107864,C
2000,9,BIG CREEK,NA,C
2000,9,BLAINE,NA,W
2000,9,BODEGA BAY,0.490302773,C
2000,9,BOLINAS,0.50879585,C
2000,9,BROOKINGS,0.446107547,O
2000,9,CATALINA ISLAND,0.29532933,C
2000,9,CHARLESTON (COOS BAY),0.502841414,O
2000,9,CHINOOK,0.567170923,W
2000,9,CRESCENT CITY,0.456990549,C
2000,9,DANA POINT,0.302206581,C
2000,9,DILLON BEACH,0.49961336,C
2000,9,EMERYVILLE,0.519330496,C
2000,9,EUREKA,0.461911929,C
2000,9,FIELDS LANDING,0.464689167,C
2000,9,FORT BRAGG,0.454158451,C
2000,9,GARIBALDI (TILLAMOOK),0.545999396,O
2000,9,GAVIOTA,0.322227016,C
2000,9,GOLETA,0.303092392,C
2000,9,GUADALUPE,0.340558278,C
2000,9,HUMBOLDT,0.455197389,C
2000,9,HUNTINGTON BEACH,0.295519378,C
2000,9,ILWACO,0.569278922,W
2000,9,LACONNER,NA,W
