LANDING_YEAR,LANDING_MONTH,LANDING_DAY,PORT_AREA_CODE,MSQD_SPAWN_SDM_30,MSQD_SPAWN_SDM_90,MSQD_SPAWN_SDM_220
2003,5,16,MRA,0,0.003952569,0.001986755
2003,5,17,MRA,0,0.003952569,0.001986755
2003,5,18,MRA,0,0.003952569,0.001986755
2003,5,19,MRA,0,0.003952569,0.001986755
2003,5,20,MRA,0,0.003952569,0.001324503
2003,5,21,MRA,0,0.003952569,0.001986755
2003,5,22,MRA,0,0.003952569,0.001986755
2003,5,23,MRA,0,0.003952569,0.001986755
2003,5,24,MRA,0,0.003952569,0.001986755
2003,5,25,MRA,0,0.003952569,0.002649007
2003,5,26,MRA,0.035714286,0.007905138,0.003311258
2003,5,27,MRA,0.035714286,0.007905138,0.003311258
2003,5,28,MRA,0.035714286,0.007905138,0.003311258
2003,5,29,MRA,0.035714286,0.007905138,0.002649007
2003,5,30,MRA,0.035714286,0.007905138,0.002649007
2003,5,31,MRA,0,0.003952569,0.001986755
2003,5,1,SBA,0,0.016260163,0.012786003
2003,5,2,SBA,0,0.016260163,0.014131898
2003,5,3,SBA,0,0.016260163,0.01345895
2003,5,4,SBA,0,0.016260163,0.01345895
2003,5,5,SBA,0,0.012195122,0.011440108
2003,5,6,SBA,0,0.012195122,0.011440108
2003,5,7,SBA,0,0.008130081,0.010094213
2003,5,8,SBA,0,0.008130081,0.008748318
2003,5,9,SBA,0,0.008130081,0.00807537
2003,5,10,SBA,0,0.008130081,0.00807537
2003,5,11,SBA,0,0.008130081,0.00807537
2003,5,12,SBA,0,0.008130081,0.00807537
2003,5,13,SBA,0,0.008130081,0.00807537
2003,5,14,SBA,0,0.008130081,0.00807537
2003,5,15,SBA,0,0.008130081,0.00807537
2003,5,16,SBA,0,0.008130081,0.00807537
2003,5,17,SBA,0,0.008130081,0.00807537
2003,5,18,SBA,0,0.008130081,0.00807537
2003,5,19,SBA,0,0.008130081,0.00807537
2003,5,20,SBA,0,0.004065041,0.007402423
2003,5,21,SBA,0,0.004065041,0.007402423
2003,5,22,SBA,0,0.004065041,0.007402423
2003,5,23,SBA,0,0.004065041,0.007402423
2003,5,24,SBA,0,0.004065041,0.007402423
2003,5,25,SBA,0,0.008130081,0.00807537
2003,5,26,SBA,0,0.008130081,0.008748318
2003,5,27,SBA,0,0.008130081,0.008748318
2003,5,28,SBA,0,0.008130081,0.008748318
2003,5,29,SBA,0,0.004065041,0.00807537
2003,5,30,SBA,0,0.004065041,0.007402423
2003,5,31,SBA,0,0.004065041,0.006729475
2003,5,1,LAA,0.192307692,0.036734694,0.014935506
2003,5,2,LAA,0.192307692,0.040816327,0.015614392
2003,5,3,LAA,0.192307692,0.036734694,0.014935506
2003,5,4,LAA,0.192307692,0.036734694,0.014935506
2003,5,5,LAA,0.192307692,0.032653061,0.013577733
2003,5,6,LAA,0.192307692,0.032653061,0.014256619
2003,5,7,LAA,0.192307692,0.032653061,0.012898846
2003,5,8,LAA,0.153846154,0.024489796,0.011541073
2003,5,9,LAA,0.115384615,0.020408163,0.010862186
2003,5,10,LAA,0.115384615,0.020408163,0.010862186
2003,5,11,LAA,0.115384615,0.020408163,0.010862186
2003,5,12,LAA,0.115384615,0.020408163,0.010862186
2003,5,13,LAA,0.115384615,0.020408163,0.010862186
2003,5,14,LAA,0.115384615,0.020408163,0.010862186
2003,5,15,LAA,0.115384615,0.020408163,0.010862186
2003,5,16,LAA,0.115384615,0.020408163,0.010862186
2003,5,17,LAA,0.115384615,0.020408163,0.010862186
2003,5,18,LAA,0.115384615,0.020408163,0.010862186
2003,5,19,LAA,0.115384615,0.020408163,0.010862186
2003,5,20,LAA,0.115384615,0.020408163,0.009504413
2003,5,21,LAA,0.115384615,0.020408163,0.009504413
2003,5,22,LAA,0.115384615,0.016326531,0.008825526
2003,5,23,LAA,0.115384615,0.016326531,0.008825526
2003,5,24,LAA,0.115384615,0.016326531,0.008825526
2003,5,25,LAA,0.115384615,0.016326531,0.009504413
2003,5,26,LAA,0.115384615,0.016326531,0.009504413
2003,5,27,LAA,0.115384615,0.016326531,0.009504413
2003,5,28,LAA,0.115384615,0.016326531,0.010183299
2003,5,29,LAA,0.115384615,0.016326531,0.009504413
2003,5,30,LAA,0.076923077,0.012244898,0.00814664
2003,5,31,LAA,0.076923077,0.012244898,0.00814664
2003,5,1,SDA,0.038461538,0.012295082,0.010273973
2003,5,2,SDA,0.038461538,0.012295082,0.010958904
2003,5,3,SDA,0.038461538,0.016393443,0.012328767
2003,5,4,SDA,0.038461538,0.016393443,0.013013699
2003,5,5,SDA,0.038461538,0.012295082,0.010273973
2003,5,6,SDA,0.038461538,0.012295082,0.010273973
2003,5,7,SDA,0.038461538,0.012295082,0.010273973
2003,5,8,SDA,0.038461538,0.012295082,0.00890411
2003,5,9,SDA,0.038461538,0.012295082,0.008219178
2003,5,10,SDA,0.038461538,0.012295082,0.008219178
2003,5,11,SDA,0.038461538,0.012295082,0.008219178
2003,5,12,SDA,0.038461538,0.012295082,0.008219178
2003,5,13,SDA,0.038461538,0.012295082,0.00890411
2003,5,14,SDA,0.038461538,0.012295082,0.00890411
2003,5,15,SDA,0.038461538,0.012295082,0.008219178
2003,5,16,SDA,0.038461538,0.012295082,0.008219178
2003,5,17,SDA,0.038461538,0.012295082,0.008219178
2003,5,18,SDA,0.038461538,0.012295082,0.008219178
2003,5,19,SDA,0.038461538,0.012295082,0.008219178
2003,5,20,SDA,0.038461538,0.008196721,0.007534247
2003,5,21,SDA,0.038461538,0.008196721,0.007534247
2003,5,22,SDA,0.038461538,0.004098361,0.007534247
2003,5,23,SDA,0.038461538,0.004098361,0.007534247
2003,5,24,SDA,0.038461538,0.004098361,0.007534247
2003,5,25,SDA,0.038461538,0.004098361,0.008219178
2003,5,26,SDA,0.038461538,0.004098361,0.007534247
2003,5,27,SDA,0.038461538,0.004098361,0.007534247
2003,5,28,SDA,0.038461538,0.008196721,0.008219178
2003,5,29,SDA,0.038461538,0.008196721,0.008219178
2003,5,30,SDA,0,0.004098361,0.006849315
2003,5,31,SDA,0,0.004098361,0.006849315
2003,6,1,NPS,0,0.003215434,0.01618123
2003,6,2,NPS,0,0.003215434,0.01618123
2003,6,3,NPS,0,0.003215434,0.015641855
2003,6,4,NPS,0,0.003215434,0.012405609
2003,6,5,NPS,0,0.003215434,0.011866235
2003,6,6,NPS,0,0.003215434,0.011866235
2003,6,7,NPS,0,0.003215434,0.011866235
2003,6,8,NPS,0,0.003215434,0.011866235
2003,6,9,NPS,0,0.003215434,0.011866235
2003,6,10,NPS,0,0.003215434,0.010248112
2003,6,11,NPS,0,0.003215434,0.010248112
2003,6,12,NPS,0,0.003215434,0.009708738
2003,6,13,NPS,0,0.003215434,0.011866235
2003,6,14,NPS,0,0.003215434,0.012944984
2003,6,15,NPS,0,0.003215434,0.012944984
2003,6,16,NPS,0,0.003215434,0.013484358
2003,6,17,NPS,0,0.003215434,0.014023732
2003,6,18,NPS,0,0.003215434,0.012944984
2003,6,19,NPS,0,0.003215434,0.011866235
2003,6,20,NPS,0,0.003215434,0.010787487
2003,6,21,NPS,0,0.003215434,0.010787487
2003,6,22,NPS,0,0.003215434,0.011326861
2003,6,23,NPS,0,0.003215434,0.011326861
2003,6,24,NPS,0,0.003215434,0.009708738
2003,6,25,NPS,0,0.003215434,0.009708738
2003,6,26,NPS,0,0.003215434,0.009169364
2003,6,27,NPS,0,0.003215434,0.008629989
2003,6,28,NPS,0,0.003215434,0.008629989
2003,6,29,NPS,0,0.003215434,0.007011866
2003,6,30,NPS,0,0.003215434,0.007551241
2003,6,1,SPS,0,0,0.02420242
2003,6,2,SPS,0,0,0.02420242
2003,6,3,SPS,0,0,0.023652365
2003,6,4,SPS,0,0,0.020352035
2003,6,5,SPS,0,0,0.018151815
2003,6,6,SPS,0,0,0.018151815
2003,6,7,SPS,0,0,0.018151815
2003,6,8,SPS,0,0,0.018151815
2003,6,9,SPS,0,0,0.017051705
2003,6,10,SPS,0,0,0.01540154
2003,6,11,SPS,0,0,0.01540154
2003,6,12,SPS,0,0,0.014851485
2003,6,13,SPS,0,0,0.01760176
2003,6,14,SPS,0,0,0.018151815
2003,6,15,SPS,0,0,0.01870187
2003,6,16,SPS,0,0,0.01980198
2003,6,17,SPS,0,0,0.02090209
2003,6,18,SPS,0,0,0.01980198
2003,6,19,SPS,0,0,0.018151815
2003,6,20,SPS,0,0,0.01650165
2003,6,21,SPS,0,0,0.01650165
2003,6,22,SPS,0,0,0.015951595
2003,6,23,SPS,0,0,0.015951595
2003,6,24,SPS,0,0,0.01430143
2003,6,25,SPS,0,0,0.01430143
2003,6,26,SPS,0,0,0.013751375
2003,6,27,SPS,0,0,0.012651265
2003,6,28,SPS,0,0,0.012651265
2003,6,29,SPS,0,0,0.0110011
2003,6,30,SPS,0,0,0.0110011
2003,6,1,CWA,0.235294118,0.098360656,0.028207965
2003,6,2,CWA,0.235294118,0.098360656,0.028207965
2003,6,3,CWA,0.205882353,0.095081967,0.02710177
2003,6,4,CWA,0.205882353,0.081967213,0.022123894
2003,6,5,CWA,0.176470588,0.068852459,0.019911504
2003,6,6,CWA,0.176470588,0.068852459,0.019358407
2003,6,7,CWA,0.176470588,0.068852459,0.019358407
2003,6,8,CWA,0.176470588,0.068852459,0.01880531
2003,6,9,CWA,0.176470588,0.06557377,0.017699115
2003,6,10,CWA,0.176470588,0.059016393,0.015486726
2003,6,11,CWA,0.176470588,0.059016393,0.015486726
2003,6,12,CWA,0.176470588,0.055737705,0.014933628
2003,6,13,CWA,0.176470588,0.06557377,0.01880531
2003,6,14,CWA,0.176470588,0.06557377,0.019358407
2003,6,15,CWA,0.176470588,0.072131148,0.019911504
2003,6,16,CWA,0.205882353,0.078688525,0.021017699
2003,6,17,CWA,0.205882353,0.085245902,0.022123894
2003,6,18,CWA,0.205882353,0.078688525,0.019911504
2003,6,19,CWA,0.205882353,0.072131148,0.018252212
2003,6,20,CWA,0.176470588,0.06557377,0.01659292
2003,6,21,CWA,0.176470588,0.06557377,0.01659292
2003,6,22,CWA,0.176470588,0.06557377,0.016039823
2003,6,23,CWA,0.176470588,0.06557377,0.016039823
2003,6,24,CWA,0.176470588,0.059016393,0.014380531
2003,6,25,CWA,0.176470588,0.059016393,0.014380531
2003,6,26,CWA,0.176470588,0.059016393,0.013827434
2003,6,27,CWA,0.176470588,0.055737705,0.012721239
2003,6,28,CWA,0.176470588,0.055737705,0.012721239
2003,6,29,CWA,0.147058824,0.045901639,0.011061947
2003,6,30,CWA,0.147058824,0.049180328,0.011061947
2003,6,1,CLW,0.333333333,0.077181208,0.030456853
2003,6,2,CLW,0.333333333,0.077181208,0.030456853
2003,6,3,CLW,0.333333333,0.077181208,0.028764805
2003,6,4,CLW,0.303030303,0.070469799,0.023688663
2003,6,5,CLW,0.272727273,0.060402685,0.020868584
2003,6,6,CLW,0.272727273,0.060402685,0.020304569
2003,6,7,CLW,0.272727273,0.060402685,0.020304569
2003,6,8,CLW,0.272727273,0.060402685,0.019740553
2003,6,9,CLW,0.212121212,0.053691275,0.018612521
2003,6,10,CLW,0.212121212,0.05033557,0.016920474
2003,6,11,CLW,0.212121212,0.05033557,0.016356458
2003,6,12,CLW,0.212121212,0.05033557,0.015792442
2003,6,13,CLW,0.242424242,0.060402685,0.019740553
2003,6,14,CLW,0.242424242,0.060402685,0.020304569
2003,6,15,CLW,0.272727273,0.063758389,0.0214326
2003,6,16,CLW,0.272727273,0.063758389,0.022560632
2003,6,17,CLW,0.272727273,0.067114094,0.023124647
2003,6,18,CLW,0.272727273,0.060402685,0.0214326
2003,6,19,CLW,0.272727273,0.05704698,0.019740553
2003,6,20,CLW,0.242424242,0.053691275,0.018048505
2003,6,21,CLW,0.242424242,0.053691275,0.018048505
2003,6,22,CLW,0.212121212,0.046979866,0.016356458
2003,6,23,CLW,0.212121212,0.046979866,0.016356458
2003,6,24,CLW,0.212121212,0.046979866,0.014664411
2003,6,25,CLW,0.212121212,0.046979866,0.014664411
2003,6,26,CLW,0.212121212,0.046979866,0.014100395
2003,6,27,CLW,0.181818182,0.043624161,0.012408347
2003,6,28,CLW,0.181818182,0.043624161,0.012408347
2003,6,29,CLW,0.181818182,0.043624161,0.0107163
2003,6,30,CLW,0.151515152,0.040268456,0.0107163
2003,6,1,CLO,0.272727273,0.077441077,0.029892837
2003,6,2,CLO,0.272727273,0.077441077,0.029892837
2003,6,3,CLO,0.272727273,0.077441077,0.02820079
2003,6,4,CLO,0.272727273,0.070707071,0.023688663
2003,6,5,CLO,0.272727273,0.060606061,0.020868584
2003,6,6,CLO,0.272727273,0.057239057,0.020304569
2003,6,7,CLO,0.272727273,0.057239057,0.020304569
2003,6,8,CLO,0.272727273,0.057239057,0.019740553
2003,6,9,CLO,0.212121212,0.050505051,0.018612521
2003,6,10,CLO,0.181818182,0.047138047,0.016920474
2003,6,11,CLO,0.181818182,0.047138047,0.016356458
2003,6,12,CLO,0.181818182,0.047138047,0.015792442
2003,6,13,CLO,0.242424242,0.057239057,0.019740553
2003,6,14,CLO,0.242424242,0.057239057,0.020304569
2003,6,15,CLO,0.272727273,0.060606061,0.0214326
2003,6,16,CLO,0.272727273,0.060606061,0.022560632
2003,6,17,CLO,0.272727273,0.063973064,0.023124647
2003,6,18,CLO,0.272727273,0.057239057,0.0214326
2003,6,19,CLO,0.272727273,0.053872054,0.019740553
2003,6,20,CLO,0.242424242,0.050505051,0.018048505
2003,6,21,CLO,0.242424242,0.050505051,0.018048505
2003,6,22,CLO,0.181818182,0.043771044,0.016356458
2003,6,23,CLO,0.181818182,0.043771044,0.016356458
2003,6,24,CLO,0.181818182,0.043771044,0.014664411
2003,6,25,CLO,0.181818182,0.043771044,0.014664411
2003,6,26,CLO,0.181818182,0.043771044,0.014100395
2003,6,27,CLO,0.151515152,0.04040404,0.012408347
2003,6,28,CLO,0.151515152,0.04040404,0.012408347
2003,6,29,CLO,0.151515152,0.04040404,0.0107163
2003,6,30,CLO,0.121212121,0.037037037,0.0107163
2003,6,1,TLA,0.09375,0.061433447,0.025186033
2003,6,2,TLA,0.09375,0.061433447,0.025186033
2003,6,3,TLA,0.0625,0.054607509,0.022896394
2003,6,4,TLA,0.03125,0.04778157,0.019461935
2003,6,5,TLA,0.03125,0.044368601,0.017172295
2003,6,6,TLA,0,0.037542662,0.016599886
2003,6,7,TLA,0,0.037542662,0.016599886
2003,6,8,TLA,0,0.034129693,0.016027476
2003,6,9,TLA,0,0.030716724,0.014882656
2003,6,10,TLA,0,0.027303754,0.014310246
2003,6,11,TLA,0,0.023890785,0.013737836
2003,6,12,TLA,0,0.023890785,0.013165426
2003,6,13,TLA,0,0.037542662,0.016027476
2003,6,14,TLA,0,0.040955631,0.016599886
2003,6,15,TLA,0,0.040955631,0.017172295
2003,6,16,TLA,0,0.040955631,0.017744705
2003,6,17,TLA,0,0.037542662,0.017744705
2003,6,18,TLA,0,0.030716724,0.016027476
2003,6,19,TLA,0,0.027303754,0.015455066
2003,6,20,TLA,0,0.027303754,0.014310246
2003,6,21,TLA,0,0.027303754,0.014310246
2003,6,22,TLA,0,0.020477816,0.012020607
2003,6,23,TLA,0,0.020477816,0.012020607
2003,6,24,TLA,0,0.020477816,0.012020607
2003,6,25,TLA,0,0.020477816,0.012020607
2003,6,26,TLA,0,0.020477816,0.011448197
2003,6,27,TLA,0,0.017064846,0.009730967
2003,6,28,TLA,0,0.017064846,0.009730967
2003,6,29,TLA,0,0.017064846,0.009158558
2003,6,30,TLA,0,0.013651877,0.008586148
2003,6,1,NPA,0.125,0.041522491,0.021461717
2003,6,2,NPA,0.125,0.041522491,0.019721578
2003,6,3,NPA,0.09375,0.031141869,0.017981439
2003,6,4,NPA,0.0625,0.020761246,0.013341067
2003,6,5,NPA,0.0625,0.020761246,0.011600928
2003,6,6,NPA,0.09375,0.017301038,0.011600928
2003,6,7,NPA,0.09375,0.017301038,0.011600928
2003,6,8,NPA,0.09375,0.01384083,0.011020882
2003,6,9,NPA,0.09375,0.01384083,0.009860789
2003,6,10,NPA,0.09375,0.01384083,0.009280742
2003,6,11,NPA,0.09375,0.010380623,0.008700696
2003,6,12,NPA,0.09375,0.010380623,0.008700696
2003,6,13,NPA,0.09375,0.01384083,0.011020882
2003,6,14,NPA,0.125,0.017301038,0.011600928
2003,6,15,NPA,0.125,0.017301038,0.013341067
2003,6,16,NPA,0.125,0.017301038,0.013341067
2003,6,17,NPA,0.09375,0.01384083,0.012761021
2003,6,18,NPA,0.09375,0.010380623,0.010440835
2003,6,19,NPA,0.09375,0.010380623,0.009860789
2003,6,20,NPA,0.09375,0.010380623,0.008700696
2003,6,21,NPA,0.09375,0.010380623,0.009280742
2003,6,22,NPA,0.0625,0.006920415,0.006960557
2003,6,23,NPA,0.0625,0.006920415,0.006960557
2003,6,24,NPA,0.0625,0.006920415,0.00638051
2003,6,25,NPA,0.0625,0.006920415,0.00638051
2003,6,26,NPA,0.03125,0.003460208,0.005800464
2003,6,27,NPA,0,0,0.004640371
2003,6,28,NPA,0,0,0.004640371
2003,6,29,NPA,0,0,0.004640371
2003,6,30,NPA,0,0,0.004640371
2003,6,1,CBA,0.068965517,0.031690141,0.013569322
2003,6,2,CBA,0.034482759,0.021126761,0.010619469
2003,6,3,CBA,0.034482759,0.017605634,0.008849558
2003,6,4,CBA,0,0.003521127,0.005309735
2003,6,5,CBA,0,0.003521127,0.004719764
2003,6,6,CBA,0.034482759,0.007042254,0.007079646
2003,6,7,CBA,0.034482759,0.007042254,0.007079646
2003,6,8,CBA,0.034482759,0.007042254,0.006489676
2003,6,9,CBA,0.034482759,0.007042254,0.006489676
2003,6,10,CBA,0.034482759,0.007042254,0.005309735
2003,6,11,CBA,0.034482759,0.007042254,0.003539823
2003,6,12,CBA,0.034482759,0.007042254,0.003539823
2003,6,13,CBA,0.034482759,0.007042254,0.004129794
2003,6,14,CBA,0.034482759,0.007042254,0.007079646
2003,6,15,CBA,0.068965517,0.01056338,0.006489676
2003,6,16,CBA,0.068965517,0.01056338,0.006489676
2003,6,17,CBA,0.068965517,0.01056338,0.005309735
2003,6,18,CBA,0.034482759,0.007042254,0.002949853
2003,6,19,CBA,0.034482759,0.007042254,0.002949853
2003,6,20,CBA,0,0.003521127,0.002359882
2003,6,21,CBA,0.034482759,0.007042254,0.002949853
2003,6,22,CBA,0.034482759,0.003521127,0.001769912
2003,6,23,CBA,0.034482759,0.003521127,0.001769912
2003,6,24,CBA,0,0,0.001179941
2003,6,25,CBA,0,0,0.001179941
2003,6,26,CBA,0,0,5.90E-04
2003,6,27,CBA,0,0,0.001179941
2003,6,28,CBA,0,0,0.001179941
2003,6,29,CBA,0,0,0.002359882
2003,6,30,CBA,0.034482759,0.003521127,0.002949853
2003,6,1,BRA,0.066666667,0.032490975,0.012099214
2003,6,2,BRA,0,0.018050542,0.008469449
2003,6,3,BRA,0,0.02166065,0.007864489
2003,6,4,BRA,0,0.014440433,0.004839685
2003,6,5,BRA,0,0.007220217,0.004839685
2003,6,6,BRA,0.066666667,0.018050542,0.007259528
2003,6,7,BRA,0.066666667,0.018050542,0.007864489
2003,6,8,BRA,0.066666667,0.018050542,0.007864489
2003,6,9,BRA,0.066666667,0.018050542,0.006049607
2003,6,10,BRA,0,0.010830325,0.004839685
2003,6,11,BRA,0,0.007220217,0.004234725
2003,6,12,BRA,0,0.007220217,0.004234725
2003,6,13,BRA,0,0.007220217,0.004234725
2003,6,14,BRA,0.066666667,0.018050542,0.006049607
2003,6,15,BRA,0,0.010830325,0.005444646
2003,6,16,BRA,0,0.010830325,0.005444646
2003,6,17,BRA,0,0.007220217,0.004839685
2003,6,18,BRA,0,0,0.003024803
2003,6,19,BRA,0,0,0.003024803
2003,6,20,BRA,0,0,0.002419843
2003,6,21,BRA,0,0,0.003024803
2003,6,22,BRA,0,0,0.002419843
2003,6,23,BRA,0,0,0.002419843
2003,6,24,BRA,0,0.003610108,0.002419843
2003,6,25,BRA,0,0.003610108,0.002419843
2003,6,26,BRA,0,0.003610108,0.002419843
2003,6,27,BRA,0,0.007220217,0.003024803
2003,6,28,BRA,0,0.007220217,0.003629764
2003,6,29,BRA,0.066666667,0.014440433,0.007259528
2003,6,30,BRA,0.066666667,0.014440433,0.007864489
2003,6,1,CCA,0.03125,0.025641026,0.011508177
2003,6,2,CCA,0.03125,0.014652015,0.007874016
2003,6,3,CCA,0.03125,0.018315018,0.007268322
2003,6,4,CCA,0.03125,0.018315018,0.004845548
2003,6,5,CCA,0.03125,0.010989011,0.005451242
2003,6,6,CCA,0.03125,0.021978022,0.007874016
2003,6,7,CCA,0.03125,0.021978022,0.008479709
2003,6,8,CCA,0.03125,0.021978022,0.008479709
2003,6,9,CCA,0.03125,0.021978022,0.006662629
2003,6,10,CCA,0.03125,0.014652015,0.005451242
2003,6,11,CCA,0.03125,0.010989011,0.004845548
2003,6,12,CCA,0.03125,0.010989011,0.004845548
2003,6,13,CCA,0.03125,0.010989011,0.004845548
2003,6,14,CCA,0.03125,0.021978022,0.006662629
2003,6,15,CCA,0.03125,0.014652015,0.006056935
2003,6,16,CCA,0.03125,0.014652015,0.006056935
2003,6,17,CCA,0,0.010989011,0.005451242
2003,6,18,CCA,0,0.003663004,0.003634161
2003,6,19,CCA,0,0.003663004,0.003634161
2003,6,20,CCA,0,0.003663004,0.003028468
2003,6,21,CCA,0,0.003663004,0.003634161
2003,6,22,CCA,0,0.003663004,0.003634161
2003,6,23,CCA,0,0.003663004,0.003634161
2003,6,24,CCA,0,0.007326007,0.003634161
2003,6,25,CCA,0,0.007326007,0.003634161
2003,6,26,CCA,0,0.007326007,0.003634161
2003,6,27,CCA,0,0.010989011,0.004239855
2003,6,28,CCA,0,0.010989011,0.004845548
2003,6,29,CCA,0,0.018315018,0.008479709
2003,6,30,CCA,0,0.018315018,0.009085403
2003,6,1,ERA,0.032258065,0.025735294,0.009882644
2003,6,2,ERA,0.032258065,0.022058824,0.008029648
2003,6,3,ERA,0.032258065,0.018382353,0.006794317
2003,6,4,ERA,0,0.014705882,0.006176652
2003,6,5,ERA,0.064516129,0.022058824,0.006794317
2003,6,6,ERA,0.096774194,0.022058824,0.008647313
2003,6,7,ERA,0.096774194,0.025735294,0.009264978
2003,6,8,ERA,0.096774194,0.025735294,0.009264978
2003,6,9,ERA,0.032258065,0.014705882,0.007411983
2003,6,10,ERA,0.032258065,0.014705882,0.006176652
2003,6,11,ERA,0.032258065,0.018382353,0.005558987
2003,6,12,ERA,0.032258065,0.018382353,0.005558987
2003,6,13,ERA,0.032258065,0.018382353,0.005558987
2003,6,14,ERA,0.032258065,0.014705882,0.007411983
2003,6,15,ERA,0.032258065,0.014705882,0.006176652
2003,6,16,ERA,0.032258065,0.014705882,0.006176652
2003,6,17,ERA,0.032258065,0.014705882,0.005558987
2003,6,18,ERA,0.032258065,0.014705882,0.004323657
2003,6,19,ERA,0.032258065,0.014705882,0.004323657
2003,6,20,ERA,0.032258065,0.014705882,0.004323657
2003,6,21,ERA,0.032258065,0.014705882,0.004323657
2003,6,22,ERA,0.032258065,0.014705882,0.004323657
2003,6,23,ERA,0.032258065,0.014705882,0.004323657
2003,6,24,ERA,0.032258065,0.018382353,0.004941322
2003,6,25,ERA,0.032258065,0.018382353,0.004941322
2003,6,26,ERA,0.032258065,0.018382353,0.004941322
2003,6,27,ERA,0.032258065,0.014705882,0.005558987
2003,6,28,ERA,0.032258065,0.018382353,0.006176652
2003,6,29,ERA,0.096774194,0.033088235,0.009882644
2003,6,30,ERA,0.096774194,0.033088235,0.009882644
2003,6,1,BGA,0,0.015037594,0.006918239
2003,6,2,BGA,0,0.015037594,0.006289308
2003,6,3,BGA,0,0.007518797,0.005031447
2003,6,4,BGA,0,0.011278195,0.005031447
2003,6,5,BGA,0,0.015037594,0.006289308
2003,6,6,BGA,0,0.015037594,0.006289308
2003,6,7,BGA,0,0.015037594,0.008176101
2003,6,8,BGA,0,0.015037594,0.008805031
2003,6,9,BGA,0,0.015037594,0.005660377
2003,6,10,BGA,0,0.015037594,0.005660377
2003,6,11,BGA,0,0.015037594,0.005660377
2003,6,12,BGA,0,0.015037594,0.006918239
2003,6,13,BGA,0,0.015037594,0.006918239
2003,6,14,BGA,0,0.015037594,0.006289308
2003,6,15,BGA,0,0.015037594,0.005660377
2003,6,16,BGA,0,0.015037594,0.005031447
2003,6,17,BGA,0,0.015037594,0.005031447
2003,6,18,BGA,0,0.015037594,0.005031447
2003,6,19,BGA,0,0.015037594,0.005031447
2003,6,20,BGA,0,0.015037594,0.006289308
2003,6,21,BGA,0,0.015037594,0.006289308
2003,6,22,BGA,0,0.015037594,0.006289308
2003,6,23,BGA,0,0.015037594,0.006289308
2003,6,24,BGA,0,0.015037594,0.006918239
2003,6,25,BGA,0,0.018796992,0.00754717
2003,6,26,BGA,0,0.015037594,0.006918239
2003,6,27,BGA,0,0.015037594,0.006289308
2003,6,28,BGA,0,0.015037594,0.006918239
2003,6,29,BGA,0,0.015037594,0.009433962
2003,6,30,BGA,0,0.015037594,0.009433962
2003,6,1,BDA,0.038461538,0.003861004,0.004481434
2003,6,2,BDA,0.038461538,0.003861004,0.004481434
2003,6,3,BDA,0.038461538,0.003861004,0.003201024
2003,6,4,BDA,0.038461538,0.003861004,0.003841229
2003,6,5,BDA,0.038461538,0.003861004,0.004481434
2003,6,6,BDA,0.038461538,0.003861004,0.004481434
2003,6,7,BDA,0.038461538,0.011583012,0.005761844
2003,6,8,BDA,0.076923077,0.015444015,0.006402049
2003,6,9,BDA,0.076923077,0.007722008,0.005121639
2003,6,10,BDA,0.076923077,0.007722008,0.003841229
2003,6,11,BDA,0.038461538,0.003861004,0.003201024
2003,6,12,BDA,0.115384615,0.011583012,0.004481434
2003,6,13,BDA,0.115384615,0.011583012,0.004481434
2003,6,14,BDA,0.115384615,0.011583012,0.004481434
2003,6,15,BDA,0.076923077,0.007722008,0.003841229
2003,6,16,BDA,0.038461538,0.003861004,0.003201024
2003,6,17,BDA,0.038461538,0.003861004,0.003201024
2003,6,18,BDA,0.038461538,0.003861004,0.003201024
2003,6,19,BDA,0.038461538,0.003861004,0.003201024
2003,6,20,BDA,0.038461538,0.011583012,0.004481434
2003,6,21,BDA,0.038461538,0.011583012,0.004481434
2003,6,22,BDA,0.038461538,0.011583012,0.004481434
2003,6,23,BDA,0.038461538,0.011583012,0.005121639
2003,6,24,BDA,0.038461538,0.011583012,0.005121639
2003,6,25,BDA,0.038461538,0.015444015,0.005761844
2003,6,26,BDA,0.038461538,0.011583012,0.005761844
2003,6,27,BDA,0.038461538,0.011583012,0.005761844
2003,6,28,BDA,0.038461538,0.011583012,0.005761844
2003,6,29,BDA,0.038461538,0.011583012,0.005761844
2003,6,30,BDA,0.038461538,0.011583012,0.005761844
2003,6,1,SFA,0,0.011538462,0.003225806
2003,6,2,SFA,0,0.011538462,0.003225806
2003,6,3,SFA,0,0.011538462,0.002580645
2003,6,4,SFA,0,0.011538462,0.003225806
2003,6,5,SFA,0,0.011538462,0.003225806
2003,6,6,SFA,0,0.011538462,0.003225806
2003,6,7,SFA,0.071428571,0.019230769,0.004516129
2003,6,8,SFA,0.071428571,0.023076923,0.00516129
2003,6,9,SFA,0,0.011538462,0.003870968
2003,6,10,SFA,0,0.003846154,0.002580645
2003,6,11,SFA,0,0.003846154,0.001935484
2003,6,12,SFA,0,0.007692308,0.003225806
2003,6,13,SFA,0,0.007692308,0.003225806
2003,6,14,SFA,0,0.007692308,0.003225806
2003,6,15,SFA,0,0.007692308,0.002580645
2003,6,16,SFA,0,0.003846154,0.001935484
2003,6,17,SFA,0,0.003846154,0.001935484
2003,6,18,SFA,0,0.003846154,0.001935484
2003,6,19,SFA,0,0.003846154,0.001935484
