LANDING_YEAR,LANDING_MONTH,LANDING_DAY,PORT_AREA_CODE,PSDN_SDM_30,PSDN_SDM_60,PSDN_SDM_90,PSDN_SDM_220
2001,1,18,MRA,0.28308255473772687,0.29833477066487685,0.3181932834061709,0.3769925328750144
2001,1,19,MRA,0.29093655198812485,0.305417645342496,0.3256474205038764,0.3840277165608116
2001,1,20,MRA,0.28706848124663037,0.31100622792633215,0.32763397070494565,0.37920849129715295
2001,1,21,MRA,0.27912082771460217,0.3018923645116845,0.31956361911513587,0.36998560569352573
2001,1,22,MRA,0.2854818676908811,0.3094160842652224,0.3283622967925939,0.38202095798477925
2001,1,23,MRA,0.26466330513358116,0.2921616030590875,0.3154768324711106,0.3758505907638994
2001,1,24,MRA,0.2517138086259365,0.28330922096359484,0.3089741789481857,0.37369893252770736
2001,1,25,MRA,0.25778797393043834,0.2827004765977665,0.30606539980931713,0.3729771279271633
2001,1,26,MRA,0.24877793341875076,0.2733712558235441,0.29517892544919794,0.3619438645149034
2001,1,27,MRA,0.26998108873764676,0.2921062689654681,0.30934773940931665,0.3742237416879525
2001,1,28,MRA,0.2652447521686554,0.2899003199168614,0.30849038646979765,0.3706623068641102
2001,1,29,MRA,0.2622374966740608,0.28569977319970424,0.304654644836079,0.3698572039052292
2001,1,30,MRA,0.28565780321757,0.30521659157714065,0.3172070570967414,0.37678035756661776
2001,1,31,MRA,0.2629557823141416,0.28603658201743143,0.3041147523305633,0.37268867406737866
2001,1,1,SBA,0.30813004573186237,0.3120400408903758,0.31719298748409047,0.35235357883322926
2001,1,2,SBA,0.3153195381164551,0.3186759501695633,0.32387451272384793,0.3601720336024986
2001,1,3,SBA,0.3139973858992259,0.316340717797478,0.32199007710989785,0.35856848830327936
2001,1,4,SBA,0.30627228220303854,0.31293398638566333,0.31871331643824485,0.36311769376250463
2001,1,5,SBA,0.2978157937526703,0.3026905556519826,0.3076535067429729,0.35139499947974817
2001,1,6,SBA,0.31569180885950726,0.32012521537641686,0.325077873526835,0.3676372617483139
