date,mmsi,cell_ll_lat,cell_ll_lon,fishing_hours,mmsi_1
2014-08-05,367374650,34.3,-119.6,1.1294,367374650
2014-08-05,367455530,34.3,-119.6,8.7813,367455530
2012-06-29,338104000,47.6,-124.5,6.7436,338104000
2012-07-06,316002956,48.8,-125.5,0.7586,316002956
2012-07-06,316002956,48.8,-125.6,1.1561,316002956
2012-07-06,316002956,48.7,-125.6,0.1969,316002956
2012-07-06,338104000,47.2,-124.5,7.7711,338104000
2014-11-19,316005787,49.7,-124.3,4.0119,316005787
2014-11-19,316005787,49.7,-124.2,1.5344,316005787
2014-11-19,367474750,47.6,-122.5,1.8822,367474750
2014-11-19,316005787,49.6,-124.2,0.2333,316005787
2014-11-19,316005787,49.6,-124.3,0.2497,316005787
2014-10-06,367002510,34.0,-119.0,8.4402,367002510
2014-10-06,367153810,34.0,-119.0,2.2508,367153810
2014-10-06,367374650,34.0,-119.1,6.79,367374650
2014-10-06,367374650,34.0,-119.0,3.6502,367374650
2014-10-06,367455530,34.0,-119.0,4.7991,367455530
2014-10-06,316001870,41.2,-124.2,2.5761,316001870
2013-10-14,316002956,48.5,-125.4,5.8441,316002956
2013-10-14,338104000,47.0,-124.7,0.963,338104000
2013-10-14,338104000,47.0,-124.5,0.4108,338104000
2013-10-14,338104000,46.9,-124.7,0.6202,338104000
2013-10-14,338104000,46.9,-124.6,1.1569,338104000
2013-10-14,338104000,46.9,-124.5,0.6955,338104000
2013-10-14,367119980,46.8,-124.6,3.4011,367119980
2013-10-14,367119980,46.8,-124.7,1.048,367119980
2013-10-14,316002956,48.6,-125.3,1.3475,316002956
2014-10-07,366726650,34.0,-119.0,0.408,366726650
2014-10-07,366726650,34.0,-119.1,7.3377,366726650
2014-10-07,367002510,34.0,-119.0,0.7433,367002510
2014-10-07,367374650,34.0,-119.0,8.4502,367374650
2014-10-07,367455530,34.0,-119.2,4.8483,367455530
2014-10-07,367455530,34.0,-119.0,0.9663,367455530
2014-10-07,316001870,40.9,-124.2,7.3458,316001870
2014-10-07,367086640,47.3,-122.5,0.5974,367086640
2014-10-07,316001870,41.2,-124.2,2.5177,316001870
2014-10-07,367455530,34.1,-119.2,0.0577,367455530
2014-10-07,367086640,47.6,-122.4,0.4258,367086640
2014-06-08,316008768,48.9,-125.6,0.5808,316008768
2014-06-08,316005444,48.8,-125.4,18.385,316005444
2014-06-08,316005444,48.8,-125.5,1.4741,316005444
2014-07-02,367153810,34.5,-120.6,2.3827,367153810
2014-07-02,316007539,48.9,-124.9,6.9216,316007539
2014-07-02,316007539,48.9,-125.0,8.5852,316007539
2014-07-02,366853960,46.3,-124.4,0.8497,366853960
2014-07-02,367071220,46.3,-124.4,7.1861,367071220
2014-07-02,367071220,46.3,-124.3,1.34,367071220
2014-07-02,367119980,46.3,-124.3,0.208,367119980
2014-07-02,367119980,46.3,-124.4,4.5788,367119980
2014-07-02,367119980,46.3,-124.5,1.9038,367119980
2014-07-02,367314190,46.3,-124.3,1.2313,367314190
2014-07-02,367314190,46.3,-124.4,0.5325,367314190
2014-07-02,367609850,46.3,-124.3,5.1255,367609850
2014-07-02,367609850,46.3,-124.4,4.0158,367609850
2014-07-02,367609850,46.2,-124.4,0.5505,367609850
2014-07-02,316002956,48.7,-125.6,3.6138,316002956
2014-07-02,316002956,48.7,-125.5,4.2577,316002956
2014-07-02,316001870,36.6,-122.0,0.5719,316001870
2014-07-02,316001870,36.6,-121.9,0.4913,316001870
2014-07-02,367374650,36.6,-122.0,2.7791,367374650
2014-07-02,367565250,36.6,-122.0,1.1227,367565250
2014-07-02,316002956,48.6,-125.6,0.2616,316002956
2014-07-02,316013198,49.1,-124.9,20.3491,316013198
2013-09-30,316001870,33.6,-118.2,19.3922,316001870
2012-07-09,316003779,49.0,-124.9,5.2941,316003779
2012-07-09,316013198,49.0,-124.9,0.7058,316013198
2012-07-09,316002974,48.9,-125.3,6.9219,316002974
2012-07-09,316003779,49.2,-124.9,0.4311,316003779
2012-07-09,316003779,49.1,-124.9,3.3052,316003779
2012-07-09,316013198,49.1,-124.9,2.5997,316013198
2014-08-29,316003702,48.5,-122.6,0.0511,316003702
2014-08-29,367575760,48.7,-122.6,1.2666,367575760
2013-07-17,316002956,48.7,-125.5,6.243,316002956
2013-06-24,316007539,49.0,-124.9,0.4377,316007539
2013-06-24,316013198,49.0,-124.9,0.8841,316013198
2013-06-24,316007539,49.1,-124.9,8.2236,316007539
2012-09-20,338104000,47.5,-124.7,3.2444,338104000
2012-09-20,316004702,48.9,-125.5,2.7483,316004702
2012-09-20,338104000,47.3,-124.6,1.6094,338104000
2012-09-20,338104000,47.6,-124.7,3.6988,338104000
2012-09-04,316004702,48.9,-125.4,1.4966,316004702
2012-09-04,316004702,48.9,-125.3,1.0697,316004702
2012-09-04,316004702,48.9,-125.6,0.6369,316004702
2012-09-04,316002956,49.8,-126.8,0.0497,316002956
2012-09-04,316002956,49.8,-127.0,7.4783,316002956
2012-09-04,316006724,49.8,-126.8,10.93,316006724
2012-06-12,316013198,49.0,-124.9,1.8694,316013198
2012-06-12,316013198,49.2,-124.9,0.5497,316013198
2012-06-12,316013198,49.1,-124.8,0.7225,316013198
2012-06-12,316013198,49.1,-124.9,5.0666,316013198
2014-12-03,316003351,49.3,-124.6,0.4255,316003351
2014-12-03,316003351,49.3,-124.5,6.0277,316003351
2014-12-03,316005100,49.3,-124.5,9.4719,316005100
2014-12-03,316005100,49.3,-124.4,0.2325,316005100
2014-12-03,316018828,49.3,-124.5,4.8786,316018828
2012-09-23,338104000,47.3,-124.6,3.2444,338104000
2012-09-23,338104000,47.2,-124.5,1.6277,338104000
2014-11-13,366122000,47.5,-122.5,4.4391,366122000
2014-11-13,366816550,47.5,-122.5,9.1413,366816550
2014-11-13,366816550,47.5,-122.6,4.5891,366816550
2014-11-13,367535790,47.5,-122.5,1.175,367535790
2014-11-13,367628170,47.5,-122.5,0.49,367628170
2014-11-13,366122000,47.4,-122.5,1.4338,366122000
2014-11-13,366122000,47.4,-122.6,4.0455,366122000
2014-11-13,367314190,47.4,-122.6,2.5183,367314190
2014-11-13,367457060,47.4,-122.6,13.7213,367457060
2014-11-13,367535790,47.4,-122.6,5.9961,367535790
2014-11-13,367535790,47.4,-122.5,6.1213,367535790
2014-11-13,366344650,47.3,-122.6,18.9077,366344650
2014-11-13,367045150,47.3,-122.6,6.3647,367045150
2014-11-13,367045720,47.3,-122.6,4.6747,367045720
2014-11-13,367314190,47.3,-122.6,3.4063,367314190
2014-11-13,367356320,47.3,-122.6,2.8555,367356320
2014-11-13,367457060,47.3,-122.6,4.97,367457060
2014-11-13,367192350,47.8,-122.5,0.8102,367192350
2014-11-13,367474750,47.6,-122.5,1.5733,367474750
2014-10-05,366726650,34.0,-119.1,1.2691,366726650
2014-10-05,366726650,34.0,-119.3,0.2244,366726650
2014-10-05,367002510,34.0,-119.0,3.1236,367002510
2014-10-05,367153810,34.0,-119.0,3.5497,367153810
2014-10-05,367455530,34.0,-119.0,3.4491,367455530
2014-10-05,316001870,41.4,-124.2,0.2058,316001870
2014-10-05,316001870,41.3,-124.2,2.0875,316001870
2014-10-05,316001870,41.2,-124.2,0.2333,316001870
2014-10-05,366726650,34.1,-119.3,0.2422,366726650
2013-11-29,316002956,48.5,-125.7,0.5,316002956
2013-11-29,316002956,48.5,-125.6,5.6549,316002956
2013-11-29,316002956,48.5,-125.5,2.1275,316002956
2013-11-29,316004702,49.3,-124.6,1.1025,316004702
2013-11-29,316005813,49.3,-124.6,0.8588,316005813
2013-11-29,316005813,49.3,-124.5,3.8658,316005813
2013-11-07,316002956,48.7,-125.7,0.8527,316002956
2013-11-07,316005787,49.7,-124.3,0.2991,316005787
2013-11-07,316005787,49.7,-124.2,3.0591,316005787
2013-11-07,366726650,33.6,-118.3,0.4252,366726650
2013-11-07,316005787,49.6,-124.1,2.5966,316005787
2013-11-07,316005787,49.6,-124.3,0.3002,316005787
2014-03-01,316002956,48.5,-125.2,3.2777,316002956
2014-03-01,316002956,48.5,-125.3,2.6072,316002956
2014-03-01,316002956,48.4,-125.5,12.9219,316002956
2014-03-01,367575760,43.9,-124.4,0.6127,367575760
2014-03-01,367575760,43.9,-124.3,0.6666,367575760
2014-03-01,316004702,49.3,-124.4,0.6388,316004702
2014-03-01,316004702,49.3,-124.3,3.8055,316004702
2014-03-01,367575760,43.8,-124.2,0.8336,367575760
2014-03-01,367575760,43.8,-124.3,0.2,367575760
2014-03-01,316004702,49.2,-124.2,0.6749,316004702
2014-03-01,367575760,43.7,-124.3,1.4791,367575760
2014-03-01,338107872,47.6,-122.4,1.2208,338107872
2012-11-09,316006724,49.8,-127.1,14.3408,316006724
2012-11-09,316003779,48.7,-123.6,0.4541,316003779
2013-04-22,366122000,34.0,-119.8,1.6475,366122000
2013-04-22,366122000,34.0,-119.9,1.3972,366122000
2013-04-22,316002956,49.8,-126.7,1.5952,316002956
2013-04-22,367059420,47.6,-122.4,4.2216,367059420
2013-09-08,316002956,48.5,-125.6,8.1111,316002956
2013-09-08,316002956,48.5,-125.7,0.633,316002956
2013-09-08,316002974,49.0,-123.3,3.7811,316002974
2013-09-08,316002974,49.0,-123.4,0.2066,316002974
2013-09-08,316003779,49.0,-123.2,2.5616,316003779
2013-09-08,316003779,49.0,-123.3,3.5355,316003779
2013-09-08,316003779,49.0,-123.4,3.7936,316003779
2013-09-08,316004702,49.0,-123.2,2.1063,316004702
2013-09-08,316004702,49.0,-123.3,6.1094,316004702
2013-09-08,316004702,49.0,-123.4,1.6916,316004702
2013-09-08,316013198,49.0,-123.3,4.2427,316013198
2013-09-08,316013198,49.0,-123.4,0.2066,316013198
2013-09-08,316013198,49.0,-123.2,6.6755,316013198
2013-09-08,316013198,48.9,-123.2,1.0705,316013198
2013-09-08,316002956,48.7,-125.5,1.443,316002956
2013-09-08,316002956,48.7,-125.6,0.8438,316002956
2013-09-08,316002956,48.6,-125.7,0.2108,316002956
2013-09-08,316002956,48.6,-125.6,0.9172,316002956
2013-09-08,316002956,48.6,-125.8,6.4611,316002956
2014-07-14,338104000,46.5,-124.5,0.2541,338104000
2014-07-14,338104000,46.5,-124.6,0.4833,338104000
2014-07-14,316002956,48.5,-125.5,0.2163,316002956
2014-07-14,316002956,48.5,-125.3,1.2008,316002956
2014-07-14,316002956,48.5,-125.4,6.0436,316002956
2014-07-14,367153810,35.0,-120.7,0.5997,367153810
2014-07-14,316013198,49.0,-124.9,6.5222,316013198
2014-07-14,338104000,46.4,-124.6,0.9761,338104000
2014-07-14,338104000,46.4,-124.5,2.9102,338104000
2014-07-14,316002956,48.4,-125.3,9.42,316002956
2014-07-14,316002956,48.4,-125.4,1.475,316002956
2014-07-14,367565250,36.9,-122.1,2.8177,367565250
2014-07-14,338104000,46.3,-124.6,0.6247,338104000
2014-07-14,338104000,46.3,-124.5,1.6944,338104000
2014-07-14,366853960,46.3,-124.5,3.1241,366853960
2014-07-14,367119980,46.3,-124.5,1.3158,367119980
2014-07-14,367314190,46.3,-124.5,2.2244,367314190
2014-07-14,338104000,46.2,-124.5,3.5919,338104000
2014-07-14,338104000,46.2,-124.6,0.4472,338104000
2014-07-14,366853960,46.2,-124.5,1.7155,366853960
2014-07-14,367119980,46.2,-124.5,4.0922,367119980
2014-07-14,367314190,46.2,-124.5,3.85,367314190
2014-07-14,316001870,36.6,-122.0,1.7177,316001870
2014-07-14,316001870,36.6,-121.9,0.4269,316001870
2014-07-14,316003351,49.1,-124.9,12.5424,316003351
2014-07-14,316007539,49.1,-124.9,6.7158,316007539
2012-02-13,316013198,49.2,-123.3,0.313,316013198
2012-10-28,316006724,49.5,-126.6,0.213,316006724
2012-10-28,367509670,47.4,-122.5,0.4069,367509670
2012-10-28,316006724,49.6,-126.6,0.2211,316006724
2012-07-14,316002974,49.0,-125.4,0.5827,316002974
2012-07-14,338104000,46.9,-124.8,1.5186,338104000
2012-07-14,338104000,46.9,-124.7,1.6719,338104000
2012-07-14,316002974,48.9,-125.5,3.6605,316002974
2012-07-14,316002974,48.9,-125.4,2.8511,316002974
2012-07-14,316006724,48.9,-125.5,0.5275,316006724
2012-07-14,367119980,46.3,-124.3,0.05,367119980
2012-07-14,338104000,46.8,-124.6,14.6583,338104000
2012-07-14,316006724,48.8,-125.5,1.5777,316006724
2012-07-14,316006724,48.8,-125.6,0.5163,316006724
2012-07-14,338104000,46.7,-124.6,3.5808,338104000
2013-07-30,338104000,47.0,-124.7,0.2102,338104000
2013-07-30,338104000,47.0,-124.6,2.6613,338104000
2013-07-30,338104000,46.8,-124.7,1.2997,338104000
2013-07-30,338104000,46.8,-124.8,0.623,338104000
2013-07-30,338104000,46.8,-124.6,1.1341,338104000
2013-07-30,338104000,47.1,-124.7,0.3344,338104000
2013-07-30,338104000,47.1,-124.6,1.8702,338104000
2014-05-21,316005444,48.8,-125.6,0.5397,316005444
2014-05-21,316005444,48.8,-125.5,2.1316,316005444
2014-05-21,367059420,48.2,-123.5,0.643,367059420
2014-05-21,367059420,48.2,-123.4,0.3061,367059420
2014-05-21,316005787,48.7,-123.6,4.7141,316005787
2014-05-21,316005787,48.7,-123.7,2.9488,316005787
2014-05-21,367059420,48.1,-123.2,0.5502,367059420
2014-05-21,367059420,48.1,-123.0,1.0783,367059420
2014-05-21,366853960,36.6,-122.0,4.6733,366853960
2014-05-21,366853960,36.6,-121.9,0.0588,366853960
2014-05-29,366726650,36.6,-122.0,6.2286,366726650
2014-05-29,366853960,36.6,-122.0,7.3861,366853960
2014-11-20,316005787,49.5,-124.0,0.8383,316005787
2014-11-20,316005787,49.7,-124.2,6.1122,316005787
2014-11-20,367474750,47.6,-122.5,0.3161,367474750
2014-12-07,316005100,48.9,-123.7,0.7713,316005100
2013-11-08,316015949,49.5,-124.8,7.4297,316015949
2013-11-08,366726650,33.4,-118.7,0.2666,366726650
2013-11-08,316002956,48.7,-125.6,2.6619,316002956
2013-11-08,316002956,48.7,-125.8,1.278,316002956
2013-11-08,316002956,48.7,-125.7,7.3219,316002956
2013-11-08,366726650,33.7,-118.2,0.4188,366726650
2013-11-08,316005787,49.7,-124.3,0.2005,316005787
2013-11-08,316005787,49.7,-124.2,2.7711,316005787
2013-11-08,366726650,33.6,-118.4,2.4422,366726650
2013-11-08,316015949,49.6,-124.8,1.9325,316015949
2014-10-20,316001870,34.0,-119.1,4.5972,316001870
2014-10-20,366726650,34.0,-119.0,5.4041,366726650
2014-10-20,366726650,34.0,-119.3,1.3502,366726650
2014-10-20,366853960,34.0,-119.0,4.42,366853960
2014-10-20,366853960,34.0,-119.1,2.7136,366853960
2014-10-20,367455530,34.0,-119.3,0.2166,367455530
2014-10-20,367455530,34.0,-119.2,2.1494,367455530
2014-10-20,316003702,48.5,-123.2,2.4036,316003702
2014-10-20,367535790,47.5,-122.5,20.2366,367535790
2014-10-20,316003702,48.4,-123.2,1.2177,316003702
2014-10-20,316003702,48.4,-123.1,4.7505,316003702
2014-10-20,366344650,47.3,-122.6,2.9369,366344650
2014-10-20,367045150,47.3,-122.6,6.3419,367045150
2014-10-20,367045720,47.3,-122.6,0.7105,367045720
2014-10-20,366953120,47.8,-122.7,2.1708,366953120
2014-10-20,367382540,47.8,-122.7,11.0019,367382540
2014-10-20,366122000,47.7,-122.6,0.7005,366122000
2014-10-20,367153810,34.1,-119.3,1.6333,367153810
2014-10-20,367374650,34.1,-119.3,0.7833,367374650
2014-10-20,367455530,34.1,-119.3,4.9844,367455530
2014-10-20,316003702,48.6,-123.2,0.233,316003702
2014-10-20,366122000,47.6,-122.5,5.7461,366122000
2013-10-11,338104000,46.5,-124.4,1.8013,338104000
2013-10-11,338104000,46.5,-124.5,1.5944,338104000
2013-10-11,316002956,48.8,-125.5,0.2202,316002956
2013-10-11,316002956,48.7,-125.5,0.2083,316002956
2013-10-11,338104000,46.6,-124.6,2.2641,338104000
2013-10-11,338104000,46.6,-124.4,0.5116,338104000
2013-10-11,338104000,46.6,-124.5,1.5925,338104000
2014-09-12,367170920,34.0,-119.0,8.1088,367170920
2014-09-12,316003702,49.0,-123.2,0.7063,316003702
2014-09-12,316003702,48.9,-123.3,0.3166,316003702
2014-09-12,316003702,48.9,-123.2,10.5147,316003702
2014-09-12,316002956,48.8,-125.6,0.2083,316002956
2014-09-12,316002956,48.8,-125.5,0.825,316002956
2014-09-12,316002956,48.7,-125.4,1.0469,316002956
2014-09-12,316002956,48.7,-125.6,1.5241,316002956
2014-09-12,316002956,48.7,-125.5,0.8125,316002956
2014-09-12,316002956,48.7,-125.7,1.4263,316002956
2013-03-15,316002956,48.9,-125.1,3.0552,316002956
2013-03-15,316005100,48.9,-125.4,0.8383,316005100
2013-03-15,316005100,48.9,-125.5,2.5813,316005100
2013-03-15,316002956,48.8,-125.2,2.0155,316002956
2014-03-28,316002956,49.6,-126.7,10.5777,316002956
2014-03-28,316002956,49.6,-126.6,11.3277,316002956
2014-03-28,316002956,49.6,-126.5,1.5333,316002956
2013-12-10,316004702,48.9,-123.8,3.8477,316004702
2013-12-10,316003779,49.4,-124.6,2.128,316003779
2013-12-10,316005100,49.4,-124.6,0.2166,316005100
2013-12-10,316003779,49.3,-124.5,1.2955,316003779
2013-12-10,316003779,49.3,-124.6,5.1083,316003779
2013-12-10,316005100,49.3,-124.6,0.3813,316005100
2013-12-10,316005444,48.7,-125.7,0.2661,316005444
2013-12-10,316005444,48.7,-125.6,2.4755,316005444
2013-12-10,316005444,48.7,-125.5,2.5475,316005444
2013-12-10,316005444,48.6,-125.5,0.425,316005444
2013-12-10,316005444,48.6,-125.7,1.8986,316005444
2013-12-10,316005444,48.6,-125.6,0.7325,316005444
2014-05-04,367565560,36.6,-122.0,1.6666,367565560
2013-08-13,316002956,48.7,-125.7,0.8919,316002956
2013-08-13,316002956,48.6,-125.8,8.8788,316002956
2013-12-01,316002956,48.5,-125.5,3.9891,316002956
2013-12-01,316002956,48.5,-125.6,3.8924,316002956
2013-12-01,316002956,48.6,-125.6,0.2463,316002956
2012-03-19,316007539,48.7,-125.5,0.5905,316007539
2012-03-19,316007539,48.7,-125.4,0.3869,316007539
2013-05-10,316002956,48.9,-125.2,1.7141,316002956
2013-05-10,367059420,47.9,-122.4,2.4486,367059420
2013-05-10,316002956,48.8,-125.4,0.4094,316002956
2013-05-10,316002956,48.8,-125.2,1.2413,316002956
2014-02-18,316002956,49.0,-124.9,0.6508,316002956
2014-02-18,316002956,48.9,-125.1,8.0111,316002956
2014-02-18,316002956,48.9,-125.2,0.7552,316002956
2014-02-18,316002956,48.8,-125.1,0.4158,316002956
2014-03-02,367575760,44.0,-124.5,0.203,367575760
2014-03-02,367575760,44.0,-124.4,2.3611,367575760
2014-03-02,367575760,44.0,-124.3,0.9572,367575760
2014-03-02,316002956,48.5,-125.4,1.5138,316002956
2014-03-02,316002956,48.4,-125.3,4.3338,316002956
2014-03-02,316002956,48.4,-125.6,9.7163,316002956
2014-03-02,316002956,48.4,-125.5,1.6197,316002956
2014-03-02,316002956,48.4,-125.4,1.5833,316002956
2014-03-02,367575760,43.9,-124.2,0.22,367575760
2014-03-02,367575760,43.9,-124.4,0.8283,367575760
2014-03-02,316002956,48.3,-125.8,0.2811,316002956
2014-03-02,316004702,49.3,-124.3,1.535,316004702
2014-03-02,316004702,49.3,-124.4,1.7063,316004702
2014-03-02,367575760,43.8,-124.3,0.3833,367575760
2014-03-02,367575760,43.8,-124.2,0.2002,367575760
2014-03-02,316004702,49.2,-124.3,9.6199,316004702
2014-03-02,367575760,44.1,-124.5,0.2025,367575760
2014-03-02,367575760,44.1,-124.3,0.485,367575760
2014-07-17,367565250,37.0,-122.3,0.8561,367565250
2014-08-20,367455530,34.0,-119.1,0.8491,367455530
2014-08-20,367455530,34.0,-119.0,0.8652,367455530
2014-08-20,316003702,49.0,-123.2,1.7111,316003702
2014-08-20,316003702,48.9,-123.2,4.893,316003702
2014-08-20,316003702,48.9,-123.1,14.3105,316003702
2014-08-20,316002956,48.7,-125.7,1.9538,316002956
2014-08-20,316002956,48.7,-125.8,6.4041,316002956
2014-08-20,316002956,48.6,-125.8,1.1225,316002956
2014-08-23,316003702,49.0,-123.2,0.9827,316003702
2014-08-23,316003702,48.9,-123.2,2.8052,316003702
2014-08-23,316003702,48.9,-123.1,1.6455,316003702
2014-08-23,316002956,48.7,-125.8,1.7627,316002956
2014-08-23,316002956,48.7,-125.7,2.1522,316002956
2014-08-23,316002956,48.6,-125.7,1.383,316002956
2014-08-23,316002956,48.6,-125.8,1.553,316002956
2014-08-10,316002956,48.4,-125.6,2.4736,316002956
2014-08-10,316002956,48.4,-125.5,0.74,316002956
2014-08-10,316003702,48.4,-123.0,1.1541,316003702
2014-08-10,316003702,48.4,-123.1,3.1063,316003702
2014-08-10,338104000,48.4,-123.1,1.5113,338104000
2014-08-10,316002956,48.3,-125.6,0.9444,316002956
2014-08-10,316003702,48.8,-122.8,0.9491,316003702
2014-08-10,316003702,48.7,-122.8,1.2502,316003702
2013-07-14,316006724,49.0,-126.2,1.0725,316006724
2013-07-14,338104000,46.9,-124.5,2.0466,338104000
2013-07-14,316006724,48.9,-126.2,0.6261,316006724
2013-07-14,316006724,48.9,-126.1,0.6566,316006724
2013-07-14,316006724,48.8,-126.0,0.635,316006724
2013-07-14,316006724,48.8,-125.9,0.405,316006724
2013-07-14,316006724,48.8,-126.1,0.2063,316006724
2013-07-14,316002956,48.7,-125.5,9.4511,316002956
2013-07-14,316005444,48.7,-125.6,2.7052,316005444
2013-07-14,316006724,49.1,-126.2,0.8438,316006724
2014-01-08,316005100,48.9,-123.8,5.5727,316005100
2014-09-17,367002510,34.0,-119.0,5.6791,367002510
2014-09-17,367170920,34.0,-119.1,0.3425,367170920
2014-09-17,366722740,46.0,-124.6,0.2733,366722740
2014-09-17,367045720,46.0,-124.4,0.5577,367045720
2014-09-17,367149670,46.0,-124.4,0.7397,367149670
2014-09-17,367314190,46.0,-124.4,1.8558,367314190
2014-09-17,367119980,46.5,-124.3,3.2052,367119980
2014-09-17,338104000,47.0,-124.4,0.7511,338104000
2014-09-17,316002974,49.0,-123.4,0.1447,316002974
2014-09-17,316003351,49.0,-123.4,1.4005,316003351
2014-09-17,316003702,49.0,-123.2,0.5369,316003702
2014-09-17,316005813,49.0,-123.4,1.5,316005813
2014-09-17,338104000,46.9,-124.4,2.7369,338104000
2014-09-17,316003702,48.9,-123.1,2.2477,316003702
2014-09-17,316003702,48.9,-123.2,5.8891,316003702
2014-09-17,367045720,45.9,-124.5,0.2502,367045720
2014-09-17,367045720,45.9,-124.4,1.1775,367045720
2014-09-17,367149670,45.9,-124.5,0.7752,367149670
2014-09-17,367149670,45.9,-124.6,2.4569,367149670
2014-09-17,367149670,45.9,-124.4,1.8558,367149670
2014-09-17,367153810,45.9,-124.5,1.7322,367153810
2014-09-17,367153810,45.9,-124.4,2.3316,367153810
2014-09-17,367153810,45.9,-124.6,0.6663,367153810
2014-09-17,367314190,45.9,-124.4,0.2419,367314190
2014-09-17,316002956,48.8,-125.5,3.5352,316002956
2014-09-17,338104000,46.7,-124.3,0.6133,338104000
2014-09-17,316002956,48.7,-125.4,1.6966,316002956
2014-09-17,316002956,48.7,-125.5,1.7274,316002956
2014-09-17,366722740,46.1,-124.5,0.4913,366722740
2014-09-17,316002915,49.1,-123.4,1.0699,316002915
2014-09-17,316002974,49.1,-123.4,0.2683,316002974
2014-09-17,316003351,49.1,-123.4,0.6416,316003351
2014-09-17,316013198,49.1,-123.4,0.8275,316013198
2012-08-13,316004702,48.9,-125.4,0.6224,316004702
2012-08-13,316004702,48.9,-125.3,1.728,316004702
2012-08-13,316002956,49.9,-127.3,12.4002,316002956
2013-07-13,338104000,46.9,-124.6,0.6508,338104000
2013-07-13,338104000,46.9,-124.7,0.7391,338104000
2013-07-13,316005444,48.8,-125.6,0.7175,316005444
2013-07-13,316002956,48.7,-125.5,7.6702,316002956
2013-07-13,316005444,48.7,-125.6,5.0588,316005444
2013-07-13,316005444,48.7,-125.5,1.0455,316005444
2014-04-26,367035740,49.9,-125.1,0.4263,367035740
2014-04-26,316002956,48.7,-125.5,4.4405,316002956
2014-05-05,367059420,48.0,-122.4,1.1327,367059420
2014-05-05,367059420,48.0,-122.5,0.9888,367059420
2014-05-05,367374650,33.9,-119.7,8.0016,367374650
2014-05-05,367059420,48.1,-122.5,0.8477,367059420
2014-05-05,367059420,48.1,-122.6,1.1169,367059420
2014-08-16,316002956,48.5,-125.5,5.6358,316002956
2014-08-16,316002956,48.5,-125.6,2.1194,316002956
2014-08-16,316003702,48.5,-123.2,8.22,316003702
2014-08-16,316003702,48.5,-123.3,0.5347,316003702
2014-08-16,316002956,48.4,-125.5,11.4569,316002956
2014-08-16,316003702,48.6,-123.2,0.2966,316003702
2013-06-06,316005289,49.4,-124.5,0.4113,316005289
2013-06-06,367071220,47.6,-122.4,0.1094,367071220
2014-12-31,367594860,46.8,-124.5,0.2011,367594860
2014-12-31,367444510,46.2,-124.3,0.5669,367444510
2014-12-31,367444510,46.1,-124.3,1.0891,367444510
2014-12-31,367444510,46.1,-124.5,0.4366,367444510
2014-12-31,367444510,46.1,-124.4,0.6088,367444510
2014-05-27,367374650,33.9,-119.7,1.7827,367374650
2014-05-27,367374650,33.9,-119.6,2.1738,367374650
2014-05-27,316005813,48.8,-125.6,0.5505,316005813
2014-05-27,316005813,48.8,-125.7,1.1308,316005813
2014-05-27,367059420,48.2,-123.5,0.6322,367059420
2014-05-27,367059420,48.2,-123.6,0.8358,367059420
2014-05-27,316005787,48.7,-123.7,7.3672,316005787
2014-05-27,367059420,48.1,-123.5,0.9963,367059420
2014-05-27,366726650,36.6,-122.0,8.4313,366726650
2014-05-27,366853960,36.6,-122.0,4.6211,366853960
2014-05-27,316005813,48.6,-125.7,5.3058,316005813
2012-09-08,367509670,47.0,-125.1,1.6919,367509670
2012-09-08,367509670,46.9,-124.9,9.8319,367509670
2012-09-08,367509670,46.9,-125.1,2.6186,367509670
2012-09-08,316006724,49.9,-126.9,4.8613,316006724
2014-09-19,316003779,49.0,-123.4,6.5883,316003779
2014-09-19,316004702,49.0,-123.4,2.9,316004702
2014-09-19,316005965,49.0,-123.4,1.3641,316005965
2014-09-19,316006724,49.0,-123.4,0.1794,316006724
2014-09-19,316013198,49.0,-123.4,0.8358,316013198
2014-09-19,338104000,46.9,-124.4,3.4841,338104000
2014-09-19,366722740,46.3,-124.4,1.265,366722740
2014-09-19,367149670,46.3,-124.4,2.0066,367149670
2014-09-19,367149670,46.3,-124.5,0.8572,367149670
2014-09-19,367314190,46.3,-124.3,1.6613,367314190
2014-09-19,367314190,46.3,-124.4,1.7083,367314190
2014-09-19,316002956,48.8,-125.5,2.263,316002956
2014-09-19,366722740,46.2,-124.4,1.3802,366722740
2014-09-19,367149670,46.2,-124.4,0.8733,367149670
2014-09-19,367149670,46.2,-124.5,0.6966,367149670
2014-09-19,367314190,46.2,-124.5,0.2327,367314190
2014-09-19,367314190,46.2,-124.4,1.1577,367314190
2014-09-19,338104000,46.7,-124.4,1.2686,338104000
2014-09-19,316002956,48.7,-125.5,1.7522,316002956
2014-09-19,316002956,48.7,-125.4,1.7802,316002956
2014-09-19,366722740,46.1,-124.5,0.8336,366722740
2014-09-19,366722740,46.1,-124.4,1.9791,366722740
2014-09-19,367071220,46.1,-124.3,0.2997,367071220
2014-09-19,367071220,46.1,-124.4,1.5161,367071220
2014-09-19,367119980,46.1,-124.4,0.6016,367119980
2014-09-19,367314190,46.1,-124.4,1.6061,367314190
2014-09-19,316003779,49.1,-123.4,0.2072,316003779
2014-09-19,316005444,49.1,-123.4,0.7833,316005444
2014-09-19,316005787,49.1,-123.4,0.4997,316005787
2014-09-19,316005965,49.1,-123.4,0.383,316005965
2014-09-19,316006724,49.1,-123.4,1.0363,316006724
