LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_20,AGENCY_CODE
2004,2,WILLOW CREEK,0.527576541,C
2004,2,WILMINGTON,0.586176453,C
2004,2,WINCHESTER BAY,0.400906183,O
2004,3,ABERDEEN,0.522793558,W
2004,3,ALAMEDA,NA,C
2004,3,ANACORTES,NA,W
2004,3,ASTORIA,0.527888594,O
2004,3,AVALON,0.497797926,C
2004,3,AVILA,0.512999184,C
2004,3,BELLINGHAM BAY,NA,W
2004,3,BERKELEY,NA,C
2004,3,BODEGA BAY,0.63710497,C
2004,3,BROOKINGS,0.474522186,O
2004,3,CHARLESTON (COOS BAY),0.554554853,O
2004,3,CHINOOK,0.527888594,W
2004,3,CRESCENT CITY,0.589256491,C
2004,3,DANA POINT,0.477895455,C
2004,3,DILLON BEACH,0.690953855,C
2004,3,EUREKA,0.622067586,C
2004,3,FIELDS LANDING,0.656216734,C
2004,3,FORT BRAGG,0.552956145,C
2004,3,GARIBALDI (TILLAMOOK),0.475220402,O
2004,3,GAVIOTA,0.591970142,C
2004,3,GOLETA,0.640936901,C
2004,3,GUADALUPE,0.499973185,C
2004,3,HUMBOLDT,0.622067586,C
2004,3,HUNTINGTON BEACH,0.679132086,C
2004,3,ILWACO,0.527888594,W
2004,3,LACONNER,NA,W
2004,3,LONG BEACH,0.656865127,C
2004,3,LOS ANGELES,0.632985646,C
2004,3,MARCONI,0.699682216,C
2004,3,MISSION BAY,0.59010572,C
2004,3,MONTEREY,0.657164635,C
2004,3,MORRO BAY,0.555916138,C
2004,3,MOSS LANDING,0.779208646,C
2004,3,NASELLE,0.627045953,W
2004,3,NATIONAL CITY,0.602341702,C
2004,3,NEAH BAY,NA,W
2004,3,NEWPORT,0.508559872,O
2004,3,NEWPORT BEACH,0.559903396,C
2004,3,OCEANSIDE,0.533090494,C
2004,3,OXNARD,0.627354055,C
2004,3,PLAYA DEL REY,0.663906546,C
2004,3,POINT LOMA,0.584288644,C
2004,3,PORT HUENEME,0.630197705,C
2004,3,PORT ORFORD,0.482976718,O
2004,3,PRINCETON / HALF MOON BAY,0.734243541,C
2004,3,REDONDO BEACH,0.618934968,C
2004,3,REDWOOD CITY,NA,C
2004,3,SAN DIEGO,0.634504837,C
2004,3,SAN FRANCISCO,0.789166364,C
2004,3,SAN PEDRO,0.632985646,C
2004,3,SAN SIMEON,0.528459195,C
2004,3,SANTA BARBARA,0.672549251,C
2004,3,SANTA CRUZ,0.721750959,C
2004,3,SANTA MONICA,0.663906546,C
2004,3,SAUSALITO,0.789166364,C
2004,3,SEAL BEACH,0.679132086,C
2004,3,TACOMA,NA,W
2004,3,TERMINAL ISLAND,0.632985646,C
2004,3,THE DALLES,NA,W
2004,3,TOMALES BAY,0.699682216,C
2004,3,VALLEJO,NA,C
2004,3,VENTURA,0.668777242,C
2004,3,WESTPORT,0.522793558,W
2004,3,WHIDBY ISLAND,NA,W
2004,3,WILLOW CREEK,0.680505108,C
2004,3,WILMINGTON,0.632985646,C
2004,3,WINCHESTER BAY,0.501995171,O
2004,4,ABERDEEN,0.620797654,W
2004,4,ALAMEDA,NA,C
2004,4,ANACORTES,NA,W
2004,4,ASTORIA,0.644199521,O
2004,4,AVALON,0.562744062,C
2004,4,AVILA,0.692288749,C
2004,4,BELLINGHAM BAY,NA,W
2004,4,BERKELEY,NA,C
2004,4,BODEGA BAY,0.630815008,C
2004,4,BROOKINGS,0.474851415,O
2004,4,CHARLESTON (COOS BAY),0.504421185,O
2004,4,CHINOOK,0.644199521,W
2004,4,CRESCENT CITY,0.552797255,C
2004,4,DANA POINT,0.616859884,C
2004,4,DILLON BEACH,0.677607364,C
2004,4,EUREKA,0.608321358,C
2004,4,FIELDS LANDING,0.646794123,C
2004,4,FORT BRAGG,0.354583359,C
2004,4,GARIBALDI (TILLAMOOK),0.507897643,O
2004,4,GAVIOTA,0.731805323,C
2004,4,GOLETA,0.692460969,C
2004,4,GUADALUPE,0.7024989,C
2004,4,HUMBOLDT,0.608321358,C
2004,4,HUNTINGTON BEACH,0.771305268,C
2004,4,ILWACO,0.644199521,W
2004,4,LACONNER,NA,W
2004,4,LONG BEACH,0.75519423,C
2004,4,LOS ANGELES,0.718324492,C
2004,4,MARCONI,0.694409908,C
2004,4,MISSION BAY,0.660429037,C
2004,4,MONTEREY,0.696929344,C
2004,4,MORRO BAY,0.678816128,C
2004,4,MOSS LANDING,0.717666443,C
2004,4,NASELLE,0.734873316,W
2004,4,NATIONAL CITY,0.674451175,C
2004,4,NEAH BAY,NA,W
2004,4,NEWPORT,0.482266496,O
2004,4,NEWPORT BEACH,0.701832215,C
2004,4,OCEANSIDE,0.605682492,C
2004,4,OXNARD,0.683875375,C
2004,4,PLAYA DEL REY,0.712799102,C
2004,4,POINT LOMA,0.652147077,C
2004,4,PORT HUENEME,0.686178265,C
2004,4,PORT ORFORD,0.41051049,O
2004,4,PRINCETON / HALF MOON BAY,0.696151391,C
2004,4,REDONDO BEACH,0.644010965,C
2004,4,REDWOOD CITY,NA,C
2004,4,SAN DIEGO,0.706499365,C
2004,4,SAN FRANCISCO,0.742215355,C
2004,4,SAN PEDRO,0.718324492,C
2004,4,SAN SIMEON,0.632570437,C
2004,4,SANTA BARBARA,0.695545148,C
2004,4,SANTA CRUZ,0.688629606,C
2004,4,SANTA MONICA,0.712799102,C
2004,4,SAUSALITO,0.742215355,C
2004,4,SEAL BEACH,0.771305268,C
2004,4,TACOMA,NA,W
2004,4,TERMINAL ISLAND,0.718324492,C
2004,4,THE DALLES,NA,W
2004,4,TOMALES BAY,0.694409908,C
2004,4,VALLEJO,NA,C
2004,4,VENTURA,0.724116443,C
2004,4,WESTPORT,0.620797654,W
2004,4,WHIDBY ISLAND,NA,W
2004,4,WILLOW CREEK,0.702446397,C
2004,4,WILMINGTON,0.718324492,C
2004,4,WINCHESTER BAY,0.480565687,O
2004,5,ABERDEEN,0.68661636,W
2004,5,ALAMEDA,NA,C
2004,5,ANACORTES,NA,W
2004,5,ASTORIA,0.733349159,O
2004,5,AVALON,0.620139517,C
2004,5,AVILA,0.590016716,C
2004,5,BELLINGHAM BAY,NA,W
2004,5,BERKELEY,NA,C
2004,5,BODEGA BAY,0.527157369,C
2004,5,BROOKINGS,0.511255463,O
2004,5,CHARLESTON (COOS BAY),0.539171175,O
2004,5,CHINOOK,0.733349159,W
2004,5,CRESCENT CITY,0.627028792,C
2004,5,DANA POINT,0.659844733,C
2004,5,DILLON BEACH,0.609491328,C
2004,5,EUREKA,0.611470712,C
2004,5,FIELDS LANDING,0.641182181,C
2004,5,FORT BRAGG,0.491750761,C
2004,5,GARIBALDI (TILLAMOOK),0.602704581,O
2004,5,GAVIOTA,0.745261675,C
2004,5,GOLETA,0.787496275,C
2004,5,GUADALUPE,0.644571235,C
2004,5,HUMBOLDT,0.611470712,C
2004,5,HUNTINGTON BEACH,0.798293401,C
2004,5,ILWACO,0.733349159,W
2004,5,LACONNER,NA,W
2004,5,LONG BEACH,0.774704109,C
2004,5,LOS ANGELES,0.758181002,C
2004,5,MARCONI,0.641258752,C
2004,5,MISSION BAY,0.694885832,C
2004,5,MONTEREY,0.626345239,C
2004,5,MORRO BAY,0.635116641,C
2004,5,MOSS LANDING,0.700853209,C
2004,5,NASELLE,0.762924091,W
2004,5,NATIONAL CITY,0.690161898,C
2004,5,NEAH BAY,NA,W
2004,5,NEWPORT,0.466432694,O
2004,5,NEWPORT BEACH,0.751339851,C
2004,5,OCEANSIDE,0.68681985,C
2004,5,OXNARD,0.746688045,C
2004,5,PLAYA DEL REY,0.838404635,C
2004,5,POINT LOMA,0.679006145,C
2004,5,PORT HUENEME,0.74334702,C
2004,5,PORT ORFORD,0.599912192,O
2004,5,PRINCETON / HALF MOON BAY,0.645949782,C
2004,5,REDONDO BEACH,0.798429871,C
2004,5,REDWOOD CITY,NA,C
2004,5,SAN DIEGO,0.721437247,C
2004,5,SAN FRANCISCO,0.699236564,C
2004,5,SAN PEDRO,0.758181002,C
2004,5,SAN SIMEON,0.53791894,C
2004,5,SANTA BARBARA,0.798107392,C
2004,5,SANTA CRUZ,0.62193814,C
2004,5,SANTA MONICA,0.838404635,C
2004,5,SAUSALITO,0.699236564,C
2004,5,SEAL BEACH,0.798293401,C
2004,5,TACOMA,NA,W
2004,5,TERMINAL ISLAND,0.758181002,C
2004,5,THE DALLES,NA,W
2004,5,TOMALES BAY,0.641258752,C
2004,5,VALLEJO,NA,C
2004,5,VENTURA,0.799328105,C
2004,5,WESTPORT,0.68661636,W
2004,5,WHIDBY ISLAND,NA,W
2004,5,WILLOW CREEK,0.642862024,C
2004,5,WILMINGTON,0.758181002,C
2004,5,WINCHESTER BAY,0.498737951,O
2004,6,ABERDEEN,0.785686227,W
2004,6,ALAMEDA,NA,C
2004,6,ANACORTES,NA,W
2004,6,ASTORIA,0.770881464,O
2004,6,AVALON,0.543976802,C
2004,6,AVILA,0.667010741,C
2004,6,BELLINGHAM BAY,NA,W
2004,6,BERKELEY,NA,C
2004,6,BODEGA BAY,0.455927796,C
2004,6,BROOKINGS,0.535223152,O
2004,6,CHARLESTON (COOS BAY),0.6187437,O
2004,6,CHINOOK,0.770881464,W
2004,6,CRESCENT CITY,0.646842706,C
2004,6,DANA POINT,0.618405095,C
2004,6,DILLON BEACH,0.578625275,C
2004,6,EUREKA,0.599988826,C
2004,6,FIELDS LANDING,0.581537031,C
2004,6,FORT BRAGG,0.623726344,C
2004,6,GARIBALDI (TILLAMOOK),0.68444718,O
2004,6,GAVIOTA,0.731389368,C
2004,6,GOLETA,0.807280266,C
2004,6,GUADALUPE,0.68318419,C
2004,6,HUMBOLDT,0.599988826,C
2004,6,HUNTINGTON BEACH,0.761307115,C
2004,6,ILWACO,0.770881464,W
2004,6,LACONNER,NA,W
2004,6,LONG BEACH,0.740522466,C
2004,6,LOS ANGELES,0.714308315,C
2004,6,MARCONI,0.623791354,C
2004,6,MISSION BAY,0.60319004,C
2004,6,MONTEREY,0.598354089,C
2004,6,MORRO BAY,0.655801528,C
2004,6,MOSS LANDING,0.721067116,C
2004,6,NASELLE,0.806198418,W
2004,6,NATIONAL CITY,0.597498489,C
2004,6,NEAH BAY,NA,W
2004,6,NEWPORT,0.586058305,O
2004,6,NEWPORT BEACH,0.643492475,C
2004,6,OCEANSIDE,0.62720122,C
2004,6,OXNARD,0.744728726,C
2004,6,PLAYA DEL REY,0.79470905,C
2004,6,POINT LOMA,0.58361109,C
2004,6,PORT HUENEME,0.736259452,C
2004,6,PORT ORFORD,0.441834736,O
2004,6,PRINCETON / HALF MOON BAY,0.664334558,C
2004,6,REDONDO BEACH,0.718823494,C
2004,6,REDWOOD CITY,NA,C
2004,6,SAN DIEGO,0.636370729,C
2004,6,SAN FRANCISCO,0.708428657,C
2004,6,SAN PEDRO,0.714308315,C
2004,6,SAN SIMEON,0.556865937,C
2004,6,SANTA BARBARA,0.823765547,C
2004,6,SANTA CRUZ,0.619574353,C
2004,6,SANTA MONICA,0.79470905,C
2004,6,SAUSALITO,0.708428657,C
2004,6,SEAL BEACH,0.761307115,C
2004,6,TACOMA,NA,W
2004,6,TERMINAL ISLAND,0.714308315,C
2004,6,THE DALLES,NA,W
2004,6,TOMALES BAY,0.623791354,C
2004,6,VALLEJO,NA,C
2004,6,VENTURA,0.821787515,C
2004,6,WESTPORT,0.785686227,W
2004,6,WHIDBY ISLAND,NA,W
2004,6,WILLOW CREEK,0.62453363,C
2004,6,WILMINGTON,0.714308315,C
2004,6,WINCHESTER BAY,0.582842721,O
2004,7,ABERDEEN,0.684697679,W
2004,7,ALAMEDA,NA,C
2004,7,ANACORTES,NA,W
2004,7,ASTORIA,0.657944711,O
2004,7,AVALON,0.616801671,C
2004,7,AVILA,0.645540757,C
2004,7,BELLINGHAM BAY,NA,W
2004,7,BERKELEY,NA,C
2004,7,BODEGA BAY,0.686353774,C
2004,7,BROOKINGS,0.69266674,O
2004,7,CHARLESTON (COOS BAY),0.527980831,O
2004,7,CHINOOK,0.657944711,W
2004,7,CRESCENT CITY,0.694261275,C
2004,7,DANA POINT,0.656893962,C
2004,7,DILLON BEACH,0.742218154,C
2004,7,EUREKA,0.634741557,C
2004,7,FIELDS LANDING,0.634972561,C
2004,7,FORT BRAGG,0.463892388,C
2004,7,GARIBALDI (TILLAMOOK),0.585830721,O
2004,7,GAVIOTA,0.509941617,C
2004,7,GOLETA,0.617376971,C
2004,7,GUADALUPE,0.671513643,C
2004,7,HUMBOLDT,0.634741557,C
2004,7,HUNTINGTON BEACH,0.74820873,C
2004,7,ILWACO,0.657944711,W
2004,7,LACONNER,NA,W
2004,7,LONG BEACH,0.724614098,C
2004,7,LOS ANGELES,0.696673011,C
2004,7,MARCONI,0.727655802,C
2004,7,MISSION BAY,0.707821761,C
2004,7,MONTEREY,0.658691012,C
2004,7,MORRO BAY,0.689265657,C
2004,7,MOSS LANDING,0.718193379,C
2004,7,NASELLE,0.719588525,W
2004,7,NATIONAL CITY,0.70182193,C
2004,7,NEAH BAY,NA,W
2004,7,NEWPORT,0.500703596,O
2004,7,NEWPORT BEACH,0.730028912,C
2004,7,OCEANSIDE,0.682506983,C
2004,7,OXNARD,0.678255182,C
2004,7,PLAYA DEL REY,0.726107829,C
2004,7,POINT LOMA,0.697773265,C
2004,7,PORT HUENEME,0.675979363,C
2004,7,PORT ORFORD,0.540201609,O
2004,7,PRINCETON / HALF MOON BAY,0.683233943,C
2004,7,REDONDO BEACH,0.653386694,C
2004,7,REDWOOD CITY,NA,C
2004,7,SAN DIEGO,0.723886474,C
2004,7,SAN FRANCISCO,0.721918996,C
2004,7,SAN PEDRO,0.696673011,C
2004,7,SAN SIMEON,0.633702717,C
2004,7,SANTA BARBARA,0.657656565,C
2004,7,SANTA CRUZ,0.656426761,C
2004,7,SANTA MONICA,0.726107829,C
2004,7,SAUSALITO,0.721918996,C
2004,7,SEAL BEACH,0.74820873,C
2004,7,TACOMA,NA,W
2004,7,TERMINAL ISLAND,0.696673011,C
2004,7,THE DALLES,NA,W
2004,7,TOMALES BAY,0.727655802,C
2004,7,VALLEJO,NA,C
2004,7,VENTURA,0.759814902,C
2004,7,WESTPORT,0.684697679,W
2004,7,WHIDBY ISLAND,NA,W
2004,7,WILLOW CREEK,0.666825858,C
2004,7,WILMINGTON,0.696673011,C
2004,7,WINCHESTER BAY,0.591612846,O
2004,8,ABERDEEN,0.690659445,W
2004,8,ALAMEDA,NA,C
2004,8,ANACORTES,NA,W
2004,8,ASTORIA,0.745943703,O
2004,8,AVALON,0.696751901,C
2004,8,AVILA,0.756581948,C
2004,8,BELLINGHAM BAY,NA,W
2004,8,BERKELEY,NA,C
2004,8,BODEGA BAY,0.547344953,C
2004,8,BROOKINGS,0.491915727,O
2004,8,CHARLESTON (COOS BAY),0.626778725,O
2004,8,CHINOOK,0.745943703,W
2004,8,CRESCENT CITY,0.559230247,C
2004,8,DANA POINT,0.732419218,C
2004,8,DILLON BEACH,0.677006991,C
2004,8,EUREKA,0.473430422,C
2004,8,FIELDS LANDING,0.507374618,C
2004,8,FORT BRAGG,0.45203972,C
2004,8,GARIBALDI (TILLAMOOK),0.692687673,O
2004,8,GAVIOTA,0.584575455,C
2004,8,GOLETA,0.639458018,C
2004,8,GUADALUPE,0.77592558,C
2004,8,HUMBOLDT,0.473430422,C
2004,8,HUNTINGTON BEACH,0.787101964,C
2004,8,ILWACO,0.745943703,W
2004,8,LACONNER,NA,W
2004,8,LONG BEACH,0.76567868,C
2004,8,LOS ANGELES,0.747949038,C
2004,8,MARCONI,0.712205022,C
2004,8,MISSION BAY,0.75481915,C
2004,8,MONTEREY,0.64120511,C
2004,8,MORRO BAY,0.744212059,C
2004,8,MOSS LANDING,0.73158567,C
2004,8,NASELLE,0.739711498,W
2004,8,NATIONAL CITY,0.740523046,C
2004,8,NEAH BAY,NA,W
2004,8,NEWPORT,0.662605004,O
2004,8,NEWPORT BEACH,0.771560829,C
2004,8,OCEANSIDE,0.76311071,C
2004,8,OXNARD,0.661868106,C
2004,8,PLAYA DEL REY,0.731735709,C
2004,8,POINT LOMA,0.741397549,C
2004,8,PORT HUENEME,0.661903059,C
2004,8,PORT ORFORD,0.532148423,O
2004,8,PRINCETON / HALF MOON BAY,0.700136877,C
2004,8,REDONDO BEACH,0.706981328,C
2004,8,REDWOOD CITY,NA,C
2004,8,SAN DIEGO,0.763518757,C
2004,8,SAN FRANCISCO,0.774914742,C
2004,8,SAN PEDRO,0.747949038,C
2004,8,SAN SIMEON,0.624967524,C
2004,8,SANTA BARBARA,0.676376899,C
2004,8,SANTA CRUZ,0.638411237,C
2004,8,SANTA MONICA,0.731735709,C
2004,8,SAUSALITO,0.774914742,C
2004,8,SEAL BEACH,0.787101964,C
2004,8,TACOMA,NA,W
2004,8,TERMINAL ISLAND,0.747949038,C
2004,8,THE DALLES,NA,W
2004,8,TOMALES BAY,0.712205022,C
2004,8,VALLEJO,NA,C
2004,8,VENTURA,0.708625327,C
2004,8,WESTPORT,0.690659445,W
2004,8,WHIDBY ISLAND,NA,W
2004,8,WILLOW CREEK,0.658255985,C
2004,8,WILMINGTON,0.747949038,C
2004,8,WINCHESTER BAY,0.676627115,O
2004,9,ABERDEEN,0.817568561,W
2004,9,ALAMEDA,NA,C
2004,9,ANACORTES,NA,W
2004,9,ASTORIA,0.785052509,O
2004,9,AVALON,0.728004952,C
2004,9,AVILA,0.820157762,C
2004,9,BELLINGHAM BAY,NA,W
2004,9,BERKELEY,NA,C
2004,9,BODEGA BAY,0.698735859,C
2004,9,BROOKINGS,0.571430717,O
2004,9,CHARLESTON (COOS BAY),0.561961715,O
2004,9,CHINOOK,0.785052509,W
2004,9,CRESCENT CITY,0.688617588,C
2004,9,DANA POINT,0.740795314,C
2004,9,DILLON BEACH,0.72751689,C
2004,9,EUREKA,0.686865751,C
2004,9,FIELDS LANDING,0.713703567,C
2004,9,FORT BRAGG,0.569845441,C
2004,9,GARIBALDI (TILLAMOOK),0.654752294,O
2004,9,GAVIOTA,0.675072117,C
2004,9,GOLETA,0.73662467,C
2004,9,GUADALUPE,0.848452181,C
2004,9,HUMBOLDT,0.686865751,C
2004,9,HUNTINGTON BEACH,0.811388496,C
2004,9,ILWACO,0.785052509,W
2004,9,LACONNER,NA,W
2004,9,LONG BEACH,0.797952891,C
2004,9,LOS ANGELES,0.78124324,C
2004,9,MARCONI,0.729035293,C
2004,9,MISSION BAY,0.752067126,C
2004,9,MONTEREY,0.780593325,C
2004,9,MORRO BAY,0.807477335,C
2004,9,MOSS LANDING,0.779974564,C
2004,9,NASELLE,0.842347401,W
2004,9,NATIONAL CITY,0.750781632,C
2004,9,NEAH BAY,NA,W
2004,9,NEWPORT,0.660057285,O
2004,9,NEWPORT BEACH,0.778879464,C
2004,9,OCEANSIDE,0.761074749,C
2004,9,OXNARD,0.754544787,C
2004,9,PLAYA DEL REY,0.783788139,C
2004,9,POINT LOMA,0.745075909,C
2004,9,PORT HUENEME,0.751051104,C
2004,9,PORT ORFORD,0.520312246,O
2004,9,PRINCETON / HALF MOON BAY,0.76983103,C
2004,9,REDONDO BEACH,0.755777603,C
2004,9,REDWOOD CITY,NA,C
2004,9,SAN DIEGO,0.777551892,C
2004,9,SAN FRANCISCO,0.819164503,C
2004,9,SAN PEDRO,0.78124324,C
2004,9,SAN SIMEON,0.680604805,C
2004,9,SANTA BARBARA,0.761386087,C
2004,9,SANTA CRUZ,0.773371963,C
2004,9,SANTA MONICA,0.783788139,C
2004,9,SAUSALITO,0.819164503,C
2004,9,SEAL BEACH,0.811388496,C
2004,9,TACOMA,NA,W
2004,9,TERMINAL ISLAND,0.78124324,C
2004,9,THE DALLES,NA,W
2004,9,TOMALES BAY,0.729035293,C
2004,9,VALLEJO,NA,C
2004,9,VENTURA,0.793716083,C
2004,9,WESTPORT,0.817568561,W
2004,9,WHIDBY ISLAND,NA,W
2004,9,WILLOW CREEK,0.781118622,C
2004,9,WILMINGTON,0.78124324,C
2004,9,WINCHESTER BAY,0.57814404,O
2004,10,ABERDEEN,0.782954647,W
2004,10,ALAMEDA,NA,C
2004,10,ANACORTES,NA,W
2004,10,ASTORIA,0.724908298,O
2004,10,AVALON,0.727355164,C
2004,10,AVILA,0.787076564,C
2004,10,BELLINGHAM BAY,NA,W
2004,10,BERKELEY,NA,C
2004,10,BODEGA BAY,0.677539121,C
2004,10,BROOKINGS,0.424847036,O
2004,10,CHARLESTON (COOS BAY),0.510969118,O
2004,10,CHINOOK,0.724908298,W
2004,10,CRESCENT CITY,0.588896872,C
2004,10,DANA POINT,0.715626132,C
2004,10,DILLON BEACH,0.706761653,C
2004,10,EUREKA,0.55220487,C
2004,10,FIELDS LANDING,0.579726034,C
2004,10,FORT BRAGG,0.495390944,C
2004,10,GARIBALDI (TILLAMOOK),0.628329284,O
2004,10,GAVIOTA,0.651366335,C
2004,10,GOLETA,0.71678056,C
2004,10,GUADALUPE,0.815273304,C
2004,10,HUMBOLDT,0.55220487,C
2004,10,HUNTINGTON BEACH,0.844422974,C
2004,10,ILWACO,0.724908298,W
2004,10,LACONNER,NA,W
2004,10,LONG BEACH,0.827563036,C
2004,10,LOS ANGELES,0.814366178,C
2004,10,MARCONI,0.722299331,C
2004,10,MISSION BAY,0.71161083,C
2004,10,MONTEREY,0.736556869,C
2004,10,MORRO BAY,0.768530907,C
2004,10,MOSS LANDING,0.763744491,C
2004,10,NASELLE,0.793637228,W
2004,10,NATIONAL CITY,0.703047267,C
2004,10,NEAH BAY,NA,W
2004,10,NEWPORT,0.604721418,O
2004,10,NEWPORT BEACH,0.795019047,C
2004,10,OCEANSIDE,0.730524103,C
2004,10,OXNARD,0.701779123,C
2004,10,PLAYA DEL REY,0.78382326,C
2004,10,POINT LOMA,0.697514199,C
2004,10,PORT HUENEME,0.69665309,C
2004,10,PORT ORFORD,0.402671115,O
2004,10,PRINCETON / HALF MOON BAY,0.781688051,C
2004,10,REDONDO BEACH,0.788693433,C
2004,10,REDWOOD CITY,NA,C
2004,10,SAN DIEGO,0.732825527,C
2004,10,SAN FRANCISCO,0.844934464,C
2004,10,SAN PEDRO,0.814366178,C
2004,10,SAN SIMEON,0.71457313,C
2004,10,SANTA BARBARA,0.753389092,C
2004,10,SANTA CRUZ,0.715074337,C
2004,10,SANTA MONICA,0.78382326,C
2004,10,SAUSALITO,0.844934464,C
2004,10,SEAL BEACH,0.844422974,C
2004,10,TACOMA,NA,W
2004,10,TERMINAL ISLAND,0.814366178,C
2004,10,THE DALLES,NA,W
2004,10,TOMALES BAY,0.722299331,C
2004,10,VALLEJO,NA,C
2004,10,VENTURA,0.781442002,C
2004,10,WESTPORT,0.782954647,W
2004,10,WHIDBY ISLAND,NA,W
2004,10,WILLOW CREEK,0.748910794,C
2004,10,WILMINGTON,0.814366178,C
2004,10,WINCHESTER BAY,0.552903333,O
2004,11,ABERDEEN,0.644151615,W
2004,11,ALAMEDA,NA,C
2004,11,ANACORTES,NA,W
2004,11,ASTORIA,0.632575843,O
2004,11,AVALON,0.652467431,C
2004,11,AVILA,0.751692229,C
2004,11,BELLINGHAM BAY,NA,W
2004,11,BERKELEY,NA,C
2004,11,BODEGA BAY,0.768396538,C
2004,11,BROOKINGS,0.366749189,O
2004,11,CHARLESTON (COOS BAY),0.40014727,O
2004,11,CHINOOK,0.632575843,W
2004,11,CRESCENT CITY,0.43026479,C
2004,11,DANA POINT,0.648906211,C
2004,11,DILLON BEACH,0.745419614,C
2004,11,EUREKA,0.385819727,C
2004,11,FIELDS LANDING,0.413056464,C
2004,11,FORT BRAGG,0.596333828,C
2004,11,GARIBALDI (TILLAMOOK),0.5895404,O
2004,11,GAVIOTA,0.683936942,C
2004,11,GOLETA,0.712997035,C
2004,11,GUADALUPE,0.768879697,C
2004,11,HUMBOLDT,0.385819727,C
2004,11,HUNTINGTON BEACH,0.764043965,C
2004,11,ILWACO,0.632575843,W
2004,11,LACONNER,NA,W
2004,11,LONG BEACH,0.74982579,C
2004,11,LOS ANGELES,0.734085332,C
2004,11,MARCONI,0.748931462,C
2004,11,MISSION BAY,0.642746022,C
2004,11,MONTEREY,0.718163105,C
2004,11,MORRO BAY,0.732048872,C
2004,11,MOSS LANDING,0.799145103,C
2004,11,NASELLE,0.718672148,W
2004,11,NATIONAL CITY,0.632279704,C
2004,11,NEAH BAY,NA,W
2004,11,NEWPORT,0.538688232,O
2004,11,NEWPORT BEACH,0.697100636,C
2004,11,OCEANSIDE,0.678219684,C
2004,11,OXNARD,0.690168121,C
2004,11,PLAYA DEL REY,0.753803857,C
2004,11,POINT LOMA,0.629455813,C
2004,11,PORT HUENEME,0.687415333,C
2004,11,PORT ORFORD,0.321459083,O
2004,11,PRINCETON / HALF MOON BAY,0.78343242,C
2004,11,REDONDO BEACH,0.723696071,C
2004,11,REDWOOD CITY,NA,C
2004,11,SAN DIEGO,0.66157673,C
2004,11,SAN FRANCISCO,0.833870349,C
2004,11,SAN PEDRO,0.734085332,C
2004,11,SAN SIMEON,0.664703542,C
2004,11,SANTA BARBARA,0.731413364,C
2004,11,SANTA CRUZ,0.742296471,C
2004,11,SANTA MONICA,0.753803857,C
2004,11,SAUSALITO,0.833870349,C
2004,11,SEAL BEACH,0.764043965,C
2004,11,TACOMA,NA,W
2004,11,TERMINAL ISLAND,0.734085332,C
2004,11,THE DALLES,NA,W
2004,11,TOMALES BAY,0.748931462,C
2004,11,VALLEJO,NA,C
2004,11,VENTURA,0.74774074,C
2004,11,WESTPORT,0.644151615,W
2004,11,WHIDBY ISLAND,NA,W
2004,11,WILLOW CREEK,0.735817068,C
2004,11,WILMINGTON,0.734085332,C
2004,11,WINCHESTER BAY,0.450862323,O
2004,12,ABERDEEN,0.442423887,W
2004,12,ALAMEDA,NA,C
2004,12,ANACORTES,NA,W
2004,12,ASTORIA,0.443443636,O
2004,12,AVALON,0.526490102,C
2004,12,AVILA,0.568223363,C
2004,12,BELLINGHAM BAY,NA,W
2004,12,BERKELEY,NA,C
2004,12,BODEGA BAY,0.729513352,C
2004,12,BROOKINGS,0.423692858,O
2004,12,CHARLESTON (COOS BAY),0.430500416,O
2004,12,CHINOOK,0.443443636,W
2004,12,CRESCENT CITY,0.493766483,C
2004,12,DANA POINT,0.517135923,C
2004,12,DILLON BEACH,0.734328881,C
2004,12,EUREKA,0.483469951,C
2004,12,FIELDS LANDING,0.520122749,C
2004,12,FORT BRAGG,0.620940424,C
2004,12,GARIBALDI (TILLAMOOK),0.409113865,O
2004,12,GAVIOTA,0.55592766,C
2004,12,GOLETA,0.606753817,C
2004,12,GUADALUPE,0.576057936,C
2004,12,HUMBOLDT,0.483469951,C
2004,12,HUNTINGTON BEACH,0.684135653,C
2004,12,ILWACO,0.443443636,W
2004,12,LACONNER,NA,W
2004,12,LONG BEACH,0.667558145,C
2004,12,LOS ANGELES,0.64858675,C
2004,12,MARCONI,0.755698732,C
2004,12,MISSION BAY,0.627704265,C
2004,12,MONTEREY,0.48784204,C
2004,12,MORRO BAY,0.567583628,C
2004,12,MOSS LANDING,0.58939635,C
2004,12,NASELLE,0.540154339,W
2004,12,NATIONAL CITY,0.620633018,C
2004,12,NEAH BAY,NA,W
2004,12,NEWPORT,0.363620425,O
2004,12,NEWPORT BEACH,0.58859744,C
2004,12,OCEANSIDE,0.587304556,C
2004,12,OXNARD,0.635546378,C
2004,12,PLAYA DEL REY,0.637029591,C
2004,12,POINT LOMA,0.611172568,C
2004,12,PORT HUENEME,0.62754579,C
2004,12,PORT ORFORD,0.415589936,O
2004,12,PRINCETON / HALF MOON BAY,0.568477539,C
2004,12,REDONDO BEACH,0.612425656,C
2004,12,REDWOOD CITY,NA,C
2004,12,SAN DIEGO,0.663111153,C
2004,12,SAN FRANCISCO,0.810539486,C
