"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","EXVESSEL_REVENUE","LANDED_WEIGHT_PPP","LANDED_WEIGHT_MTONS","CONFIDENTIAL_FLAG"
"1986","C","GRND","FLAT","NOM. ROCK SOLE","RSL1",3182,.38,3.8,""
"1986","C","GRND","FLAT","NOM. STARRY FLOUNDER","SFL1",103911,.38,125.2,""
"1986","C","GRND","FLAT","NOM. SAND SOLE","SSO1",231959,.65,160.7,""
"1986","C","GRND","FLAT","UNSP. SANDDABS","UDAB",370635,.38,445.1,""
"1986","C","GRND","FLAT","UNSP. FLATFISH","UFLT",78936,.42,85,""
"1986","C","GRND","FLAT","UNSP. TURBOTS","UTRB",6008,.3,9,""
"1986","C","GRND","MGRN","SPINY DOGFISH","DSRK",1264,.13,4.3,""
"1986","C","GRND","MGRN","UNSP. GRENADIERS","GRDR",13947,.1,61.8,""
"1986","C","GRND","MGRN","LEOPARD SHARK","LSRK",50942,.68,33.9,""
"1986","C","GRND","MGRN","SOUPFIN SHARK","SSRK",173142,.81,96.4,""
"1986","C","GRND","MGRN","UNSP. SKATE","USKT",48185,.32,68.8,""
"1986","C","GRND","ROCK","AURORA ROCKFISH","ARRA",45508,.26,79.8,""
"1986","C","GRND","ROCK","BANK ROCKFISH","BANK",1584438,.37,1945.5,""
"1986","C","GRND","ROCK","BOCACCIO","BCAC",1982159,.35,2538.9,""
"1986","C","GRND","ROCK","NOM. BOCACCIO","BCC1",,,,"*"
"1986","C","GRND","ROCK","NOM. BLACKGILL ROCKFISH","BGL1",3060,.41,3.4,""
"1986","C","GRND","ROCK","BLACK ROCKFISH","BLCK",1187,.31,1.7,""
"1986","C","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",1075995,.51,965.3,""
"1986","C","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",19286,.4,22.1,""
"1986","C","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",8744,.25,16,""
"1986","C","GRND","ROCK","BLUE ROCKFISH","BLUR",3244,.53,2.8,""
"1986","C","GRND","ROCK","NOM. BANK ROCKFISH","BNK1",72735,.28,117.6,""
"1986","C","GRND","ROCK","BRONZESPOTTED ROCKFISH","BRNZ",94679,.97,44.1,""
"1986","C","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",36443,.38,43.7,""
"1986","C","GRND","ROCK","BROWN ROCKFISH","BRWN",15051,1.02,6.7,""
"1986","C","GRND","ROCK","BLACK AND YELLOW ROCKFISH","BYEL",54655,.99,25,""
"1986","C","GRND","ROCK","NOM. BLACK-AND-YELLOW ROCKFISH","BYL1",,,,"*"
"1986","C","GRND","ROCK","NOM. CHINA ROCKFISH","CHN1",3813,.73,2.4,""
"1986","C","GRND","ROCK","CHINA ROCKFISH","CHNA",436,1.03,.2,""
"1986","C","GRND","ROCK","NOM. CHILIPEPPER","CLP1",6622,.34,8.9,""
"1986","C","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",1994497,.33,2740.8,""
"1986","C","GRND","ROCK","CHAMELEON ROCKFISH","CMEL",5445,.5,4.9,""
"1986","C","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",844,.31,1.3,""
"1986","C","GRND","ROCK","CANARY ROCKFISH","CNRY",164774,.34,218.7,""
"1986","C","GRND","ROCK","NOM. COPPER ROCKFISH","COP1",802,.56,.7,""
"1986","C","GRND","ROCK","COPPER ROCKFISH","COPP",20225,.69,13.4,""
"1986","C","GRND","ROCK","NOM. COWCOD ROCKFISH","CWC1",36540,.86,19.2,""
"1986","C","GRND","ROCK","COWCOD ROCKFISH","CWCD",267864,.86,141.9,""
"1986","C","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",271626,.3,415.4,""
"1986","C","GRND","ROCK","FLAG ROCKFISH","FLAG",8246,.48,7.8,""
"1986","C","GRND","ROCK","GREENBLOTCHED ROCKFISH","GBLC",11106,.93,5.4,""
"1986","C","GRND","ROCK","NOM. GOPHER ROCKFISH","GPH1",,,,"*"
"1986","C","GRND","ROCK","GRASS ROCKFISH","GRAS",2770,.99,1.3,""
"1986","C","GRND","ROCK","NOM. GRASS ROCKFISH","GRS1",,,,"*"
"1986","C","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",171399,.65,119,""
"1986","C","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",16270,.37,20.1,""
"1986","C","GRND","ROCK","HONEYCOMB ROCKFISH","HNYC",737,.53,.6,""
"1986","C","GRND","ROCK","KELP ROCKFISH","KLPR",9983,.99,4.6,""
"1986","C","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",364195,.28,594.2,""
"1986","C","GRND","ROCK","MEXICAN ROCKFISH","MXRF",1044,.59,.8,""
"1986","C","GRND","ROCK","NOM. OLIVE ROCKFISH","OLV1",,,,"*"
"1986","C","GRND","ROCK","OLIVE ROCKFISH","OLVE",28648,.53,24.6,""
"1986","C","GRND","ROCK","OTHER ROCKFISH","ORCK",58,.36,.1,""
"1986","C","GRND","ROCK","PINK ROCKFISH","PNKR",737,.78,.4,""
"1986","C","GRND","ROCK","PACIFIC OCEAN PERCH","POP",34390,.31,50.8,""
"1986","C","GRND","ROCK","PINKROSE ROCKFISH","PRRK",106,.48,.1,""
"1986","C","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",174,1.03,.1,""
"1986","C","GRND","ROCK","BOCACCIO+CHILIPEPPER RCKFSH","RCK1",7595,.39,8.9,""
"1986","C","GRND","ROCK","UNSP. BOLINA RCKFSH","RCK2",43129,.71,27.6,""
"1986","C","GRND","ROCK","UNSP. DPWTR REDS RCKFSH","RCK3",,,,"*"
"1986","C","GRND","ROCK","UNSP. REDS RCKFSH","RCK4",14993,.62,11,""
"1986","C","GRND","ROCK","UNSP. SMALL REDS RCKFSH","RCK5",6638,.54,5.6,""
"1986","C","GRND","ROCK","UNSP. ROSEFISH RCKFSH","RCK6",3908,.3,5.9,""
"1986","C","GRND","ROCK","UNSP. GOPHER ROCKFISH","RCK7",4753,1,2.2,""
"1986","C","GRND","ROCK","REDBANDED ROCKFISH","RDBD",9760,.29,15.3,""
"1986","C","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",2775,.26,4.9,""
"1986","C","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",191,.42,.2,""
"1986","C","GRND","ROCK","NOM. ROSY ROCKFISH","ROS1",,,,"*"
"1986","C","GRND","ROCK","ROSY ROCKFISH","ROSY",804,.5,.7,""
"1986","C","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",1461,.26,2.5,""
"1986","C","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"*"
"1986","C","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",2298,.29,3.6,""
"1986","C","GRND","ROCK","NOM. CALIFORNIA SCORPIONFISH","SCR1",16646,1.03,7.3,""
"1986","C","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",9674,.27,16.3,""
"1986","C","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",769,.31,1.1,""
"1986","C","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",378759,.28,603.6,""
"1986","C","GRND","ROCK","SPECKLED ROCKFISH","SPKL",39090,.36,49.4,""
"1986","C","GRND","ROCK","SQUARESPOT ROCKFISH","SQRS",153,.28,.2,""
"1986","C","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",1431307,.28,2336.3,""
"1986","C","GRND","ROCK","STARRY ROCKFISH","STAR",25802,.99,11.9,""
"1986","C","GRND","ROCK","NOM. STARRY ROCKFISH","STR1",,,,"*"
"1986","C","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",12289,.3,18.9,""
"1986","C","GRND","ROCK","THORNYHEADS (MIXED)","THDS",12719,.3,19.4,""
"1986","C","GRND","ROCK","NOM. TREEFISH","TRE1",,,,"*"
"1986","C","GRND","ROCK","TREEFISH","TREE",20,.72,0,""
"1986","C","GRND","ROCK","UNSP. POP GROUP","UPOP",1248,.29,2,""
"1986","C","GRND","ROCK","UNSP. ROCKFISH","URCK",42793,.39,49.9,""
"1986","C","GRND","ROCK","NOM. VERMILLION ROCKFISH","VRM1",,,,"*"
"1986","C","GRND","ROCK","VERMILION ROCKFISH","VRML",418515,.96,197.3,""
"1986","C","GRND","ROCK","WIDOW ROCKFISH","WDOW",1696115,.3,2582.3,""
"1986","C","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",3427,.59,2.6,""
"1986","C","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",8828,.76,5.2,""
"1986","C","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",27087,.44,28.1,""
"1986","C","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",6909,.28,11.3,""
"1986","C","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",39537,.41,44.1,""
"1986","C","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",578333,.33,789.1,""
"1986","C","GRND","ROND","NOM. CABEZON","CBZ1",4545,.28,7.4,""
"1986","C","GRND","ROND","NOM. KELP GREENLING","KGL1",236,.39,.3,""
"1986","C","GRND","ROND","NOM. LINGCOD","LCD1",411090,.36,523.4,""
"1986","C","GRND","ROND","LINGCOD","LCOD",9649,.33,13.4,""
"1986","C","GRND","ROND","PACIFIC WHITING","PWHT",385281,.06,2984.4,""
"1986","C","GRND","ROND","SABLEFISH","SABL",4674116,.34,6162.7,""
"1986","C","HMSP","....","BLUE SHARK","BSRK",1201,.36,1.5,""
"1986","C","HMSP","....","DORADO/DOLPHINFISH","DRDO",,,,"*"
"1986","C","HMSP","....","SHORTFIN MAKO SHARK","MAKO",428259,.9,214.9,""
"1986","C","HMSP","....","SWORDFISH","SWRD",12726490,3.31,1744.5,""
"1986","C","HMSP","....","COMMON THRESHER SHARK","TSRK",865337,1.43,275.2,""
"1986","C","HMSP","TUNA","ALBACORE","ALBC",3908264,.54,3281.8,""
"1986","C","HMSP","TUNA","BLUEFIN TUNA","BTNA",4636698,.44,4731.4,""
"1986","C","HMSP","TUNA","BIGEYE TUNA","ETNA",90227,1.43,28.7,""
"1986","C","HMSP","TUNA","SKIPJACK TUNA","STNA",904606,.3,1360.9,""
"1986","C","HMSP","TUNA","UNSP. TUNA","UTNA",198248,.63,143.1,""
"1986","C","HMSP","TUNA","YELLOWFIN TUNA","YTNA",18079321,.38,21516.7,""
"1986","C","OTHR","....","PACIFIC ANGEL SHARK","ASRK",608955,.49,563.2,""
"1986","C","OTHR","....","NOM. CALIF HALIBUT","CHL1",2366624,2,537.4,""
"1986","C","OTHR","....","PACIFIC BARRACUDA","CUDA",52998,.94,25.5,""
"1986","C","OTHR","....","UNSP. EELS","EELS",64,.85,0,""
"1986","C","OTHR","....","BIGEYE THRESHER SHARK","ISRK",66647,1.06,28.5,""
"1986","C","OTHR","....","CALIFORNIA SPINY LOBSTER","LOBS",2227649,4.56,221.7,""
"1986","C","OTHR","....","LOUVAR","LUVR",15147,1.17,5.9,""
"1986","C","OTHR","....","MISC. FISH/ANIMALS","MISC",50950,.52,44.4,""
"1986","C","OTHR","....","MOLA/OCEAN SUNFISH","MOLA",,,,"*"
"1986","C","OTHR","....","MISC. FISH","MSC2",488099,1.62,136.3,""
"1986","C","OTHR","....","UNSP. OCTOPUS","OCTP",13949,1.04,6.1,""
"1986","C","OTHR","....","OPAH","OPAH",72075,.33,99.2,""
"1986","C","OTHR","....","OTHER SKATES","OSKT",6120,.45,6.2,""
"1986","C","OTHR","....","OTHER SHARK","OSRK",13877,.78,8.1,""
"1986","C","OTHR","....","OCEAN WHITEFISH","OWFS",1598,.6,1.2,""
"1986","C","OTHR","....","PACIFIC HALIBUT","PHLB",,,,"*"
"1986","C","OTHR","....","PELAGIC THRESHER SHARK","PSRK",,,,"*"
"1986","C","OTHR","....","QUEENFISH","QFSH",112,.07,.7,""
"1986","C","OTHR","....","UNSP. SCULPIN","SCLP",,,,"*"
"1986","C","OTHR","....","UNSP. SHAD","SHAD",80005,1.86,19.5,""
"1986","C","OTHR","....","NOM. CALIFORNIA SHEEPHEAD","SHP1",18029,.62,13.3,""
"1986","C","OTHR","....","UNSP. SMELT","SMLT",151788,.24,289.7,""
"1986","C","OTHR","....","SURFPERCH SPP.","SRFP",99295,.79,56.7,""
"1986","C","OTHR","....","UNSP. SHARK","USRK",102902,.6,77.3,""
"1986","C","OTHR","....","WHITE CROAKER","WCRK",481784,.39,564.9,""
"1986","C","OTHR","....","WOLF EEL","WEEL",825,.35,1.1,""
"1986","C","OTHR","....","YELLOWTAIL","YLTL",41984,.73,26.2,""
"1986","C","OTHR","BASS","GIANT SEA BASS","GBAS",14347,1.11,5.9,""
"1986","C","OTHR","BASS","OTHER BASS","OBAS",110,.43,.1,""
"1986","C","OTHR","BASS","WHITE SEABASS","WBAS",215363,2.02,48.4,""
"1986","C","OTHR","ECHN","OTHER SEA URCHINS","OURC",,,,"*"
"1986","C","OTHR","ECHN","RED SEA URCHIN","RURC",9604758,.28,15481.8,""
"1986","C","OTHR","ECHN","UNSP. ECHINODERM","UECH",1676,.3,2.5,""
"1986","C","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",16257,.21,35.4,""
"1986","C","OTHR","MLSK","OTHER MOLLUSKS","OMSK",931,.51,.8,""
"1986","C","OTHR","MLSK","UNSP. MOLLUSKS","UMSK",69596,3.06,10.3,""
"1986","C","SAMN","....","CHINOOK SALMON","CHNK",14882015,2.01,3357,""
"1986","C","SAMN","....","COHO SALMON","COHO",239263,1.18,91.8,""
"1986","C","SAMN","....","PINK SALMON","PINK",,,,"*"
"1986","C","SHLL","ABLN","BLACK ABALONE","BABL",609627,2.28,121.3,""
"1986","C","SHLL","ABLN","GREEN ABALONE","GABL",115756,4.49,11.7,""
"1986","C","SHLL","ABLN","OTHER ABALONE","OABL",,,,"*"
"1986","C","SHLL","ABLN","PINK ABALONE","PABL",215705,4.16,23.5,""
"1986","C","SHLL","ABLN","RED ABALONE","RABL",882492,3.35,119.4,""
"1986","C","SHLL","ABLN","UNSP. ABALONE","UABL",35804,6.2,2.6,""
"1986","C","SHLL","ABLN","WHITE ABALONE","WABL",2663,3.04,.4,""
"1986","C","SHLL","CLAM","CALIFORNIA JACKKNIFE CLAM","JCLM",,,,"*"
"1986","C","SHLL","CLAM","UNSP. CLAM","UCLM",66684,.35,85.5,""
"1986","C","SHLL","SCAL","UNSP. SCALLOP","USCL",,,,"*"
"1986","C","SRMP","....","UNSP. BAIT SHRIMP","BSRM",272812,1.5,82.7,""
"1986","C","SRMP","....","GHOST SHRIMP","GSRM",,,,"*"
"1986","C","SRMP","....","OTHER SHRIMP","OSRM",43713,4.69,4.2,""
"1986","C","SRMP","....","PACIFIC PINK SHRIMP","PSHP",3620736,.54,3065.3,""
"1986","C","SRMP","....","RIDGEBACK PRAWN","RPRW",588293,.88,304.2,""
"1986","C","SRMP","....","SPOTTED PRAWN","SPRW",451079,4.38,46.7,""
"1986","C","SRMP","....","UNSP. OCEAN SHRIMP","USRM",38555,3.14,5.6,""
"1986","C","XXXX","","WITHHELD FOR CONFIDENTIALITY**","",1047881,,96.4,""
"1987","C","CPEL","....","PACIFIC HERRING","PHRG",5829618,.31,8420.1,""
"1987","C","CPEL","WETF","CHUB MACKEREL","CMCK",3983655,.07,26940.1,""
"1987","C","CPEL","WETF","JACK MACKEREL","JMCK",1194126,.07,8020.1,""
"1987","C","CPEL","WETF","MARKET SQUID","MSQD",3954945,.09,19984.1,""
"1987","C","CPEL","WETF","NORTHERN ANCHOVY","NANC",250737,.08,1389.7,""
"1987","C","CPEL","WETF","PACIFIC BONITO","PBNT",2438695,.21,5148.7,""
"1987","C","CPEL","WETF","PACIFIC SARDINE","PSDN",63116,.07,439.4,""
"1987","C","CPEL","WETF","UNSP. MACKEREL","UMCK",2691654,.06,19783,""
"1987","C","CRAB","....","DUNGENESS CRAB","DCRB",9742044,1.42,3110.8,""
"1987","C","CRAB","....","OTHER CRAB","OCRB",50304,.5,45.2,""
"1987","C","CRAB","....","ROCK CRAB","RCRB",1481593,.95,710.8,""
"1987","C","CRAB","....","UNSP. CRAB","UCRB",47642,.57,37.7,""
"1987","C","CRAB","KCRB","UNSP. KING CRAB","UKCR",145,1.05,.1,""
"1987","C","CRAB","TCRB","BAIRDI TANNER CRAB","BTCR",,,,"*"
"1987","C","GRND","FLAT","NOM. ARROWTOOTH FLOUNDER","ART1",14964,.15,45.4,""
"1987","C","GRND","FLAT","NOM. BIGMOUTH SOLE","BMO1",,,,"*"
"1987","C","GRND","FLAT","BUTTER SOLE","BSOL",6278,.19,14.9,""
"1987","C","GRND","FLAT","NOM. DOVER SOLE","DVR1",7124220,.3,10760.9,""
"1987","C","GRND","FLAT","NOM. ENGLISH SOLE","EGL1",1202761,.41,1322.1,""
"1987","C","GRND","FLAT","FANTAIL SOLE","FNTS",11426,.38,13.6,""
"1987","C","GRND","FLAT","NOM. PETRALE SOLE","PTR1",1444097,.8,823.7,""
"1987","C","GRND","FLAT","NOM. REX SOLE","REX1",693024,.38,825,""
"1987","C","GRND","FLAT","NOM. ROCK SOLE","RSL1",3760,.41,4.2,""
"1987","C","GRND","FLAT","NOM. STARRY FLOUNDER","SFL1",94339,.45,95.7,""
"1987","C","GRND","FLAT","NOM. SAND SOLE","SSO1",246366,.73,152.5,""
"1987","C","GRND","FLAT","UNSP. SANDDABS","UDAB",435700,.37,533.4,""
"1987","C","GRND","FLAT","UNSP. FLATFISH","UFLT",69083,.46,67.9,""
"1987","C","GRND","FLAT","UNSP. TURBOTS","UTRB",13942,.33,19.3,""
"1987","C","GRND","MGRN","SPINY DOGFISH","DSRK",5244,.1,24.5,""
"1987","C","GRND","MGRN","UNSP. GRENADIERS","GRDR",20261,.16,57.7,""
"1987","C","GRND","MGRN","LEOPARD SHARK","LSRK",39088,.71,25.1,""
"1987","C","GRND","MGRN","SOUPFIN SHARK","SSRK",172836,.86,91.4,""
"1987","C","GRND","MGRN","UNSP. SKATE","USKT",57343,.34,77.4,""
"1987","C","GRND","ROCK","AURORA ROCKFISH","ARRA",19160,.28,30.9,""
"1987","C","GRND","ROCK","BANK ROCKFISH","BANK",1238472,.4,1408.1,""
"1987","C","GRND","ROCK","BOCACCIO","BCAC",2104200,.39,2460.9,""
"1987","C","GRND","ROCK","NOM. BLACKGILL ROCKFISH","BGL1",6477,.48,6.2,""
"1987","C","GRND","ROCK","BLACK ROCKFISH","BLCK",49116,.33,67.3,""
"1987","C","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",1044331,.53,886.6,""
"1987","C","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",15452,.36,19.2,""
"1987","C","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",6068,.33,8.4,""
"1987","C","GRND","ROCK","BLUE ROCKFISH","BLUR",185,.53,.2,""
"1987","C","GRND","ROCK","NOM. BANK ROCKFISH","BNK1",,,,"*"
"1987","C","GRND","ROCK","BRONZESPOTTED ROCKFISH","BRNZ",41181,.9,20.7,""
"1987","C","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",3782,.41,4.2,""
"1987","C","GRND","ROCK","BROWN ROCKFISH","BRWN",25604,1.22,9.5,""
"1987","C","GRND","ROCK","BLACK AND YELLOW ROCKFISH","BYEL",89019,1.19,33.9,""
"1987","C","GRND","ROCK","NOM. BLACK-AND-YELLOW ROCKFISH","BYL1",104,.47,.1,""
"1987","C","GRND","ROCK","NOM. CHINA ROCKFISH","CHN1",8181,.64,5.8,""
"1987","C","GRND","ROCK","CHINA ROCKFISH","CHNA",742,1.22,.3,""
"1987","C","GRND","ROCK","NOM. CHILIPEPPER","CLP1",3123,.41,3.4,""
"1987","C","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",1556522,.36,1950.2,""
"1987","C","GRND","ROCK","CHAMELEON ROCKFISH","CMEL",7782,.54,6.6,""
"1987","C","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",2395,.62,1.8,""
"1987","C","GRND","ROCK","CANARY ROCKFISH","CNRY",215626,.39,252.4,""
"1987","C","GRND","ROCK","NOM. COPPER ROCKFISH","COP1",4785,.68,3.2,""
"1987","C","GRND","ROCK","COPPER ROCKFISH","COPP",26465,.88,13.7,""
"1987","C","GRND","ROCK","NOM. COWCOD ROCKFISH","CWC1",23552,.95,11.2,""
"1987","C","GRND","ROCK","COWCOD ROCKFISH","CWCD",147715,.89,75.5,""
"1987","C","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",1181680,.33,1640.5,""
"1987","C","GRND","ROCK","FLAG ROCKFISH","FLAG",11888,.87,6.2,""
"1987","C","GRND","ROCK","GREENBLOTCHED ROCKFISH","GBLC",36507,.87,19.1,""
"1987","C","GRND","ROCK","GRASS ROCKFISH","GRAS",4511,1.19,1.7,""
"1987","C","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",119711,.52,104.4,""
"1987","C","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",23825,.39,27.4,""
"1987","C","GRND","ROCK","HALFBANDED ROCKFISH","HBRK",85,.43,.1,""
"1987","C","GRND","ROCK","HONEYCOMB ROCKFISH","HNYC",24,.55,0,""
"1987","C","GRND","ROCK","KELP ROCKFISH","KLPR",16259,1.19,6.2,""
"1987","C","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",608446,.33,830,""
"1987","C","GRND","ROCK","MEXICAN ROCKFISH","MXRF",2267,.63,1.6,""
"1987","C","GRND","ROCK","NOM. OLIVE ROCKFISH","OLV1",,,,"*"
"1987","C","GRND","ROCK","OLIVE ROCKFISH","OLVE",14666,.51,13,""
"1987","C","GRND","ROCK","OTHER ROCKFISH","ORCK",79,.54,.1,""
"1987","C","GRND","ROCK","NOM. PINK ROCKFISH","PNK1",,,,"*"
"1987","C","GRND","ROCK","PINK ROCKFISH","PNKR",10928,1.12,4.4,""
"1987","C","GRND","ROCK","PACIFIC OCEAN PERCH","POP",87857,.33,120.7,""
"1987","C","GRND","ROCK","PINKROSE ROCKFISH","PRRK",300,.56,.2,""
"1987","C","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",321,1.02,.1,""
"1987","C","GRND","ROCK","BOCACCIO+CHILIPEPPER RCKFSH","RCK1",11434,.42,12.4,""
"1987","C","GRND","ROCK","UNSP. BOLINA RCKFSH","RCK2",39596,.75,23.9,""
"1987","C","GRND","ROCK","UNSP. DPWTR REDS RCKFSH","RCK3",,,,"*"
"1987","C","GRND","ROCK","UNSP. REDS RCKFSH","RCK4",18468,.62,13.4,""
"1987","C","GRND","ROCK","UNSP. SMALL REDS RCKFSH","RCK5",11622,.36,14.8,""
"1987","C","GRND","ROCK","UNSP. ROSEFISH RCKFSH","RCK6",17880,.35,22.9,""
"1987","C","GRND","ROCK","UNSP. GOPHER ROCKFISH","RCK7",3554,1.03,1.6,""
"1987","C","GRND","ROCK","REDBANDED ROCKFISH","RDBD",12942,.35,16.7,""
"1987","C","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",908,.33,1.2,""
"1987","C","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",6837,.31,10,""
"1987","C","GRND","ROCK","NOM. ROSY ROCKFISH","ROS1",2363,.47,2.3,""
"1987","C","GRND","ROCK","ROSY ROCKFISH","ROSY",1010,.39,1.2,""
"1987","C","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",1516,.33,2.1,""
"1987","C","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",698,.35,.9,""
"1987","C","GRND","ROCK","NOM. CALIFORNIA SCORPIONFISH","SCR1",30351,1.05,13.1,""
"1987","C","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",43750,.32,61.7,""
"1987","C","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",772,.46,.8,""
"1987","C","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",246906,.37,306.8,""
"1987","C","GRND","ROCK","NOM. SPLITNOSE ROCKFISH","SNS1",,,,"*"
"1987","C","GRND","ROCK","NOM. SPECKLED ROCKFISH","SPK1",,,,"*"
"1987","C","GRND","ROCK","SPECKLED ROCKFISH","SPKL",27694,.48,26.1,""
"1987","C","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",974238,.33,1340.5,""
"1987","C","GRND","ROCK","STARRY ROCKFISH","STAR",23313,1.19,8.9,""
"1987","C","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",19891,.34,26.2,""
"1987","C","GRND","ROCK","THORNYHEADS (MIXED)","THDS",525647,.3,787.1,""
"1987","C","GRND","ROCK","TREEFISH","TREE",1090,1.27,.4,""
"1987","C","GRND","ROCK","UNSP. POP GROUP","UPOP",339,.87,.2,""
"1987","C","GRND","ROCK","UNSP. ROCKFISH","URCK",62707,.4,70.9,""
"1987","C","GRND","ROCK","NOM. VERMILLION ROCKFISH","VRM1",,,,"*"
"1987","C","GRND","ROCK","VERMILION ROCKFISH","VRML",320198,.76,191.6,""
"1987","C","GRND","ROCK","WIDOW ROCKFISH","WDOW",2112820,.33,2889.5,""
"1987","C","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",12151,.44,12.6,""
"1987","C","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",32793,.64,23.3,""
"1987","C","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",33781,.49,31.6,""
"1987","C","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",6304,.31,9.1,""
"1987","C","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",90167,.49,83.1,""
"1987","C","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",498343,.42,535.1,""
"1987","C","GRND","ROND","NOM. CABEZON","CBZ1",2759,.31,4,""
"1987","C","GRND","ROND","NOM. KELP GREENLING","KGL1",569,.36,.7,""
"1987","C","GRND","ROND","NOM. LINGCOD","LCD1",731973,.39,843.1,""
"1987","C","GRND","ROND","LINGCOD","LCOD",13307,.34,17.6,""
"1987","C","GRND","ROND","PACIFIC COD","PCOD",47763,.33,65.7,""
"1987","C","GRND","ROND","PACIFIC WHITING","PWHT",610549,.06,4517.8,""
"1987","C","GRND","ROND","SABLEFISH","SABL",3802115,.4,4358.1,""
"1987","C","HMSP","....","BLUE SHARK","BSRK",1434,.42,1.5,""
"1987","C","HMSP","....","DORADO/DOLPHINFISH","DRDO",,,,"*"
"1987","C","HMSP","....","SHORTFIN MAKO SHARK","MAKO",715138,1.17,277.6,""
"1987","C","HMSP","....","SWORDFISH","SWRD",11115940,4.06,1243.3,""
"1987","C","HMSP","....","COMMON THRESHER SHARK","TSRK",812942,1.55,238.2,""
"1987","C","HMSP","TUNA","ALBACORE","ALBC",2609958,.74,1592.2,""
"1987","C","HMSP","TUNA","BLUEFIN TUNA","BTNA",2057393,1.13,822.8,""
"1987","C","HMSP","TUNA","BIGEYE TUNA","ETNA",176504,1.61,49.7,""
"1987","C","HMSP","TUNA","SKIPJACK TUNA","STNA",4426717,.35,5723.9,""
"1987","C","HMSP","TUNA","UNSP. TUNA","UTNA",448231,1.58,128.7,""
"1987","C","HMSP","TUNA","YELLOWFIN TUNA","YTNA",27878667,.55,23200.8,""
"1987","C","OTHR","....","PACIFIC ANGEL SHARK","ASRK",542277,.58,426.5,""
"1987","C","OTHR","....","BAT RAY","BTRY",,,,"*"
"1987","C","OTHR","....","NOM. CALIF HALIBUT","CHL1",2553032,2.15,539.3,""
"1987","C","OTHR","....","PACIFIC BARRACUDA","CUDA",104729,.92,51.4,""
"1987","C","OTHR","....","UNSP. EELS","EELS",158,.68,.1,""
"1987","C","OTHR","....","EULACHON","EULC",,,,"*"
