"VESSEL_NUM","LANDING_MONTH","LANDING_YEAR","LAT","DISTANCE_A","LANDED_WEIGHT_LBS","AFI_EXVESSEL_REVENUE","Percentage","diversity"
"503304",1,2009,34.154072,0,82835,34674.731,1,1
"503304",1,2010,34.154072,0,427633,115539.7908,1,1
"503304",1,2018,34.154072,0,65275,33616.625,1,1
"503304",1,2019,34.154072,0,75104,22035.6422,1,1
"503304",10,2000,33.7941231410607,70168.8290640262,165433,25947.458025,1,1
"503304",10,2002,34.3989091948218,42032.908884592,15681,2548.233825,1,1
"503304",10,2003,34.311203,0,157353,59499.103125,1,1
"503304",10,2007,34.154072,0,126939,46726.2459,1,1
"503304",10,2009,34.154072,0,203954,60982.246,1,1
"503304",10,2010,33.8976578298217,93171.0130158851,682978,201819.999,1,1
"503304",10,2011,34.154072,0,756423,218984.4585,1,1
"503304",10,2012,33.7723859954889,55994.9190994062,191083,65121.0864,1,1
"503304",10,2013,34.154072,0,355230,128957.37075,1,1
"503304",10,2014,34.154072,0,229759,81840.1558,1,1
"503304",10,2017,34.154072,0,27873,14703.0075,1,1
"503304",11,2002,36.0463762195563,269861.943170681,29842,5233.54075,1,1
"503304",11,2003,34.311203,0,521766,197292.76875,1,1
"503304",11,2004,34.2749430680935,17119.5236174808,369025,118658.3735,1,1
"503304",11,2005,34.311203,0,2648,859.938,1,1
"503304",11,2007,34.154072,0,317193,116602.74252,1,1.00041174091414
"503304",11,2008,34.154072,0,133310,56176.834,1,1
"503304",11,2009,34.154072,0,480565,143688.935,1,1
"503304",11,2010,34.154072,0,1318402,389587.791,1,1
"503304",11,2011,34.154072,0,1057528,306154.356,1,1
"503304",11,2012,34.0121166837541,90945.6166438457,693179,236235.4032,1,1
"503304",11,2014,34.154072,0,239269,59626.7018,1,1
"503304",11,2015,34.154072,0,8780,3337.278,1,1
"503304",11,2016,34.154072,0,22233,11950.2375,1,1
"503304",11,2017,34.154072,0,435477,228574.19,1,1
"503304",11,2018,34.154072,0,186651,96125.265,1,1
"503304",12,2002,34.439579,0,46483,9922.7175,1,1
"503304",12,2003,34.2841853093082,15331.6864110647,308774,79254.10625,1,1
"503304",12,2004,34.311203,0,239924,80865.449,1,1
"503304",12,2005,33.732368,0,11404,3939.782565,1,1.01164658094446
"503304",12,2006,34.311203,0,209374,59357.529,1,1
"503304",12,2007,34.154072,0,237299,87349.7619,1,1.01984764087603
"503304",12,2008,34.154072,0,125252,52609.683,1,1
"503304",12,2009,34.154072,0,390037,116621.063,1,1
"503304",12,2010,34.154072,0,707449,209051.1795,1,1
"503304",12,2016,34.154072,0,27717,14897.8875,1,1
"503304",12,2017,34.154072,0,361865,190883.7875,1,1
"503304",12,2018,34.154072,0,205500,105832.5,1,1
"503304",2,2003,34.439579,0,82213,28260.71875,1,1
"503304",2,2006,34.311203,0,188168,59272.92,1,1
"503304",2,2007,34.311203,0,883636,243949.8087,1,1
"503304",2,2008,33.7813926104939,57404.5285548236,314316,113530.9392,1,1
"503304",2,2009,34.1471021125001,25008.235536787,388399,162200.8024,1,1
"503304",3,2003,34.4350535977731,16655.139914244,70101,24003.203125,1,1
"503304",3,2007,34.311203,0,32656,9015.5052,1,1
"503304",3,2008,33.7401917834147,2194.78814181207,93155,33647.586,1,1
"503304",3,2009,34.154072,0,80935,33879.391,1,1
"503304",4,2002,36.606225,0,32505,11401.12875,1,1
"503304",4,2003,36.6973115551888,137350.006824007,101796,34992.375,1,1
"503304",4,2004,34.311203,0,73884,19335.262,1,1
"503304",4,2010,36.812905,0,244585,72274.8675,1,1
"503304",4,2013,34.154072,0,15320,5133.732,1,1
"503304",4,2017,34.154072,0,44641,23548.1275,1,1
"503304",5,2002,36.606225,0,199745,35030.279375,1,1
"503304",5,2003,36.812905,0,79502,27328.8125,1,1
"503304",5,2004,34.2151826046135,19812.3029611022,157413,49658.6245,1,1
"503304",5,2010,36.812905,0,125187,36992.7585,1,1
"503304",5,2011,36.6562792464438,21891.4798966462,16661,4823.3595,1,1
"503304",5,2013,34.154072,0,57864,19390.2264,1,1
"503304",5,2014,36.812905,0,211058,75178.8596,1,1
"503304",5,2017,34.154072,0,143498,75695.195,1,1
"503304",5,2018,36.812905,0,34208,17617.12,1,1
"503304",6,2002,36.606225,0,83217,14594.181375,1,1
"503304",6,2004,34.154072,0,154277,51682.795,1,1
"503304",6,2006,33.732368,0,6566,2068.29,1,1
"503304",6,2008,34.311203,0,6539,2612.68,1,1
"503304",6,2012,34.154072,0,135076,46033.9008,1,1
"503304",6,2013,34.154072,0,128347,43009.0797,1,1
"503304",6,2014,36.6841510572381,102643.467051479,669270,238428.83776,1,1
"503304",6,2016,35.7886101659578,854502.22645972,267983,141255.9675,1,1
"503304",6,2017,34.154072,0,30860,16278.65,1,1
"503304",6,2018,36.812905,0,6142,3163.13,1,1
"503304",7,2004,34.154072,0,95656,32044.76,1,1
"503304",7,2006,33.732368,0,307522,96869.43,1,1
"503304",7,2008,34.1932257774016,17579.6196864229,361539,152352.5346,1,1
"503304",7,2010,34.154072,0,139665,31409.31555,1,1
"503304",7,2012,34.154072,0,617434,210421.5072,1,1
"503304",7,2014,35.3061628510975,92535.5468732501,694327,247319.2774,1,1
"503304",7,2016,34.154072,0,27570,14818.875,1,1
"503304",7,2017,34.154072,0,81608,43048.22,1,1
"503304",7,2020,36.812905,0,15214,9128.4,1,1
"503304",8,2004,36.812905,0,101819,34109.365,1,1
"503304",8,2008,34.2575538350836,19268.7357078287,234719,98910.5866,1,1
"503304",8,2010,34.154072,0,199588,58978.254,1,1
"503304",8,2012,34.154072,0,504906,169747.7088,1,1
"503304",8,2014,34.154072,0,316500,112737.3,1,1
"503304",8,2016,36.812905,0,9603,5161.6125,1,1
"503304",8,2017,34.154072,0,12471,6578.4525,1,1
"503304",9,2001,46.187,0,8756,448.867584,1,1
"503304",9,2003,36.812905,0,11259,3870.28125,1,1
"503304",9,2009,38.5380882905433,1504646.95095876,115315,34479.185,0.698235268612063,1
"503304",9,2010,36.812905,0,241357,71320.9935,1,1
"503304",9,2011,34.154072,0,57460,16634.67,1,1
"503304",9,2012,34.154072,0,13487,4596.3696,1,1
"503304",9,2013,34.154072,0,22196,8057.7029,1,1
"503304",9,2014,34.154072,0,342444,121978.5528,1,1
"503304",9,2016,34.154072,0,48244,25931.15,1,1
"503439",8,2000,36.606225,0,3968,3309.88147,0.00211294575451972,1
"504605",1,2007,33.732368,0,2534,155.4609,1,1
"504605",10,2000,33.7409178154862,1774.94490795721,17863,5031.6038,0.88341923901083,1
"504605",10,2003,33.742,0,3790,1042.25,1,1
"504605",11,2001,33.742,0,498,194.8032,0.546783625730994,1
"504605",11,2009,33.732368,0,943,590.7642,0.153456827614131,1
"504605",12,2000,33.7403564847796,2114.35221077002,1185,897.43915,0.0198879779202857,1
"504605",2,2002,33.732368,0,1604,3193.754125,0.0165614189226292,1
"504605",2,2005,33.732368,0,192,250.38225,0.155642023346304,1
"504605",3,2004,33.732368,0,543,1843.438,0.00152649560223886,1
"504605",4,2005,33.732368,0,1700,385.803,1,1.707193868664
"504605",5,2001,33.742,0,2342,791.032,1,1
"504605",5,2005,33.732368,0,370,64.95,0.7,1
"504605",5,2017,33.7364852120141,2780.61548442927,17192,7643.264,0.955664752650177,1
"504605",6,2000,33.608367227849,105572.901097897,1530.7,3423.46919,0.0114909753284504,1
"504605",6,2001,33.733407406298,1743.98585136674,5289,1521.23072,1,1
"504605",6,2005,33.742,0,1600,389.7,0.993333333333333,1.14314401936049
"504605",6,2006,33.732368,0,1700,321.3,1,1
"504605",6,2007,33.732368,0,4454,1475.4675,1,1
"504605",6,2010,33.732368,0,2927,2356.7898,0.0351070765835799,1
"504605",7,2001,33.7367419480621,2798.48545119975,4495,1825.9952,0.54589409654527,1
"504605",7,2005,33.742,0,3830,1266.44706,0.937842328758693,1
"504605",7,2006,33.732368,0,6655,1295.469,1,1
"504605",7,2007,33.7379266459233,2776.70216565249,6457,1833.69015,0.822242296497039,1.05001872572915
"504605",7,2010,33.732368,0,4210,882.954,1,1.28535297112149
"504605",8,2000,33.7407124529881,1912.65753599102,35856,10167.74735,0.866096825271725,1
"504605",8,2005,33.742,0,35610,11480.62695,0.926488309072703,1.08984240988023
"504605",8,2006,33.732368,0,630,190.26,0.768211920529801,1
"504605",8,2007,33.7402469212098,2168.66679822136,7034,2825.71965,0.145465598471526,1.29564635117818
"504605",8,2009,33.732368,0,1040,310.96,1,1
"504605",9,2000,33.742,0,22772,6678.5966,1,1
"504605",9,2005,33.7402294126278,2177.04690769473,15606,5329.60215,0.70169516311832,1.32147266995037
"505444",2,2001,41.782681,0,4746,4655.01328,0.00474155467930265,1
"506059",4,2020,43.366,0,6175,3705,1,1
"507001",6,2000,37.010322,0,1563.6,4674.87192,0.00903832248734635,1
"507630",1,2012,34.154072,0,25602,10179.3552,1,1
"507630",12,2011,34.154072,0,51301,20792.2953,1,1
"507798",1,2001,33.732368,0,285483,20326.3896,1,1.13151937907102
"507798",1,2002,33.732368,0,1210800,169116.98865,1,1.00299399332446
"507798",1,2003,33.742,0,345727,23106.91625,1,1.88610936668422
"507798",1,2004,33.9059050168798,95127.4820181788,198538,35794.6964,1,1.19231123472506
"507798",1,2005,33.9069018028115,95223.6236973571,399638,129782.4405,1,1
"507798",1,2006,33.742,0,1306408,405618.0849,1,1.00186500172366
"507798",1,2007,33.8465940720902,84631.502280072,462539,134151.97137,1,1.00481649592147
"507798",1,2008,33.9062057834996,94962.5974354415,196991,44582.615,1,1.2231494724018
"507798",1,2009,33.8394073554044,82626.5665595146,330458,37203.68496,1,2.37755824538328
"507798",1,2010,33.742,0,794567,222865.38489,1,1.03340564952082
"507798",1,2011,33.742,0,1417303,97803.51042,1,1.11656686376498
"507798",1,2012,33.742,0,463411,33086.46576,1,1.0632994127215
"507798",1,2018,33.742,0,542237,279252.055,1,1
"507798",1,2019,33.742,0,521206,263730.236,1,1
"507798",10,2000,33.732368,0,1001510,169102.66911,1,1.06295154679139
"507798",10,2001,33.732368,0,559613,85168.906,1,1
"507798",10,2002,33.7395248133386,2455.98473132275,294154,28573.715465,1,1.80613652935186
"507798",10,2003,34.0572344935053,82296.3299023691,626245,112499.65375,1,1.3962715439502
"507798",10,2005,33.750694855588,4796.43791886716,160951,52199.00301,1,1.0005097855856
"507798",10,2006,33.742,0,443500,27403.0281,1,1.40310431849313
"507798",10,2007,33.742,0,587172,70401.89802,1,1.81110900231198
"507798",10,2008,34.0636944833854,288397.217708972,45233,2735.43382,0.895244404048496,1
"507798",10,2009,33.7693920225604,48477.2036120033,977060,263429.778352,0.999612274661434,1.12646527541889
"507798",10,2010,33.7434855313886,2172.59886507261,1203968,343092.441606,1,1.00029690725056
"507798",10,2011,33.742,0,1806828,521521.18776,1,1.00024858554682
"507798",10,2012,33.742,0,1666078,493862.936,0.999723971996959,1.2573019299919
"507798",10,2013,33.7401322631367,2222.11839829109,1637993,294356.927935,1,2.05029090813458
"507798",10,2014,33.7373305804709,2809.03081942598,1299194,281816.79256,0.688208135498908,2.11565420223387
"507798",10,2015,34.0075064818308,98535.35198664,598790,58079.34516,1,1.01857242893281
"507798",10,2016,33.742,0,143377,15413.0275,1,1.4705809952068
"507798",10,2017,33.8608905385498,88096.1879812861,215195,37525.928,1,1.69650089115666
"507798",11,2000,34.1891980723641,92413.6675399103,704244,89476.29324,1,1
"507798",11,2001,33.732368,0,840760,119724.224,1,1
"507798",11,2002,33.742,0,176542,11036.383825,1,1.39372654357409
"507798",11,2003,33.8527365150006,99055.94766267,461039,185204.009375,1,1
"507798",11,2004,33.9412767940361,109778.4848838,187182,60358.0555,1,1
"507798",11,2005,33.7880047120726,61275.0960952222,248010,87617.192775,1,1
"507798",11,2006,33.7417233362238,938.767909646217,336617,21682.4202,0.990874155275342,1.92336280888544
"507798",11,2007,33.7992495369318,67289.8590162607,520731,158295.47859,1,1.14906163026332
"507798",11,2008,34.154072,0,14356,6049.6184,1,1
"507798",11,2009,33.7622009575426,42020.5388036238,1208623,348428.567864,1,1.00029857670587
"507798",11,2010,33.742,0,2123042,618992.038896,1,1.00010857708508
"507798",11,2011,33.742,0,1585189,458912.2155,1,1
"507798",11,2012,33.742,0,1566408,533831.8464,1,1
"507798",11,2013,33.7364311243321,2775.80504217497,690626,64673.825275,1,1.06473181297522
"507798",11,2014,33.742,0,281956,77255.944,1,1
"507798",11,2016,33.742,0,412976,48788.531,1,1.0051647869817
"507798",11,2017,33.775674944679,53306.2684611932,318845,144073.08935,1,1.11338044822957
"507798",11,2018,33.742,0,150102,71815.514,1,1.00649796012717
"507798",12,2000,34.2742945897161,55323.5907555797,635073,67833.745695,1,1.13727220137052
"507798",12,2001,33.732368,0,805701,114731.8224,1,1
"507798",12,2002,33.8674778107228,89475.9712554533,240071,23874.254725,1,1.89567592638955
"507798",12,2003,33.742,0,536952,163475.2625,1,1
"507798",12,2004,33.9517148549317,107631.367785468,519936,173057.6165,1,1.00428254006854
"507798",12,2005,33.742,0,1179876,396267.490695,1,1.00276365422975
"507798",12,2006,34.0919131288442,69444.3489421304,80089,25228.035,1,1
"507798",12,2007,33.742,0,516944,173061.497205,1,1.02501552581021
"507798",12,2008,34.1101123549779,59889.5225490132,459306,188789.46352,1,1.00148488403527
"507798",12,2009,33.7801247812796,56382.2319336063,1137959,327347.084896,1,1.00031665354367
"507798",12,2010,33.742,0,1782422,519787.75641,1,1.00010690835912
"507798",12,2013,33.742,0,142634,11540.5089,1,1
"507798",12,2016,33.742,0,491734,257240.405,1,1.00612327270738
"507798",12,2017,33.7379318862407,18392.1081317055,799156,387614.9125,1,1.05863536588763
"507798",12,2018,33.742,0,611470,314907.05,1,1
"507798",2,2002,33.732368,0,925785,120914.25795,1,1.15929986601383
"507798",2,2003,33.742,0,330199,14379.1725,1,1.17242976180025
"507798",2,2004,33.742,0,401857,107697.676,1,1
"507798",2,2005,33.742,0,363041,116818.70628,1,1.00160743295437
"507798",2,2006,33.742,0,735073,228812.787,1,1.00099674016388
"507798",2,2007,33.89496922501,93911.5533824919,768607,225864.95754,1,1.01020465864694
"507798",2,2008,33.741773196255,852.238623461085,800919,195777.76246,1,1.16488780560124
"507798",2,2009,33.8875955008588,92920.9074804484,353678,145882.2196,1,1.00087434270343
"507798",2,2010,33.742,0,599694,167349.387372,1,1.04833108875234
"507798",2,2011,33.742,0,417451,26254.2339,1,1.63545328750885
"507798",2,2016,33.739082813875,2582.63361454581,783643,43164.65775,1,1
"507798",2,2018,33.742,0,564311,258498.894,1,1.19719553261258
"507798",2,2019,33.742,0,25040,12670.24,1,1
"507798",3,2001,33.7378076812139,2786.65431548414,269876,21519.9508,1,1.96701174657204
"507798",3,2002,33.732368,0,333485,28784.85995,1,1.87689807767418
"507798",3,2003,33.742,0,74289,4258.38875,1,1.76740292989752
"507798",3,2004,33.742,0,277374,72154.377,1,1.0203622906819
"507798",3,2005,33.9077291351342,95301.583576952,77033,25247.797866,0.997024438867947,1.00439675155953
"507798",3,2006,33.742,0,422253,132761.727,0.999922176366386,1
"507798",3,2007,33.8132119854472,76220.4578058855,542017,35311.44036,1,1.72859210366557
"507798",3,2008,33.7412124641084,1540.0170241968,811091,129802.80656,1,1.47562277119879
"507798",3,2009,33.9265985072813,96635.3108103924,74365,30531.466472,0.970810462025553,1.00011557054849
"507798",3,2016,33.7407042470559,1917.79931042606,286510,15399.9125,1,1
"507798",3,2017,33.742,0,176585,93148.5875,1,1
"507798",4,2001,34.1551940263004,87966.3209962754,381474,42922.3148,1,1
"507798",4,2002,33.732368,0,419509,25601.60728,1,1.8947154304683
"507798",4,2003,35.9292965361424,397381.718844557,93052,29998.134375,1,1
"507798",4,2004,33.9469221288569,100352.174656144,297593,81848.9755,1,1
"507798",4,2005,33.742,0,444533,48414.01578,1,2.01831242994726
"507798",4,2008,33.742,0,360032,19792.1647,1,1.11322530016273
"507798",4,2012,33.742,0,285600,21347.5984,1,1.25566222875803
"507798",4,2013,33.742,0,235880,20233.338,1,1.60465680989467
"507798",4,2016,33.732368,0,91242,6706.495,1,2.08482796681788
"507798",4,2017,34.0305883984927,88938.7095996671,639028,286793.40495,1,1.12807658964034
"507798",5,2001,34.311203,0,252359,33023.5924,1,1
"507798",5,2002,33.732368,0,219914,14594.1463,1,1
"507798",5,2003,36.606225,0,90475,30113.325,1,1
"507798",5,2004,34.2014916727744,18655.9680516313,197946,66311.91,1,1
"507798",5,2005,33.742,0,188557,11502.013686,1,1.98547094289771
"507798",5,2007,33.742,0,358853,17612.50524,1,1.55522394029015
"507798",5,2009,33.742,0,531231,113301.06268,0.369405150225375,1.04120238979983
"507798",5,2011,36.7533224828563,23141.1481873178,277362,80296.299,1,1
"507798",5,2012,33.742,0,521819,45161.74816,0.99999396303263,1.30008929507153
"507798",5,2013,33.742,0,443785,45202.18633,1,1.87334459469684
"507798",5,2014,33.7408569154472,1817.6965915179,422745,40129.00976,1,1.39970103831286
"507798",5,2015,33.732368,0,21308,2314.0488,1,1.41890994622009
"507798",5,2016,33.742,0,298185,48517.502,1,1.81268689053008
"507798",5,2017,33.742,0,181539,26642.8645,1,2.12801625363387
"507798",6,2001,34.311203,0,443489,63152.8336,1,1
"507798",6,2003,33.742,0,16143,6658.9875,1,1
"507798",6,2004,34.2675610961373,18199.3359054066,276105,92495.175,1,1
"507798",6,2005,33.742,0,8977,3498.3369,1,1
"507798",6,2007,33.742,0,557547,27364.40676,1,1.07920780580417
"507798",6,2009,33.742,0,521913,123826.03012,1,1.70664547297503
"507798",6,2010,33.742,0,59159,4450.72053,1,1.15139384830477
"507798",6,2011,34.9452260571244,456982.271595081,396836,114884.022,1,1
"507798",6,2012,33.742,0,676770,53860.73632,1,1.00737695193856
"507798",6,2013,33.742,0,1007379,316869.27545,1,1.09036787219881
"507798",6,2014,33.7913528121015,63219.7899009717,615689,157195.18096,1,1.38813863149408
"507798",6,2015,33.7338735037536,2041.16791601838,219576,24528.43944,0.843697699995218,1.06978344730816
"507798",6,2016,33.742,0,1034176,409633.14675,1,1.20273280589688
"507798",6,2017,33.742,0,380501,119814.3455,1,1.39007948157756
"507798",6,2018,33.742,0,169875,39124.344,1,1.4083885622829
"507798",7,2001,34.311203,0,491414,69977.3536,1,1
"507798",7,2003,33.742,0,143547,39866.37875,1,1.10865359248762
"507798",7,2004,34.0032193560052,93547.8227136303,256278,32529.1767,1,2.11484104312422
"507798",7,2005,33.742,0,301129,23469.99426,1,1
"507798",7,2006,33.742,0,32806,9837.954,1,1.00420969706509
"507798",7,2007,33.742,0,807392,40787.98308,1,1.12364832745353
"507798",7,2008,33.742,0,567654,69452.46308,1,2.93809498744674
"507798",7,2009,33.742,0,933525,106902.56434,0.997973225793622,3.09034593003836
"507798",7,2010,33.742,0,1256265,128150.260392,1,2.52756934840035
"507798",7,2011,33.742,0,951979,186171.708636,1,1.428500692129
"507798",7,2012,34.1219547622168,76216.9782000829,868818,197354.53656,1,1.35522187417466
"507798",7,2013,33.742,0,1012478,365114.67243,1,1.00513366163822
"507798",7,2014,34.2529419339964,69583.1041916875,536698,191171.8276,1,1
"507798",7,2015,33.9723813916624,94855.2087194005,623321,95820.3321,1,1.96458289068026
"507798",7,2016,33.8277299477865,79001.6657406134,298390,160384.625,0.965139582425684,1
"507798",7,2017,33.742,0,348732,176835.724,0.697285713603887,1.02928978843009
"507798",7,2018,33.742,0,415573,121574.505,0.230832772052002,1
"507798",8,2000,33.732368,0,53842,4706.86764,1,1
"507798",8,2001,46.187,0,741905,52823.636,1,1
"507798",8,2003,33.742,0,89230,36807.375,1,1
"507798",8,2004,33.742,0,378235,27026.929,1,1.16785700376536
"507798",8,2005,33.742,0,356012,89021.83395,0.712347176936586,1.34270402645723
"507798",8,2006,33.7662636194198,45811.4916270339,263315,93501.765,0.108502818101883,1
"507798",8,2007,33.742,0,623960,74790.0672,1,1.90396586920838
"507798",8,2008,33.742,0,327703,62090.69538,1,2.00484225897299
"507798",8,2009,33.742,0,689450,179419.42304,0.628791522837794,1.91246462216966
"507798",8,2010,33.742,0,488971,82773.564072,0.893838065347091,1.7750506488234
"507798",8,2011,33.742,0,222045,62968.341348,1,1.00016758651577
"507798",8,2012,33.8600121587448,87902.2342314981,759098,254701.04912,1,1.01764170259489
"507798",8,2013,33.742,0,986809,350511.712555,1,1.00089269352748
"507798",8,2014,34.0922498605373,110480.938750489,727578,225080.73596,0.725229101743337,1.33944397046558
"507798",8,2015,34.0002526257689,107351.255127953,843333,91045.5159,1,1.35392608614362
"507798",8,2016,34.0203577819732,90902.8539664418,319470,75902.4175,1,1.79404708250682
"507798",8,2017,33.742,0,405164,118476.8165,0.0666356189609467,1
"507798",8,2018,33.742,0,658213,137404.266,0.567577596171577,1
"507798",9,2000,33.7339437612359,2079.20452192477,186172,32125.939375,0.710833073499816,1.64043811464448
"507798",9,2001,45.5374872756535,644884.586589354,264744,19819.5168,0.947809343162191,1
"507798",9,2002,33.732368,0,337351,20314.68238,1,1.814817273204
"507798",9,2003,33.742,0,128188,8812.925,1,1
"507798",9,2005,33.742,0,90079,29986.36281,0.994964519006298,1.00754046711322
"507798",9,2007,33.742,0,856770,53709.489405,0.915667221003625,1.46343299875842
"507798",9,2008,33.742,0,354291,29066.2757,1,1.81280500859867
"507798",9,2009,33.8559963289617,86984.7654321062,1098677,329881.4376,0.774420946078719,1.2388450117006
"507798",9,2010,33.742,0,636648,64814.98773,1,2.70877105383678
"507798",9,2011,33.742,0,1258531,253371.810444,1,1.22982921473137
"507798",9,2012,33.742,0,1108805,365920.0272,1,1.03328468439491
"507798",9,2013,33.742,0,1271381,386582.111125,1,1.0722379823064
"507798",9,2014,33.7419029018951,561.455194563136,792206,212724.89776,0.517981827798623,2.47734654555259
"507798",9,2015,33.8112256960381,75300.8862243654,684895,66941.6373,1,1
"507798",9,2016,33.742,0,18398,2373.342,1,1
"507798",9,2017,33.742,0,497985,191699.0704,0.147829661306485,1
"507798",9,2018,33.742,0,396279,106708.0515,0.340593947589794,1
"509552",11,2008,46.887187,0,1398434,157045.08848,0,0
"509552",6,2006,46.887187,0,2891006,215954.33706,7.9933564822104e-05,1
"509552",6,2007,46.887187,0,3028518.9356,279472.01565984,0,0
"509552",7,2006,46.887187,0,6223284,473751.85536,3.77559682302623e-05,1
"509552",7,2007,46.887187,0,3995373.2505,364555.143186479,2.90168101235345e-05,1
"509552",8,2006,46.887187,0,367979,27941.33034,0.000309528569139704,1
"509552",8,2008,46.887187,0,3746008.3629,364356.28265288,0,0
"509557",10,2007,34.2039697145787,456839.524148949,21005,72151.1583,0.000297604369852507,1
"509557",10,2011,39.7270355286276,1535885.0682232,121756,187787.5332,0,0
"509557",10,2012,38.0173124469204,1448312.49176436,84874,133393.2096,0,0
"509557",10,2017,46.2571764907092,224705.147227356,83427,124622.96165,0.00338621385989185,1
"509557",7,2018,46.887187,0,19146,26096.389,0,0
"509557",7,2019,46.887187,0,33980,47633.4232,0,0
"509557",8,2017,46.887187,0,53848,76326.7602,0.00483775282787386,1
"509557",8,2018,46.887187,0,82526,126046.559,0,0
"509557",8,2019,46.887187,0,75501,116906.41204,0,0
"509557",9,2009,46.887187,0,83395,101008.0006,0,0
"509557",9,2012,46.887187,0,133530,206004.512,0,0
"509557",9,2015,46.887187,0,115736,137673.7404,0,0
"509557",9,2017,46.887187,0,99612,146180.2936,0.00396941328896059,1
"509557",9,2018,46.887187,0,48557,74316.9205,0,0
"509557",9,2019,46.887187,0,80085,123448.2634,0,0
"509632",1,2000,33.732368,0,642859,60622.18578,1,2.23021610546196
"509632",1,2001,33.732368,0,694946,61856.76576,1,1.97434203496163
"509632",1,2002,33.732368,0,929550,85837.0833,1,1.82717899570492
"509632",1,2003,33.732368,0,299017,16486.4975,1,1.01487102776108
"509632",1,2004,34.311203,0,241008,93947.7015,1,1
"509632",1,2005,34.311203,0,192986,51642.7842,1,1.06216053831852
"509632",1,2006,33.732368,0,681940,210522.2427,1,1.01048079840859
"509632",1,2007,33.732368,0,764495,73132.5129,1,2.97714981297144
"509632",1,2008,33.7926896465235,69446.4986351302,316784,97574.14058,1,1.00246574429003
"509632",1,2009,33.732368,0,998183,78557.1371,1,1.20302969957158
"509632",1,2010,33.732368,0,583296,67464.08613,1,1.99629678234166
"509632",1,2011,33.7407295046764,12020.1320920097,893244,59569.80126,1,1.14511112212417
"509632",1,2012,33.732368,0,868079,78625.43408,1,1.05561599702248
"509632",1,2015,33.732368,0,102664,8666.03022,1,1.3331536695109
"509632",1,2020,34.311203,0,17660,8830,1,1
"509632",10,2000,33.8048686030466,75228.3334641332,518035,63604.132975,1,1.98102945297819
"509632",10,2001,33.732368,0,525258,47710.08048,1,2.71403408028527
"509632",10,2002,34.2485202665768,70376.7169417144,491282,60776.34655,1,1.24603894597383
"509632",10,2003,33.7701720225949,56168.2994508691,1020214,119365.173125,1,2.25963689340529
"509632",10,2004,33.732368,0,445046,35477.8601,1,1.8304645630457
"509632",10,2005,33.732368,0,153855,24647.102595,1,1.94410921805659
"509632",10,2006,33.732368,0,1022501,74701.494,1,1.71609553943469
"509632",10,2007,33.732368,0,664165,42681.45267,1,1.38165248220899
"509632",10,2008,34.311203,0,60083,17709.4253,0.967366529957356,1.35063957422667
"509632",10,2009,33.732368,0,172994,51001.75756,0.690583184678783,1.02870078396732
"509632",10,2010,33.732368,0,471715,124545.60837,1,1.02549220338332
"509632",10,2011,33.732368,0,1044136,302277.372,1,1
"509632",10,2012,33.732368,0,387655,132112.824,1,1
"509632",10,2013,33.732368,0,921213,234371.782765,1,1.33436674851821
"509632",10,2014,33.732368,0,275687,55244.36224,1,1.52662475055723
"509632",10,2017,34.311203,0,8067,4255.3425,1,1
"509632",10,2018,34.311203,0,11993,6176.395,1,1
"509632",11,2000,33.732368,0,695995,89957.387355,1,1.5340906608196
"509632",11,2001,33.732368,0,920417,96359.1252,1,2.60987098447275
"509632",11,2002,34.1398811843333,103470.60282271,406908,46324.88535,1,1.79623116355083
"509632",11,2003,34.311203,0,600361,227011.503125,1,1
"509632",11,2004,34.311203,0,125251,37763.1765,1,1
"509632",11,2005,33.732368,0,451343,153176.50821,1,1.01649443158827
"509632",11,2006,33.732368,0,417182,34516.2762,1,1.38140448163039
"509632",11,2007,33.732368,0,639810,55115.90748,1,2.6692937940168
"509632",11,2008,34.311203,0,100421,21203.7644,1,1.889694456686
"509632",11,2009,33.9212526206996,106462.021067313,340483,97300.95076,1,1.00251876350793
"509632",11,2010,33.732368,0,843070,242427.79812,1,1.0023056765582
"509632",11,2011,33.732368,0,1111169,321017.8071,1,1.00017280347354
"509632",11,2012,33.732368,0,872181,246544.4896,1,1.09639219749893
"509632",11,2013,33.732368,0,146051,13694.16309,1,1.97428139234986
"509632",11,2014,33.732368,0,488322,90942.74268,1,1.29621201139707
"509632",11,2017,34.3037772925492,8621.18383433575,348203,181618.7775,1,1
"509632",11,2018,34.311203,0,507402,261312.03,1,1
"509632",11,2019,34.311203,0,44566,22277.662,1,1.00049981934247
"509632",12,2000,33.732368,0,957406,107923.55965,1,1.70622097131906
"509632",12,2001,33.732368,0,796352,75310.29056,1,1.93805745421451
"509632",12,2002,33.732368,0,273295.06,23247.1872422,1,2.46436090637177
"509632",12,2003,34.2263882278559,80103.2924242237,380786,98254.715625,1,1.00291503813392
"509632",12,2004,34.311203,0,233319,70157.241,1,1
"509632",12,2005,33.732368,0,777062,262715.949735,1,1.00419843494889
"509632",12,2006,33.732368,0,800318,54833.7762,1,1.60337196305056
"509632",12,2007,33.732368,0,482509,88777.58499,1,1.47318962582444
"509632",12,2008,33.8359497085923,87094.1839630707,283972,50625.58732,1,2.03932383299356
"509632",12,2009,33.732368,0,181299,53963.0416,1,1.00080263392947
"509632",12,2010,33.732368,0,714743,210645.15378,1,1.00022212120428
