year,month,port,SDM_60,SDM_90,SDM_120
2009,3,MNA,0.17985472846064124,0.13931574390110438,0.10729112315686788
2009,3,MRA,0.14657182054418808,0.11380356596618935,0.09492365909452227
2009,3,SBA,0.258445373989181,0.2014160307877091,0.1620294973704104
2009,3,LAA,0.08145666247840416,0.07162084324478891,0.07253719330271362
2009,3,SDA,0.056927712198587194,0.043757330635948125,0.03952719176907164
2009,3,CA2,NA,NA,NA
2009,4,NPS,NA,NA,NA
2009,4,SPS,NA,NA,NA
2009,4,CWA,0.2490873657696777,0.20590051972602375,0.17673597462154772
2009,4,CLW,0.29625271865457453,0.23951993360710533,0.198405153363639
2009,4,WA5,NA,NA,NA
2009,4,CLO,0.29521050004820737,0.24573142181780905,0.200150847988507
2009,4,TLA,0.24214646300412918,0.20162840090098155,0.1698100810680604
2009,4,NPA,0.21855919608808677,0.16790157503244962,0.13805846302737715
2009,4,CBA,0.19874619623577153,0.1590371178976859,0.1311845627994305
2009,4,BRA,0.22681790080462252,0.1736204252182825,0.1438186959306156
2009,4,OR1,NA,NA,NA
2009,4,CCA,0.24925998078221506,0.1964190096080972,0.15882258006145783
2009,4,ERA,0.28365800918518813,0.20582760197092478,0.15332372715859952
2009,4,BGA,0.16793336520592372,0.14088448367406134,0.11554020004462724
2009,4,BDA,0.26607692404937594,0.2512753631427022,0.2122034278328997
2009,4,SFA,0.5354346020914176,0.38784708072948787,0.27264100358115284
2009,4,MNA,0.2719482963743769,0.20794820805253872,0.17284532396520522
2009,4,MRA,0.24428630784711464,0.1851185367408801,0.14482270291966634
2009,4,SBA,0.23706649656200574,0.19985320610450763,0.17536668718007986
2009,4,LAA,0.10778516195013478,0.09054896080783346,0.08818742105703767
2009,4,SDA,0.07424997626643243,0.0554421107109949,0.04805215377547409
2009,4,CA2,NA,NA,NA
2009,5,NPS,NA,NA,NA
2009,5,SPS,NA,NA,NA
2009,5,CWA,0.22218346086881494,0.17348365077050867,0.14883069980326014
2009,5,CLW,0.2571738010403045,0.19790862588705638,0.157725289745233
2009,5,WA5,NA,NA,NA
2009,5,CLO,0.2696156970821836,0.203783131421672,0.1594418900738187
2009,5,TLA,0.22295296428964478,0.1788607356384529,0.1436591601754455
2009,5,NPA,0.20472335283492463,0.15442397658783802,0.1224632646606859
2009,5,CBA,0.1863683818458473,0.15504363088824977,0.12662464316767735
2009,5,BRA,0.20866852421332907,0.16455164330221722,0.13956427006021851
2009,5,OR1,NA,NA,NA
2009,5,CCA,0.23790043917209272,0.19228530540535452,0.15069420617850202
2009,5,ERA,0.2840068058791395,0.19386467453555603,0.1397900662103412
2009,5,BGA,0.18180173582207132,0.14750843013617196,0.12262536304161546
2009,5,BDA,0.37487586828008773,0.2902359564887209,0.22183917366750983
2009,5,SFA,0.4812376625779345,0.37092020737815073,0.2610787235291854
2009,5,MNA,0.20612027456265125,0.18047215997971117,0.15791912362800742
2009,5,MRA,0.2401266185158448,0.1992449206993792,0.1677046386857815
2009,5,SBA,0.2215039540703098,0.19377245074980418,0.1821700668143872
2009,5,LAA,0.056411118625540144,0.05656120648448173,0.06891676720472113
2009,5,SDA,0.046977363468807716,0.04179064515085807,0.04246676077740926
2009,5,CA2,NA,NA,NA
2009,6,NPS,NA,NA,NA
2009,6,SPS,NA,NA,NA
2009,6,CWA,0.20716916218234432,0.15856445892800197,0.1266568092643883
2009,6,CLW,0.23387221609631542,0.17069658907220345,0.13259617450507674
2009,6,WA5,NA,NA,NA
2009,6,CLO,0.2464884131614651,0.17487503808177537,0.133799973820924
2009,6,TLA,0.20220659974697835,0.15689431262204812,0.12958166866828585
2009,6,NPA,0.24659911831840872,0.17204796084326582,0.13058710134759882
2009,6,CBA,0.20480974234601176,0.15467384562023123,0.12521739995282063
2009,6,BRA,0.12464571749561176,0.1086190757552719,0.0926679792105035
2009,6,OR1,NA,NA,NA
2009,6,CCA,0.15036988893696845,0.11441801147839914,0.09550992432179757
2009,6,ERA,0.18762132092753703,0.13117371646733506,0.09581034575375032
2009,6,BGA,0.15410124706414838,0.12261781158581884,0.10201445882640106
2009,6,BDA,0.2298799231786419,0.167512183092514,0.1307419585819247
2009,6,SFA,0.23024780404041795,0.18489333964228907,0.14730631450486228
2009,6,MNA,0.14602090764192888,0.11954320229058506,0.09514730306678078
2009,6,MRA,0.14768323129055655,0.10215041936784418,0.07913145933698258
2009,6,SBA,0.06104649797651089,0.07342668514077862,0.07173598054276507
2009,6,LAA,0.03419649026767221,0.03475114300803054,0.03740055044489289
2009,6,SDA,0.048528670096480896,0.03928269262063828,0.034785447084625165
2009,6,CA2,NA,NA,NA
2009,7,NPS,NA,NA,NA
2009,7,SPS,NA,NA,NA
2009,7,CWA,0.26267467836458835,0.19789998627948188,0.1531811440865819
2009,7,CLW,0.26508094709704183,0.20381991036781408,0.16333109810185042
2009,7,WA5,NA,NA,NA
2009,7,CLO,0.2719596714201954,0.20955891968597742,0.16430108246141656
2009,7,TLA,0.2501635752827134,0.19657377111357596,0.16555809034055677
2009,7,NPA,0.334962881966799,0.23403129064847017,0.17523520228654
2009,7,CBA,0.23560643220283148,0.17640548790631555,0.14549131571328575
2009,7,BRA,0.23632053484797136,0.1632109410386702,0.12591563878499232
2009,7,OR1,NA,NA,NA
2009,7,CCA,0.23542489309015568,0.1775010993154188,0.13550629761141414
2009,7,ERA,0.21770041479052638,0.1455780116025038,0.10664696766774481
2009,7,BGA,0.09054859860559865,0.08220307575117702,0.07195892031209382
2009,7,BDA,0.14432322974300085,0.11119596584000128,0.08689840652176783
2009,7,SFA,0.1657849445946133,0.11519264091744244,0.08446738983049955
2009,7,MNA,0.08426482264361965,0.06798643033079266,0.054569108422745365
2009,7,MRA,0.0908034210944937,0.06879481460702472,0.05512712774601841
2009,7,SBA,0.05045289649397776,0.05743002552529685,0.05894902460356997
2009,7,LAA,0.04824401858155145,0.03952844320884666,0.039238710984624475
2009,7,SDA,0.042500479400128924,0.03169887191326808,0.028553877482854793
2009,7,CA2,NA,NA,NA
2009,8,NPS,NA,NA,NA
2009,8,SPS,NA,NA,NA
2009,8,CWA,0.2255694757546148,0.1707880043311357,0.13553520041348774
2009,8,CLW,0.2516109305731971,0.1861178414872619,0.1504678998180494
2009,8,WA5,NA,NA,NA
2009,8,CLO,0.2637297409256139,0.19548941278813783,0.1543677020044876
2009,8,TLA,0.26898212302210217,0.19979010461572716,0.15713740251197228
2009,8,NPA,0.284515122492012,0.20026549017714512,0.1480071254805399
2009,8,CBA,0.15583422724577214,0.12606797521260704,0.1044158117360663
2009,8,BRA,0.14102140187094925,0.10526653230079161,0.08248089870164449
2009,8,OR1,NA,NA,NA
2009,8,CCA,0.14452499257610438,0.11278845699869151,0.09274772723360998
2009,8,ERA,0.1666111937207113,0.11312542563955665,0.08280210603295927
2009,8,BGA,0.10618627797061157,0.07823235235932144,0.059098285075364035
2009,8,BDA,0.11090277778173896,0.08620340041874582,0.06805899189423822
2009,8,SFA,0.1653577334546189,0.11143059411810505,0.07650089169657158
2009,8,MNA,0.07626738199094041,0.05805270375501611,0.04697693283021034
2009,8,MRA,0.058867165635488904,0.052708977293441636,0.04456926829836773
2009,8,SBA,0.05963366358385732,0.062135909623917074,0.06505756659633628
2009,8,LAA,0.026057101118898758,0.02439871070571083,0.027390619492105788
2009,8,SDA,0.0206034068872601,0.017174676768512483,0.018133295075957033
2009,8,CA2,NA,NA,NA
2009,9,NPS,NA,NA,NA
2009,9,SPS,NA,NA,NA
2009,9,CWA,0.1552913262637125,0.11526821969693082,0.08994964447297507
2009,9,CLW,0.1829085788605784,0.13219993125336865,0.10289312273514184
2009,9,WA5,NA,NA,NA
2009,9,CLO,0.18809062112788005,0.13659127149977862,0.1045907057057868
2009,9,TLA,0.1581811372068573,0.11431563864990726,0.09294688217627417
2009,9,NPA,0.146012216963984,0.10286407901041277,0.07762999173935187
2009,9,CBA,0.08130195028537875,0.06598258917722763,0.0562258424765491
2009,9,BRA,0.09716809144123427,0.07472827126081719,0.06167905770993162
2009,9,OR1,NA,NA,NA
2009,9,CCA,0.11679625342309964,0.09268020099721468,0.07304799912966423
2009,9,ERA,0.15033154706203047,0.10247189590262006,0.07496209031364857
2009,9,BGA,0.08156086012565841,0.06388967258989754,0.0498895918164224
2009,9,BDA,0.09047455230704796,0.07265139036162785,0.05676938975782699
2009,9,SFA,0.15234145128040336,0.1042607402342751,0.07383105588629978
2009,9,MNA,0.09040953334029994,0.06601741025276946,0.052532051926562434
2009,9,MRA,0.08978939339784639,0.06607946220305608,0.049494135020436064
2009,9,SBA,0.02773193221461649,0.037743559705543946,0.044227653690912014
2009,9,LAA,0.017370034472876657,0.017320613859935108,0.019699071157987958
2009,9,SDA,0.014028719064629712,0.012058680018366087,0.01214875985826485
2009,9,CA2,NA,NA,NA
2009,10,NPS,NA,NA,NA
2009,10,SPS,NA,NA,NA
2009,10,CWA,0.1855188381303382,0.15173531127744957,0.128617873413236
2009,10,CLW,0.2107315457388339,0.15834544605304246,0.12651268272287286
2009,10,WA5,NA,NA,NA
2009,10,CLO,0.21690423639860296,0.16213357341425713,0.12716928115779344
2009,10,TLA,0.1836827235372214,0.14094852128518068,0.1159029473988465
2009,10,NPA,0.1940711587339727,0.14271349124058288,0.11152638772165635
2009,10,CBA,0.1827911363568403,0.13522433285355595,0.10863584082076572
2009,10,BRA,0.1516387731410586,0.11886715824961484,0.09913174265936367
2009,10,OR1,NA,NA,NA
2009,10,CCA,0.16571848231379094,0.13418779394614785,0.10916073075496961
2009,10,ERA,0.19659894991777963,0.13418117897213203,0.09679601223540095
2009,10,BGA,0.10046571664191703,0.08245423215601633,0.06563131017483768
2009,10,BDA,0.2140835589955126,0.16183137833032785,0.12085386865941314
2009,10,SFA,0.29786965635161583,0.22372474424527644,0.15666290160487428
2009,10,MNA,0.14227359951779764,0.11029542584653013,0.09004412319547032
2009,10,MRA,0.114831197623058,0.08896512615158499,0.06881346556344944
2009,10,SBA,0.036233080716262904,0.04407669249262277,0.04904286168786806
2009,10,LAA,0.01676931153182386,0.016043822046398648,0.01727433757664594
2009,10,SDA,0.014695104178159318,0.012661387216122828,0.012058550140457078
2009,10,CA2,NA,NA,NA
2009,11,NPS,NA,NA,NA
2009,11,SPS,NA,NA,NA
2009,11,CWA,0.2642586713532607,0.2067696975310306,0.16321067598950403
2009,11,CLW,0.3407229436561465,0.22125472022998843,0.1628234416112101
2009,11,WA5,NA,NA,NA
2009,11,CLO,0.3425114158030954,0.22463761669362547,0.16540412339329033
2009,11,TLA,0.21644141628340782,0.16267074555325084,0.1395915667996502
2009,11,NPA,0.21725174812035578,0.14526605821363545,0.10919614947461517
2009,11,CBA,0.10921039793876902,0.08814549840343985,0.07561668077431827
2009,11,BRA,0.06393381457885988,0.05155842822889232,0.043359087708167494
2009,11,OR1,NA,NA,NA
2009,11,CCA,0.06891617658827963,0.05503580931335306,0.044591367741526625
2009,11,ERA,0.07864470429204662,0.058795726796441176,0.04512393090284614
2009,11,BGA,0.09242207965192696,0.075627905432831,0.058494577241705016
2009,11,BDA,0.1669336802855042,0.13751817807509017,0.10713706502995328
2009,11,SFA,0.27587024737514704,0.19447012131826746,0.13464054596728062
2009,11,MNA,0.11118056747464486,0.08737808656957695,0.07464113933028518
2009,11,MRA,0.13023495197955037,0.09509091795986575,0.07252548894367349
2009,11,SBA,0.052111181751307516,0.055874731155489785,0.05774909373700056
2009,11,LAA,0.022568149308383623,0.021579933155504032,0.023954394524189848
2009,11,SDA,0.018639022043916858,0.016035610537797583,0.01512217780792535
2009,11,CA2,NA,NA,NA
2009,12,NPS,NA,NA,NA
2009,12,SPS,NA,NA,NA
2009,12,CWA,0.3144150394866223,0.24181690068907327,0.1967221024304707
2009,12,CLW,0.43361614454161856,0.3005116843860535,0.2195525543263318
2009,12,WA5,NA,NA,NA
2009,12,CLO,0.4366799111066017,0.3020522204684758,0.22029161416460788
2009,12,TLA,0.26549371314200065,0.20488773212520395,0.16807343126657506
2009,12,NPA,0.1577225264939293,0.12088494630568639,0.0982572283784408
2009,12,CBA,0.09990666384669951,0.08271751477935693,0.07075912659898517
2009,12,BRA,0.09233959184128028,0.07297752986460845,0.05860144286906891
2009,12,OR1,NA,NA,NA
2009,12,CCA,0.09709672492671224,0.07340035296897993,0.05861585192133801
2009,12,ERA,0.0908265808934928,0.07127661872790128,0.057432842853481124
2009,12,BGA,0.09739040071945837,0.07491822441209578,0.058552860834427276
2009,12,BDA,0.14722276834955744,0.11570080210832405,0.08501035991560496
2009,12,SFA,0.20175201486817348,0.14433655120419026,0.10502224678636847
2009,12,MNA,0.10129050438024166,0.08167717156767797,0.06637638246544204
2009,12,MRA,0.16336608637146371,0.10781578666904718,0.07829991740839382
2009,12,SBA,0.120697322772235,0.08277549351825321,0.07020896910835545
2009,12,LAA,0.039143382350678685,0.034037517884248004,0.034061171639041064
2009,12,SDA,0.0260020508322123,0.021237950923797978,0.019558939480609782
2009,12,CA2,NA,NA,NA
2010,1,NPS,NA,NA,NA
2010,1,SPS,NA,NA,NA
2010,1,CWA,0.38382788548483754,0.30552717515989053,0.2368076413698557
2010,1,CLW,0.3449322920380013,0.245392857173849,0.20820800831644495
2010,1,WA5,NA,NA,NA
2010,1,CLO,0.35157563855075735,0.2406352809417532,0.20015780232883984
2010,1,TLA,0.24178111780970152,0.18051417898479155,0.15935493438799844
2010,1,NPA,0.2391836293362787,0.17761421395634222,0.14307149475849223
2010,1,CBA,0.21674325191098728,0.1707857131116571,0.1395291488715136
2010,1,BRA,0.14754135260100668,0.12012714231244798,0.10177347337391528
2010,1,OR1,NA,NA,NA
2010,1,CCA,0.15990527800226703,0.12593396963694922,0.09859827381509036
2010,1,ERA,0.14044580892457711,0.10727019187325526,0.07821845176142936
2010,1,BGA,0.08834798108706231,0.07389677969617305,0.06355544709593634
2010,1,BDA,0.15778565612647197,0.12574586060376836,0.09056918379990747
2010,1,SFA,0.20245324575344006,0.13341827304419598,0.09493957701217065
2010,1,MNA,0.07180111049123669,0.057986046126475906,0.049589524305171814
2010,1,MRA,0.14392661504383697,0.0940564137785163,0.06738349533465755
2010,1,SBA,0.16283267118682665,0.10012266187616999,0.07617868862950862
2010,1,LAA,0.05317791942293822,0.0407046526431534,0.037783178592177065
2010,1,SDA,0.03253772051241435,0.027612998091445653,0.02436688878371471
2010,1,CA2,NA,NA,NA
2010,2,NPS,NA,NA,NA
2010,2,SPS,NA,NA,NA
2010,2,CWA,0.3793507900168853,0.2735559984772036,0.2169814815020329
2010,2,CLW,0.4534470475893341,0.3222840718927892,0.23969477954722462
2010,2,WA5,NA,NA,NA
2010,2,CLO,0.4519594570726384,0.32272263245759897,0.24260897241316248
2010,2,TLA,0.30383940431915346,0.2292520318223225,0.1969429604995387
2010,2,NPA,0.26178103001401215,0.19342688402285957,0.15050551602657358
2010,2,CBA,0.17412118810226893,0.13710272811532162,0.11529433613549096
2010,2,BRA,0.1520172522353944,0.11805495147437492,0.09667436449068983
2010,2,OR1,NA,NA,NA
2010,2,CCA,0.16476547381397885,0.12571821876885983,0.10028486649380379
2010,2,ERA,0.1536180156390894,0.11525533079656804,0.08729756920239727
2010,2,BGA,0.09639749527753641,0.07393802980689768,0.06049127219114188
2010,2,BDA,0.16550373689705142,0.1298424564774776,0.09108687787260089
2010,2,SFA,0.22694520323592074,0.15468769601679275,0.10192203800028754
2010,2,MNA,0.05959533131742978,0.047735175056119176,0.04142974433029307
2010,2,MRA,0.07307788337724766,0.052730590868711034,0.04059776766430382
2010,2,SBA,0.15768323005232515,0.09729108735768996,0.0709410005083267
2010,2,LAA,0.0376987469587518,0.03004627327169674,0.02965035229460474
2010,2,SDA,0.025398427062826186,0.021819444729108992,0.020594501344943252
2010,2,CA2,NA,NA,NA
2010,3,NPS,NA,NA,NA
2010,3,SPS,NA,NA,NA
2010,3,CWA,0.3562907179941734,0.2526815784661146,0.2006200002632457
2010,3,CLW,0.4085955451248825,0.2736546384181972,0.2020599921324693
2010,3,WA5,NA,NA,NA
2010,3,CLO,0.40631923526804464,0.2737147102659552,0.2046306239038977
2010,3,TLA,0.268659146679915,0.19052889875918733,0.15740670013717023
2010,3,NPA,0.22596327558647794,0.15483455316982872,0.12013100569128553
2010,3,CBA,0.12802228504621138,0.0998533843342225,0.08695449340790382
2010,3,BRA,0.12454687395209639,0.09276831992206354,0.07454963219083108
2010,3,OR1,NA,NA,NA
2010,3,CCA,0.13904958600518189,0.10462648264726361,0.081398164338339
2010,3,ERA,0.14840198675889493,0.10886878375708099,0.08306068147212108
2010,3,BGA,0.12787893971288075,0.10540848965975087,0.08436186558333011
2010,3,BDA,0.2016420958701659,0.15805489822372523,0.11821198417052148
2010,3,SFA,0.2560346012783062,0.18548931270824431,0.13031855868178926
2010,3,MNA,0.14478329828580933,0.11224848609427861,0.08657120392314195
2010,3,MRA,0.137201459061813,0.10066185106408626,0.08474663345911983
2010,3,SBA,0.17162754689343274,0.14986605488428353,0.12334930359661324
2010,3,LAA,0.09286375606042972,0.0748521990116978,0.0696303268448785
2010,3,SDA,0.05898146076154821,0.04528695314036574,0.040711251645247144
2010,3,CA2,NA,NA,NA
2010,4,NPS,NA,NA,NA
2010,4,SPS,NA,NA,NA
2010,4,CWA,0.3018163350108597,0.22082995214238915,0.17448046670287454
2010,4,CLW,0.362764241195545,0.24943135762497207,0.18584078575744212
2010,4,WA5,NA,NA,NA
2010,4,CLO,0.36189963476998466,0.25241393986007554,0.1896044352208099
2010,4,TLA,0.24659835052539092,0.17850839926384318,0.15148285149999194
2010,4,NPA,0.22297708826948598,0.15731701687269903,0.12344910629336965
2010,4,CBA,0.1537086086672923,0.11363924007060469,0.09394596464082272
2010,4,BRA,0.12294502581259416,0.09495548897074135,0.07766134430542686
2010,4,OR1,NA,NA,NA
2010,4,CCA,0.1449855106358564,0.11026986590849283,0.0888372418545939
2010,4,ERA,0.19667590096614312,0.14169628641811077,0.10527008405421548
2010,4,BGA,0.13652562643711766,0.11490856800922146,0.09708581730242592
2010,4,BDA,0.21083751516646626,0.1723259052228357,0.13521549026758228
2010,4,SFA,0.32102507757497767,0.23213156227367343,0.16713948625203004
2010,4,MNA,0.23042888506373138,0.17897710620799223,0.13765003495537081
2010,4,MRA,0.1872121280642087,0.1535785484987057,0.12913124743837098
2010,4,SBA,0.2007117109787133,0.18239245411446867,0.1569288901871526
2010,4,LAA,0.08564639120532941,0.07645580115926078,0.07539223358720294
2010,4,SDA,0.06581421664155934,0.050047106497488385,0.04359279902984471
2010,4,CA2,NA,NA,NA
2010,5,NPS,NA,NA,NA
2010,5,SPS,NA,NA,NA
2010,5,CWA,0.26625945666624656,0.2035391038440966,0.16252232405218345
2010,5,CLW,0.2875607224363458,0.2122125242858108,0.16267990115386205
2010,5,WA5,NA,NA,NA
2010,5,CLO,0.2822553533331109,0.2088527132566738,0.16020260129856456
2010,5,TLA,0.16991141235474586,0.13935421664370534,0.12099014767621483
2010,5,NPA,0.14685562929413476,0.10975464040400508,0.08610299764073914
2010,5,CBA,0.11982370350610978,0.09931854968575311,0.08448527443186554
2010,5,BRA,0.18032613098786118,0.14088876463192582,0.11221450447840739
2010,5,OR1,NA,NA,NA
2010,5,CCA,0.22209004381605552,0.1649828409743738,0.12875746249813924
2010,5,ERA,0.2965971977419911,0.22658826295421827,0.1694117112028908
2010,5,BGA,0.262966489523489,0.21727572104830808,0.17989450826769426
2010,5,BDA,0.34818034309319695,0.2804802144090296,0.22242534087962895
2010,5,SFA,0.4881010847113164,0.3687411285856719,0.2691927426715851
2010,5,MNA,0.28150183641159265,0.21644168386532187,0.16604496992027165
2010,5,MRA,0.2193879483241914,0.16836333162809486,0.13328674029631307
2010,5,SBA,0.4753477257045527,0.37708262981850466,0.28147970820927626
2010,5,LAA,0.1339195072321409,0.11586806347372722,0.1283305511825854
2010,5,SDA,0.07869693788816869,0.061492864252346055,0.05618111543576779
2010,5,CA2,NA,NA,NA
2010,6,NPS,NA,NA,NA
2010,6,SPS,NA,NA,NA
2010,6,CWA,0.2527707775980234,0.19156356171509367,0.15288624192770708
2010,6,CLW,0.294038414206139,0.2103988369020233,0.16083601931113192
2010,6,WA5,NA,NA,NA
2010,6,CLO,0.2994580497787822,0.2119034194970748,0.16155798914052996
2010,6,TLA,0.21298206356949495,0.1601364237483555,0.12944373272105086
2010,6,NPA,0.1662981166965281,0.12672056593934308,0.10201041905054802
2010,6,CBA,0.16976561530754364,0.1307635160282193,0.10695881141412442
2010,6,BRA,0.21946262620309348,0.17706260497641396,0.1472418255968098
2010,6,OR1,NA,NA,NA
2010,6,CCA,0.27548995186152353,0.21513740823819089,0.16910214670738918
2010,6,ERA,0.32806334835316603,0.2346872312952607,0.17299182389659998
2010,6,BGA,0.2256228217896488,0.16824996831763367,0.13086985417950495
2010,6,BDA,0.3593142499434359,0.2674636518849527,0.2087835840296845
2010,6,SFA,0.5293163942940095,0.3822664878124164,0.2737994903635452
2010,6,MNA,0.3046083344169605,0.23443232138593822,0.18692785102899792
2010,6,MRA,0.3307849567104765,0.24916111573972033,0.1905371592646369
2010,6,SBA,0.1839174916424478,0.17932847284535372,0.175084856091058
2010,6,LAA,0.04885084610732813,0.060964633038467934,0.08248422895544194
2010,6,SDA,0.038237048782429645,0.03706347243507017,0.04375647738528175
2010,6,CA2,NA,NA,NA
2010,7,NPS,NA,NA,NA
2010,7,SPS,NA,NA,NA
2010,7,CWA,0.37265346113712555,0.28053250436106203,0.21514945821037804
2010,7,CLW,0.4081816984005787,0.30598172131584467,0.23688529381893914
2010,7,WA5,NA,NA,NA
2010,7,CLO,0.4139849456318993,0.3109108060714447,0.23754288871020243
2010,7,TLA,0.32502182134555674,0.24376678246288078,0.1953680691198567
2010,7,NPA,0.27756981340620235,0.21903949061899064,0.18770416337290138
2010,7,CBA,0.4231847346199059,0.32053663149058836,0.25290415645735603
2010,7,BRA,0.4330225908289529,0.32659518552960115,0.27144089174355607
2010,7,OR1,NA,NA,NA
2010,7,CCA,0.4276397850055155,0.3550681911977401,0.28417494176169594
2010,7,ERA,0.42365203430882353,0.3198193647829505,0.23477743793726102
2010,7,BGA,0.20476537512124626,0.15633495434386271,0.12593309800342967
2010,7,BDA,0.33235285661918784,0.23757711268357598,0.17930412267650686
2010,7,SFA,0.32217893564271294,0.2582339846599166,0.18602463785124476
2010,7,MNA,0.11056174142586608,0.08908570404385995,0.07936248891876566
2010,7,MRA,0.1406809002028593,0.11616863424253385,0.09697403969216978
2010,7,SBA,0.10037299211046868,0.11997213891125946,0.12306288185257251
2010,7,LAA,0.0592238602551179,0.054043923653208016,0.05701457210920645
2010,7,SDA,0.04791060413904198,0.03860366684253355,0.03817243728179193
2010,7,CA2,NA,NA,NA
2010,8,NPS,NA,NA,NA
2010,8,SPS,NA,NA,NA
2010,8,CWA,0.3689408094644226,0.2798447894991002,0.22715182114863006
2010,8,CLW,0.4079610062424519,0.3099264949540572,0.24470208844677635
2010,8,WA5,NA,NA,NA
2010,8,CLO,0.4225443703710415,0.31939089359244,0.2480796160815602
2010,8,TLA,0.39115697765227414,0.28564638264994074,0.23140472762270542
2010,8,NPA,0.40163596407788005,0.3027036040846775,0.23606298522726663
2010,8,CBA,0.36254533647697396,0.26716776548616966,0.21017673475168241
2010,8,BRA,0.20057273486631066,0.15901246160967172,0.1380790029258478
2010,8,OR1,NA,NA,NA
2010,8,CCA,0.1992630345962591,0.16399840802444196,0.14166884376367533
2010,8,ERA,0.24651831751782552,0.1704421835690702,0.12900991798274994
2010,8,BGA,0.19477645342228234,0.14368307655275492,0.11500242796453532
2010,8,BDA,0.32196373627337505,0.2219116904811799,0.16018424467403825
2010,8,SFA,0.3337143389419767,0.24333627514581205,0.17299375674469103
2010,8,MNA,0.1912351728237836,0.1338017670083292,0.1027319653477352
2010,8,MRA,0.21830206539744293,0.16795829189231187,0.13351495481381997
2010,8,SBA,0.13433924649081003,0.1368314880114296,0.14816588455574056
2010,8,LAA,0.05750628136792273,0.053243148732946506,0.057917117375709426
2010,8,SDA,0.05124917119695858,0.04255117516212898,0.04085680273685856
2010,8,CA2,NA,NA,NA
2010,9,NPS,NA,NA,NA
2010,9,SPS,NA,NA,NA
2010,9,CWA,0.2861306522579657,0.2127217196437833,0.17036016355861242
2010,9,CLW,0.3330509890570606,0.2356463505393839,0.17844340322073549
2010,9,WA5,NA,NA,NA
2010,9,CLO,0.34512639727576505,0.23899398291873925,0.1786971481087294
2010,9,TLA,0.2482891900118827,0.184191565300284,0.15288896374570063
2010,9,NPA,0.23186805026718613,0.15993962250996027,0.12227917516450044
2010,9,CBA,0.16026408442803633,0.13218709001002807,0.11253225516781748
2010,9,BRA,0.19444992529048075,0.1551729792854472,0.12254913875602164
2010,9,OR1,NA,NA,NA
2010,9,CCA,0.20689425344879184,0.16025289131818005,0.12689098167343368
2010,9,ERA,0.1897915451873051,0.14093299199431092,0.1094254121098081
2010,9,BGA,0.19735457166615458,0.15083484847176198,0.11447657897441463
2010,9,BDA,0.31185579859870083,0.21480424867445197,0.16343769686887696
2010,9,SFA,0.3214176478740924,0.25168688500127584,0.1808633088827604
2010,9,MNA,0.22723788727120853,0.1699767766317805,0.13259562311036663
2010,9,MRA,0.29299273249902286,0.22376646194578798,0.17213192893391172
2010,9,SBA,0.17462467229407694,0.1825235139578581,0.187245221916213
2010,9,LAA,0.06873638359329072,0.0636702166239577,0.0706239197207419
2010,9,SDA,0.04483597643844698,0.036240737824370775,0.03322209493158073
2010,9,CA2,NA,NA,NA
2010,10,NPS,NA,NA,NA
2010,10,SPS,NA,NA,NA
2010,10,CWA,0.1822574406782145,0.1318683751613237,0.10394032322748777
2010,10,CLW,0.20074137510646933,0.14038649936153955,0.10717121641141797
2010,10,WA5,NA,NA,NA
2010,10,CLO,0.20381419439606951,0.1398090820708098,0.10744392701316632
2010,10,TLA,0.1359470894955205,0.10617879010948547,0.08872116244644872
2010,10,NPA,0.13107880950338213,0.09400989320431613,0.07494010053317414
2010,10,CBA,0.16491818442250208,0.12102200193379306,0.09708901514517532
2010,10,BRA,0.15787700639260424,0.12328654075100264,0.09981650396982968
2010,10,OR1,NA,NA,NA
2010,10,CCA,0.16547268424488482,0.12467927547418986,0.09894985049952464
2010,10,ERA,0.1399690389086195,0.10520378242019528,0.08103809678760572
2010,10,BGA,0.12186013042165708,0.09918439933976235,0.08085116845195155
2010,10,BDA,0.24941451024384267,0.18700598037256197,0.14393608958632828
2010,10,SFA,0.32689502058405806,0.2430360367668519,0.1777356255054903
2010,10,MNA,0.19313801547541343,0.15744122382922493,0.12735070471503854
2010,10,MRA,0.2359251359954643,0.17538702775016865,0.13539761722386745
2010,10,SBA,0.11910070409567686,0.13854402222639395,0.13794794371512914
2010,10,LAA,0.03896003276299643,0.042770539776601627,0.05162647153532083
2010,10,SDA,0.027747285479288113,0.024690517434196965,0.02451905166767532
2010,10,CA2,NA,NA,NA
2010,11,NPS,NA,NA,NA
2010,11,SPS,NA,NA,NA
2010,11,CWA,0.1845522964592609,0.13716547364970755,0.10765538800399353
2010,11,CLW,0.2413557587240739,0.15730880455131943,0.11496612995986503
2010,11,WA5,NA,NA,NA
2010,11,CLO,0.23804889694410597,0.1603439242673116,0.11831957255893037
2010,11,TLA,0.15387843352299732,0.11136198708009208,0.09549955502792885
2010,11,NPA,0.15015874395918363,0.10847671037741206,0.08463530884684091
2010,11,CBA,0.10618698763803988,0.08649081420361068,0.07308573065984841
2010,11,BRA,0.09183116687601933,0.06902279740403572,0.05673230614728504
2010,11,OR1,NA,NA,NA
2010,11,CCA,0.08651752602461664,0.07177892734810042,0.05934202471465103
2010,11,ERA,0.09716881848978756,0.07790523306005477,0.06338130503102574
2010,11,BGA,0.1447276889356888,0.10858820235695352,0.08241425293042604
