"asc_sfa_nanc","asc_laa_nanc","asc_laa_cmck","asc_laa_msqd","asc_laa_ytna","asc_mna_msqd","asc_sba_msqd","asc_laa_btna","asc_sfa_msqd","asc_mna_psdn","asc_sba_cmck","asc_mra_msqd","asc_laa_psdn","asc_mna_nanc","c_btna","c_psdn","w_nanc","w_cmck","w_msqd","w_tuna","w_psdn","lambda_part","lambda_cmck","lambda_msqd","lambda_psdn","lambda_nanc","lambda_tuna","B_mean_avail","B_mean_price","B_wind_max_220_mh","B_d_d","B_d_cd","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate_part","asc_no_participation","B_unem_rate_nopart","w_nopart","B_dist_to_cog","logLike"
-2.62082592774114,-2.74243758925337,-2.42967260391636,-2.05431579745203,-3.15203419684884,-2.23785541945194,-2.04980851987347,-3.57665306204158,-2.23449452011467,-2.59635584997087,-2.4846873273054,-2.56086388211675,-2.61365059249788,-2.32721390992329,-4.41059530216609,-0.350296235512907,-4.61617202243356,-3.72337626676125,-3.72304036854631,-3.05783857793065,-4.00275594323535,0.339003754436342,0.338895064653577,0.336561451668173,0.304854709158037,0.292734330943455,0.338838242864618,0.991920078375757,0.279406101909186,-0.0370616124280192,-0.881075253676311,-0.898477255441512,-0.00332898169565074,1.1066173893224,0.13460179093456,0.197105341502894,0,0,0,-0.00139638983565637,-22513.69433018
-2.62017486148455,-2.7420619065738,-2.42924877727935,-2.05374318658127,-3.15111340236769,-2.23732034642282,-2.0492383018994,-3.57510600209941,-2.23392905331674,-2.59593996665809,-2.48426399167427,-2.56029406278701,-2.61326312774734,-2.32688684922277,-4.41059668864112,-0.350421565879941,-4.61648036866623,-3.72233843003049,-3.72262840467109,-3.05721740075084,-4.00228745841577,0.338998430663434,0.338985614344703,0.336562754076749,0.304909526143759,0.292631718229872,0.338843820715369,0.991840135810711,0.279132049713548,-0.0370647556965889,-0.881142472788855,-0.898247967714886,-0.003329889769637,1.10662191980468,0.134608857284459,0.197071221671748,0,0,0,-0.00139641878070743,-22513.6288720527
-2.62014195075719,-2.74204308595742,-2.42922640400356,-2.05371303753292,-3.15106490207893,-2.23729281666406,-2.04920834973346,-3.57502140029037,-2.23390026400009,-2.59591666459253,-2.48424297286529,-2.56026497361775,-2.61324271378515,-2.32687023897838,-4.41059755406034,-0.35042799286088,-4.6166659401202,-3.7224123507484,-3.72266465453476,-3.05727546725229,-4.00247513023013,0.338998792124582,0.338992521280931,0.336563472744244,0.304910903891193,0.292624567073026,0.338843793455217,0.991838812657003,0.279117682960138,-0.0370650670519779,-0.881146893504525,-0.898205712566689,-0.00332994812988387,1.10662470457509,0.1346097288438,0.197069724005971,0,0,0,-0.00139642303100809,-22513.6245463895
-2.62012532717003,-2.74203238070319,-2.42921258254365,-2.05369330115569,-3.15103450728355,-2.23727599922305,-2.04918904637808,-3.57496133537039,-2.23388292164812,-2.59590444966479,-2.48422589181097,-2.56024667285713,-2.61323159844803,-2.32686217051638,-4.41059856068843,-0.350436397070108,-4.61661534966931,-3.72239776088596,-3.72265987606943,-3.05726394908805,-4.00241610449456,0.338999220103127,0.338997300152605,0.336564151732984,0.304912665411349,0.292615499806607,0.338844712279083,0.991841599916515,0.27910946816609,-0.0370653302855714,-0.881151858581587,-0.898188040358569,-0.00333001895674969,1.10662745865583,0.134610962339629,0.197068554416897,0,0,0,-0.0013964260858157,-22513.6197544808
-2.61851130913907,-2.74108228690289,-2.42798345541772,-2.05194093926133,-3.14836277738166,-2.23575931865015,-2.04747417622811,-3.56999093250225,-2.23226577141452,-2.59481043585022,-2.48231647132458,-2.55860729963586,-2.612224372474,-2.32611254664883,-4.41068362954219,-0.351075513142799,-4.61571501330971,-3.72223181774807,-3.72257595982528,-3.05705486843123,-4.00110094596977,0.339061085009164,0.338688328598658,0.336611657693198,0.305002840328505,0.292009569157883,0.338954650308077,0.991943070858321,0.278344415940748,-0.0370837226609219,-0.881413017807677,-0.896974531886571,-0.00333547629421099,1.10681991868213,0.134695375963511,0.1969682041805,0,0,0,-0.00139672626613105,-22513.3271080259
-2.6167399217476,-2.74004858659087,-2.42668315862738,-2.05016485206363,-3.14559286454115,-2.23416827076784,-2.04571857329273,-3.56511932507338,-2.2305981968271,-2.59362228004149,-2.48053016833882,-2.5569075004961,-2.61112615686018,-2.3252263544232,-4.41078276947156,-0.351597853787871,-4.61608709754405,-3.72236828054395,-3.72231477736301,-3.05700120525945,-4.00156158119259,0.339099056011593,0.338522452955028,0.336648732532034,0.305122974708353,0.291492909227389,0.339097914927838,0.99191206011685,0.277549522089684,-0.0371002541907026,-0.881661554097251,-0.895962558488369,-0.0033398193945557,1.10695893659213,0.134758429866564,0.196864406443442,0,0,0,-0.00139694627415751,-22513.064190262
-2.61672685377636,-2.74004093519098,-2.42667338959728,-2.05015129988335,-3.14557202686064,-2.23415624775111,-2.04570520825878,-3.56508187129958,-2.23058562546312,-2.5936134076368,-2.48051679222273,-2.55689462356298,-2.61111797338085,-2.32521987241998,-4.41078418721077,-0.351602170673076,-4.61608812403746,-3.72236906062011,-3.72231468736184,-3.0570007372851,-4.00156103975287,0.339099405188792,0.33852167005748,0.336649078768153,0.305123738813965,0.291488493928765,0.339099254380582,0.991912374011831,0.277543545279162,-0.0371003960833166,-0.881663626464607,-0.895954075001209,-0.00333985558690397,1.10696027694154,0.134758996955606,0.196863615446976,0,0,0,-0.00139694822465972,-22513.061934199
-2.33726401637567,-2.59673602443348,-2.2250192372794,-1.74010066091708,-2.69763736298793,-1.9677962880331,-1.74224992440735,-2.67696334248578,-1.95293440384907,-2.41515107379176,-2.19684050112785,-2.27331916898584,-2.44931705938208,-2.20782235957931,-4.43682783613662,-0.468617947423572,-4.67115716919436,-3.75019282023272,-3.85727844668638,-2.9802325378028,-4.00008302674029,0.355131159029368,0.323785058821672,0.350711910261696,0.308862333108269,0.178339996961414,0.352770996216226,1.03804611051955,0.13014522009231,-0.0411166612015377,-0.936640663481066,-0.584585590719593,-0.00430509807816358,1.1611179637396,0.151807795008639,0.17947218588314,0,0,0,-0.00146774222426791,-22509.0272471448
-2.86379019760996,-3.03506954154519,-2.61013195534301,-2.09996756571616,-3.35867868337196,-2.35137169086597,-2.10103303230389,-3.65086493156713,-2.35222015172322,-2.81860424904026,-2.60257407705369,-2.72386623128293,-2.85260635792809,-2.54700399126825,-4.42810196481297,-0.519830004145884,-4.82377521905852,-3.76798557658728,-3.77980485527677,-2.89435317062521,-4.11471292165268,0.415658173838263,0.399087719927421,0.4106997889831,0.380198760631538,0.285495251087108,0.413986958266512,1.2468091099005,0.270194931166026,-0.0458953673807951,-1.12650645669883,-1.23813076277877,-0.0048800446152416,1.35874453257329,0.169434503898834,0.194297727435568,0,0,0,-0.00168070678131919,-22499.7924995664
-2.53654136712677,-2.76618708114281,-2.38164670721571,-1.90206030363446,-2.95256696087741,-2.12423500042899,-1.90055563169015,-3.14950979648308,-2.11056935961777,-2.57393091677367,-2.40920904933493,-2.45592876220554,-2.60229378457764,-2.33019269921512,-4.42408298402131,-0.452090562244381,-4.69684795974808,-3.74334010303857,-3.72567181439288,-2.98544956191098,-4.062895747602,0.371981961857763,0.369951593727368,0.367682171834411,0.34119421717465,0.264270827037049,0.370934710419683,1.06527965469382,0.187549183208772,-0.0409416262518162,-0.999880439351315,-1.00375600677701,-0.00424631265528916,1.21215528349103,0.149085619104671,0.186175610835455,0,0,0,-0.00152378866047746,-22495.356286485
-2.53842996651096,-2.76503097943496,-2.38209890973776,-1.9043434929042,-2.95638548396551,-2.12639148342239,-1.90288717763294,-3.15209158379525,-2.11348718136822,-2.57410990730058,-2.40844647161475,-2.45787080362283,-2.60256935167439,-2.33004927911932,-4.42499504655439,-0.451375896102836,-4.69558682262969,-3.74373612940493,-3.72704550385145,-2.98784239997196,-4.05805495447032,0.371323297830309,0.370383447257495,0.367218115543441,0.340908513345076,0.261166066070491,0.370271516389549,1.06620760521291,0.189457358102993,-0.0409758258858557,-0.998144803962866,-0.971151982783867,-0.00423931796003177,1.21072344064409,0.1492815343744,0.186427594412949,0,0,0,-0.00152158413859467,-22495.0269653539
-2.53742594151379,-2.7636942631904,-2.38116139971486,-1.90373913111316,-2.95544897834878,-2.12577245349987,-1.90229962732784,-3.15000880336833,-2.1129528767522,-2.57305131833636,-2.40734506290499,-2.45709428927339,-2.6015780038994,-2.32914239047998,-4.42540757568689,-0.451298832658068,-4.69531180168406,-3.7438109441982,-3.72753862145818,-2.98825664538302,-4.05660445769265,0.371097855193322,0.370790470790622,0.367063749459398,0.340837498167098,0.260205952665583,0.370048649765424,1.06615448450187,0.189557017396047,-0.0409902471135707,-0.997666718727512,-0.963250436039233,-0.00423821930314723,1.21023449210581,0.149328183851902,0.186415344363571,0,0,0,-0.00152105956970513,-22494.9192864039
-2.53733346383913,-2.76349560937907,-2.38105023168834,-1.90370726994828,-2.95540046050969,-2.12573821375566,-1.90227071653947,-3.14977550690725,-2.11294470203981,-2.57290944778258,-2.40723730691533,-2.45703568187001,-2.6014516326332,-2.32902265047263,-4.4255222680983,-0.451279043913588,-4.69523578331376,-3.74380944802807,-3.72762222374806,-2.98831774366952,-4.05628877532221,0.371052497321242,0.370951652517701,0.367037098770795,0.340836997219421,0.260009795111839,0.370005270375895,1.0661760510438,0.189613013131966,-0.0409933690536706,-0.997596395608579,-0.961546623652024,-0.00423802072769938,1.210150902291,0.149339625411524,0.186418598067652,0,0,0,-0.00152095806445877,-22494.8928825066
-2.53730754430686,-2.76344936960718,-2.38102272118329,-1.90369512253734,-2.95538035325232,-2.12572572051287,-1.90225912355794,-3.14971224340253,-2.11293715094198,-2.57287428630699,-2.40721858331827,-2.45701778792426,-2.60142026045554,-2.32899358330364,-4.42555243807554,-0.451274962856469,-4.69521855929009,-3.74380948344037,-3.72764214044246,-2.98833289296649,-4.05621821696869,0.371042515685634,0.370999262574871,0.367031698508391,0.340838418699503,0.259968910039639,0.369995991796083,1.06617963979705,0.189622941712991,-0.0409940963908782,-0.997584882481502,-0.961203960390689,-0.00423798642933062,1.21013388045147,0.149341999201056,0.186418906288535,0,0,0,-0.00152093788831453,-22494.886522288
-2.53730323078038,-2.76344071853917,-2.38101790752999,-1.90369334526385,-2.95537719067262,-2.12572389925813,-1.90225744450855,-3.14970085486694,-2.11293634367128,-2.57286772334807,-2.40721696538989,-2.45701496755215,-2.60141453977363,-2.32898829171044,-4.42555957073186,-0.451274078902594,-4.69521439626317,-3.7438091223479,-3.72764599349159,-2.98833551913497,-4.05620353265349,0.371040502838738,0.371011334677607,0.367030721269893,0.340839065344723,0.259960921317246,0.369994180593061,1.06618067913423,0.189625189165807,-0.0409942497783669,-0.997583364181824,-0.961136008170419,-0.00423798090303527,1.21013080852139,0.149342489133677,0.186418998393604,0,0,0,-0.00152093412222478,-22494.8851022037
-2.53729968979756,-2.76343314031266,-2.38101382697101,-1.90369183582753,-2.95537447740116,-2.12572245967201,-1.90225602751926,-3.14969031215463,-2.11293582918377,-2.57286189228813,-2.40721683271535,-2.45701268332303,-2.60140958492709,-2.32898375841055,-4.42556715629328,-0.451273476464824,-4.6952101481633,-3.74380849973532,-3.72764984089856,-2.9883377442568,-4.05618902683219,0.371038695492737,0.371024538982211,0.367029962756345,0.340839994538712,0.259953602931563,0.369992615679726,1.06618208900466,0.189627318844838,-0.040994409519202,-0.997582796311963,-0.961074821118394,-0.00423797887158718,1.21012845059982,0.149342995398234,0.186419080307719,0,0,0,-0.00152093115910496,-22494.8836630847
-2.53729830256273,-2.76342831415481,-2.38101153112571,-1.90369119206846,-2.95537369118185,-2.12572215170271,-1.9022554867967,-3.14968298775463,-2.11293628833889,-2.57285822456705,-2.40721784339306,-2.45701188538547,-2.60140670498642,-2.32898117984455,-4.42557402830446,-0.4512735854623,-4.69520557395386,-3.74380775974399,-3.72765336025303,-2.9883387719932,-4.0561752707097,0.371037491503759,0.371036395874152,0.367029649271569,0.340841115799684,0.259947639881275,0.369991651319916,1.06618439277554,0.18962929531995,-0.0409945759774298,-0.997583506027987,-0.961026549863992,-0.00423798392944671,1.21012757081536,0.149343552997738,0.1864191568889,0,0,0,-0.00152092990358194,-22494.882415758
-2.53729972609719,-2.76342942624607,-2.38101238906224,-1.90369169297237,-2.95537518205199,-2.12572297654207,-1.90225603161149,-3.14968371724619,-2.11293719357147,-2.57285918468334,-2.40721816943837,-2.4570128857439,-2.60140776385323,-2.32898218053228,-4.42557451634024,-0.451274356356699,-4.69520476394605,-3.74380753729269,-3.72765405522284,-2.98833796987046,-4.05617278692703,0.371037594251496,0.371036988103801,0.367029910635831,0.340841417832618,0.259947114782722,0.369992026050485,1.06618577784583,0.189629644953745,-0.040994681390629,-0.99758446414075,-0.961024947240936,-0.00423794418723483,1.21012857009483,0.1493437668435,0.186419167334988,0,0,0,-0.00152245858939951,-22494.8798694674
-2.53729973336285,-2.76342942822874,-2.38101239133302,-1.90369169607697,-2.95537518034186,-2.12572297390888,-1.90225603090255,-3.14968370248361,-2.11293719642659,-2.57285918358099,-2.40721816368518,-2.45701288744159,-2.60140776581443,-2.3289821829624,-4.42557451634111,-0.451274357545165,-4.69520476380251,-3.74380753705695,-3.7276540605948,-2.98833796824839,-4.0561727857174,0.371037292958318,0.371037083005498,0.367029877741787,0.340841417031752,0.259947056964123,0.369992248833392,1.06618578185974,0.189629682714766,-0.0409947630597927,-0.997584469057469,-0.96102494252373,-0.00423770990884616,1.21012859010866,0.149343790217182,0.186419179150217,0,0,0,-0.00152353064676792,-22494.8785655726
-2.53729973723049,-2.76342942929606,-2.38101239252578,-1.90369169766118,-2.95537517941167,-2.12572297247754,-1.90225603041756,-3.1496836945316,-2.11293719754907,-2.57285918298081,-2.4072181605801,-2.45701288838967,-2.60140776686057,-2.32898218430283,-4.42557451634157,-0.451274358182622,-4.69520476372631,-3.74380753692828,-3.72765406346983,-2.98833796737004,-4.05617278506599,0.371037133566814,0.371037132280195,0.367029862301959,0.340841416595403,0.259947025878694,0.369992368843079,1.06618578421825,0.189629703685211,-0.0409947993949797,-0.997584471670165,-0.961024939980397,-0.00423755955282918,1.2101286010568,0.14934380258689,0.186419189906069,0,0,0,-0.00152356747733147,-22494.8784624492
-2.53729973723049,-2.76342942929606,-2.38101239252578,-1.90369169766118,-2.95537517941167,-2.12572297247754,-1.90225603041756,-3.1496836945316,-2.11293719754907,-2.57285918298081,-2.4072181605801,-2.45701288838967,-2.60140776686057,-2.32898218430283,-4.42557451634157,-0.451274358182622,-4.69520476372631,-3.74380753692828,-3.72765406346983,-2.98833796737004,-4.05617278506599,0.371037133566814,0.371037132280195,0.367029862301959,0.340841416595403,0.259947025878694,0.369992368843079,1.06618578421825,0.189629703685211,-0.0409947993949797,-0.997584471670165,-0.961024939980397,-0.00423755955282918,1.2101286010568,0.14934380258689,0.186419189906069,0,0,0,-0.00152356747733147,-22494.8784624492
-2.53729973723049,-2.76342942929606,-2.38101239252578,-1.90369169766118,-2.95537517941167,-2.12572297247754,-1.90225603041756,-3.1496836945316,-2.11293719754907,-2.57285918298081,-2.4072181605801,-2.45701288838967,-2.60140776686057,-2.32898218430283,-4.42557451634157,-0.451274358182622,-4.69520476372631,-3.74380753692828,-3.72765406346983,-2.98833796737004,-4.05617278506599,0.371037133566814,0.371037132280195,0.367029862301959,0.340841416595403,0.259947025878694,0.369992368843079,1.06618578421825,0.189629703685211,-0.0409947993949797,-0.997584471670165,-0.961024939980397,-0.00423755955282918,1.2101286010568,0.14934380258689,0.186419189906069,0,0,0,-0.00152356747733147,-22494.8784624492
